"","player","Salary","TeamAbbrev","dk_opp_abbr","implied_total","opp_implied_total","est_pa","est_ra","est_dkpts","value"
"1","Carter Bradley",8300,"SALA","TROY",24.75,21.75,31.8871097564697,4.21868521036942,16.3590774536133,1.97097318718232
"2","Brennan Armstrong",7000,"UV","GT",22,25,33.586498260498,6.33350557184417,17.2671775817871,2.46673965454102
"3","Gunnar Watson",6700,"TROY","SALA",21.75,24.75,29.2979927062988,4.15784630776352,13.3053941726685,1.98587972726395
"4","Jeff Sims",6200,"GT","UV",25,22,30.7949829101562,10.1324399473129,18.1626644134521,2.9294620021697
