"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Jordan Addison",8400,"USC","UTAH",1,30.75,34.25,0.269247237150039,8.73527665881095,20.1372394561768,2.39729041144961
"2","Josh Downs",7800,"UNC","DUKE",1,36.75,29.75,0.245565318378041,7.85419749293543,17.4698181152344,2.23972027118389
"3","Charlie Jones",7500,"PUR","NEB",1,36,22.5,0.266169277683728,9.17494061650991,22.1958541870117,2.9594472249349
"4","Trey Palmer",7000,"NEB","PUR",1,22.5,36,0.302007567042104,9.31977513279688,17.3163604736328,2.47376578194754
"5","Devaughn Vele",6800,"UTAH","USC",1,34.25,30.75,0.292687121052697,8.36894588647647,17.2832164764404,2.54164948182948
"6","Johnny Wilson",6400,"FSU","CLEM",1,23.75,27.25,0.270346887819912,8.67604838372982,15.0588684082031,2.35294818878174
"7","Michael Wilson",6200,"STAN","ND",1,18.25,35.25,0.232560277647722,7.62987985984935,11.0981016159058,1.79001638966222
"8","Isaiah Winstead",5800,"ECU","MEM",1,31.25,26.75,0.315003089527726,11.2877905537434,21.2410984039307,3.66225834550529
"9","Tayvion Robinson",5700,"UK","MSST",1,19.75,26.25,0.218718159422524,6.56248383635778,9.95504760742188,1.74649958024945
"10","Beaux Collins",5700,"CLEM","FSU",1,27.25,23.75,0.219569137648958,6.4894069721218,12.7897548675537,2.24381664343048
"11","Michael Mayer",5600,"ND","STAN",1,35.25,18.25,0.323442052829512,9.39846707487749,19.1440868377686,3.41858693531581
"12","Rufus Harvey",5500,"MSST","UK",1,26.25,19.75,0.19947424958423,8.90859833218341,17.6370258331299,3.20673196965998
"13","Malik Nabers",5200,"LSU","UF",1,24.25,27.25,0.228734156609745,7.55517006089863,14.0849342346191,2.70864119896522
"14","Xzavier Henderson",5000,"UF","LSU",1,27.25,24.25,0.253050204770055,6.48902905725507,11.8838443756104,2.37676887512207
"15","Javon Ivory",5000,"MEM","ECU",1,26.75,31.25,0.223617235839794,7.49093769862478,14.6111106872559,2.92222213745117
"16","Mario Williams",6800,"USC","UTAH",2,30.75,34.25,0.20070784688409,6.5116306807256,13.3585529327393,1.96449307834401
"17","Jalon Calhoun",5900,"DUKE","UNC",1,29.75,36.75,0.251109206101924,7.85431872448404,15.8870830535889,2.69272594128625
"18","Rara Thomas",5800,"MSST","UK",2,26.25,19.75,0.150450892553447,6.71919595271461,11.465295791626,1.97677513648724
"19","Dalton Kincaid",5600,"UTAH","USC",2,34.25,30.75,0.198517837324837,5.67631753695366,12.2194480895996,2.18204430171422
"20","Ryan Jones",5500,"ECU","MEM",2,31.25,26.75,0.204207675176075,7.31755828271488,14.0862245559692,2.56113173744895
"21","Broc Thompson",5300,"PUR","NEB",2,36,22.5,0.183973271901199,6.3416178584074,14.0597629547119,2.65278546315319
"22","Barion Brown",5200,"UK","MSST",2,19.75,26.25,0.190003134874581,5.70090981363361,9.15645408630371,1.76085655505841
"23","Mycah Pittman",5200,"FSU","CLEM",2,23.75,27.25,0.183170284891145,5.87835231613899,8.37036800384521,1.60968615458562
"24","Eddie Lewis",5100,"MEM","ECU",2,26.75,31.25,0.184026159474992,6.16467907926367,9.88799095153809,1.93882175520355
"25","Elijah Higgins",4900,"STAN","ND",2,18.25,35.25,0.185912824393369,6.09946173471369,9.77427673339844,1.99475035375478
"26","Kayshon Boutte",4700,"LSU","UF",2,24.25,27.25,0.200099705797357,6.6093640269658,10.7516860961914,2.2875927864237
"27","Joseph Ngata",4600,"CLEM","FSU",2,27.25,23.75,0.17562809083983,5.19072110680051,9.37263870239258,2.03753015269404
"28","Justin Shorter",4500,"UF","LSU",2,27.25,24.25,0.188801976329452,4.84149582721057,9.85659980773926,2.19035551283095
"29","Lorenzo Styles",4500,"ND","STAN",2,35.25,18.25,0.201700934930399,5.86095586313444,12.2194480895996,2.71543290879991
"30","Marcus Washington",4300,"NEB","PUR",2,22.5,36,0.169262519385407,5.22334137032648,9.887131690979,2.29933295139047
"31","Gavin Blackwell",4100,"UNC","DUKE",2,36.75,29.75,0.17050402326447,5.45342591903625,10.9501791000366,2.67077539025283
"32","Caleb Ducking",6000,"MSST","UK",3,26.25,19.75,0.134839838153815,6.02200013181012,9.8029260635376,1.6338210105896
"33","Ontaria Wilson",5500,"FSU","CLEM",3,23.75,27.25,0.143559560349486,4.60715380000533,7.88687753677368,1.43397773395885
"34","C.J. Johnson",5500,"ECU","MEM",3,31.25,26.75,0.15279816585413,5.47535484729191,10.2989091873169,1.87252894314853
"35","Gabriel Rogers",5400,"MEM","ECU",3,26.75,31.25,0.148777330195361,4.9838810826712,8.21277713775635,1.52088465514006
"36","Ricky Pearsall",5200,"UF","LSU",3,27.25,24.25,0.153363214673547,3.93273088727593,7.30289459228516,1.40440280620868
