"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","C.J. Stroud",11600,"MD","OHIO STATE",45,18,29.820930480957,5.55927147301844,16.1772861480713,1.39459363345442
"2","QB","DJ Uiagalelei",9600,"MIA","CLEMSON",33.5,14.5,27.0687370300293,8.12715175156791,19.7497959136963,2.0572704076767
"3","QB","Austin Reed",9500,"AUB","W KENTUCKY",24.5,29.5,34.8359642028809,4.51313743226171,17.5353603363037,1.84582740382144
"4","QB","Robby Ashford",9500,"WKU","AUBURN",29.5,24.5,24.1830825805664,9.35649195592163,21.5838108062744,2.27198008487099
"5","QB","Sean Clifford",9400,"RUT","PENN STATE",32,13,30.7312488555908,3.96565867161081,17.5389308929443,1.86584371201535
"6","QB","Stetson Bennett",9300,"UK","GEORGIA",35.25,12.75,32.9286346435547,3.76941196564636,16.1919479370117,1.74106967064642
"7","QB","Quinn Ewers",8400,"KU","TEXAS",36,27.5,34.127685546875,4.90835649091861,18.4277973175049,2.19378539494106
"8","QB","Taulia Tagovailoa",7500,"OSU","MARYLAND",18,45,28.3420372009277,4.21397575400971,10.4237470626831,1.38983294169108
"9","QB","Jack Chambers",7300,"LOU","NC STATE",20,24,27.8525772094727,9.36484549973102,19.1288356781006,2.62038844905487
"10","QB","Athan Kaliakmanis",6500,"IOWA","MINNESOTA",17.25,14.75,20.8215675354004,7.63942152752691,8.68585777282715,1.33628581120418
"11","QB","Jacurri Brown",6500,"CLEM","MIAMI FL",14.5,33.5,27.3230571746826,9.96083364394622,13.5731267929077,2.08817335275503
"12","QB","Will Levis",6500,"UGA","KENTUCKY",12.75,35.25,23.4711990356445,5.98014497705157,9.28241729736328,1.42806419959435
"13","QB","Gavin Wimsatt",6000,"PSU","RUTGERS",13,32,30.1931400299072,6.07777878146476,11.198127746582,1.86635462443034
"14","QB","Alex Padilla",5800,"MINN","IOWA",14.75,17.25,25.3689441680908,4.81139571055405,7.89315891265869,1.36088946769977
"15","QB","Brock Domann",5300,"NCST","LOUISVILLE",24,20,31.1984672546387,4.47760181794251,12.0920944213867,2.28152724931825
"16","QB","Jason Bean",9800,"TEX","KANSAS",27.5,36,30.6178035736084,7.22877407260057,21.2634696960449,2.16974180571887
