"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Charlie Jones",7800,"PUR","WISC",1,25,26.5,0.272969197983197,9.50391062020497,16.778528213501,2.15109336070525
"2","A.T. Perry",7400,"WAKE","BC",1,40.25,19.75,0.291529925419762,9.73700764969143,21.061336517334,2.84612655639648
"3","Elijhah Badger",7200,"ASU","STAN",1,25.5,27.5,0.257886587657851,7.63052034428453,13.6973323822021,1.90240727530585
"4","Troy Franklin",7000,"ORE","UCLA",1,38.5,32.5,0.215667744346131,6.89602515881395,18.7825736999512,2.68322481427874
"5","Jake Bobo",6800,"UCLA","ORE",1,32.5,38.5,0.245867704563813,7.81654723396074,16.6772003173828,2.45252945843865
"6","Jonathan Mingo",6600,"MISS","LSU",1,31.5,33,0.307288029871063,10.547597388172,20.0646419525146,3.04009726553252
"7","Brennan Presley",6100,"OKST","UT",1,26.25,32.25,0.258554518275005,10.0768364738649,17.1876449584961,2.81764671450756
"8","Xavier Worthy",6100,"UT","OKST",1,32.25,26.25,0.287330175673684,9.08129531459155,17.734130859375,2.90723456711066
"9","Chimere Dike",6000,"WISC","PUR",1,26.5,25,0.312975034040933,8.61280027278108,15.3050508499146,2.55084180831909
"10","Zay Flowers",5900,"BC","WAKE",1,19.75,40.25,0.347161322094072,10.8229625310866,18.9152412414551,3.20597309177205
"11","Malik Nabers",5800,"LSU","MISS",1,33,31.5,0.240641164197193,8.0139748059418,18.2632942199707,3.14884383102943
"12","Javon Ivory",5100,"MEM","TUL",1,24.25,31.25,0.222022547323618,7.70013668708174,14.6111106872559,2.86492366416782
"13","Brycen Tremayne",4900,"STAN","ASU",1,27.5,25.5,0.258144977774472,7.90083416703987,11.3040904998779,2.30695724487305
"14","Braydon Johnson",6700,"OKST","UT",2,26.25,32.25,0.195719190936352,7.62790878697791,11.6592636108398,1.74018859863281
"15","Malik Heath",6000,"MISS","LSU",2,31.5,33,0.223826066017613,7.68278292624279,14.0862245559692,2.34770409266154
"16","Jahmal Banks",5800,"WAKE","BC",2,40.25,19.75,0.185747156993837,6.20389651578057,14.0743618011475,2.42661410364611
"17","Kazmeir Allen",5400,"UCLA","ORE",2,32.5,38.5,0.17352530051085,5.51666071856242,11.089527130127,2.05361613520869
"18","Jordan Whittington",5400,"UT","OKST",2,32.25,26.25,0.197494645948097,6.24197301484348,11.7741765975952,2.18040307362874
"19","Kayshon Boutte",5300,"LSU","MISS",2,33,31.5,0.202651207423238,6.74881072862788,13.1786470413208,2.4865371776077
"20","Gabriel Rogers",5300,"MEM","TUL",2,24.25,31.25,0.169673962829407,5.88459470344199,9.02343559265137,1.70253501748139
