"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"62","Jake Overman",3100,"ORST","CAL",4,30,17.5,0.123294906027395,3.06235528923266,6.17188119888306,1.99092941899453
"63","Giles Jackson",3000,"UW","ORE",4,30.25,42.75,0.125337822597233,5.40286847350131,7.22821664810181,2.40940554936727
"64","Jermaine Terry II",3000,"CAL","ORST",4,17.5,30,0.110474409804761,4.64014856780733,5.33233213424683,1.77744404474894
"65","Taylor Morin",5300,"WAKE","UNC",5,41.5,37.5,0.0951082933086156,3.52908424482501,6.05935335159302,1.1432742172817
"66","Bryson Nesbit",5100,"UNC","WAKE",5,37.5,41.5,0.0663137706598608,2.48406117107872,6.47056341171265,1.26873792386522
"67","Dont'e Thornton",4000,"ORE","UW",5,42.75,30.25,0.0949167340657209,2.96057844643778,5.3617844581604,1.3404461145401
"68","Silas Bolden",3800,"ORST","CAL",5,30,17.5,0.0770690898064249,1.91421480748453,4.4628643989563,1.17443799972534
"69","Kearis Jackson",3700,"UGA","MSST",5,34.25,17.75,0.102880859154821,3.01593556531659,5.33506441116333,1.44190930031441
"70","J.J. Sparkman",3700,"TTU","KU",5,34,30.5,0.0961411542615226,3.66167293630519,5.76264953613281,1.55747284760346
"71","Jaden Walley",3600,"MSST","UGA",5,17.75,34.25,0.0933632667740646,5.08637659591776,4.56812429428101,1.26892341507806
"72","Max Wright",3500,"TA&M","AUB",5,23.25,24.75,0.0679898683134408,2.79564475533707,4.99540948867798,1.42725985390799
"73","Steven McBride",3300,"KU","TTU",5,30.5,34,0.0641571515573252,1.73304461591005,4.30436515808105,1.30435307820638
"74","Markeston Douglas",3100,"FSU","SYR",5,29.25,21.75,0.076363715863998,1.96664213142869,4.4628643989563,1.43963367708268
"75","Taj Davis",3000,"UW","ORE",5,30.25,42.75,0.106330539612668,4.58353199648092,6.90663909912109,2.30221303304036
"76","Mason Mangum",3000,"CAL","ORST",5,17.5,30,0.0858853584691998,3.60735869782671,3.99543142318726,1.33181047439575
"77","Geor'Quarius Spivey",3000,"TCU","UT",5,29,36,0.0815593659991909,2.31698848191246,4.54632806777954,1.51544268925985
"78","Savion Red",3000,"UT","TCU",5,36,29,0.0789816927935649,2.52975429851368,5.09034252166748,1.69678084055583
"79","Trebor Pena",3000,"SYR","FSU",5,21.75,29.25,0.0766449433216814,2.19678338166665,4.5842342376709,1.52807807922363
"80","Camden Brown",4500,"AUB","TA&M",5,24.75,23.25,0.0983878868398465,2.50119555307665,4.27509117126465,0.950020260281033
"81","Austin Williams",4000,"MSST","UGA",6,17.75,34.25,0.0763774178820686,4.16099740502976,3.56764507293701,0.891911268234253
"82","Jared Wiley",3800,"TCU","UT",6,29,36,0.0750034243215784,2.13074327059891,3.54141044616699,0.931950117412366
"83","John Dunmore",3500,"ORST","CAL",6,30,17.5,0.0770690898064249,1.91421480748453,3.86392068862915,1.10397733960833
"84","Blake Whiteheart",3200,"WAKE","UNC",6,41.5,37.5,0.0850651486109965,3.15642374921653,5.4769721031189,1.71155378222466
"85","Kevin Terry",3100,"KU","TTU",6,30.5,34,0.0567817171700111,1.53381574516582,3.49263429641724,1.12665622465072
"86","Deuce Spann",3100,"FSU","SYR",6,29.25,21.75,0.0639419316327322,1.64673621877991,3.65113353729248,1.17778501202983
"87","Yulkeith Brown",3000,"TA&M","AUB",6,23.25,24.75,0.0501955234954115,2.06396710984075,3.27636098861694,1.09212032953898
"88","Devin Culp",3000,"UW","ORE",6,30.25,42.75,0.0721422596044724,3.10979664356125,5.32760524749756,1.77586841583252
"89","Tommy Christakos",3000,"CAL","ORST",6,17.5,30,0.0625664318744153,2.62791663488364,3.39648723602295,1.13216241200765
"90","Tarique Milton",3000,"UT","TCU",6,36,29,0.0699042350861015,2.23900669811655,4.49139785766602,1.49713261922201
"91","Henry Teeter",3000,"TTU","KU",6,34,30.5,0.0784997112017653,2.98977342453559,4.18224048614502,1.39408016204834
"92","Umari Hatcher",3000,"SYR","FSU",6,21.75,29.25,0.0577770059097966,1.65599400200995,3.36653017997742,1.12217672665914
"93","Andre Greene Jr.",3000,"UNC","WAKE",6,37.5,41.5,0.0542691336242472,2.03287863565377,4.40793466567993,1.46931155522664
"94","D'Marcus Adams",4500,"SYR","FSU",7,21.75,29.25,0.0577770059097966,1.65599400200995,2.3776478767395,0.528366194831
"95","Loic Fouonji",4000,"TTU","KU",7,34,30.5,0.0667457648323955,2.5421076185018,3.90749001502991,0.976872503757477
"96","Jesiah Irish",3400,"ORST","CAL",7,30,17.5,0.0559060500050092,1.38857470636221,3.23888111114502,0.952612091513241
"97","Monroe Young",3400,"CAL","ORST",7,17.5,30,0.0575448595256057,2.41700044367113,3.12173676490784,0.918157872031717
"98","Dominick Blaylock",3200,"UGA","MSST",6,34.25,17.75,0.0751499135447098,2.20300742870825,4.81236600875854,1.50386437773705
"99","Antonio Harmon",3200,"MSST","UGA",7,17.75,34.25,0.0722368231383134,3.93542020614294,2.92674565315247,0.914608016610146
"100","Justin Olson",3100,"UNC","WAKE",7,37.5,41.5,0.0502511439315292,1.88236793354531,4.1331844329834,1.33328530096239
"101","Devin Price",3000,"TA&M","AUB",7,23.25,24.75,0.0462724375165005,1.90265550542468,3.00161051750183,1.00053683916728
"102","Lonyatta Alexander Jr.",3000,"UW","ORE",7,30.25,42.75,0.0524207950488181,2.25967433497911,3.99514389038086,1.33171463012695
"103","Blair Conwright",3000,"TCU","UT",7,29,36,0.0535041823828492,1.51997962216179,3.05387282371521,1.01795760790507
"104","Brenen Thompson",3000,"UT","TCU",7,36,29,0.0552642750992525,1.77009421476931,3.81067419052124,1.27022473017375
"105","Douglas Emilien",3000,"KU","TTU",7,30.5,34,0.0469478046535924,1.26817725084017,3.08038187026978,1.02679395675659
"106","Malik McClain",3000,"FSU","SYR",7,29.25,21.75,0.0639419316327322,1.64673621877991,3.37638306617737,1.12546102205912
"107","Jackson Hensley",3000,"WAKE","UNC",7,41.5,37.5,0.0558370223756177,2.07188615302261,4.08211660385132,1.36070553461711
"108","Patrick Herbert",3900,"ORE","UW",6,42.75,30.25,0.0846552601355448,2.64050950553504,4.76283979415894,1.22124097286127
"109","Kobe Paysour",3900,"UNC","WAKE",8,37.5,41.5,0.0417284197506329,1.56311345594715,3.76734018325806,0.965984662373861
"110","Jamire Calvin",3400,"MSST","UGA",8,17.75,34.25,0.059667160523342,3.25063228095079,2.77368855476379,0.815790751401116
"111","Jack Westover",3400,"UW","ORE",8,30.25,42.75,0.0475038387906087,2.04772181017396,4.49382448196411,1.32171308293062
"112","Dillon Bell",3300,"UGA","MSST",7,34.25,17.75,0.0679979771691325,1.99334958318496,4.63984203338623,1.40601273738977
"113","Keleki Latu",3200,"CAL","ORST",8,17.5,30,0.0477066769646727,2.00377688537724,3.27683758735657,1.02401174604893
"114","Blake Nowell",3100,"TCU","UT",8,29,36,0.0469482407052366,1.33373441084824,2.76331377029419,0.891391538804577
"115","Luke Deal",3000,"AUB","TA&M",6,24.75,23.25,0.0759103725166036,1.92977705151836,3.34641933441162,1.11547311147054
"116","Noah Thomas",3000,"TA&M","AUB",8,23.25,24.75,0.040585299277127,1.66880863108622,2.63576626777649,0.878588755925496
"117","Jimmy Valsin III",3000,"ORST","CAL",8,30,17.5,0.0559060500050092,1.38857470636221,3.08582401275635,1.02860800425212
"118","Gunnar Helm",3000,"UT","TCU",8,36,29,0.0478236781217711,1.53177465587496,3.4448299407959,1.14827664693197
"119","Trevor Kardell",3000,"KU","TTU",8,30.5,34,0.0464369520553369,1.25437784853754,2.9273247718811,0.975774923960368
"120","Coy Eakin",3000,"TTU","KU",8,34,30.5,0.059132413206781,2.25214226686627,3.75443291664124,1.25147763888041
"121","Wyatt Rector",3000,"FSU","SYR",8,29.25,21.75,0.0567465624451575,1.46142941390061,3.2233259677887,1.0744419892629
"122","Maximilian Mang",3000,"SYR","FSU",8,21.75,29.25,0.0472278997558201,1.35363744610214,2.08708882331848,0.695696274439494
"123","Joshua Burrell",4300,"FSU","SYR",9,29.25,21.75,0.0505356703295246,1.30147645757623,2.82114720344543,0.65608074498731
"124","Kamari Morales",4200,"UNC","WAKE",9,37.5,41.5,0.0417284197506329,1.56311345594715,3.69028973579407,0.878640413284302
"125","Arik Gilbert",3500,"UGA","MSST",8,34.25,17.75,0.0525057826817282,1.53919843472835,3.22954750061035,0.922727857317243
"126","Jared Casey",3500,"KU","TTU",9,30.5,34,0.045970521422147,1.24177839426123,2.66264796257019,0.76075656073434
"127","Cam McCormick",3200,"ORE","UW",7,42.75,30.25,0.0684714498228099,2.135715061597,4.28215789794922,1.33817434310913
"128","Jalen Preston",3100,"TA&M","AUB",9,23.25,24.75,0.0492146266823081,2.02363405582692,2.58387660980225,0.833508583807176
"129","Jordan Mosley",3000,"MSST","UGA",9,17.75,34.25,0.0483746294040095,2.63542173853218,2.50901174545288,0.836337248484294
"130","Makiya Tongue",3000,"ORST","CAL",9,30,17.5,0.0559080276646404,1.388623826773,2.82114720344543,0.940382401148478
"131","D'Andre Rogers",3000,"TCU","UT",9,29,36,0.0396813299704807,1.12729155458962,2.6862633228302,0.895421107610067
"132","Gabe Sulser",3000,"UT","TCU",9,36,29,0.0427856145665615,1.37040735056424,3.23027753829956,1.07675917943319
"133","Brady Boyd",3000,"TTU","KU",9,34,30.5,0.0497470651209357,1.89468790356353,3.7979142665863,1.26597142219543
"134","Nick Ragano",3000,"WAKE","UNC",8,41.5,37.5,0.0431072519331303,1.599535837966,3.71627140045166,1.23875713348389
"135","Justin Robinson",3300,"MSST","UGA",10,17.75,34.25,0.0400195007246462,2.18023917649269,5.10412836074829,1.54670556386312
"136","Blake Smith",3000,"TA&M","AUB",10,23.25,24.75,0.043068601026774,1.77091839662238,2.77150297164917,0.923834323883057
"137","Mekhi Mews",3000,"UGA","MSST",9,34.25,17.75,0.0451303482944141,1.32298878153246,2.82736873626709,0.942456245422363
"138","Josh Delgado",3000,"ORE","UW",8,42.75,30.25,0.0509889386825099,1.59041242154048,3.51033973693848,1.17011324564616
"139","Gabe Milbourn",3000,"ORST","CAL",10,30,17.5,0.0384343639490066,0.954619144617232,3.00877356529236,1.00292452176412
"140","Dominic DiNunzio",3000,"TCU","UT",10,29,36,0.0425149743750601,1.2077914624397,2.6862633228302,0.895421107610067
"141","Troy Omeire",3000,"UT","TCU",10,36,29,0.037757749520573,1.20936669971772,3.23027753829956,1.07675917943319
"142","Tychaun Chapman",3000,"UNC","WAKE",10,37.5,41.5,0.0340384773504064,1.27505432231388,3.55278778076172,1.18426259358724
