"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"15","Andre Johnson",4200,"ASU","UCLA",2,28,39,0.206390921951421,6.62084715664092,9.83990097045898,2.342833564395
"16","Justus Ross-Simmons",3900,"CSU","SJSU",2,10.25,34.25,0.169254745541521,4.68348414053256,6.87470483779907,1.76274483020489
"17","Jonah Panoke",3700,"HAW","FRES",2,17.25,44.75,0.170752231478384,5.49605097409855,6.93725728988647,1.87493440267202
"18","Dominick Mazotti",4800,"SJSU","CSU",3,34.25,10.25,0.126763512845919,3.80875627314795,9.46049976348877,1.97093745072683
"19","Bryan Thompson",4300,"ASU","UCLA",3,28,39,0.148427365809289,4.76142503553253,9.89813804626465,2.30189256889876
"20","Kam Brown",4100,"UCLA","ASU",3,39,28,0.141166197798332,4.52266946673657,9.31517887115479,2.27199484662312
"21","Brenden Rice",3800,"USC","CAL",3,41,19.5,0.149986210129289,4.95203493970815,11.4536428451538,3.01411653819837
"22","Raymond Pauwels Jr.",3500,"FRES","HAW",4,44.75,17.25,0.110139099021204,3.33744086564477,6.41224575042725,1.83207021440778
"23","Mavin Anderson",3400,"CAL","USC",3,19.5,41,0.160782366254365,6.28295809910593,9.26914024353027,2.72621771868537
"24","Louis Brown",3000,"CSU","SJSU",3,10.25,34.25,0.12269719450529,3.39518022206588,5.51480531692505,1.83826843897502
"25","Koali Nishigaya",3000,"HAW","FRES",3,17.25,44.75,0.157640348123159,5.07401502960272,5.76044893264771,1.9201496442159
"26","Charles Ross",5300,"SJSU","CSU",4,34.25,10.25,0.126763512845919,3.80875627314795,8.2769718170166,1.56169279566351
"27","Josh Kelly",4700,"FRES","HAW",5,44.75,17.25,0.0802503380813194,2.43175003404414,6.19101190567017,1.3172365756745
"28","Michael Ezeike",4000,"UCLA","ASU",4,39,28,0.113870815005334,3.6481825409278,7.08375597000122,1.77093899250031
"29","Tanner Arkin",3300,"CSU","SJSU",4,10.25,34.25,0.0859735559854778,2.37899259293971,4.4015154838562,1.33379257086552
"30","Lake McRee",3200,"USC","CAL",4,41,19.5,0.11222034598295,3.70513445052496,6.60723686218262,2.06476151943207
"31","Dior Scott",3200,"HAW","FRES",4,17.25,44.75,0.112069000535553,3.60719701421674,6.13168478012085,1.91615149378777
"32","Messiah Swinson",3100,"ASU","UCLA",4,28,39,0.116337756545186,3.73201736466625,6.46737051010132,2.08624855164559
"33","Jermaine Terry II",3000,"CAL","USC",4,19.5,41,0.107317992899795,4.19370897678433,4.80546808242798,1.60182269414266
"34","Erik Brooks",4500,"FRES","HAW",6,44.75,17.25,0.0566489480419144,1.71657945153949,5.18609380722046,1.15246529049344
"35","Gary Williams",3700,"CSU","SJSU",5,10.25,34.25,0.0859735559854778,2.37899259293971,4.1040358543396,1.10919887955124
"36","Cam Johnson",3400,"ASU","UCLA",5,28,39,0.0834348161707022,2.67651871596695,5.16432762145996,1.51891988866469
"37","Sam Olson",3300,"SJSU","CSU",5,34.25,10.25,0.0844146511245721,2.53633577042876,5.60061883926392,1.69715722401937
"38","Hudson Habermehl",3200,"UCLA","ASU",5,39,28,0.0909245827109988,2.91303329278773,5.43425941467285,1.69820606708527
"39","James Phillips",3100,"HAW","FRES",5,17.25,44.75,0.099210895567848,3.19332950735631,6.13168478012085,1.97796283229705
"40","Mason Mangum",3000,"CAL","USC",5,19.5,41,0.0742640053190976,2.90204482345713,3.87010288238525,1.29003429412842
"41","Kyron Hudson",3000,"USC","CAL",5,41,19.5,0.0841606812034657,2.77869967852341,5.67187166213989,1.89062388737996
"42","Zane Pope",5000,"FRES","HAW",7,44.75,17.25,0.0511602526839133,1.55026071142213,7.2962646484375,1.4592529296875
"43","Caleb Phillips",4200,"HAW","FRES",6,17.25,44.75,0.0724916567674771,2.33330971631458,3.56764507293701,0.849439303080241
"44","Titus Mokiao-Atimalala",3500,"UCLA","ASU",6,39,28,0.0738179240829289,2.36497176062417,4.83531475067139,1.38151850019182
"45","Giovanni Sanders",3200,"ASU","UCLA",6,28,39,0.0563730719525874,1.80840072625022,7.25846195220947,2.26826936006546
"46","Isaiah Hamilton",3200,"SJSU","CSU",6,34.25,10.25,0.0621244494206896,1.86660089433244,4.59570121765137,1.43615663051605
"47","Tommy Christakos",3000,"CAL","USC",6,19.5,41,0.0609882234219323,2.38326167990768,3.27115917205811,1.09038639068604
"48","Terrell Bynum",3000,"USC","CAL",6,41,19.5,0.067931287120425,2.24286024048286,5.07292699813843,1.69097566604614
"49","Justice McCoy",3000,"CSU","SJSU",6,10.25,34.25,0.0654506081251257,1.81109772822907,2.38498759269714,0.794995864232381
"50","Tahj Washington",4300,"USC","CAL",7,41,19.5,0.0561010164239814,1.85226490652186,4.88384103775024,1.13577698552331
"51","Logan Loya",4000,"UCLA","ASU",7,39,28,0.0572504458532973,1.83418443973152,3.94865846633911,0.987164616584778
"52","Jalin Conyers",3800,"ASU","UCLA",7,28,39,0.0612900282107968,1.96613254678619,4.94237089157104,1.30062391883449
"53","Ty Jones",3500,"FRES","HAW",8,44.75,17.25,0.0500874622275767,1.51775295767192,3.83136796951294,1.09467656271798
"54","Jalen Walthall",3300,"HAW","FRES",7,17.25,44.75,0.0567573967412071,1.82686658291958,3.23490357398987,0.98027381029996
"55","Monroe Young",3200,"CAL","USC",7,19.5,41,0.0542449691249595,2.11975278159685,2.59043478965759,0.809510871767998
"56","Thomas Pannunzio",3000,"CSU","SJSU",7,10.25,34.25,0.0656242694329995,1.81590314729516,2.11023712158203,0.703412373860677
"57","Malikhi Miller",3000,"SJSU","CSU",7,34.25,10.25,0.0516349427365096,1.55143154087535,3.39403200149536,1.13134400049845
"58","Jermaine Braddock",3500,"SJSU","CSU",8,34.25,10.25,0.0366571375191949,1.10140606983325,3.81760501861572,1.09074429103306
"59","Matt Sykes",3300,"UCLA","ASU",8,39,28,0.0427332814301777,1.36908488116841,3.44531321525574,1.04403430765325
"60","Keleki Latu",3300,"CAL","USC",8,19.5,41,0.049428358912836,1.93153213994626,3.15150952339172,0.95500288587628
"61","Charles Hall IV",3000,"ASU","UCLA",8,28,39,0.0463012421978682,1.48530490031366,3.51881551742554,1.17293850580851
"62","Malcolm Epps",3000,"USC","CAL",8,41,19.5,0.0498901243083485,1.64720235619234,3.82042741775513,1.27347580591838
"63","Damir Abdullah",3000,"CSU","SJSU",8,10.25,34.25,0.0479232269034457,1.32609382648223,1.60689079761505,0.535630265871684
"64","Tre Watson",3000,"FRES","HAW",9,44.75,17.25,0.0395472217143767,1.19836202624887,4.33094692230225,1.44364897410075
"65","Grey Ihu",3000,"HAW","FRES",8,17.25,44.75,0.0636411355027002,2.04843545377989,3.0818464756012,1.02728215853373
"66","Ty McCullouch",4100,"CSU","SJSU",9,10.25,34.25,0.0433685726853149,1.20006101878768,1.74863529205322,0.426496412695908
"67","Jordan Murray",3400,"HAW","FRES",9,17.25,44.75,0.0410933789471972,1.32268435637009,1.9403749704361,0.570698520716499
"68","Gary Bryant Jr.",3000,"USC","CAL",9,41,19.5,0.0371188093519605,1.22553693884808,6.91771411895752,2.30590470631917
"69","Chad Johnson Jr.",3000,"ASU","UCLA",9,28,39,0.0454855259522667,1.45913740934916,3.25413846969604,1.08471282323201
"70","CJ Williams",3000,"USC","CAL",10,41,19.5,0.0369084582820906,1.21859186138594,3.60587501525879,1.2019583384196
"71","E.J. Scott",3000,"CSU","SJSU",10,10.25,34.25,0.0392164762894937,1.08516747439946,1.52984011173248,0.509946703910828
"72","Tamatoa Mokiao-Atimalala",3000,"HAW","FRES",10,17.25,44.75,0.0390257358027194,1.25613253435344,2.65450716018677,0.884835720062256
"73","Kyle Ford",3900,"USC","CAL",11,41,19.5,0.0331184904162748,1.09346000242562,4.32000637054443,1.10769394116524
"74","Javen Jacobs",3000,"ASU","UCLA",10,28,39,0.0395336992738943,1.268207816285,3.3042631149292,1.10142103830973
"75","Josh Falo",3000,"USC","CAL",12,41,19.5,0.0344428425657948,1.13718560967476,3.60587501525879,1.2019583384196
