"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Blake Corum",10000,"ILL","MICHIGAN",1,29.25,12.25,24.5753870193848,2.25673419388741,20.0865707397461,2.00865707397461
"2","RB","Israel Abanikanda",9900,"DUKE","PITTSBURGH",1,28.25,21.25,25.6175729833335,2.31881391001334,22.5826721191406,2.28107799183239
"3","RB","Kendre Miller",9500,"BAY","TCU",1,29.75,27.25,20.8355591281998,1.611102212012,23.9828243255615,2.52450782374332
"4","RB","Braelon Allen",9200,"NEB","WISCONSIN",1,26,15,26.2238388176863,2.35603550006894,20.778205871582,2.25850063821544
"5","RB","Chase Brown",9000,"MICH","ILLINOIS",1,12.25,29.25,25.8777974341894,2.97344786365857,19.3137016296387,2.14596684773763
"6","RB","Trey Benson",8300,"ULL","FLORIDA ST",1,38,14,15.6924306918607,1.98926925171112,18.7887020111084,2.26369903748294
"7","RB","Montrell Johnson Jr.",8100,"VAN","FLORIDA",1,35.75,21.75,18.1380956588107,1.817718408844,17.8620853424072,2.20519572128484
"8","RB","Ray Davis",7900,"UF","VANDERBILT",1,21.75,35.75,18.1765542969694,2.60530136462343,15.1442317962646,1.91699136661578
"9","RB","Richard Reese",7600,"TCU","BAYLOR",1,27.25,29.75,21.7926935683251,2.47558813011218,18.1576099395752,2.38915920257568
"10","RB","Jalen Berger",7500,"IND","MICH STATE",1,28.75,18.25,18.4803785767848,2.29155548727399,15.7787313461304,2.10383084615072
"11","RB","Jordan Waters",7200,"PITT","DUKE",1,21.25,28.25,15.3243633984815,2.23570867895063,12.8733367919922,1.78796344333225
"12","RB","Chris Smith",6500,"FSU","LA LAFAYET",1,14,38,14.4305556822966,2.72796775311136,11.0743083953857,1.70373975313627
"13","RB","Shaun Shivers",6500,"MSU","INDIANA",1,18.25,28.75,13.57198397678,2.33439860039145,10.2942676544189,1.58373348529522
"14","RB","Anthony Grant",6200,"WIS","NEBRASKA",1,15,26,18.8354030403512,2.34748633223366,12.23756980896,1.97380158209032
"15","RB","Donovan Edwards",7000,"ILL","MICHIGAN",2,29.25,12.25,11.4578101897882,2.41754597149329,13.3450784683228,1.90643978118896
"16","RB","Jaylen Coleman",6800,"PITT","DUKE",2,21.25,28.25,10.725532881943,1.7078455051233,8.88891506195068,1.30719339146334
"17","RB","Trevor Etienne",6600,"VAN","FLORIDA",2,35.75,21.75,12.2207734166295,1.91912419987055,11.497857093811,1.74209955966834
"18","RB","Josh Henderson",6400,"MSU","INDIANA",2,18.25,28.75,9.67955149171518,2.68197670651805,6.86410188674927,1.07251591980457
"19","RB","Jarek Broussard",6000,"IND","MICH STATE",2,28.75,18.25,12.0639200310435,1.9676115037615,10.1670846939087,1.69451411565145
"20","RB","Qualan Jones",5800,"TCU","BAYLOR",2,27.25,29.75,7.69972468592906,2.71639264773293,5.73472929000854,0.988746429311818
"21","RB","Lawrance Toafili",5800,"ULL","FLORIDA ST",2,38,14,10.0921119882379,3.59500533469988,10.6957778930664,1.84409963673559
"22","RB","Terrence Williams",5700,"FSU","LA LAFAYET",2,14,38,11.5672183253372,2.1881607552035,6.65339422225952,1.16726214425606
"23","RB","Rodney Hammond Jr.",5600,"DUKE","PITTSBURGH",2,28.25,21.25,7.57427760024756,2.46409928221057,8.88693904876709,1.58695340156555
"24","RB","Emari Demercado",5500,"BAY","TCU",2,29.75,27.25,9.06871624447028,1.73823465223635,10.0887699127197,1.83432180231268
"25","RB","Gabe Ervin Jr.",5200,"WIS","NEBRASKA",2,15,26,5.01153218814535,2.30733041159186,4.86522531509399,0.935620252902691
"26","RB","Reggie Love III",5200,"MICH","ILLINOIS",2,12.25,29.25,4.73744932531908,2.01233182553835,4.04757404327393,0.778379623706524
"27","RB","Patrick Smith",5100,"UF","VANDERBILT",2,21.75,35.75,8.17536546736459,2.353378795611,6.16909694671631,1.20962685229732
"28","RB","Craig Williams",5900,"TCU","BAYLOR",3,27.25,29.75,3.66682991335549,1.99464716472262,6.8171443939209,1.15544820235947
"29","RB","Treshaun Ward",5500,"ULL","FLORIDA ST",3,38,14,4.80448436391107,2.19754116805045,7.8146824836731,1.42085136066784
"30","RB","Isaac Guerendo",5400,"NEB","WISCONSIN",2,26,15,8.3493989530501,2.46226608714243,8.03851795196533,1.48861443554914
"31","RB","CJ Stokes",5100,"ILL","MICHIGAN",3,29.25,12.25,4.0317205423457,1.57973428179056,7.36914300918579,1.44493000180114
"32","RB","Jaquez Moore",5100,"PITT","DUKE",3,21.25,28.25,4.73644566457302,1.76400214422814,6.00781917572021,1.17800375994514
"33","RB","Jaylin Lucas",5100,"MSU","INDIANA",3,18.25,28.75,7.22666666313802,2.28856921797723,5.51150751113892,1.08068774728214
"34","RB","Rocko Griffin",5000,"UF","VANDERBILT",3,21.75,35.75,2.30345979708963,2.35750262590371,2.7937912940979,0.55875825881958
"35","RB","C'Bo Flemister",5000,"DUKE","PITTSBURGH",3,28.25,21.25,2.97759301041766,1.54287069835895,6.66706609725952,1.3334132194519
"36","RB","Rahmir Johnson",4900,"WIS","NEBRASKA",3,15,26,2.22373774165903,1.79431301179458,3.99562215805054,0.815433093479701
"37","RB","Jacob Kibodi",4600,"FSU","LA LAFAYET",3,14,38,5.9641828741861,2.39255947106614,3.77229714393616,0.82006459650786
"38","RB","Emani Bailey",4500,"BAY","TCU",3,29.75,27.25,2.64923241024572,1.48582600637079,6.71346664428711,1.49188147650825
"39","RB","Nay'Quan Wright",4500,"VAN","FLORIDA",3,35.75,21.75,3.26564058424213,1.93993573579767,6.16024017333984,1.36894226074219
"40","RB","Harold Joiner",4100,"IND","MICH STATE",3,28.75,18.25,3.1875672535096,1.86020063696427,6.55816459655762,1.59955234062381
"41","RB","Josh McCray",4100,"MICH","ILLINOIS",3,12.25,29.25,2.03609021408682,1.96689227496824,2.67114400863647,0.651498538691823
"42","RB","Elijah Collins",5600,"IND","MICH STATE",4,28.75,18.25,2.88214046551559,2.74089134683899,5.90956020355225,1.05527860777719
"43","RB","Chase Hayden",5300,"MICH","ILLINOIS",4,12.25,29.25,2.26803047638332,2.10493868170364,2.67114400863647,0.503989435591788
"44","RB","Jaquez Yant",5000,"WIS","NEBRASKA",4,15,26,2.67223268262814,1.82357759033827,3.48879647254944,0.697759294509888
"45","RB","Dre'lyn Washington",4800,"FSU","LA LAFAYET",4,14,38,5.08714251352117,2.05661106020078,3.77229714393616,0.785895238320033
"46","RB","Vincent Davis",4500,"DUKE","PITTSBURGH",4,28.25,21.25,2.51715723983717,2.04378230045478,5.51163578033447,1.22480795118544
"47","RB","Tavierre Dunlap",4500,"ILL","MICHIGAN",4,29.25,12.25,3.68942443473431,0.981726528583639,16.0102443695068,3.55783208211263
"48","RB","Rodney Hill",4400,"ULL","FLORIDA ST",4,38,14,2.80892349545157,1.13676769648956,9.24664115905762,2.10150935433128
"49","RB","Terry Moore",4400,"PITT","DUKE",4,21.25,28.25,3.11942808508236,2.03242749343795,3.0444712638855,0.691925287246704
"50","RB","Jackson Acker",4400,"NEB","WISCONSIN",3,26,15,2.44145540794588,1.68414052865329,5.17004060745239,1.17500922896645
"51","RB","Lorenzo Lingard",4300,"VAN","FLORIDA",4,35.75,21.75,2.73718057505851,1.57531400527369,6.01846170425415,1.39964225680329
"52","RB","David Holloman",4200,"MSU","INDIANA",4,18.25,28.75,2.13823536981307,1.31094751947838,6.29718494415283,1.49932974860782
"53","RB","Trent Battle",4200,"BAY","TCU",4,29.75,27.25,3.20036459703162,1.3951973673073,7.36207103729248,1.75287405649821
"54","RB","Maurice Edwards",4000,"UF","VANDERBILT",4,21.75,35.75,1.9268766603138,1.1581895247606,5.60218000411987,1.40054500102997
"55","RB","Chase Gillespie",4900,"UF","VANDERBILT",5,21.75,35.75,1.28492686818136,1.78149294433167,3.300616979599,0.673595301958979
"56","RB","Isaiah Gash",4700,"ILL","MICHIGAN",5,29.25,12.25,2.94227278121575,0.981726528583639,14.6338138580322,3.1135774166026
"57","RB","Jordon Simmons",4200,"IND","MICH STATE",5,28.75,18.25,2.03253329319565,1.76808319612667,6.41638612747192,1.52771098273141
"58","RB","Charlie Spegal",4100,"MSU","INDIANA",5,18.25,28.75,1.9172437839571,1.31094751947838,6.29718494415283,1.53589876686654
"59","RB","Corey Wren",4100,"BAY","TCU",5,29.75,27.25,2.88037197229596,1.64136328779033,6.71346664428711,1.63743088885051
"60","RB","Taye McWilliams",4000,"TCU","BAYLOR",4,27.25,29.75,1.91264258280484,2.66003528343104,3.71201920509338,0.928004801273346
"61","RB","Travis Bates",4000,"PITT","DUKE",5,21.25,28.25,1.76459947380344,1.06363697869729,5.2042555809021,1.30106389522552
"62","RB","Leon Franklin",4300,"ILL","MICHIGAN",6,29.25,12.25,2.03948785719683,1.56489011770387,5.99271297454834,1.39365418012752
