"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Bryce Ford-Wheaton",9800,"BAY","W VIRGINIA",1,25.75,29.25,0.281033902593896,9.69791560363865,12.72034740448,0.989583224861086,1.2979946331102
"2","WR","Monaray Baldwin",9000,"WVU","BAYLOR",1,29.25,25.75,0.219273954640051,6.17907779212398,10.7668886184692,0.686564199124886,1.19632095760769
"3","WR","Javon Baker",8500,"TEMP","UCF",1,34.75,11.25,0.309678571339979,8.49415253396221,14.4454526901245,0.999312062819084,1.69946502236759
"4","WR","Adonicas Sanders",6200,"UCF","TEMPLE",1,11.25,34.75,0.352465021013272,11.5526802615211,8.83878612518311,1.86333552605179,1.42561066535211
"5","WR","Ryan O'Keefe",7800,"TEMP","UCF",2,34.75,11.25,0.252802356254506,6.93409868716224,11.8783397674561,0.888987011174647,1.52286407275078
"6","WR","Kaden Prather",6700,"BAY","W VIRGINIA",2,25.75,29.25,0.225454380841181,7.77997792326096,9.53848648071289,1.16119073481507,1.42365469861386
"7","TE","Ben Sims",6200,"WVU","BAYLOR",2,29.25,25.75,0.197774712701322,5.57323525770545,9.03831481933594,0.898908912533137,1.45779271279612
"8","WR","Jose Barbon",5700,"UCF","TEMPLE",2,11.25,34.75,0.179274600227365,5.87605013820869,6.16915559768677,1.03088598915942,1.08230799959417
"9","WR","Sam James",6500,"BAY","W VIRGINIA",3,25.75,29.25,0.170540954764636,5.88502586700838,7.7897515296936,0.905388594924367,1.19842331226055
"10","WR","Hal Presley",5400,"WVU","BAYLOR",3,29.25,25.75,0.124677290109642,3.51337064068244,5.9961142539978,0.650624192718971,1.11039152851811
"11","TE","David Martin-Robinson",4700,"UCF","TEMPLE",3,11.25,34.75,0.151993423568913,4.9818600986209,4.64550542831421,1.05997023374913,0.988405410279619
"12","TE","Alec Holler",4100,"TEMP","UCF",3,34.75,11.25,0.137240155628857,3.76435092248092,6.57378149032593,0.918134371336811,1.60336133910389
"13","WR","Kobe Hudson",5500,"TEMP","UCF",4,34.75,11.25,0.10225952396331,2.80486954856533,5.59649276733398,0.509976281557332,1.01754413951527
"14","WR","Reese Smith",5000,"BAY","W VIRGINIA",4,25.75,29.25,0.0960227127057013,3.31355098177595,4.80631113052368,0.66271019635519,0.961262226104736
"15","WR","Seth Jones",4800,"WVU","BAYLOR",4,29.25,25.75,0.115599832402179,3.25757045948351,5.01882553100586,0.678660512392398,1.04558865229289
"16","WR","Amad Anderson Jr.",4400,"UCF","TEMPLE",4,11.25,34.75,0.133141314781677,4.36394804468649,3.929767370224,0.991806373792383,0.893128947778182
