"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Isaiah Bowser",9500,"TEMP","UCF",1,34.75,11.25,15.0837556105278,1.99425831455663,16.7900676727295,1.76737554449784
"2","RB","Richard Reese",9200,"WVU","BAYLOR",1,29.25,25.75,17.7438929545924,2.05481162925079,17.8620853424072,1.94153101547905
"3","RB","Tony Mathis Jr.",7100,"BAY","W VIRGINIA",1,25.75,29.25,14.9424133581754,2.6844603035389,14.1894874572754,1.99851936017963
"4","RB","Darvon Hubbard",5800,"UCF","TEMPLE",1,11.25,34.75,13.007399250802,3.05979112832529,11.4661445617676,1.97692147616682
"5","RB","Justin Johnson Jr.",7500,"BAY","W VIRGINIA",2,25.75,29.25,10.213208210749,2.18150389118778,7.96954393386841,1.06260585784912
"6","RB","RJ Harvey",5700,"TEMP","UCF",2,34.75,11.25,8.15012523660844,1.96586211380121,10.0073375701904,1.75567325792815
"7","RB","Qualan Jones",5600,"WVU","BAYLOR",2,29.25,25.75,9.11170516948234,2.92090206341763,8.88693904876709,1.58695340156555
"8","RB","Edward Saydee",5500,"UCF","TEMPLE",2,11.25,34.75,6.61963082881199,1.86591395903999,6.68338441848755,1.21516080336137
"9","RB","Johnny Richardson",5400,"TEMP","UCF",3,34.75,11.25,4.73312811572057,2.94139830707821,6.88806486129761,1.27556756690696
"10","RB","Craig Williams",5200,"WVU","BAYLOR",3,29.25,25.75,3.40292907382661,2.11837789964836,6.16024017333984,1.18466157179612
"11","RB","CJ Donaldson",5000,"BAY","W VIRGINIA",3,25.75,29.25,5.83657326371502,2.63482441927832,6.8171443939209,1.36342887878418
"12","RB","Jakari Norwood",4800,"UCF","TEMPLE",3,11.25,34.75,5.34574493385871,2.54155370592026,6.03710222244263,1.25772962967555
"13","RB","Trey Blair",4200,"UCF","TEMPLE",4,11.25,34.75,2.25279374665489,2.09149627059005,4.66067218780518,1.10968385423933
"14","RB","Mark-Antony Richards",4200,"TEMP","UCF",4,34.75,11.25,1.91624690530774,1.73965681392706,7.74715662002563,1.8445611000061
"15","RB","Jaylen Anderson",4000,"BAY","W VIRGINIA",4,25.75,29.25,3.78336232451831,1.34863877369704,5.5952730178833,1.39881825447083
"16","RB","Taye McWilliams",4500,"WVU","BAYLOR",4,29.25,25.75,2.83380961362322,2.61101649522949,5.51163578033447,1.22480795118544
"17","RB","Onasis Neely",4000,"UCF","TEMPLE",5,11.25,34.75,1.78462205782871,1.66953907100116,5.16749811172485,1.29187452793121
"18","RB","Markquan Rucker",4000,"BAY","W VIRGINIA",5,25.75,29.25,1.84272881996429,1.34863877369704,4.21884393692017,1.05471098423004
