"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Zach Charbonnet",11000,"ASU","UCLA",1,39,28,23.5647361350552,3.63733670434308,22.2062454223633,2.01874958385121
"2","RB","Blake Corum",10800,"RUT","MICHIGAN",1,35.5,9.5,25.4667760817667,2.36763571889313,20.110179901123,1.86205369454843
"3","RB","Xazavian Valladay",9800,"UCLA","ARIZONA ST",1,28,39,24.322618470732,2.62825046623714,20.1484699249268,2.05596631887008
"4","RB","Travis Dye",9500,"CAL","USC",1,41,19.5,22.1275781358004,2.79129874654644,19.1562747955322,2.01644997847708
"5","RB","MarShawn Lloyd",9500,"VAN","S CAROLINA",1,27.5,21,17.1556868318761,2.63353338324473,15.1406841278076,1.59375622397975
"6","RB","Jordan Mims",8900,"HAW","FRESNO ST",1,44.75,17.25,23.2847185307082,2.58384814462989,20.3530139923096,2.28685550475388
"7","RB","Will Shipley",8600,"ND","CLEMSON",1,23.75,20.25,15.10447547809,3.17102893161372,16.8910179138184,1.964071850444
"8","RB","Kairee Robinson",8000,"CSU","S JOSE ST",1,34.25,10.25,19.3599613267452,2.42915029323505,16.5178070068359,2.06472587585449
"9","RB","Tank Bigsby",7600,"MSST","AUBURN",1,19.25,31.75,17.0663020302196,3.28086418151523,13.4814386367798,1.77387350483945
"10","RB","Jaydn Ott",7500,"USC","CAL",1,19.5,41,19.5569018521029,4.30435384052576,15.9174976348877,2.12233301798503
"11","RB","Dedrick Parson",7100,"FRES","HAWAII",1,17.25,44.75,17.6918358702923,3.43156085626082,12.7917699813843,1.80165774385694
"12","RB","Dillon Johnson",7100,"AUB","MISS STATE",1,31.75,19.25,16.261111088531,4.01978631158215,18.474027633667,2.60197572305169
"13","RB","Ray Davis",6900,"SCAR","VANDERBILT",1,21,27.5,17.1899774818343,3.14446986169228,11.0516700744629,1.60169131513955
"14","RB","Henry Parrish Jr.",6600,"FSU","MIAMI FL",1,23,30.5,16.8589538457597,2.93168589025306,12.4607906341553,1.88799858093262
"15","RB","Logan Diggs",6400,"CLEM","NOTRE DAME",1,20.25,23.75,17.1413349201892,2.02086362271362,14.7463073730469,2.30411052703857
"16","RB","Justice Ellison",6200,"NCST","WAKE",1,28.5,25.5,12.5981881919461,1.87658544541427,14.5744962692261,2.35072520471388
"17","RB","Avery Morrow",6200,"SJST","COLO STATE",1,10.25,34.25,24.3432239302403,2.33754777546752,19.6037883758545,3.16190135094427
"18","RB","Jordan Houston",6200,"WAKE","NC STATE",1,25.5,28.5,14.3867392635033,4.09469016721072,13.6974077224731,2.20925931007631
"19","RB","Treshaun Ward",6000,"MIA","FLORIDA ST",1,30.5,23,14.9524552750042,2.49682493143487,18.260009765625,3.0433349609375
"20","RB","Kyle Monangai",5200,"MICH","RUTGERS",1,9.5,35.5,14.7697692932794,1.68796146529263,12.346471786499,2.37432149740366
"21","RB","Donovan Edwards",7700,"RUT","MICHIGAN",2,35.5,9.5,8.51478339663384,2.93245285484723,10.6156358718872,1.378654009336
"22","RB","Jo'quavious Marks",7500,"AUB","MISS STATE",2,31.75,19.25,9.98427685247938,6.41701505924156,11.3894014358521,1.51858685811361
"23","RB","Demie Sumo-Karngbaye",7500,"WAKE","NC STATE",2,25.5,28.5,6.19117884901094,3.62187765439418,6.18137645721436,0.824183527628581
"24","RB","Audric Estime",7300,"CLEM","NOTRE DAME",2,20.25,23.75,12.232356941512,2.06073627685032,8.38208866119385,1.14823132345121
"25","RB","Christian Beal-Smith",7200,"VAN","S CAROLINA",2,27.5,21,8.25583663947583,1.72644847847748,9.66574287414551,1.34246428807576
"26","RB","Austin Jones",6600,"CAL","USC",2,41,19.5,5.91690636743767,2.61019594723794,6.88806486129761,1.0436461911057
"27","RB","Trey Benson",6600,"MIA","FLORIDA ST",2,30.5,23,9.17569396873641,2.11104947250875,9.28486347198486,1.40679749575528
"28","RB","Jarquez Hunter",6400,"MSST","AUBURN",2,19.25,31.75,8.99123962634215,3.05241372129611,6.37927341461182,0.996761471033096
"29","RB","Christian Turner",6000,"NCST","WAKE",2,28.5,25.5,10.5356358323729,2.0091236706476,12.0265502929688,2.00442504882812
"30","RB","Keegan Jones",6000,"ASU","UCLA",2,39,28,4.00119641005964,2.71993719813077,7.62437295913696,1.27072882652283
"31","RB","Phil Mafah",5500,"ND","CLEMSON",2,23.75,20.25,7.89002285063168,2.38512043586988,7.91587209701538,1.43924947218461
"32","RB","Malik Sherrod",5400,"HAW","FRESNO ST",2,44.75,17.25,6.77800654897101,2.05575090168898,7.93227005004883,1.46893889815719
"33","RB","Daniyel Ngata",5200,"UCLA","ARIZONA ST",2,28,39,7.36943248916846,2.00535424591683,6.60783243179321,1.27073700611408
"34","RB","DeCarlos Brooks",5200,"USC","CAL",2,19.5,41,5.34435322075953,2.40618310141392,3.98780965805054,0.766886472702026
"35","RB","Nasjzae Bryant-Lelei",5100,"FRES","HAWAII",2,17.25,44.75,8.6912701775787,2.00658737368779,5.68960571289062,1.11560896331189
"36","RB","Jaylan Knighton",4800,"FSU","MIAMI FL",2,23,30.5,6.43620525308432,2.37412391260573,7.0873236656189,1.4765257636706
"37","RB","Shamar Garrett",4800,"CSU","S JOSE ST",2,34.25,10.25,4.11914265968121,1.88163161834697,7.41675806045532,1.54515792926153
"38","RB","Aaron Young",4200,"MICH","RUTGERS",2,9.5,35.5,4.76317448628111,2.16789539827901,4.46730089187622,1.06364306949434
"39","RB","Patrick Smith",4100,"SCAR","VANDERBILT",2,21,27.5,6.66745636245579,2.57031034062362,5.67820167541504,1.38492723790611
"40","RB","Lawrance Toafili",7200,"MIA","FLORIDA ST",3,30.5,23,4.9532259003164,3.55542017023601,7.28598928451538,1.01194295618269
"41","RB","Juju McDowell",5600,"VAN","S CAROLINA",3,27.5,21,4.82777390066124,2.70336367187848,6.03964376449585,1.07850781508854
"42","RB","Rocko Griffin",5300,"SCAR","VANDERBILT",3,21,27.5,2.78851210911959,2.21417990731984,2.30289554595947,0.434508593577259
"43","RB","Chris Tyree",5300,"CLEM","NOTRE DAME",3,20.25,23.75,7.83862214565976,2.39566087295244,4.41857814788818,0.833693990167582
"44","RB","Quinton Cooley",5200,"NCST","WAKE",3,28.5,25.5,6.32713524991596,1.76499506943891,7.923583984375,1.52376615084135
"45","RB","Damien Moore",5100,"USC","CAL",3,19.5,41,3.17973929424012,2.1415858395928,3.25998497009277,0.639212739233877
"46","RB","Raleek Brown",5100,"CAL","USC",3,41,19.5,2.61821972668857,1.8397466813488,5.51163578033447,1.0807128981048
"47","RB","Tylan Hines",5000,"FRES","HAWAII",3,17.25,44.75,2.5193424855379,1.99591251454958,2.31430006027222,0.462860012054443
"48","RB","Simeon Price",4800,"AUB","MISS STATE",3,31.75,19.25,3.20918575592577,3.34856607998468,6.55816459655762,1.3662842909495
"49","RB","Damari Alston",4700,"MSST","AUBURN",3,19.25,31.75,2.4690864101118,2.75556491969401,3.00396800041199,0.639142127747231
"50","RB","TJ Harden",4700,"ASU","UCLA",3,39,28,5.28710492714333,1.71101594993213,8.13119983673096,1.73004251845339
"51","RB","Kenyon Sims",4600,"CSU","S JOSE ST",3,34.25,10.25,3.33941118317657,1.53819188569396,7.19575929641724,1.56429549922114
"52","RB","CJ Stokes",4500,"RUT","MICHIGAN",3,35.5,9.5,2.5496659623399,1.66912963439585,6.01846170425415,1.3374359342787
"53","RB","Jaylen Thomas",4400,"SJST","COLO STATE",2,10.25,34.25,5.2095201774893,2.39473719498474,4.86522531509399,1.10573302615773
"54","RB","George Hart III",4200,"UCLA","ARIZONA ST",3,28,39,1.94185109095882,2.22055764985863,3.2325279712677,0.7696495169685
"55","RB","Elijah Gilliam",4200,"HAW","FRESNO ST",3,44.75,17.25,2.77083775258932,1.65324509551322,6.41638612747192,1.52771098273141
"56","RB","Keith Adams Jr.",4100,"ND","CLEMSON",3,23.75,20.25,2.51454834389807,1.60102882800793,5.04739332199097,1.23107154194902
"57","RB","A'Jon Vivens",5600,"SJST","COLO STATE",3,10.25,34.25,4.65350736072841,2.30688379823739,4.86522531509399,0.868790234838213
"58","RB","Darwin Barlow",5000,"CAL","USC",4,41,19.5,3.63474413530882,2.02302951175785,6.88806486129761,1.37761297225952
"59","RB","Jordan Johnson",4800,"FRES","HAWAII",4,17.25,44.75,3.39574432376344,1.9865002731589,2.96290445327759,0.617271761099498
"60","RB","Rodney Hill",4600,"MIA","FLORIDA ST",4,30.5,23,2.55167702564971,1.29158441585098,8.7179479598999,1.89520607823911
"61","RB","Delbert Mimms III",4400,"WAKE","NC STATE",3,25.5,28.5,2.79749318594223,2.13643872577139,4.80494737625122,1.09203349460255
"62","RB","Tavierre Dunlap",4200,"RUT","MICHIGAN",4,35.5,9.5,3.05797523610559,1.03728130776158,8.9686279296875,2.13538760230655
"63","RB","Dante Miller",4200,"VAN","S CAROLINA",4,27.5,21,2.11329116365037,1.69490567969015,5.17004060745239,1.23096204939343
"64","RB","Deshun Murrell",4100,"ASU","UCLA",4,39,28,3.04996507037035,1.25210308944779,9.70493507385254,2.36705733508599
"65","RB","Sean Jackson",4100,"MSST","AUBURN",4,19.25,31.75,1.81467948222662,1.1687233996091,5.81235647201538,1.41764792000375
"66","RB","Will Towns",4100,"NCST","WAKE",4,28.5,25.5,3.32223220485731,1.31247877886101,9.49732112884521,2.31641978752322
"67","RB","Devon Perry",4000,"FSU","MIAMI FL",3,23,30.5,3.70956355623398,2.08713608682561,6.8171443939209,1.70428609848022
"68","RB","Jevon Bigelow",4000,"HAW","FRESNO ST",4,44.75,17.25,1.98607364705849,1.18426260372281,8.7179479598999,2.17948698997498
"69","RB","Gi'Bran Payne",4000,"CLEM","NOTRE DAME",4,20.25,23.75,2.00436697238911,1.03354275981994,5.2042555809021,1.30106389522552
"70","RB","Tevin White",4000,"UCLA","ARIZONA ST",4,28,39,1.85610477185967,1.25371530237388,6.04091548919678,1.51022887229919
"71","RB","Ke'Travion Hargrove",4000,"AUB","MISS STATE",4,31.75,19.25,1.22554540400151,2.44470260619423,5.90956020355225,1.47739005088806
"72","RB","Maurice Edwards",4000,"SCAR","VANDERBILT",4,21,27.5,1.76925000679484,1.08777820495966,5.1112847328186,1.27782118320465
"73","RB","Chase Gillespie",5200,"SCAR","VANDERBILT",5,21,27.5,1.17981442044688,1.6731883303244,2.80972123146057,0.54033100605011
"74","RB","Demond Claiborne",4400,"NCST","WAKE",5,28.5,25.5,2.90907615533437,1.91606832773911,6.04032897949219,1.37280204079368
"75","RB","Lucious Stanley",4400,"FSU","MIAMI FL",4,23,30.5,1.46574131783098,1.50706202559913,4.21884393692017,0.958828167481856
"76","RB","Isaiah Gash",4300,"RUT","MICHIGAN",5,35.5,9.5,2.59117397067588,1.03728130776158,8.32002353668213,1.93488919457724
"77","RB","Michael Allen",4200,"WAKE","NC STATE",4,25.5,28.5,2.35052209679044,2.13643872577139,4.80494737625122,1.14403508958362
"78","RB","Brian Kowall",4100,"ASU","UCLA",5,39,28,2.78520655451376,1.25210308944779,9.05633068084717,2.20886114167004
"79","RB","Johnathan Arceneaux",4000,"HAW","FRESNO ST",5,44.75,17.25,2.32979034599932,1.18426260372281,8.7179479598999,2.17948698997498
"80","RB","David Aggrey",4000,"SJST","COLO STATE",4,10.25,34.25,2.60603799043332,1.65246454354151,3.99562215805054,0.998905539512634
"81","RB","Leon Franklin",4200,"RUT","MICHIGAN",6,35.5,9.5,1.97379165188176,1.65344545607514,6.01846170425415,1.43296707244146
"82","RB","Rashad Amos",4100,"VAN","S CAROLINA",5,27.5,21,1.86082328656997,1.09467073575295,7.47160291671753,1.82234217480915
"83","RB","Simi Bakare",4000,"HAW","FRESNO ST",6,44.75,17.25,1.66162224789884,1.18426260372281,8.7179479598999,2.17948698997498
