"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Ali Jennings III",10000,"CCU","DOMINION",1,22,34.5,0.313346686106546,12.3206230615763,12.2670373916626,1.23206230615763,1.22670373916626
"2","WR","Xavier Hutchinson",9000,"TEX","IOWA STATE",1,16,33,0.359401494149304,14.3215361529167,6.45539522171021,1.59128179476852,0.717266135745578
"3","WR","Sam Pinckney",8200,"ODU","COAST CAR",1,34.5,22,0.348977124545828,10.6766660063241,16.0011749267578,1.30203243979562,1.95136279594607
"4","WR","Xavier Worthy",8100,"ISU","TEXAS",1,33,16,0.268385916110282,8.51674192514592,13.2932300567627,1.05144962038839,1.64113951318058
"5","WR","Kaleb Smith",7600,"MIA","VA TECH",1,19.75,26.75,0.230046028517763,8.07384300070984,8.2760648727417,1.0623477632513,1.08895590430812
"6","WR","Jonathan Mingo",7500,"AUB","OLE MISS",1,34.25,19.75,0.283220822922986,7.97468640841858,12.2439260482788,1.06329152112248,1.63252347310384
"7","WR","Marvin Mims",7100,"KU","OKLAHOMA",1,35.75,26.75,0.227222454458612,7.12456602302973,12.2664785385132,1.00346000324362,1.72767303359341
"8","WR","Daniel Jackson",7000,"ILL","MINNESOTA",1,23,16.5,0.25889480924639,6.85645438468821,8.19001007080078,0.979493483526888,1.17000143868583
"9","WR","Ronnie Bell",6800,"PSU","MICHIGAN",1,29.5,22.5,0.323056658907917,8.82339688244271,12.5673084259033,1.2975583650651,1.84813359204461
"10","WR","Luke Grimm",6700,"OU","KANSAS",1,26.75,35.75,0.30004234357894,7.84680535826386,10.1066741943359,1.17116497884535,1.50845883497551
"11","TE","Will Mallory",6400,"VT","MIAMI FL",1,26.75,19.75,0.206258730781185,7.27510746379366,9.84887409210205,1.13673554121776,1.53888657689095
"12","WR","Parker Washington",6300,"MICH","PENN STATE",1,22.5,29.5,0.248263185007738,7.82562221301135,9.35893630981445,1.24216225603355,1.48554544600229
"13","WR","Isaiah Williams",6000,"MINN","ILLINOIS",1,16.5,23,0.25228385156366,6.81013283526753,8.47404003143311,1.13502213921126,1.41234000523885
"14","WR","Koy Moore",5600,"MISS","AUBURN",1,19.75,34.25,0.2522100933131,8.38572198584856,6.84484004974365,1.49745035461581,1.22229286602565
"15","WR","Jared Brown",8000,"ODU","COAST CAR",2,34.5,22,0.20336743951365,6.22185832688704,11.1453266143799,0.77773229086088,1.39316582679749
"16","WR","Mitchell Tinsley",7000,"MICH","PENN STATE",2,22.5,29.5,0.194335075284525,6.12572855643665,7.92265176773071,0.875104079490949,1.1318073953901
"17","WR","Malik Heath",6600,"AUB","OLE MISS",2,34.25,19.75,0.214509727844164,6.03997895867136,10.8076429367065,0.915148327071418,1.63752165707675
"18","WR","Roman Wilson",6300,"PSU","MICHIGAN",2,29.5,22.5,0.212981022768423,5.8169860936066,7.78143119812012,0.923331125969302,1.23514780922542
"19","WR","Frank Ladson Jr.",6200,"VT","MIAMI FL",2,26.75,19.75,0.18077055359978,6.37609471728523,6.87983179092407,1.02840237375568,1.10965028885872
"20","WR","Jordan Whittington",6200,"ISU","TEXAS",2,33,16,0.20341472706166,6.45499867976041,10.6186790466309,1.04112881931619,1.71269016881143
"21","WR","Michael Brown-Stephens",6100,"ILL","MINNESOTA",2,23,16.5,0.191993945942385,5.08468183013062,5.28762483596802,0.83355439838207,0.866823743601314
"22","WR","Lawrence Arnold",5900,"OU","KANSAS",2,26.75,35.75,0.173579095700382,4.53949719888789,7.20497417449951,0.769406304896252,1.22118206347449
"23","WR","Javon Harvey",5900,"CCU","DOMINION",2,22,34.5,0.230693993101343,9.0707636544306,6.49392461776733,1.53741756854756,1.10066518945209
"24","WR","Jaylin Noel",5700,"TEX","IOWA STATE",2,16,33,0.175855054050554,7.00752377287522,7.01348543167114,1.22939013559214,1.23043604064406
"25","WR","Da'Wain Lofton",5700,"MIA","VA TECH",2,19.75,26.75,0.169612477911195,5.95282833804984,5.82653570175171,1.04435584878067,1.02219924592135
"26","WR","Jalil Farooq",5600,"KU","OKLAHOMA",2,35.75,26.75,0.180726628459323,5.66668817853363,8.15089321136475,1.01190860330958,1.45551664488656
"27","WR","Brian Hightower",5500,"MINN","ILLINOIS",2,16.5,23,0.21778267978025,5.8788105910528,5.64883661270142,1.06887465291869,1.02706120230935
