"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Bijan Robinson",10500,"TCU","TEXAS",1,36,29,24.6138964432202,3.35283331039983,18.2249984741211,1.73571414039249
"2","RB","Devon Achane",9800,"AUB","TEXAS A&M",1,23.25,24.75,24.924503522458,5.30559135755243,21.7225246429443,2.21658414723922
"3","RB","Kendre Miller",9200,"TEX","TCU",1,29,36,19.6729859526816,1.96536555981122,22.5582103729248,2.45197938836139
"4","RB","Deuce Vaughn",9000,"BAY","KANSAS ST",1,25,27.5,17.0640762215062,3.89834502280342,18.1494560241699,2.01660622490777
"5","RB","Richard Reese",8600,"KSU","BAYLOR",1,27.5,25,22.7458048937087,2.22698700364292,18.7108821868896,2.17568397521973
"6","RB","Sean Tucker",8400,"FSU","SYRACUSE",1,21.75,29.25,17.3700941324846,4.08419145526029,15.6335287094116,1.86113437016805
"7","RB","Bucky Irving",8300,"WASH","OREGON",1,42.75,30.25,13.6453837423573,2.62575571785316,16.447473526001,1.98162331638566
"8","RB","Devin Neal",8100,"TTU","KANSAS",1,30.5,34,21.2385189910983,3.00913338323126,19.0009269714355,2.34579345326365
"9","RB","Wayne Taulapapa",8000,"ORE","WASHINGTON",1,30.25,42.75,11.9855136112426,3.67257927588546,13.3713331222534,1.67141664028168
"10","RB","Tank Bigsby",7600,"TXAM","AUBURN",1,24.75,23.25,17.7821883393938,2.8565127530997,17.7086696624756,2.33008811348363
"11","RB","Tahj Brooks",7400,"KU","TEXAS TECH",1,34,30.5,18.3174227573695,2.57060916710917,16.3870391845703,2.21446475467166
"12","RB","Kenny McIntosh",7100,"MSST","GEORGIA",1,34.25,17.75,13.6790112633158,2.31590193062388,14.7821102142334,2.08198735411738
"13","RB","Justice Ellison",6500,"UNC","WAKE",1,41.5,37.5,12.751783051795,2.03575604594222,13.2437238693237,2.03749597989596
"14","RB","Treshaun Ward",6000,"SYR","FLORIDA ST",1,29.25,21.75,14.4230138712304,1.94571639039586,16.316707611084,2.719451268514
"15","RB","Dillon Johnson",5600,"UGA","MISS STATE",1,17.75,34.25,12.6134109177496,5.04878639276923,12.8255519866943,2.29027714048113
"16","RB","D.J. Jones",5100,"WAKE","N CAROLINA",1,37.5,41.5,18.3618560478947,3.1514491807293,13.2276449203491,2.59365586673512
"17","RB","Cameron Davis",7800,"ORE","WASHINGTON",2,30.25,42.75,8.44341085572752,3.08498919401986,10.383825302124,1.33125965411846
"18","RB","Noah Whittington",7400,"WASH","OREGON",2,42.75,30.25,10.0099230305983,3.159194643052,12.0265502929688,1.62520949904983
"19","RB","Elijah Green",7300,"WAKE","N CAROLINA",2,37.5,41.5,7.05314856957866,2.1854308830356,8.23027801513672,1.12743534453928
"20","RB","Christian Turner",6900,"UNC","WAKE",2,41.5,37.5,10.2639136899717,2.21990287215304,11.8161764144897,1.7124893354333
"21","RB","SaRodorick Thompson",6600,"KU","TEXAS TECH",2,34,30.5,10.189073354106,2.75267871020627,11.8957815170288,1.80239113894376
"22","RB","Trey Benson",6600,"SYR","FLORIDA ST",2,29.25,21.75,11.048851236106,1.65188482648862,14.2755794525146,2.16296658371434
"23","RB","Qualan Jones",6400,"KSU","BAYLOR",2,27.5,25,9.05160579117478,2.86361926964035,9.36929035186768,1.46395161747932
"24","RB","Jarquez Hunter",6400,"TXAM","AUBURN",2,24.75,23.25,10.7249632506884,2.59485818857306,9.61574554443359,1.50246024131775
