"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Charlie Jones",9500,"MD","PURDUE",1,28.25,31.25,0.295153440890015,9.83039506719721,13.0138788223267,1.03477842812602,1.36988198129754
"2","WR","Marvin Mims",8100,"TEX","OKLAHOMA",1,28.75,37.25,0.248077131002052,8.44054180547364,13.0238704681396,1.04204219820662,1.6078852429802
"3","WR","Keytaon Thompson",8000,"LOU","VIRGINIA",1,24,26.5,0.342066375651438,12.2241492651413,13.3813524246216,1.52801865814266,1.6726690530777
"4","WR","Xavier Worthy",7900,"OU","TEXAS",1,37.25,28.75,0.275784470981569,8.89405760542972,14.7588195800781,1.12583007663667,1.86820501013647
"5","WR","Cam Camper",7500,"MICH","INDIANA",1,18.25,40.75,0.305720255936687,13.4774392921078,7.25580930709839,1.79699190561438,0.967441240946452
"6","WR","Rufus Harvey",6900,"ARK","MISS STATE",1,33.25,24.25,0.172214285404978,7.85274187775693,12.6094608306885,1.13807853300825,1.82745809140413
"7","WR","Roman Wilson",6800,"IND","MICHIGAN",1,40.75,18.25,0.299812865687291,7.83391378504874,12.2192630767822,1.15204614486011,1.79695045246797
"8","WR","Ahmari Huggins-Bruce",6600,"UVA","LOUISVILLE",1,26.5,24,0.249531573077899,7.12679769301133,9.42718410491943,1.07981783227444,1.4283612280181
"9","WR","Rakim Jarrett",6500,"PUR","MARYLAND",1,31.25,28.25,0.213808680092156,6.41211533429604,11.7528791427612,0.986479282199391,1.8081352527325
"10","WR","Luke Grimm",6400,"TCU","KANSAS",1,30.75,37.75,0.294852223084164,7.5382335474335,12.1907520294189,1.17784899178648,1.90480500459671
"11","WR","Jadon Haselwood",6400,"MSST","ARKANSAS",1,24.25,33.25,0.267768083621929,8.34952374195301,11.1277437210083,1.30461308468016,1.73870995640755
"12","WR","Malik Nabers",6200,"TENN","LSU",1,30.75,33.75,0.240357276191395,8.1744194445327,13.6069431304932,1.31845474911818,2.19466824685374
"13","WR","Quentin Johnston",6000,"KU","TCU",1,37.75,30.75,0.226297958134848,6.63890619503451,12.6873397827148,1.10648436583908,2.11455663045247
"14","WR","Xzavier Henderson",5900,"MIZZ","FLORIDA",1,32.25,21.75,0.277256758656624,8.28057552189239,13.4711532592773,1.40348737659193,2.28324631513175
"15","WR","Luther Burden III",5700,"UF","MISSOURI",1,21.75,32.25,0.242657322978797,7.2520483458105,8.21439361572266,1.27228918347553,1.44112168696889
"16","WR","Rara Thomas",8200,"ARK","MISS STATE",2,33.25,24.25,0.151885627510249,6.9257821729152,10.9614791870117,0.84460758206283,1.33676575451362
"17","WR","Jalin Hyatt",7300,"LSU","TENNESSEE",1,33.75,30.75,0.267769090679023,9.17826403395915,17.7043132781982,1.2572964430081,2.42524839427373
"18","WR","Derius Davis",7200,"KU","TCU",2,37.75,30.75,0.14023434147825,4.11405673329925,8.35420036315918,0.571396768513784,1.16030560599433
"19","WR","Tyler Hudson",6400,"UVA","LOUISVILLE",2,26.5,24,0.199889373852791,5.70898147621111,7.54817295074463,0.892028355657986,1.17940202355385
"20","WR","Jeshaun Jones",6400,"PUR","MARYLAND",2,31.25,28.25,0.158098265986296,4.74136183441851,7.80216932296753,0.740837786627892,1.21908895671368
"21","WR","Justin Shorter",6300,"MIZZ","FLORIDA",2,32.25,21.75,0.181540010163481,5.42189042275275,9.60494232177734,0.860617527421071,1.52459401932974
"22","WR","Lawrence Arnold",6200,"TCU","KANSAS",2,30.75,37.75,0.173032767227248,4.42378014679364,8.06931018829346,0.7135129269022,1.30150164327314
"23","WR","D.J. Matthews Jr.",6000,"MICH","INDIANA",2,18.25,40.75,0.163278249705319,7.19799442592637,7.54520654678345,1.19966573765439,1.25753442446391
"24","WR","Dominic Lovett",6000,"UF","MISSOURI",2,21.75,32.25,0.21426724510531,6.4035834622766,7.63881540298462,1.06726391037943,1.27313590049744
"25","WR","Jordan Whittington",5900,"OU","TEXAS",2,37.25,28.75,0.210813281932947,6.79873477584834,11.1453266143799,1.15232792810989,1.88903840921693
"26","WR","Dontayvion Wicks",5800,"LOU","VIRGINIA",2,24,26.5,0.256185462238257,9.15509255768177,9.98948287963867,1.57846423408306,1.72232463442046
"27","WR","Matt Landers",5500,"MSST","ARKANSAS",2,24.25,33.25,0.246789070253569,7.69535776431845,8.61806869506836,1.39915595714881,1.56692158092152
"28","WR","Kayshon Boutte",5500,"TENN","LSU",2,30.75,33.75,0.190898069461884,6.49233888675947,10.93239402771,1.18042525213809,1.98770800503817
"29","TE","Luke Schoonmaker",5400,"IND","MICHIGAN",2,40.75,18.25,0.16887741511903,4.41265623225204,9.15145111083984,0.817158561528155,1.69471316867405
"30","WR","Jalil Farooq",5200,"TEX","OKLAHOMA",2,28.75,37.25,0.169027663569101,5.75097371883397,7.88970184326172,1.10595648439115,1.51725035447341
"31","WR","Broc Thompson",5000,"MD","PURDUE",2,28.25,31.25,0.171965547144309,5.7274929991591,9.16053009033203,1.14549859983182,1.83210601806641
"32","WR","Caleb Ducking",8800,"ARK","MISS STATE",3,33.25,24.25,0.141893951691428,6.47017507303427,10.1537227630615,0.735247167390258,1.15383213216608
"33","WR","Ricky Pearsall",7000,"MIZZ","FLORIDA",3,32.25,21.75,0.148521903896233,4.43576866377183,6.56274223327637,0.633681237681689,0.937534604753767
"34","WR","Bru McCoy",7000,"LSU","TENNESSEE",2,33.75,30.75,0.197776608578036,6.7791466470869,10.1558847427368,0.968449521012414,1.45084067753383
"35","WR","Ronnie Bell",6500,"IND","MICHIGAN",3,40.75,18.25,0.159799957411566,4.17546820863378,8.71381568908691,0.642379724405197,1.34058702909029
"36","TE","Payne Durham",6400,"MD","PURDUE",3,28.25,31.25,0.144270038424599,4.80506501905228,7.757643699646,0.750791409226918,1.21213182806969
"37","WR","Taye Barber",6100,"KU","TCU",3,37.75,30.75,0.131805273607034,3.8667730575215,6.80549716949463,0.633897222544509,1.11565527368764
"38","WR","Theo Wease",6000,"TEX","OKLAHOMA",3,28.75,37.25,0.161414311943487,5.49193810190224,6.48681545257568,0.915323016983707,1.08113590876261
