"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Javon Baker",7200,"UCF","TEMP",1,34.75,11.25,0.309678571339979,8.49415253396221,18.3551216125488,2.54932244618734
"2","Bryce Ford-Wheaton",7100,"WVU","BAY",1,25.75,29.25,0.281033902593896,9.69791560363865,16.2185497283936,2.28430277864698
"3","Monaray Baldwin",6500,"BAY","WVU",1,29.25,25.75,0.219273954640051,6.17907779212398,13.300666809082,2.04625643216647
"4","Adonicas Sanders",4200,"TEMP","UCF",1,11.25,34.75,0.352465021013272,11.5526802615211,10.8623819351196,2.58628141312372
"5","Ryan O'Keefe",7500,"UCF","TEMP",2,34.75,11.25,0.252802356254506,6.93409868716224,13.90549659729,1.85406621297201
"6","Kaden Prather",5100,"WVU","BAY",2,25.75,29.25,0.225454380841181,7.77997792326096,13.3423452377319,2.61614612504548
"7","Ben Sims",4300,"BAY","WVU",2,29.25,25.75,0.197774712701322,5.57323525770545,11.2734222412109,2.62172610260719
"8","Jose Barbon",3900,"TEMP","UCF",2,11.25,34.75,0.179274600227365,5.87605013820869,8.18733787536621,2.09931740394005
"9","Sam James",5500,"WVU","BAY",3,25.75,29.25,0.170540954764636,5.88502586700838,9.54210662841797,1.73492847789418
"10","Hal Presley",4000,"BAY","WVU",3,29.25,25.75,0.124677290109642,3.51337064068244,7.36279058456421,1.84069764614105
"11","Alec Holler",3500,"UCF","TEMP",3,34.75,11.25,0.137240155628857,3.76435092248092,7.21546936035156,2.06156267438616
"12","David Martin-Robinson",3500,"TEMP","UCF",3,11.25,34.75,0.151993423568913,4.9818600986209,6.11369752883911,1.74677072252546
"13","Kobe Hudson",4500,"UCF","TEMP",4,34.75,11.25,0.10225952396331,2.80486954856533,6.37552070617676,1.41678237915039
"14","Amad Anderson Jr.",3400,"TEMP","UCF",4,11.25,34.75,0.133141314781677,4.36394804468649,5.43703651428223,1.5991283865536
"15","Seth Jones",3300,"BAY","WVU",4,29.25,25.75,0.115599832402179,3.25757045948351,6.19582462310791,1.877522613063
"16","Reese Smith",3200,"WVU","BAY",4,25.75,29.25,0.0960227127057013,3.31355098177595,5.80420351028442,1.81381359696388
"17","Brian Polendey",3000,"WVU","BAY",5,25.75,29.25,0.07349870818825,2.53629281879244,4.8688383102417,1.6229461034139
"18","Xavier Townsend",3000,"UCF","TEMP",5,34.75,11.25,0.0870328207120813,2.38721733761101,5.80029678344727,1.93343226114909
"19","Jordan Smith",3800,"TEMP","UCF",5,11.25,34.75,0.0789095131459976,2.58640239632085,4.50167036056519,1.18465009488558
"20","Gavin Holmes",3700,"BAY","WVU",5,29.25,25.75,0.097444916987252,2.74597009708564,5.18421363830566,1.40113882116369
"21","Stephen Martin",3200,"UCF","TEMP",6,34.75,11.25,0.0520497898811064,1.42767015714956,3.52488160133362,1.10152550041676
"22","Mike O'Laughlin",3100,"WVU","BAY",6,25.75,29.25,0.0544492027383846,1.87893264111023,3.86392068862915,1.24642602859005
"23","Jaylon Griffin",3300,"UCF","TEMP",7,34.75,11.25,0.0520497898811064,1.42767015714956,3.25013113021851,0.984888221278335
"24","Javon Gipson",3200,"BAY","WVU",6,29.25,25.75,0.079290001572325,2.23436973468777,4.66151571273804,1.45672366023064
"25","Jeremiah Aaron",3100,"WVU","BAY",7,25.75,29.25,0.0465820727252496,1.60745378320003,3.37638306617737,1.08915582779915
"26","Malik Cooper",3000,"TEMP","UCF",6,11.25,34.75,0.0614622490039643,2.01453667332866,2.78262186050415,0.92754062016805
"27","Kemore Gamble",4400,"UCF","TEMP",8,34.75,11.25,0.0415190894457435,1.13882428899541,2.95957207679749,0.672630017453974
"28","Drake Dabney",3600,"BAY","WVU",7,29.25,25.75,0.0640016517492287,1.80354837687904,3.26665997505188,0.907405548625522
"29","Graeson Malashevich",3000,"WVU","BAY",8,25.75,29.25,0.0403711806096167,1.39312836906041,3.08582401275635,1.02860800425212
"30","Kwesi Evans",3000,"TEMP","UCF",7,11.25,34.75,0.0509305051605168,1.66933966946764,2.29508447647095,0.765028158823649
"31","Kelsey Johnson",3000,"BAY","WVU",8,29.25,25.75,0.0487133019261323,1.3727270190703,2.76331377029419,0.921104590098063
"32","Preston Fox",3000,"WVU","BAY",9,25.75,29.25,0.0381234291772924,1.31556298108607,3.00877356529236,1.00292452176412
"33","Ian Stewart",3000,"TEMP","UCF",8,11.25,34.75,0.0458146551263737,1.50165840696834,2.85615921020508,0.952053070068359
"34","Josh Cameron",3000,"BAY","WVU",9,29.25,25.75,0.0425024098104994,1.19770584246051,2.6862633228302,0.895421107610067
"35","Cortez Braham",3000,"WVU","BAY",10,25.75,29.25,0.0345473217538813,1.19215869547608,3.72290539741516,1.24096846580505
"36","Jordan Nabors",3000,"BAY","WVU",10,29.25,25.75,0.0441586477080015,1.24437815622312,2.49863696098328,0.832878986994425
"37","Jonathan Davidson",3000,"BAY","WVU",11,29.25,25.75,0.04536897540233,1.27848484704964,2.49863696098328,0.832878986994425
