"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Jalin Hyatt",7100,"TENN","UGA",1,28.25,36.75,0.271838803523588,9.08598366417647,18.1345958709717,2.55416843253122
"2","Troy Franklin",6800,"ORE","COL",1,47,16,0.211383920238091,6.36647018938687,16.9113674163818,2.48696579652674
"3","Parker Washington",6400,"PSU","IU",1,32.25,18.75,0.303714013450121,9.86279699041335,18.2995548248291,2.85930544137955
"4","Oronde Gadsden II",6300,"SYR","PITT",1,22,26,0.313712813286869,10.0394718110141,15.8649110794067,2.51823985387409
"5","Ladd McConkey",6100,"UGA","TENN",1,36.75,28.25,0.190472571184253,6.31628768336978,17.2557258605957,2.82880751813044
"6","Brennan Presley",6100,"OKST","KU",1,30.75,32.25,0.243083191700741,9.43669806761665,16.5777244567871,2.71765974701428
"7","Luke Grimm",6000,"KU","OKST",1,32.25,30.75,0.299621001240292,8.27078900754007,17.927001953125,2.98783365885417
"8","Javon Baker",6000,"UCF","MEM",1,31.5,28.5,0.299790485075804,9.53795566544612,18.3599033355713,3.05998388926188
"9","Jared Wayne",5900,"PITT","SYR",1,26,22,0.322254131047587,9.09937172805263,15.1203413009644,2.56276971202786
"10","Caden Prieskorn",5900,"MEM","UCF",1,28.5,31.5,0.215279293026646,7.52035289667915,15.8156318664551,2.68061557058561
"11","D.J. Matthews Jr.",5200,"IU","PSU",1,18.75,32.25,0.215775812401565,10.0913590817814,12.5469379425049,2.41287268125094
"12","Daniel Arias",3500,"COL","ORE",1,16,47,0.256396944227857,8.5423147382123,10.8562927246094,3.10179792131696
"13","Brock Bowers",6700,"UGA","TENN",2,36.75,28.25,0.163746914201833,5.43003441877384,13.2703485488892,1.98064903714764
"14","Ryan O'Keefe",6600,"UCF","MEM",2,31.5,28.5,0.235050812773654,7.4782367785799,15.2285308837891,2.30735316421046
"15","Braydon Johnson",6200,"OKST","KU",2,30.75,32.25,0.213373817288968,8.28335466225761,13.9674549102783,2.25281530810941
"16","Cedric Tillman",6100,"TENN","UGA",2,28.25,36.75,0.234802776077137,7.84808555690627,14.2005987167358,2.32796700274358
"17","Mitchell Tinsley",6000,"PSU","IU",2,32.25,18.75,0.191834488834369,6.22962568516392,12.2648687362671,2.04414478937785
"18","Konata Mumpfield",5700,"PITT","SYR",2,26,22,0.201016716835507,5.67603532061119,9.56524848937988,1.67811377006665
"19","Eddie Lewis",5500,"MEM","UCF",2,28.5,31.5,0.171359776403651,5.98611214638271,11.6178312301636,2.11233295093883
"20","Lawrence Arnold",5400,"KU","OKST",2,32.25,30.75,0.185600567886461,5.12334959937418,10.7973289489746,1.99950536092122
