"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Keylon Stokes",7900,"TLSA","TEMP",1,32.75,19.75,0.282130267091495,8.6560311220638,18.6427307128906,2.35983933074565
"2","Daewood Davis",6000,"WKU","UAB",1,29.75,27.75,0.258973557893381,11.8089083400219,21.7003173828125,3.61671956380208
"3","Adonicas Sanders",4700,"TEMP","TLSA",1,19.75,32.75,0.299642862353651,10.2805972797188,14.7792549133301,3.14452232198512
"4","Trea Shropshire",4400,"UAB","WKU",1,27.75,29.75,0.300390920745517,7.77315880404144,13.9908542633057,3.17973960529674
"5","Malachi Corley",7600,"WKU","UAB",2,29.75,27.75,0.201681795212896,9.19646721037315,18.7367420196533,2.46536079205965
"6","JuanCarlos Santana",6600,"TLSA","TEMP",2,32.75,19.75,0.248057032600009,7.61063113280268,14.0862245559692,2.13427644787413
"7","Jose Barbon",4100,"TEMP","TLSA",2,19.75,32.75,0.204561803841014,7.01841354599072,10.365306854248,2.52812362298733
"8","Tejhaun Palmer",3000,"UAB","WKU",2,27.75,29.75,0.189201033648959,4.8959192135107,8.89654445648193,2.96551481882731
"9","Isaiah Epps",5300,"TLSA","TEMP",3,32.75,19.75,0.201372964390197,6.17831849405403,11.1029224395752,2.09489102633494
"10","Michael Mathison",4300,"WKU","UAB",3,29.75,27.75,0.131162763821385,5.98087723005433,10.0693693161011,2.34171379444211
"11","Ian Stewart",3000,"TEMP","TLSA",3,19.75,32.75,0.141878542123454,4.86778207479328,6.98150634765625,2.32716878255208
"12","T.J. Jones",3000,"UAB","WKU",3,27.75,29.75,0.134560877593406,3.48200627285549,7.70939922332764,2.56979974110921
"13","Joshua Simon",4200,"WKU","UAB",4,29.75,27.75,0.104343002412971,4.7579257181335,6.4307222366333,1.53112434205555
"14","Ethan Hall",3800,"TLSA","TEMP",4,32.75,19.75,0.13002777221507,3.98937857546939,6.39547109603882,1.6830187094839
"15","David Martin-Robinson",3500,"TEMP","TLSA",4,19.75,32.75,0.13426519049784,4.60657177464784,5.97500562667847,1.70714446476528
"16","Bryce Damous",3000,"UAB","WKU",4,27.75,29.75,0.104494041392401,2.70397246296043,5.80420351028442,1.93473450342814
"17","Jaylen Hall",5600,"WKU","UAB",5,29.75,27.75,0.0893952207059345,4.07632337424588,7.76166296005249,1.38601124286652
"18","Malachai Jones",4800,"TLSA","TEMP",5,32.75,19.75,0.0707914345302062,2.17195009520295,7.96789026260376,1.65997713804245
"19","Amad Anderson Jr.",3300,"TEMP","TLSA",5,19.75,32.75,0.0853717985139299,2.92906386180207,4.82121849060059,1.460975300182
"20","Terrell McDonald",3000,"UAB","WKU",5,27.75,29.75,0.0954165836849371,2.46907681391097,4.8688383102417,1.6229461034139
"21","Dalvin Smith",3900,"WKU","UAB",6,29.75,27.75,0.0688502714006205,3.13949636700087,4.55420923233032,1.16774595700778
"22","Nick Rempert",3000,"TLSA","TEMP",6,32.75,19.75,0.0494377959231255,1.51679968451606,3.65113353729248,1.21704451243083
"23","Dexter Boykin",3000,"UAB","WKU",6,27.75,29.75,0.0732272426222486,1.89488744956785,3.86392068862915,1.28797356287638
"24","Jordan Smith",3700,"TEMP","TLSA",6,19.75,32.75,0.0620241868620454,2.12801894135606,3.8163013458252,1.03143279616897
"25","Dakota Thomas",3000,"WKU","UAB",7,29.75,27.75,0.0548133495150023,2.4994282254049,3.56532740592957,1.18844246864319
"26","Samario Rudolph",3000,"UAB","WKU",7,27.75,29.75,0.0732272426222486,1.89488744956785,3.38323855400085,1.12774618466695
"27","Joey Beljan",3400,"WKU","UAB",8,29.75,27.75,0.0507527413680311,2.31426897670634,3.41227030754089,1.00360891398262
"28","Bayne Tryon",3300,"TLSA","TEMP",7,32.75,19.75,0.0392318408097738,1.20367105070341,3.23888111114502,0.9814791245894
"29","Malik Cooper",3000,"TEMP","TLSA",7,19.75,32.75,0.039348341530068,1.35002198856994,2.47713017463684,0.82571005821228
"30","Craig Burt Jr.",3100,"WKU","UAB",9,29.75,27.75,0.035127315156172,1.6017667915003,2.71645879745483,0.876277031437043
"31","Carl Chester",3000,"TLSA","TEMP",8,32.75,19.75,0.0347695215327043,1.06676275320986,3.08582401275635,1.02860800425212
"32","Kwesi Evans",3000,"TEMP","TLSA",8,19.75,32.75,0.0404762454746035,1.38871981081371,2.32407307624817,0.774691025416056
"33","Josh Sterns",3200,"WKU","UAB",10,29.75,27.75,0.037863708204219,1.72654329358613,2.9292459487915,0.915389358997345
"34","Kamdyn Benjamin",3000,"TLSA","TEMP",9,32.75,19.75,0.0302398792232242,0.927788919573068,3.00877356529236,1.00292452176412
