"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","La'Damian Webb",9700,"TROY","S ALABAMA",1,24.75,21.75,17.0397102358331,2.92254486478803,14.7427597045898,1.5198721344938
"2","RB","Hassan Hall",7800,"UVA","GA TECH",1,25,22,15.5696478159921,3.08617148104074,13.6872644424438,1.75477749262101
"3","RB","Kimani Vidal",7000,"SALA","TROY",1,21.75,24.75,21.0128813844517,3.07009756562569,12.4388284683228,1.77697549547468
"4","RB","Perris Jones",6800,"GT","VIRGINIA",1,22,25,15.5291981957969,2.17857148594301,11.8178415298462,1.7379178720362
"5","RB","DK Billingsley",8400,"SALA","TROY",2,21.75,24.75,9.68038784946628,1.64686312599084,8.00669574737549,0.953178065163749
"6","RB","Xavier Brown",6000,"GT","VIRGINIA",2,22,25,8.30687233307173,1.87969657933249,6.44437408447266,1.07406234741211
"7","RB","Omni Wells",5700,"TROY","S ALABAMA",2,24.75,21.75,7.52831175733047,1.9294805535607,7.64059448242188,1.34045517235471
"8","RB","Dontae Smith",5500,"UVA","GA TECH",2,25,22,6.02022031127735,2.41613135841452,6.3149209022522,1.14816743677313
"9","RB","Marco Lee",7400,"TROY","S ALABAMA",3,24.75,21.75,3.50810707502247,1.9294805535607,7.37041711807251,0.996002313253042
"10","RB","Mike Hollins",5300,"GT","VIRGINIA",3,22,25,5.26869835391795,2.11371632298147,4.44549751281738,0.838773115625921
"11","RB","Jamontez Woods",4800,"SALA","TROY",3,21.75,24.75,2.68806283850779,2.39812386294479,2.39586687088013,0.49913893143336
"12","RB","Dylan McDuffie",4500,"UVA","GA TECH",3,25,22,5.92511012787992,2.45988086044005,6.3149209022522,1.40331575605604
"13","RB","Terrion Avery",4500,"TROY","S ALABAMA",4,24.75,21.75,2.94819830213704,2.34654417612364,4.91389465332031,1.09197658962674
"14","RB","Cody Brown",4100,"GT","VIRGINIA",4,22,25,2.45470336290606,1.3126250319478,5.87745714187622,1.43352613216493
"15","RB","Damien Taylor",4100,"SALA","TROY",4,21.75,24.75,2.33932989513728,1.1450219762071,5.2042555809021,1.26933062948832
"16","RB","Bryan Hill",4000,"TROY","S ALABAMA",5,24.75,21.75,1.85961068594757,1.84677722324017,4.26529026031494,1.06632256507874
