"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","John Rhys Plumlee",11500,"ECU","UCF",34.25,29.25,28.6478843688965,12.7254889998341,29.2415447235107,2.54274301943572
"2","QB","Malik Cunningham",11400,"PITT","LOUISVILLE",28.75,26.25,29.8928241729736,8.89241809359112,31.0552234649658,2.72414240920753
"3","QB","Max Duggan",10800,"KSU","TCU",29,25.5,29.6479644775391,5.4441657691018,23.9489345550537,2.21749394028275
"4","QB","Bryce Young",10600,"MSST","ALABAMA",41,20,29.3045959472656,3.87180390882023,21.7725601196289,2.05401510562537
"5","QB","Adrian Martinez",10500,"TCU","KANSAS ST",25.5,29,27.3424758911133,11.6360101347207,31.712589263916,3.02024659656343
"6","QB","Holton Ahlers",9800,"UCF","E CAROLINA",29.25,34.25,36.6350975036621,5.28003927430768,22.4987316131592,2.29578894011828
"7","QB","Taylen Green",9200,"AF","BOISE ST",22.25,24.75,25.0523242950439,8.47087543134478,16.3825645446777,1.78071353746497
"8","QB","Will Rogers",9000,"ALA","MISS STATE",20,41,46.031852722168,2.40316344398202,20.9339065551758,2.32598961724175
"9","QB","Sean Clifford",8000,"MINN","PENN STATE",24,19,30.0305976867676,7.25739363176103,13.3169631958008,1.6646203994751
"10","QB","Haaziq Daniels",7800,"BOIS","AIR FORCE",24.75,22.25,9.71623516082764,12.6075523981342,11.1495132446289,1.42942477495242
"11","QB","Kedon Slovis",7800,"LOU","PITTSBURGH",26.25,28.75,26.3643188476562,6.49109069098677,13.5454902648926,1.73660131601187
"12","QB","Ben Gulbranson",7300,"CU","OREGON ST",36,12.5,27.3645191192627,3.98023634697989,16.2999362945557,2.23286798555557
"13","QB","Haynes King",7100,"SCAR","TEXAS A&M",23.75,20.75,28.3331241607666,6.36260758426079,15.0605936050415,2.12121036690725
"14","QB","Spencer Rattler",6700,"TXAM","S CAROLINA",20.75,23.75,26.390552520752,4.6180316926683,14.8911190032959,2.22255507511879
"15","QB","Tanner Morgan",6500,"PSU","MINNESOTA",19,24,24.8623104095459,4.87565324319985,11.9141912460327,1.83295249938965
"16","QB","J.T. Shrout",6200,"ORST","COLORADO",12.5,36,30.3206272125244,3.17295217149382,14.6266012191772,2.35912922889956
