"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","Michael Penix Jr.",12000,"CAL","WASHINGTON",30.75,23.25,37.9658088684082,4.37611889978527,23.9476165771484,1.99563471476237
"2","QB","Malik Cunningham",11400,"PITT","LOUISVILLE",28.75,26.25,29.8928241729736,8.89241809359112,31.0552234649658,2.72414240920753
"3","QB","Max Duggan",10800,"KSU","TCU",29,25.5,29.6479644775391,5.4441657691018,23.9489345550537,2.21749394028275
"4","QB","Adrian Martinez",10500,"TCU","KANSAS ST",25.5,29,27.3424758911133,11.6360101347207,31.712589263916,3.02024659656343
"5","QB","Jack Plummer",9200,"WASH","CAL",23.25,30.75,33.5032577514648,3.78822453115598,15.8994493484497,1.72820101613584
"6","QB","Andrew Peasley",8700,"UTST","WYOMING",24.5,20,25.6385688781738,3.78772950493874,14.2660875320435,1.63978017609695
"7","QB","Kedon Slovis",7800,"LOU","PITTSBURGH",26.25,28.75,26.3643188476562,6.49109069098677,13.5454902648926,1.73660131601187
"8","QB","Ben Gulbranson",7300,"CU","OREGON ST",36,12.5,27.3645191192627,3.98023634697989,16.2999362945557,2.23286798555557
"9","QB","Jalen Mayden",7000,"NEV","S DIEGO ST",21.5,14.5,22.0981826782227,3.38432203688748,11.8445281982422,1.69207545689174
"10","QB","Nate Cox",6300,"SDSU","NEVADA",14.5,21.5,27.6893939971924,5.12550677146885,13.9877347946167,2.22027536422487
"11","QB","J.T. Shrout",6200,"ORST","COLORADO",12.5,36,30.3206272125244,3.17295217149382,14.6266012191772,2.35912922889956
