"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Emeka Egbuka",9600,"NW","OHIO STATE",1,46.75,8.75,0.308082801161509,9.79789664521255,16.5702781677246,1.02061423387631,1.72607064247131
"2","WR","Josh Downs",9500,"UVA","N CAROLINA",1,33.5,26.5,0.288861048886796,9.80041305900709,14.6666975021362,1.0316224272639,1.54386289496171
"3","WR","Quentin Johnston",9000,"TTU","TCU",1,38.5,30.5,0.35784784940161,9.40812333641703,14.0490388870239,1.04534703737967,1.56100432078044
"4","WR","Charlie Jones",8500,"IOWA","PURDUE",1,21.25,17.75,0.267349819402386,8.87556241076005,9.27748680114746,1.04418381303059,1.09146903542911
"5","WR","Trey Palmer",8400,"MINN","NEBRASKA",1,15,29.5,0.339661845730042,10.6966375212135,10.5410976409912,1.2734092287159,1.25489257630848
"6","WR","Keytaon Thompson",7900,"UNC","VIRGINIA",1,26.5,33.5,0.310494837510834,10.8380481530609,11.9260158538818,1.37190482950138,1.50962225998504
"7","WR","Chimere Dike",7500,"MD","WISCONSIN",1,26.75,22.25,0.300553249809667,8.25937113231752,12.3204174041748,1.101249484309,1.64272232055664
"8","WR","Evan Stewart",7300,"UF","TEXAS A&M",1,28.75,26.25,0.297744496799343,11.2589930704101,13.8021125793457,1.54232781786439,1.89070035333503
"9","WR","Myles Price",7000,"TCU","TEXAS TECH",1,30.5,38.5,0.215637180515466,8.96914581561616,14.4629878997803,1.28130654508802,2.06614112854004
"10","TE","Corey Dyches",6700,"WIS","MARYLAND",1,22.25,26.75,0.229893518466823,7.78230304230427,8.9784631729126,1.1615377675081,1.34006913028546
"11","WR","Dominic Lovett",6500,"UK","MISSOURI",1,20.5,19.5,0.27447899765361,6.83369034049827,8.3327522277832,1.05133697546127,1.28196188119742
"12","WR","Tayvion Robinson",6400,"MIZZ","KENTUCKY",1,19.5,20.5,0.248401446125929,6.83507123190507,6.67996501922607,1.06797987998517,1.04374453425407
"13","TE","Sam LaPorta",5500,"PUR","IOWA",1,17.75,21.25,0.334920998610298,9.9891876852093,10.5507478713989,1.81621594276533,1.9183177947998
"14","WR","Ricky Pearsall",5400,"TXAM","FLORIDA",1,26.25,28.75,0.20911688132008,5.39532267153112,9.03087997436523,0.999133828061319,1.67238518043801
"15","TE","Brevyn Spann-Ford",5300,"NEB","MINNESOTA",1,29.5,15,0.345800406027558,8.27584146542259,11.98792552948,1.56147952177785,2.26187274141132
"16","WR","Marvin Harrison Jr.",10000,"NW","OHIO STATE",2,46.75,8.75,0.259340416873626,8.24775219802692,13.5792026519775,0.824775219802692,1.35792026519775
"17","WR","Derius Davis",7100,"TTU","TCU",2,38.5,30.5,0.18884323750085,4.96484881110003,8.2228479385376,0.699274480436624,1.15814759697713
"18","WR","Moose Muhammad III",7000,"UF","TEXAS A&M",2,28.75,26.25,0.228886664459846,8.65518388002112,10.351393699646,1.23645484000302,1.47877052852086
"19","WR","Skyler Bell",6900,"MD","WISCONSIN",2,26.75,22.25,0.18881246106857,5.18867186217133,7.27462816238403,0.751981429300193,1.0542939365774
"20","WR","Jerand Bradley",6500,"TCU","TEXAS TECH",2,30.5,38.5,0.16075547927551,6.68641340437995,10.93239402771,1.02867898528922,1.68190677349384
"21","WR","Jeshaun Jones",6400,"WIS","MARYLAND",2,22.25,26.75,0.143052506398756,4.84258087474942,6.8686957359314,0.756653261679597,1.07323370873928
"22","WR","Luther Burden III",6300,"UK","MISSOURI",2,20.5,19.5,0.192998008231854,4.80506208439983,7.62513875961304,0.762708267365052,1.21033948565286
"23","TE","Payne Durham",6200,"IOWA","PURDUE",2,21.25,17.75,0.168442065050538,5.59199203610912,7.79866647720337,0.901934199372438,1.257849431807
"24","WR","Daniel Jackson",6200,"NEB","MINNESOTA",2,29.5,15,0.253923566231303,6.07700610478036,10.1300630569458,0.980162274964574,1.63388113821706
"25","WR","Barion Brown",6100,"MIZZ","KENTUCKY",2,19.5,20.5,0.199231883543836,5.48211025711329,7.083420753479,0.898706599526769,1.16121651696377
"26","WR","Dontayvion Wicks",6100,"UNC","VIRGINIA",2,26.5,33.5,0.198781194632473,6.93860218939885,8.1641321182251,1.13747576875391,1.33838231446313
"27","WR","Justin Shorter",5700,"TXAM","FLORIDA",2,26.25,28.75,0.183574251407304,4.73630973393862,7.38289880752563,0.830931532269933,1.29524540482906
"28","WR","Arland Bruce IV",5700,"PUR","IOWA",2,17.75,21.25,0.201567769249207,6.01186036908402,5.54103946685791,1.05471234545334,0.972112187168054
"29","WR","Marcus Washington",5400,"MINN","NEBRASKA",2,15,29.5,0.160098267992354,5.04181780207775,5.27408981323242,0.933669963347731,0.976683298746745
"30","WR","Gavin Blackwell",4700,"UVA","N CAROLINA",2,33.5,26.5,0.195322471839779,6.62685713810554,9.28055191040039,1.40996960385224,1.97458551285115
"31","WR","Julian Fleming",8000,"NW","OHIO STATE",3,46.75,8.75,0.152162723774508,4.83920113416226,8.07374572753906,0.604900141770283,1.00921821594238
"32","WR","Xavier White",6900,"TCU","TEXAS TECH",3,30.5,38.5,0.130717346498085,5.43701665255107,9.09785270690918,0.787973427905952,1.31852937781292
"33","WR","Taye Barber",6600,"TTU","TCU",3,38.5,30.5,0.12725520847174,3.34564731492893,6.29171514511108,0.506916259837717,0.953290173501679
"34","WR","Rakim Jarrett",6500,"WIS","MARYLAND",3,22.25,26.75,0.131100520417263,4.43798496667132,6.81617021560669,0.682766917949433,1.0486415716318
"35","WR","Michael Brown-Stephens",5700,"NEB","MINNESOTA",3,29.5,15,0.170194825377223,4.07317449171801,5.89620113372803,0.71459201609088,1.03442125153123
"36","WR","Dane Key",5700,"MIZZ","KENTUCKY",3,19.5,20.5,0.142164932756249,3.91184293498573,4.80875873565674,0.686288234208022,0.843641883448551
"37","WR","J.J. Jones",5600,"UVA","N CAROLINA",3,33.5,26.5,0.128644300717035,4.36461506171485,6.15776014328003,0.779395546734795,1.09960002558572
"38","WR","TJ Sheffield",5500,"IOWA","PURDUE",3,21.25,17.75,0.140286020793002,4.65725892648334,7.29668569564819,0.846774350269699,1.32667012648149
"39","WR","Xzavier Henderson",5500,"TXAM","FLORIDA",3,26.25,28.75,0.14345267426739,3.70115248888947,6.44206953048706,0.672936816161721,1.17128536917947
"40","TE","Donovan Green",5400,"UF","TEXAS A&M",3,28.75,26.25,0.167932178502715,6.35023402409063,6.03759717941284,1.17596926372049,1.11807355174312
"41","WR","Mookie Cooper",5300,"UK","MISSOURI",3,20.5,19.5,0.152928007556187,3.80744121394389,5.35047674179077,0.718385134706394,1.00952391354543
"42","WR","Lavel Davis Jr.",5200,"UNC","VIRGINIA",3,26.5,33.5,0.155157096948805,5.41587132817179,6.0328803062439,1.04151371695611,1.16016928966229
"43","WR","Brody Brecht",5100,"PUR","IOWA",3,17.75,21.25,0.152051127401828,4.53500155459596,4.68573045730591,0.889215991097248,0.918770677903119
"44","TE","Travis Vokolek",4700,"MINN","NEBRASKA",3,15,29.5,0.141835287604719,4.46667966478215,4.83871936798096,0.950357375485563,1.02951475914488
"45","TE","Jack Eschenbach",4700,"MD","WISCONSIN",3,26.75,22.25,0.150377440923098,4.13245604663586,6.33379888534546,0.879245967369333,1.34761678411606
"46","WR","Antoine Green",9200,"UVA","N CAROLINA",4,33.5,26.5,0.106765751165002,3.62232452594275,6.44303464889526,0.393730926732907,0.70032985314079
"47","WR","Savion Williams",6200,"TTU","TCU",4,38.5,30.5,0.100211949051588,2.6346570980841,5.45295000076294,0.424944693239371,0.879508064639184
"48","WR","Jacob Copeland",6100,"WIS","MARYLAND",4,22.25,26.75,0.10931462191935,3.70049369118717,4.72781324386597,0.606638310030684,0.775051351453437
"49","TE","Cade Stover",5700,"NW","OHIO STATE",4,46.75,8.75,0.109513472752214,3.48283540411588,5.84121465682983,0.611023755108048,1.02477450119822
"50","WR","Keontez Lewis",5600,"MD","WISCONSIN",4,26.75,22.25,0.122203894707802,3.35823126466133,5.49503374099731,0.599684154403809,0.981256025178092
"51","WR","Dylan Wright",5400,"NEB","MINNESOTA",4,29.5,15,0.119620418149927,2.8628064032911,4.65245342254639,0.530149333942795,0.861565448619701
"52","WR","Mershawn Rice",5300,"IOWA","PURDUE",4,21.25,17.75,0.109244675220813,3.62673868691189,4.34964656829834,0.684290318285262,0.820688031754404
