"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","Drake Maye",12000,"DUKE","N CAROLINA",36.75,29.75,31.9841480255127,5.80117448109547,25.2948341369629,2.10790284474691
"2","QB","DJ Uiagalelei",10700,"FSU","CLEMSON",27.25,23.75,29.5551872253418,10.2771087555734,23.0626659393311,2.1553893401244
"3","QB","Caleb Williams",10300,"UTAH","USC",30.75,34.25,32.4433288574219,5.33051710103285,22.6939792633057,2.20329895760249
"4","QB","Cameron Rising",10200,"USC","UTAH",34.25,30.75,28.5934886932373,5.17194486053927,21.746545791626,2.13201429329666
"5","QB","Will Rogers",10200,"UK","MISS STATE",26.25,19.75,44.6603927612305,2.28085297939737,22.3873023986816,2.1948335684982
"6","QB","Holton Ahlers",10100,"MEM","E CAROLINA",31.25,26.75,35.8339042663574,3.73011113930147,22.9640979766846,2.27367306699847
"7","QB","Riley Leonard",10000,"UNC","DUKE",29.75,36.75,31.2784976959229,5.5701198164104,22.2806758880615,2.22806758880615
"8","QB","Seth Henigan",9400,"ECU","MEMPHIS",26.75,31.25,33.4989280700684,6.74467281971386,16.3760776519775,1.74213592042314
"9","QB","Aidan O'Connell",9200,"NEB","PURDUE",36,22.5,34.4703216552734,4.05863773390183,18.5707111358643,2.01855555824612
"10","QB","Drew Pyne",8800,"STAN","NOTRE DAME",35.25,18.25,29.057653427124,4.15947339613325,18.5177459716797,2.1042893149636
"11","QB","Jordan Travis",8700,"CLEM","FLORIDA ST",23.75,27.25,32.0922813415527,5.55871863640908,16.707633972168,1.92041769795034
"12","QB","Anthony Richardson",8600,"LSU","FLORIDA",27.25,24.25,25.6432476043701,6.91302135663716,16.9661979675293,1.97281371715457
"13","QB","Casey Thompson",8500,"PUR","NEBRASKA",22.5,36,30.8594093322754,4.18283903603606,15.2370433807373,1.79259333891027
"14","QB","Jayden Daniels",8500,"UF","LSU",24.25,27.25,33.0303535461426,7.92056991783306,14.9217042922974,1.75549462262322
"15","QB","Will Levis",8000,"MSST","KENTUCKY",19.75,26.25,30.0042934417725,6.02672363369379,14.0367069244385,1.75458836555481
"16","QB","Tanner McKee",7200,"ND","STANFORD",18.25,35.25,32.8081817626953,3.60378668160973,15.3095474243164,2.12632603115506
