"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Josh Downs",10000,"DUKE","N CAROLINA",1,36.75,29.75,0.245565318378041,7.85419749293543,13.1497478485107,0.785419749293543,1.31497478485107
"2","WR","Charlie Jones",9500,"NEB","PURDUE",1,36,22.5,0.266169277683728,9.17494061650991,17.4203433990479,0.965783222790516,1.83372035779451
"3","WR","Jordan Addison",9400,"UTAH","USC",1,30.75,34.25,0.269247237150039,8.73527665881095,13.7353096008301,0.929284750937336,1.46120314902448
"4","TE","Michael Mayer",8800,"STAN","NOTRE DAME",1,35.25,18.25,0.323442052829512,9.39846707487749,15.7669982910156,1.06800762214517,1.79170435125178
"5","WR","Isaiah Winstead",8600,"MEM","E CAROLINA",1,31.25,26.75,0.315003089527726,11.2877905537434,16.8752994537354,1.31253378531899,1.96224412252737
"6","WR","Trey Palmer",8400,"PUR","NEBRASKA",1,22.5,36,0.302007567042104,9.31977513279688,13.3822145462036,1.10949703961868,1.59312077930995
"7","WR","Beaux Collins",7600,"FSU","CLEMSON",1,27.25,23.75,0.219569137648958,6.4894069721218,8.77817630767822,0.853869338437079,1.15502319837871
"8","WR","Devaughn Vele",7300,"USC","UTAH",1,34.25,30.75,0.292687121052697,8.36894588647647,14.7256984710693,1.14643094335294,2.01721896863963
"9","WR","Tayvion Robinson",6800,"MSST","KENTUCKY",1,19.75,26.25,0.218718159422524,6.56248383635778,8.55510425567627,0.965071152405556,1.25810356701122
"10","WR","Michael Wilson",6600,"ND","STANFORD",1,18.25,35.25,0.232560277647722,7.62987985984935,9.83104801177979,1.15604240300748,1.48955272905754
"11","WR","Johnny Wilson",6400,"CLEM","FLORIDA ST",1,23.75,27.25,0.270346887819912,8.67604838372982,12.0335655212402,1.35563255995778,1.88024461269379
"12","WR","Javon Ivory",6300,"ECU","MEMPHIS",1,26.75,31.25,0.223617235839794,7.49093769862478,10.6037349700928,1.18903772994044,1.68313253493536
"13","WR","Rufus Harvey",6300,"UK","MISS STATE",1,26.25,19.75,0.19947424958423,8.90859833218341,11.3073806762695,1.4140632273307,1.79482232956659
"14","WR","Jordan Moore",6300,"UNC","DUKE",1,29.75,36.75,0.251109206101924,7.85431872448404,11.6504535675049,1.24671725785461,1.84927834404839
"15","WR","Malik Nabers",6100,"UF","LSU",1,24.25,27.25,0.228734156609745,7.55517006089863,11.1718721389771,1.23855246899978,1.83145444901263
"16","WR","Xzavier Henderson",5500,"LSU","FLORIDA",1,27.25,24.25,0.253050204770055,6.48902905725507,8.91382026672363,1.17982346495547,1.62069459394975
"17","WR","Mario Williams",7300,"UTAH","USC",2,30.75,34.25,0.20070784688409,6.5116306807256,11.9665813446045,0.892004202839123,1.63925771843897
"18","WR","Rara Thomas",6900,"UK","MISS STATE",2,26.25,19.75,0.150450892553447,6.71919595271461,8.68260765075684,0.973796514886176,1.25834893489229
"19","TE","Dalton Kincaid",6600,"USC","UTAH",2,34.25,30.75,0.198517837324837,5.67631753695366,9.95366668701172,0.860048111659646,1.5081313162139
"20","WR","Joseph Ngata",6500,"FSU","CLEMSON",2,27.25,23.75,0.17562809083983,5.19072110680051,7.69398975372314,0.798572477969309,1.18369073134202
"21","WR","Jalon Calhoun",6400,"UNC","DUKE",2,29.75,36.75,0.200740794849883,6.27887048918979,10.2141704559326,0.981073513935904,1.59596413373947
"22","WR","Lorenzo Styles",6400,"STAN","NOTRE DAME",2,35.25,18.25,0.201700934930399,5.86095586313444,9.8078498840332,0.915774353614756,1.53247654438019
"23","WR","Eddie Lewis",6400,"ECU","MEMPHIS",2,26.75,31.25,0.184026159474992,6.16467907926367,7.67980909347534,0.963231106134949,1.19997017085552
"24","TE","Ryan Jones",6400,"MEM","E CAROLINA",2,31.25,26.75,0.204207675176075,7.31755828271488,10.9614791870117,1.1433684816742,1.71273112297058
"25","WR","Mycah Pittman",6200,"CLEM","FLORIDA ST",2,23.75,27.25,0.183170284891145,5.87835231613899,6.89939737319946,0.948121341312741,1.1128060279354
"26","WR","Elijah Higgins",6100,"ND","STANFORD",2,18.25,35.25,0.185912824393369,6.09946173471369,8.01819133758545,0.99991175978913,1.31445759632548
"27","WR","Barion Brown",6000,"MSST","KENTUCKY",2,19.75,26.25,0.190003134874581,5.70090981363361,7.57546234130859,0.950151635605601,1.26257705688477
"28","WR","Justin Shorter",5800,"LSU","FLORIDA",2,27.25,24.25,0.188801976329452,4.84149582721057,8.45656967163086,0.834740659863891,1.45802925372946
"29","WR","Marcus Washington",5800,"PUR","NEBRASKA",2,22.5,36,0.169262519385407,5.22334137032648,7.97976398468018,0.900576098332151,1.375821376669
"30","WR","Kayshon Boutte",5700,"UF","LSU",2,24.25,27.25,0.200099705797357,6.6093640269658,8.45319366455078,1.15953754859049,1.48301643237733
"31","WR","Gavin Blackwell",4800,"DUKE","N CAROLINA",2,36.75,29.75,0.17050402326447,5.45342591903625,8.50491523742676,1.13613039979922,1.77185734113057
"32","WR","Broc Thompson",4500,"NEB","PURDUE",2,36,22.5,0.183973271901199,6.3416178584074,10.9674034118652,1.40924841297942,2.43720075819227
"33","WR","C.J. Johnson",8800,"MEM","E CAROLINA",3,31.25,26.75,0.15279816585413,5.47535484729191,8.05624008178711,0.622199414464989,0.915481827475808
"34","WR","Caleb Ducking",8500,"UK","MISS STATE",3,26.25,19.75,0.134839838153815,6.02200013181012,8.12420845031738,0.708470603742367,0.955789229449104
"35","TE","Payne Durham",7200,"NEB","PURDUE",3,36,22.5,0.143855978950223,4.95876186644843,9.13286018371582,0.688716925895616,1.26845280329386
"36","WR","Gabriel Rogers",7000,"ECU","MEMPHIS",3,26.75,31.25,0.148777330195361,4.9838810826712,6.82450008392334,0.711983011810171,0.97492858341762
"37","WR","J.J. Jones",7000,"DUKE","N CAROLINA",3,36.75,29.75,0.154291356683347,4.93487759121734,6.95621204376221,0.704982513031048,0.993744577680315
