"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Josh Downs",9500,"UVA","N CAROLINA",1,33.5,26.5,0.288861048886796,9.80041305900709,14.6666975021362,1.0316224272639,1.54386289496171
"2","WR","Quentin Johnston",9000,"TTU","TCU",1,38.5,30.5,0.35784784940161,9.40812333641703,14.0490388870239,1.04534703737967,1.56100432078044
"3","WR","Jalin Hyatt",8800,"UGA","TENNESSEE",1,28.25,36.75,0.271838803523588,9.08598366417647,13.9883441925049,1.03249814365642,1.5895845673301
"4","WR","Charlie Jones",8500,"IOWA","PURDUE",1,21.25,17.75,0.267349819402386,8.87556241076005,9.27748680114746,1.04418381303059,1.09146903542911
"5","WR","Oronde Gadsden II",8400,"PITT","SYRACUSE",1,22,26,0.313712813286869,10.0394718110141,12.1864671707153,1.19517521559692,1.45076990127563
"6","WR","Xavier Worthy",8300,"KSU","TEXAS",1,28.5,26,0.319241311026418,9.85546422726809,14.5391111373901,1.18740532858652,1.75170013703496
"7","WR","Keytaon Thompson",7900,"UNC","VIRGINIA",1,26.5,33.5,0.310494837510834,10.8380481530609,11.9260158538818,1.37190482950138,1.50962225998504
"8","WR","Johnny Wilson",7600,"MIA","FLORIDA ST",1,30.5,23,0.257842291693771,8.52120460093111,14.1480312347412,1.12121113170146,1.86158305720279
"9","WR","Colbie Young",7500,"FSU","MIAMI FL",1,23,30.5,0.241216187878236,9.30168484620585,14.1796989440918,1.24022464616078,1.89062652587891
"10","WR","Caleb Ducking",7400,"AUB","MISS STATE",1,31.75,19.25,0.232234512562999,10.8315309199517,13.4519090652466,1.46372039458806,1.81782554935765
"11","TE","Caden Prieskorn",7400,"UCF","MEMPHIS",1,28.5,31.5,0.215279293026646,7.52035289667915,11.5940399169922,1.01626390495664,1.56676215094489
"12","WR","Evan Stewart",7300,"UF","TEXAS A&M",1,28.75,26.25,0.297744496799343,11.2589930704101,13.8021125793457,1.54232781786439,1.89070035333503
"13","WR","Parker Washington",7200,"IND","PENN STATE",1,32.25,18.75,0.303714013450121,9.86279699041335,13.2032051086426,1.36983291533519,1.83377848731147
"14","TE","Michael Mayer",7200,"CLEM","NOTRE DAME",1,20.25,23.75,0.39913767439042,10.5554126464363,13.6000595092773,1.46602953422726,1.8888971540663
"15","WR","Jared Wayne",7100,"SYR","PITTSBURGH",1,26,22,0.322254131047587,9.09937172805263,13.5239744186401,1.2816016518384,1.90478512938593
"16","WR","Myles Price",7000,"TCU","TEXAS TECH",1,30.5,38.5,0.215637180515466,8.96914581561616,14.4629878997803,1.28130654508802,2.06614112854004
"17","WR","Brennan Presley",6800,"KU","OKLA STATE",1,30.75,32.25,0.243083191700741,9.43669806761665,12.8329200744629,1.38774971582598,1.88719412859748
