"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Tory Horton",9800,"NEV","COLO STATE",1,20.5,24,0.346865951936814,9.42167708440116,9.80981540679932,0.961395620857261,1.00100157212238
"2","WR","Nathaniel Dell",9400,"MEM","HOUSTON",1,27.5,30,0.306841492815013,9.92822506940101,13.3193922042847,1.05619415631926,1.41695661747709
"3","WR","Trey Palmer",8800,"RUT","NEBRASKA",1,26.75,23.75,0.291005415294411,8.361302016173,12.2629795074463,0.950147956383296,1.39352039857344
"4","WR","Elijah Cooks",8500,"UNLV","S JOSE ST",1,29,22.5,0.290613425548513,8.26972317065371,13.8103475570679,0.972908608312202,1.62474677141975
"5","WR","Ricky White",7600,"SJST","UNLV",1,22.5,29,0.289267358177893,8.63713507122176,10.6109704971313,1.13646514095023,1.39618032856991
"6","WR","Jamaal Bell",7000,"CSU","NEVADA",1,24,20.5,0.260378873848109,6.7122655935525,8.30169010162354,0.958895084793215,1.18595572880336
"7","WR","Javon Ivory",6600,"HOU","MEMPHIS",1,30,27.5,0.237921108590949,8.09235904964723,14.1480312347412,1.22611500752231,2.14364109617291
"8","TE","Johnny Langan",5500,"NEB","RUTGERS",1,23.75,26.75,0.326737274994178,9.45196291723217,9.75902843475342,1.71853871222403,1.7743688063188
"9","WR","Aron Cruickshank",7200,"NEB","RUTGERS",2,23.75,26.75,0.183290420678591,5.30228532807834,7.87244606018066,0.736428517788658,1.0933952861362
"10","WR","Matthew Golden",6400,"MEM","HOUSTON",2,27.5,30,0.171590218571835,5.5520076312363,7.04521417617798,0.867501192380671,1.10081471502781
"11","WR","Eddie Lewis",6200,"HOU","MEMPHIS",2,30,27.5,0.184026159474992,6.25924183784643,9.45659065246582,1.00955513513652,1.52525655684933
"12","WR","B.J. Casteel",6000,"CSU","NEVADA",2,24,20.5,0.208279626851872,5.36920738804372,7.59407663345337,0.894867898007286,1.26567943890889
"13","WR","Justin Lockhart",5800,"UNLV","S JOSE ST",2,29,22.5,0.20526911335245,5.84115733712698,8.89249897003174,1.0070960926081,1.53318947759168
"14","WR","Marcus Washington",5700,"RUT","NEBRASKA",2,26.75,23.75,0.17174687623166,4.93471058280603,7.27462816238403,0.865738698737901,1.27625055480422
"15","WR","Justus Ross-Simmons",5500,"NEV","COLO STATE",2,20.5,24,0.186920692120897,5.07719593613115,6.41476058959961,0.923126533842028,1.16632010719993
"16","WR","Gabriel Rogers",5700,"HOU","MEMPHIS",3,30,27.5,0.155929266570938,5.30358831510668,6.71622943878174,0.930454090369594,1.17828586645294
"17","WR","Tyrese Mack",5500,"CSU","NEVADA",3,24,20.5,0.173165363622513,4.46400237876611,5.54217910766602,0.811636796139293,1.00766892866655
"18","WR","Nick Williams",5200,"SJST","UNLV",2,22.5,29,0.223543093902182,6.67469675263039,6.47678756713867,1.283595529352,1.24553607060359
"19","TE","Sam Olson",5100,"UNLV","S JOSE ST",3,29,22.5,0.142519385866731,4.05554514676987,5.9961142539978,0.795204930739191,1.17570867725447
"20","WR","Alante Brown",5100,"RUT","NEBRASKA",3,26.75,23.75,0.135187306732821,3.88426414402826,6.33379888534546,0.761620420397699,1.24192135006774
"21","WR","Joseph Manjack IV",5000,"MEM","HOUSTON",3,27.5,30,0.164438282196258,5.32059813909967,6.48681545257568,1.06411962781993,1.29736309051514
"22","WR","Joshua Youngblood",4800,"NEB","RUTGERS",3,23.75,26.75,0.128348779010773,3.71291552120422,5.82054853439331,0.773524066917546,1.21261427799861
"23","WR","Louis Brown",4700,"NEV","COLO STATE",3,20.5,24,0.167755653592658,4.55662940801004,5.45137977600098,0.969495618725541,1.15986803744702
"24","WR","Charles Ross",7700,"UNLV","S JOSE ST",4,29,22.5,0.113017648317474,3.21604090801989,6.12989377975464,0.417667650392194,0.796090101266836
"25","TE","Caden Prieskorn",6500,"HOU","MEMPHIS",4,30,27.5,0.126299815872118,4.29580823658113,5.49503374099731,0.660893574858635,0.845389806307279
