"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Tyler Hudson",7700,"UL","PITT",1,28.75,26.25,0.277485243439414,8.29481759272918,16.7895641326904,2.18046287437538
"2","Isaiah Winstead",7400,"ECU","UCF",1,29.25,34.25,0.338048217849031,12.3844294218384,21.4839782714844,2.90324030695735
"3","Javon Baker",7100,"UCF","ECU",1,34.25,29.25,0.287568336662541,8.23822445686436,19.2994003295898,2.71822539853378
"4","Quentin Johnston",7000,"TCU","KSU",1,29,25.5,0.346135000746819,10.2621982065746,19.2372932434082,2.74818474905831
"5","Tre'Shaun Harrison",6800,"ORST","COL",1,36,12.5,0.303955487295606,8.31759574350542,18.0616836547852,2.65612994923311
"6","Mitchell Tinsley",6600,"PSU","MINN",1,24,19,0.289052543880188,8.68042065560265,13.6259021759033,2.06453063271262
"7","Konata Mumpfield",6300,"PITT","UL",1,26.25,28.75,0.287761758475287,7.5866427526047,14.109658241272,2.23962829226539
"8","Jermaine Burton",6100,"BAMA","MSST",1,41,20,0.209723681765957,6.14586775472429,16.1830673217773,2.65296185602907
"9","Caleb Ducking",5800,"MSST","BAMA",1,20,41,0.215428569191287,9.91657616916068,17.2930488586426,2.98156014804182
"10","Michael Brown-Stephens",4900,"MINN","PSU",1,19,24,0.271482217267406,6.74967515637404,10.3673734664917,2.11579050336565
"11","Antwane Wells Jr.",4600,"SCAR","TA&M",1,20.75,23.75,0.219349462833322,5.78875351930153,9.87738037109375,2.14725660241169
"12","Billy Bowens",4500,"BSU","AF",1,22.25,24.75,0.268580778696251,6.72857276731391,9.10980129241943,2.02440028720432
"13","Malik Knowles",4400,"KSU","TCU",1,25.5,29,0.331565468502747,9.06582082886205,14.6003494262695,3.31826123324308
"14","Evan Stewart",4100,"TA&M","SCAR",1,23.75,20.75,0.342479603746985,9.70351713549347,14.4377574920654,3.52140426635742
"15","David Cormier",4100,"AF","BSU",1,24.75,22.25,0.392581732712807,3.81441643488282,6.22843551635742,1.51913061374571
"16","Daniel Arias",4000,"COL","ORST",1,12.5,36,0.215837936624254,6.54434161470448,9.19569873809814,2.29892468452454
"17","Ryan O'Keefe",7300,"UCF","ECU",2,34.25,29.25,0.254859122271011,7.30117466517839,14.2837791442871,1.95668207455988
"18","Latrell Caples",6900,"BSU","AF",2,22.25,24.75,0.229807066488657,5.75720115496656,7.98276615142822,1.15692263064177
"19","Traeshon Holden",6700,"BAMA","MSST",2,41,20,0.182012558558527,5.33380448588565,11.3129940032959,1.6885065676561
"20","Derius Davis",6200,"TCU","KSU",2,29,25.5,0.156235503477957,4.63206465724489,11.678373336792,1.88360860270839
"21","Parker Washington",6000,"PSU","MINN",2,24,19,0.226402181316325,6.79899282251718,9.11669921875,1.51944986979167
"22","Rara Thomas",5700,"MSST","BAMA",2,20,41,0.143849105129837,6.62164082155231,9.71593761444092,1.70455045867385
"23","Ahmari Huggins-Bruce",5600,"UL","PITT",2,28.75,26.25,0.213689287069234,6.38777628600871,12.4823865890503,2.22899760518755
"24","Ryan Jones",5500,"ECU","UCF",2,29.25,34.25,0.196261079203211,7.1900437727836,13.6564073562622,2.48298315568404
"25","Anthony Gould",5200,"ORST","COL",2,36,12.5,0.192558271118163,5.26926449158515,12.5567388534546,2.41475747181819
"26","Jared Wayne",5100,"PITT","UL",2,26.25,28.75,0.246715862754582,6.5044956704364,10.8480453491211,2.12706771551394
"27","Phillip Brooks",4600,"KSU","TCU",2,25.5,29,0.229246771723728,6.26817432897159,10.1690921783447,2.21067221268364
"28","Chase Lane",4100,"TA&M","SCAR",2,23.75,20.75,0.234339205889809,6.63956181621141,8.63063335418701,2.10503252541147
"29","Daniel Jackson",4000,"MINN","PSU",2,19,24,0.217168761984417,5.39931717171336,9.64041519165039,2.4101037979126
"30","Cade Harris",3600,"AF","BSU",2,24.75,22.25,0.284408695032201,2.76338176271698,7.1392674446106,1.98312984572517
"31","Jalen Brooks",3500,"SCAR","TA&M",2,20.75,23.75,0.154523619595464,4.0779636986308,8.46625900268555,2.41893114362444
"32","Montana Lemonious-Craig",3400,"COL","ORST",2,12.5,36,0.148584640180229,4.50517948441181,7.37487411499023,2.16908062205595
"33","Stefan Cobbs",7500,"BSU","AF",3,22.25,24.75,0.17389424960959,4.35645513426278,8.22679328918457,1.09690577189128
"34","Ja'Corey Brooks",5800,"BAMA","MSST",3,41,20,0.164562909281272,4.82244956439422,11.1581535339355,1.92381957481647
"35","Tyjon Lindsey",5700,"ORST","COL",3,36,12.5,0.17473955784055,4.78166397141924,9.09114265441895,1.5949373077928
"36","Taye Barber",5600,"TCU","KSU",3,29,25.5,0.114207234508977,3.38601203180011,8.02773189544678,1.43352355275835
"37","Rufus Harvey",5400,"MSST","BAMA",3,20,41,0.121086114354628,5.57381818267181,8.19686985015869,1.5179388611405
"38","C.J. Johnson",5400,"ECU","UCF",3,29.25,34.25,0.162334081021567,5.94712488639248,9.86909198760986,1.82760962733516
"39","KeAndre Lambert-Smith",4800,"PSU","MINN",3,24,19,0.152800245698328,4.58868270500572,6.24128723144531,1.30026817321777
"40","Bub Means",4500,"PITT","UL",3,26.25,28.75,0.172094817118033,4.53716263052891,7.37883901596069,1.63974200354682
"41","Kemore Gamble",4300,"UCF","ECU",3,34.25,29.25,0.126956325546328,3.63703013415117,7.19282197952271,1.67274929756342
"42","Moose Muhammad III",4100,"TA&M","SCAR",3,23.75,20.75,0.163268321785848,4.62590163267842,7.29899883270264,1.78024361773235
"43","DeAndre Hughes",3900,"AF","BSU",3,24.75,22.25,0.211032578563538,2.05044215991917,5.77176570892334,1.47993992536496
"44","Kade Warner",3500,"KSU","TCU",3,25.5,29,0.166631777876496,4.55612536928143,7.04346609115601,2.01241888318743
"45","Brevyn Spann-Ford",3200,"MINN","PSU",3,19,24,0.178473873639269,4.43727284641356,8.36767864227295,2.6148995757103
"46","Brady Russell",3100,"COL","ORST",3,12.5,36,0.123552862865709,3.74620029599131,5.58828401565552,1.80267226311468
"47","Austin Stogner",3000,"SCAR","TA&M",3,20.75,23.75,0.127473839013167,3.36410504349886,6.51403379440308,2.17134459813436
"48","Jaylen Johnson",5300,"ECU","UCF",4,29.25,34.25,0.13453092836151,4.9285536777821,8.35914897918701,1.57719792060132
"49","Lideatrick Griffin",4200,"MSST","BAMA",4,20,41,0.0998556813741851,4.59654201848822,6.66222667694092,1.58624444689069
"50","Savion Williams",4200,"TCU","KSU",4,29,25.5,0.0916050968704336,2.71590465797614,6.59458065032959,1.57013825007847
"51","Gavin Bartholomew",3900,"PITT","UL",4,26.25,28.75,0.135920421126286,3.58344932048111,5.92950248718262,1.52038525312375
"52","Marshon Ford",3900,"UL","PITT",3,28.75,26.25,0.15989018757871,4.77956926427416,9.60264873504639,2.46221762437087
"53","Dylan Wright",3900,"MINN","PSU",4,19,24,0.13977898529412,3.47522852111377,5.44826936721802,1.39699214544052
"54","Ahmarean Brown",3800,"SCAR","TA&M",4,20.75,23.75,0.105974597074437,2.79672816995847,5.32296943664551,1.40078143069619
"55","Brenton Strange",3800,"PSU","MINN",4,24,19,0.104583319950395,3.14069960617681,6.19582462310791,1.63048016397577
"56","Cameron Latu",3700,"BAMA","MSST",4,41,20,0.129560738807664,3.79672510138782,7.72869539260864,2.08883659259693
"57","Jaylon Griffin",3300,"UCF","ECU",4,34.25,29.25,0.0919756938807809,2.63490904304563,6.07800436019897,1.8418195030906
"58","Maurice Bell",3200,"COL","ORST",4,12.5,36,0.110190034374499,3.34103095480442,5.47902965545654,1.71219676733017
"59","Ben Sinnott",3200,"KSU","TCU",4,25.5,29,0.125179823830679,3.42272631514416,6.00083351135254,1.87526047229767
"60","Riley Smith",3200,"BSU","AF",4,22.25,24.75,0.122102310356452,3.05894667622393,6.27435493469238,1.96073591709137
"61","Max Wright",3000,"TA&M","SCAR",4,23.75,20.75,0.0987533793594989,2.79799175868797,5.48169326782227,1.82723108927409
"62","Jake Overman",3000,"ORST","COL",4,36,12.5,0.117161579804247,3.20607029059633,6.54141902923584,2.18047300974528
"63","Amari Terry",3000,"AF","BSU",4,24.75,22.25,0.135387097668009,1.31545287868432,4.45910787582397,1.48636929194132
"64","Kobe Hudson",6000,"UCF","ECU",5,34.25,29.25,0.0767489906295519,2.19869620898492,5.78052473068237,0.963420788447062
"65","Kobe Prentice",5900,"BAMA","MSST",5,41,20,0.1141685279124,3.345662580367,8.39918994903564,1.4235915167857
"66","Shane Calhoun",4300,"ECU","UCF",5,29.25,34.25,0.0826346900362274,3.02732992666209,5.15315294265747,1.19840766108313
"67","Braden Smith",3800,"UL","PITT",4,28.75,26.25,0.105509773062585,3.15398509469021,6.86191463470459,1.80576700913279
"68","Josh Vann",3600,"SCAR","TA&M",5,20.75,23.75,0.0880022741996032,2.32242863921024,4.38760423660278,1.21877895461188
"69","Jaden Dottin",3600,"PSU","MINN",5,24,19,0.0555821906525089,1.66916640603471,4.64169836044312,1.28936065567864
"70","Jaden Walley",3500,"MSST","BAMA",5,20,41,0.0927037449986078,4.26732513656933,5.32532548904419,1.52152156829834
"71","Silas Bolden",3500,"ORST","COL",5,36,12.5,0.0659378221631676,1.80435679526654,4.84837913513184,1.38525118146624
"72","Clay Geary",3500,"MINN","PSU",5,19,24,0.07895779378703,1.96307317838605,3.55181384086609,1.01480395453317
"73","Sammy Wheeler",3100,"KSU","TCU",5,25.5,29,0.0749866142147127,2.050319691322,3.94536328315735,1.27269783327656
"74","Tyneil Hopper",3100,"BSU","AF",5,22.25,24.75,0.0702167147936328,1.7590919099427,3.87530469894409,1.25009828998197
"75","Donovan Green",3000,"TA&M","SCAR",5,23.75,20.75,0.0670181453212126,1.89883343241021,4.14035415649414,1.38011805216471
"76","Jordyn Tyson",3000,"COL","ORST",5,12.5,36,0.0968272058832885,2.93586161361754,4.11943531036377,1.37314510345459
"77","Geor'Quarius Spivey",3000,"TCU","KSU",5,29,25.5,0.0916050968704336,2.71590465797614,4.8688383102417,1.6229461034139
"78","Myles Alston",3000,"PITT","UL",5,26.25,28.75,0.0688496599920447,1.81517438858299,4.03304815292358,1.34434938430786
"79","James Bryant",3000,"AF","BSU",5,24.75,22.25,0.0956912310266413,0.929758503483933,3.68275856971741,1.2275861899058
"80","Austin Williams",4000,"MSST","BAMA",6,20,41,0.0745684777605369,3.43252518598929,4.50279188156128,1.12569797039032
"81","Cole Wright",3600,"BSU","AF",6,22.25,24.75,0.0511108276188763,1.28044502849618,2.92607188224792,0.812797745068868
"82","Jaheim Bell",3500,"SCAR","TA&M",6,20.75,23.75,0.0880022741996032,2.32242863921024,3.78866052627563,1.08247443607875
"83","RJ Garcia II",3500,"KSU","TCU",6,25.5,29,0.0505110986182927,1.38109849620431,2.9961302280426,0.856037208012172
"84","Jaden Bradley",3400,"PITT","UL",6,26.25,28.75,0.053772604930017,1.41767810164402,4.13167333602905,1.21519804000854
"85","John Dunmore",3300,"ORST","COL",6,36,12.5,0.0568603644557041,1.55595653027636,4.03664875030518,1.22322689403187
"86","Isaiah Bond",3000,"BAMA","MSST",6,41,20,0.0779833303691476,2.28526998709,4.77743768692017,1.59247922897339
"87","Yulkeith Brown",3000,"TA&M","SCAR",6,23.75,20.75,0.0606393912565085,1.71810340150396,3.54141044616699,1.18047014872233
"88","R.J. Sneed II",3000,"COL","ORST",6,12.5,36,0.0809340139375612,2.45397006541405,3.94472050666809,1.31490683555603
"89","Jared Wiley",3000,"TCU","KSU",6,29,25.5,0.0616313013086764,1.82724263190414,3.86392068862915,1.28797356287638
"90","Dez Melton",3000,"UL","PITT",5,28.75,26.25,0.0775330807698859,2.31768275104316,4.8688383102417,1.6229461034139
"91","Tyler Warren",3000,"PSU","MINN",6,24,19,0.0555821906525089,1.66916640603471,3.32862329483032,1.10954109827677
"92","Le'Meke Brockington",3000,"MINN","PSU",6,19,24,0.0673537770176559,1.6745705114683,2.74008297920227,0.913360993067423
"93","Caleb Rillos",3000,"AF","BSU",6,24.75,22.25,0.0712469342001147,0.692251967176328,3.08381485939026,1.02793828646342
"94","Xavier Townsend",3000,"UCF","ECU",6,34.25,29.25,0.0556491304099916,1.59422985321508,4.56281995773315,1.52093998591105
"95","Tyler Savage",3000,"ECU","UCF",6,29.25,34.25,0.0732974397681126,2.68525885267361,3.8400776386261,1.28002587954203
"96","JoJo Earle",4300,"BAMA","MSST",7,41,20,0.0682059595876751,1.99874808691235,4.09671401977539,0.95272419064544
"97","Jaylon Barden",3800,"PITT","UL",7,26.25,28.75,0.053772604930017,1.41767810164402,2.9465663433075,0.775412195607236
"98","Jaelin Carter",3400,"UL","PITT",6,28.75,26.25,0.0622427340358931,1.86061110458011,3.86392068862915,1.13644726136151
"99","Xavier Legette",3300,"SCAR","TA&M",7,20.75,23.75,0.0781683616831844,2.06290625446121,3.10793614387512,0.94179883147731
"100","Antonio Harmon",3200,"MSST","BAMA",7,20,41,0.0745684777605369,3.43252518598929,3.30797839164734,1.03374324738979
"101","Jesiah Irish",3200,"ORST","COL",7,36,12.5,0.0481191088855541,1.31675627510063,3.62439608573914,1.13262377679348
"102","Davis Koetter",3200,"BSU","AF",7,22.25,24.75,0.0511108276188763,1.28044502849618,2.65132141113281,0.828537940979004
"103","Stephen Martin",3200,"UCF","ECU",7,34.25,29.25,0.0556491304099916,1.59422985321508,3.36800622940063,1.0525019466877
"104","Devin Price",3000,"TA&M","SCAR",7,23.75,20.75,0.0477148205206439,1.3519099341201,2.91637086868286,0.972123622894287
"105","Chase Penry",3000,"COL","ORST",7,12.5,36,0.0737820775619839,2.23711886872248,2.95583844184875,0.985279480616252
"106","Blair Conwright",3000,"TCU","KSU",7,29,25.5,0.0455888818118458,1.35161754852833,3.23888111114502,1.07962703704834
"107","Seth Porter",3000,"KSU","TCU",7,25.5,29,0.0586312649768794,1.6031239490958,2.85888171195984,0.95296057065328
"108","Nick Kallerup",3000,"MINN","PSU",7,19,24,0.0521882334704822,1.29752006026898,2.32783055305481,0.775943517684937
"109","Malick Meiga",3000,"PSU","MINN",7,24,19,0.0555821906525089,1.66916640603471,3.05387282371521,1.01795760790507
"110","Wyatt Wilson",3000,"AF","BSU",7,24.75,22.25,0.0719961846775562,0.699531861009511,2.80906438827515,0.936354796091715
"111","Kerry King",3000,"ECU","UCF",7,29.25,34.25,0.0416699877961153,1.52658406588709,2.9465663433075,0.982188781102498
