"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","C.J. Stroud",10400,"IOWA","OHIO STATE",39.75,10.25,26.4774494171143,6.57929417723437,18.0134372711182,1.73206127606905
"2","QB","DJ Uiagalelei",10400,"SYR","CLEMSON",32,18,25.8054618835449,9.40709209054967,23.7626495361328,2.28487014770508
"3","QB","Clayton Tune",10000,"NAVY","HOUSTON",26.75,23.75,31.4728050231934,6.12667237398625,19.9521770477295,1.99521770477295
"4","QB","Jason Bean",9900,"BAY","KANSAS",23.25,33.75,25.3875732421875,5.41819257858782,14.042160987854,1.41840009978323
"5","QB","Tyler Van Dyke",9700,"DUKE","MIAMI FL",34.25,24.25,39.3312301635742,5.60405137866792,20.0557556152344,2.06760367167365
"6","QB","Tanner Mordecai",9500,"CIN","SMU",28.25,31.75,39.8379096984863,4.94547912479021,22.538064956665,2.37242789017527
"7","QB","Riley Leonard",9400,"MIA","DUKE",24.25,34.25,31.0341835021973,5.19043437935829,20.8380756378174,2.21681655721462
"8","QB","Blake Shapen",9200,"KU","BAYLOR",33.75,23.25,31.4546852111816,4.03282261873517,20.2684364318848,2.20309091650921
"9","QB","Garrett Shrader",8600,"CLEM","SYRACUSE",18,32,29.9083251953125,6.60343686983197,18.7403221130371,2.17910722244618
"10","QB","Ben Bryant",8100,"SMU","CINCINNATI",31.75,28.25,32.7695083618164,6.51067673282756,18.6745052337646,2.30549447330428
"11","QB","Tai Lavatai",7500,"HOU","NAVY",23.75,26.75,10.4712018966675,10.9838705142429,13.8606443405151,1.84808591206868
"12","QB","Connor Bazelak",7200,"RUT","INDIANA",22.25,25.5,48.6580352783203,3.70225517242847,18.7729682922363,2.60735670725505
"13","QB","Noah Vedral",6500,"IND","RUTGERS",25.5,22.25,32.8224296569824,7.60791256829009,15.8102140426636,2.43234062194824
"14","QB","Spencer Petras",5700,"OSU","IOWA",10.25,39.75,26.2420139312744,3.05460907815905,7.21534729003906,1.26585040176124
