"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","TreVeyon Henderson",8600,"IOWA","OHIO STATE",1,39.75,10.25,16.7935166482164,2.16003713362312,19.5250110626221,2.27035012356071
"2","RB","Charles McClelland",8500,"SMU","CINCINNATI",1,31.75,28.25,21.7149047670089,3.2502368082998,20.0828914642334,2.36269311343922
"3","RB","Will Shipley",8400,"SYR","CLEMSON",1,32,18,14.7360525503878,2.80362938125132,18.5570907592773,2.20917747134254
"4","RB","Richard Reese",8200,"KU","BAYLOR",1,33.75,23.25,17.3424856725837,2.27784868136533,17.8620853424072,2.17830309053747
"5","RB","Sean Tucker",8100,"CLEM","SYRACUSE",1,18,32,21.7210068442618,4.25051831013659,19.7904224395752,2.44326202957718
"6","RB","Brandon Campbell",7800,"NAVY","HOUSTON",1,26.75,23.75,18.5545060513046,2.74520008182678,14.7427597045898,1.89009739802434
"7","RB","Shaun Shivers",7300,"RUT","INDIANA",1,22.25,25.5,13.916302390451,3.87086279533047,10.9448976516724,1.4993010481743
"8","RB","Henry Parrish Jr.",7000,"DUKE","MIAMI FL",1,34.25,24.25,15.3129303328481,3.61503361276607,15.7787313461304,2.25410447801862
"9","RB","Tre Siggers",7000,"CIN","SMU",1,28.25,31.75,17.215106797265,2.52809499982715,15.3489294052124,2.19270420074463
"10","RB","Devin Neal",6600,"BAY","KANSAS",1,23.25,33.75,14.0484358295287,1.64637973228694,12.1447134017944,1.84010809118097
"11","RB","Vincent Terrell II",6500,"HOU","NAVY",1,23.75,26.75,16.2750561946199,1.54665384958302,13.6626224517822,2.1019419156588
"12","RB","Jaylen Coleman",6500,"MIA","DUKE",1,24.25,34.25,16.3637973074594,1.94747294320345,14.1894874572754,2.18299807035006
"13","RB","Samuel Brown V",5900,"IND","RUTGERS",1,25.5,22.25,14.8558154368001,2.50738288455224,14.1069927215576,2.39101571551824
"14","RB","Leshon Williams",5900,"OSU","IOWA",1,10.25,39.75,14.9118595405941,2.36261100327414,11.3383502960205,1.9217542874611
"15","RB","Miyan Williams",7600,"IOWA","OHIO STATE",2,39.75,10.25,9.5296021514326,1.67881253455076,17.3875484466553,2.28783532192833
"16","RB","Ta'Zhawn Henry",7400,"NAVY","HOUSTON",2,26.75,23.75,6.97726715741273,3.02396784236816,7.64059448242188,1.03251276789485
"17","RB","Jordan Waters",7200,"MIA","DUKE",2,24.25,34.25,10.5543645813384,2.5267360715853,9.69823932647705,1.34697768423292
"18","RB","Corey Kiner",6700,"SMU","CINCINNATI",2,31.75,28.25,12.422402273753,1.90081452354297,12.4244747161865,1.85439921137112
"19","RB","Josh Henderson",6400,"RUT","INDIANA",2,22.25,25.5,8.44891151202209,4.08257495186101,7.51473045349121,1.174176633358
"20","RB","Daba Fofana",6200,"HOU","NAVY",2,23.75,26.75,11.6877133847216,1.13193362294226,13.2016334533691,2.12929571828535
"21","RB","Kyle Monangai",5700,"IND","RUTGERS",2,25.5,22.25,8.13257106505004,2.65035690992277,7.38093090057373,1.29490015799539
"22","RB","Kaleb Johnson",5700,"OSU","IOWA",2,10.25,39.75,9.46968408267255,1.58794385942638,8.20040607452393,1.43866773237262
"23","RB","Ky Thomas",5600,"BAY","KANSAS",2,23.25,33.75,9.36396313811259,1.7962063134992,7.59414958953857,1.35609814098903
"24","RB","Phil Mafah",4900,"SYR","CLEMSON",2,32,18,6.35747424665709,2.06622645363452,7.58306980133057,1.54756526557767
"25","RB","LeQuint Allen",4600,"CLEM","SYRACUSE",2,18,32,4.13462406687835,2.06228268097391,5.43522167205811,1.18156992870828
"26","RB","Taye McWilliams",4500,"KU","BAYLOR",2,33.75,23.25,8.65576904129833,2.91446165097572,8.88693904876709,1.97487534417046
"27","RB","Qualan Jones",6100,"KU","BAYLOR",3,33.75,23.25,3.02854016944224,3.67112793146418,8.24722957611084,1.35200484854276
"28","RB","Jaquez Moore",5900,"MIA","DUKE",3,24.25,34.25,4.58934669135283,2.05342447500906,6.20884561538696,1.05234671447237
"29","RB","Jaylan Knighton",5600,"DUKE","MIAMI FL",2,34.25,24.25,9.93193717000542,2.27596718293626,10.1670846939087,1.81555083819798
"30","RB","Velton Gardner",5600,"CIN","SMU",2,28.25,31.75,9.42459491177873,2.64585037367997,8.24676322937012,1.47263629095895
"31","RB","Anton Hall Jr.",5400,"HOU","NAVY",3,23.75,26.75,8.4801013308578,1.05748259944365,9.23812294006348,1.71076350741916
"32","RB","Stacy Sneed",5100,"NAVY","HOUSTON",3,26.75,23.75,3.78932340055707,2.02526922048733,5.64171934127808,1.10621947868198
"33","RB","Gavin Williams",5100,"OSU","IOWA",3,10.25,39.75,5.39493702242503,2.27159162353633,3.96600699424744,0.777648430244595
"34","RB","Sevion Morrison",5000,"BAY","KANSAS",3,23.25,33.75,2.7561731350392,1.57640663453095,4.21884393692017,0.843768787384033
"35","RB","Dallan Hayden",4800,"IOWA","OHIO STATE",3,39.75,10.25,4.29150398164061,1.78518328339735,9.05781555175781,1.88704490661621
