"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Xavier Hutchinson",8300,"ISU","UT",1,16,33,0.359401494149304,14.3215361529167,12.1815185546875,1.46765283791416
"2","Marvin Mims",8000,"OU","KU",1,35.75,26.75,0.227222454458612,7.12456602302973,14.6633453369141,1.83291816711426
"3","Traeshon Holden",7200,"BAMA","TENN",1,36.25,28.75,0.22783216517215,7.47980688151975,15.7347869873047,2.1853870815701
"4","Jalin Hyatt",6900,"TENN","BAMA",1,28.75,36.25,0.302263429967384,11.7399554817072,17.6468257904053,2.55751098411671
"5","Quentin Johnston",6700,"TCU","OKST",1,36,32.5,0.29011149913813,9.30861452488177,21.8331890106201,3.25868492695823
"6","Corey Crooms",6600,"WMU","OHIO",1,29,30.5,0.35305173654997,9.78443971134606,17.0459136962891,2.58271419640743
"7","Jadon Haselwood",6400,"ARK","BYU",1,34,32.5,0.270577772912335,7.44402655885223,14.7292966842651,2.30145260691643
"8","Rakim Jarrett",6200,"UMD","IU",1,36.5,25,0.202335782156334,6.60067617576827,16.341947555542,2.63579799282935
"9","Jonathan Mingo",6100,"MISS","AUB",1,34.25,19.75,0.283220822922986,7.97468640841858,14.7216796875,2.41339011270492
"10","Isaiah Williams",6100,"IL","MINN",1,16.5,23,0.25228385156366,6.81013283526753,12.3349237442017,2.02211864659044
"11","Parker Washington",6100,"PSU","MICH",1,22.5,29.5,0.248263185007738,7.82562221301135,11.423318862915,1.87267522342869
"12","Brennan Presley",6000,"OKST","TCU",1,32.5,36,0.268705653775825,10.1287252580526,18.0269966125488,3.0044994354248
"13","Ronnie Bell",6000,"MICH","PSU",1,29.5,22.5,0.323056658907917,8.82339688244271,17.2161178588867,2.86935297648112
"14","Oronde Gadsden II",5900,"SYR","NCST",1,23.25,19.75,0.233253529061625,6.45260940694123,12.555290222168,2.12801529189288
"15","Cam Camper",5800,"IU","UMD",1,25,36.5,0.265464473705733,14.4841045845883,18.8775310516357,3.25474673304065
"16","Xavier Worthy",5700,"UT","ISU",1,33,16,0.268385916110282,8.51674192514592,18.1439800262451,3.18315439056932
"17","Chimere Dike",5600,"WISC","MSU",1,28.5,21,0.323776585546382,9.04457955624105,16.6162128448486,2.96718086515154
"18","Gunner Romney",5500,"BYU","ARK",1,32.5,34,0.228421278462297,7.68765639374024,16.5118923187256,3.00216223976829
"19","Luke Grimm",5200,"KU","OU",1,26.75,35.75,0.30004234357894,7.84680535826386,13.5610370635986,2.60789174299974
"20","Thayer Thomas",5200,"NCST","SYR",1,19.75,23.25,0.225762816752468,6.8490819507567,12.8315582275391,2.46760735144982
"21","Jayden Reed",5100,"MSU","WISC",1,21,28.5,0.269841536711176,9.43122851914538,12.170672416687,2.38640635621314
