"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"1","Bijan Robinson",9200,"UT","ISU",1,33,16,21.9997883949779,2.38207219583877,26.3456134796143,2.86365363908851
"2","Mohamed Ibrahim",8900,"MINN","IL",1,23,16.5,19.8813125419062,1.78159013990202,26.5456466674805,2.98265692893039
"3","Braelon Allen",8200,"WISC","MSU",1,28.5,21,19.5682348064785,2.64733374057254,21.0188255310059,2.56327140622023
"4","Jahmyr Gibbs",7900,"BAMA","TENN",1,36.25,28.75,15.5689267780754,4.38736854200843,21.3554306030273,2.70321906367435
"5","Blake Corum",7800,"MICH","PSU",1,29.5,22.5,22.6497217631694,2.03101402482952,27.4963302612305,3.5251705463116
"6","Eric Gray",7500,"OU","KU",1,35.75,26.75,14.3683082349781,2.84326170627337,19.9984798431396,2.66646397908529
"7","Sean Tucker",7300,"SYR","NCST",1,23.25,19.75,23.9065120266886,4.05993171909884,25.0033626556396,3.42511817200543
"8","Chase Brown",7200,"IL","MINN",1,16.5,23,22.1212888607229,2.38256954649709,17.5187435150146,2.43315882152981
"9","Dominic Richardson",7000,"OKST","TCU",1,32.5,36,17.433963891878,3.49421993375914,17.739200592041,2.53417151314872
"10","Zach Evans",6900,"MISS","AUB",1,34.25,19.75,18.9937590181718,2.30823175090938,19.5464477539062,2.83281851505888
"11","Christopher Brooks",6800,"BYU","ARK",1,32.5,34,16.3571500069646,3.18577708761945,17.6705627441406,2.59861216825597
"12","Nicholas Singleton",6700,"PSU","MICH",1,22.5,29.5,12.1850048668921,1.99537093663063,14.298529624939,2.13410889924462
"13","Jabari Small",6600,"TENN","BAMA",1,28.75,36.25,17.4252740318233,2.61054346777402,18.7121925354004,2.83518068718188
"14","Raheim Sanders",6500,"ARK","BYU",1,34,32.5,24.642677597979,3.01541774831157,21.8634834289551,3.36361283522386
"15","Sean Tyler",6400,"WMU","OHIO",1,29,30.5,16.3454523890111,2.39167528338692,15.9418973922729,2.49092146754265
"16","Shaun Shivers",6300,"IU","UMD",1,25,36.5,13.5967897096279,4.54333952597464,16.5995903015137,2.63485560341487
"17","Kendre Miller",6200,"TCU","OKST",1,36,32.5,18.7920719110556,1.97256183919667,22.3880481719971,3.61097551161243
"18","Jalen Berger",6100,"MSU","WISC",1,21,28.5,12.3633383899532,3.16898117971609,10.4410037994385,1.71163996712106
"19","Malachi Thomas",6000,"VT","MIA",1,19.75,26.75,14.0573857596677,2.77724919940858,12.7435941696167,2.12393236160278
"20","Jirehl Brock",5900,"ISU","UT",1,16,33,14.6557112357592,4.05486820563347,15.0207242965698,2.54588547399489
"21","Roman Hemby",5800,"UMD","IU",1,36.5,25,20.2185222596831,3.7226024719392,20.3187236785889,3.50322822044636
"22","Devin Neal",5700,"KU","OU",1,26.75,35.75,14.9317321543384,1.74198839059967,14.3083410263062,2.51023526777301
"23","Sieh Bangura",5500,"OHIO","WMU",1,30.5,29,18.2422231363113,2.66538258664163,19.1950607299805,3.49001104181463
"24","Tank Bigsby",5300,"AUB","MISS",1,19.75,34.25,18.1225052654026,3.62289576532419,14.5204772949219,2.73971269715507
"25","Henry Parrish Jr.",4800,"MIA","VT",1,26.75,19.75,17.9779568633006,3.24191692367266,17.7319202423096,3.69415005048116
"26","Jordan Houston",4700,"NCST","SYR",1,19.75,23.25,13.8961223670524,3.01084444208569,13.0373802185059,2.77391068478848
"27","Quinshon Judkins",6800,"MISS","AUB",2,34.25,19.75,13.1775490885594,1.68054723418316,17.700023651123,2.60294465457692
"28","Marcus Major",5800,"OU","KU",2,35.75,26.75,9.97872515364882,1.98955036608833,10.3001708984375,1.77589153421336
"29","Keshawn King",5800,"VT","MIA",2,19.75,26.75,8.99890202632962,2.86907494289075,8.18840599060059,1.41179413631045
"30","Trey Potts",5800,"MINN","IL",2,23,16.5,12.4067131661811,1.67686805926412,10.0860862731934,1.73898039192989
"31","Roschon Johnson",5400,"UT","ISU",2,33,16,10.4115152526634,3.4732283105067,10.2310419082642,1.89463739041929
"32","Jarek Broussard",5300,"MSU","WISC",2,21,28.5,6.62749795557235,2.7243744472048,6.3679518699646,1.20150035282351
"33","Josh Henderson",5200,"IU","UMD",2,25,36.5,8.65885572862706,4.16518447284822,10.8583345413208,2.08814125794631
"34","Donovan Edwards",5200,"MICH","PSU",2,29.5,22.5,5.29315703486768,2.36282595691252,7.10341739654541,1.36604180702796
"35","La'Darius Jefferson",5200,"WMU","OHIO",2,29,30.5,9.64563838211097,2.39077008281516,10.7655019760132,2.070288841541
"36","Jase McClellan",5000,"BAMA","TENN",2,36.25,28.75,9.22130502006508,2.12511176625849,10.2310419082642,2.04620838165283
"37","LeQuint Allen",5000,"SYR","NCST",2,23.25,19.75,4.39875850782516,1.90749432340023,7.80657243728638,1.56131448745728
"38","Lopini Katoa",4900,"BYU","ARK",2,32.5,34,8.87372545045557,2.75127333163544,9.5009708404541,1.938973640909
"39","Jaylan Knighton",4900,"MIA","VT",2,26.75,19.75,11.9693767486696,2.04105889970935,10.9479475021362,2.23427500043597
"40","Emari Demercado",4700,"TCU","OKST",2,36,32.5,7.03244918640663,3.16862530020271,9.96197128295898,2.11956835807638
