"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Raheim Sanders",9800,"AUB","ARKANSAS",1,31.75,28.75,19.6302586741505,2.52150811140592,18.260009765625,1.8632663026148
"2","RB","Kendre Miller",9500,"WVU","TCU",1,38,31,19.7149953285737,2.0123882630948,21.8421669006348,2.29917546322471
"3","RB","Brandon Campbell",8800,"USF","HOUSTON",1,38.75,21.25,20.9000263348524,2.76940157006266,15.9525213241577,1.81278651410883
"4","RB","Eric Gray",8300,"ISU","OKLAHOMA",1,29.75,28.25,17.3151476402565,2.88608025613961,17.7751808166504,2.14158805019884
"5","RB","TreVeyon Henderson",8000,"PSU","OHIO STATE",1,37.5,23,17.7220100560973,2.37765872181337,17.123348236084,2.1404185295105
"6","RB","Sean Tucker",7800,"ND","SYRACUSE",1,24.5,23.5,16.1674081528598,3.60071624343545,17.0136642456055,2.18123900584686
"7","RB","Tank Bigsby",7400,"ARK","AUBURN",1,28.75,31.75,19.0517180905287,2.71820730202348,16.5287666320801,2.23361711244325
"8","RB","Brian Battie",7100,"HOU","USF",1,21.25,38.75,14.5638475275788,2.24051647217769,10.5782451629639,1.48989368492449
"9","RB","Henry Parrish Jr.",7000,"UVA","MIAMI FL",1,25.75,22.75,14.6843445566892,3.25390200470923,13.4119873046875,1.91599818638393
"10","RB","Nicholas Singleton",6600,"OSU","PENN STATE",1,23,37.5,12.6146099607841,2.34483738259295,12.6441097259521,1.91577420090184
"11","RB","Jirehl Brock",6300,"OU","IOWA STATE",1,28.25,29.75,19.9887721395488,3.18578631903585,15.6530361175537,2.48460890754821
"12","RB","Perris Jones",6200,"MIA","VIRGINIA",1,22.75,25.75,15.0129141000704,2.2906007834553,13.1557960510254,2.12190258887506
"13","RB","Hassan Hall",6100,"FSU","GA TECH",1,12.25,35.75,16.7071929786309,3.62260381231885,14.5359334945679,2.38293991714227
"14","RB","Chris Tyree",6000,"SYR","NOTRE DAME",1,23.5,24.5,16.576403677555,3.21802921652654,13.5811891555786,2.26353152592977
"15","RB","CJ Donaldson",5700,"TCU","W VIRGINIA",1,31,38,16.888882976437,2.66328105024645,15.4358329772949,2.70804087320964
"16","RB","Treshaun Ward",5000,"GT","FLORIDA ST",1,35.75,12.25,14.9833867007176,2.34611251271735,18.260009765625,3.652001953125
