"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"1","Marquez Cooper",7100,"KENT","BGSU",1,28.75,26.25,26.3416322898925,1.70974855763372,19.0691108703613,2.68579026343117
"2","Lew Nichols III",6900,"CMU","BUFF",1,27.5,26.5,20.3772131732904,2.92560220100901,17.3046703338623,2.50792323679164
"3","Harrison Waylee",6800,"NIU","WMU",1,25.5,24.5,17.4569251044224,2.56443785767599,20.4363212585449,3.00534136155072
"4","Sean Tyler",6700,"WMU","NIU",1,24.5,25.5,21.3616675902838,2.41597073884927,21.2470245361328,3.17119769196012
"5","Ron Cook Jr.",6100,"BUFF","CMU",1,26.5,27.5,15.1817811691214,2.79431010832819,17.0880584716797,2.8013210609311
"6","Taron Keith",5200,"BGSU","KENT",1,26.25,28.75,18.3316445386999,2.53184938486652,16.0981693267822,3.09580179361197
"7","Mike Washington",5700,"BUFF","CMU",2,26.5,27.5,10.6581028136076,2.24988816455634,11.911657333374,2.08976444445158
"8","Antario Brown",5400,"NIU","WMU",2,25.5,24.5,12.0791446751456,1.28776918761795,17.6773052215576,3.27357504102919
"9","Jaison Patterson",4600,"BGSU","KENT",2,26.25,28.75,8.48254794203058,1.84066797127798,10.1155414581299,2.19903075176737
"10","Marion Lukes",4500,"CMU","BUFF",2,27.5,26.5,5.15728906310883,2.94791158847731,8.02318000793457,1.78292889065213
"11","Bryan Bradford",4300,"KENT","BGSU",2,28.75,26.25,7.3012985317374,1.95970327619539,9.3384485244751,2.17173221499421
"12","Zahir Abdus-Salaam",3900,"WMU","NIU",2,24.5,25.5,6.30879665106382,2.20829157984791,6.64190769195557,1.70305325434758
"13","Jamal Johnson",3700,"BGSU","KENT",3,26.25,28.75,5.66874902159998,1.91861572284954,7.05537223815918,1.90685736166464
"14","Mason Blakemore",3500,"NIU","WMU",3,25.5,24.5,2.52994984885136,2.18905498439586,6.4982795715332,1.85665130615234
"15","Myles Bailey",3300,"CMU","BUFF",3,27.5,26.5,2.56879965659933,1.8174732679234,7.15321016311646,2.16763944336862
"16","Trae Allen",3200,"WMU","NIU",3,24.5,25.5,3.88758293551824,1.99520720127273,6.64190769195557,2.07559615373611
"17","Al-Jay Henderson",3000,"BUFF","CMU",3,26.5,27.5,5.50195869541145,2.03157378311958,7.10071420669556,2.36690473556519
"18","Jake Tafelski",4800,"CMU","BUFF",4,27.5,26.5,1.62252890957574,3.43111930052192,6.78035974502563,1.41257494688034
"19","Nick Mosley",3400,"BGSU","KENT",4,26.25,28.75,2.57491026582657,1.81325445767497,6.30919647216797,1.85564602122587
