"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Corey Crooms",7400,"WMU","NIU",1,24.5,25.5,0.344117110096048,10.6599661988536,14.936092376709,2.01839086171743
"2","Cole Tucker",7100,"NIU","WMU",1,25.5,24.5,0.310850314462994,7.81929757777924,13.4646778106689,1.89643349446041
"3","Carlos Carriere",6400,"CMU","BUFF",1,27.5,26.5,0.268621358416637,8.54479915586168,13.4309101104736,2.09857970476151
"4","Dante Cephas",6100,"KENT","BGSU",1,28.75,26.25,0.420355165880072,12.4072907826674,17.7297096252441,2.90650977463019
"5","Quian Williams",5800,"BUFF","CMU",1,26.5,27.5,0.238627287182655,8.15421256789268,14.5518674850464,2.50894266983558
"6","Odieu Hiliare",5100,"BGSU","KENT",1,26.25,28.75,0.245419296791788,7.87928283978931,12.651969909668,2.48077841366039
"7","Jehlani Galloway",6000,"WMU","NIU",2,24.5,25.5,0.242972323869829,7.52673053364407,10.2682905197144,1.71138175328573
"8","Devontez Walker",5600,"KENT","BGSU",2,28.75,26.25,0.265434306401017,7.83461437025052,14.2857284545898,2.55102293831962
"9","Justin Marshall",5300,"BUFF","CMU",2,26.5,27.5,0.193837534376781,6.62368699575682,10.7936782836914,2.0365430723946
"10","Shemar Thornton",4800,"NIU","WMU",2,25.5,24.5,0.20302543393359,5.10701199233785,8.37036800384521,1.74382666746775
"11","Christian Sims",4600,"BGSU","KENT",2,26.25,28.75,0.185095736609465,5.9425712657894,9.37263870239258,2.03753015269404
"12","Joel Wilson",3000,"CMU","BUFF",2,27.5,26.5,0.206680978710523,6.57448634326078,10.1690921783447,3.38969739278158
"13","Tyrone Broden",5200,"BGSU","KENT",3,26.25,28.75,0.165153795548295,5.30232742168504,8.62832832336426,1.65929390833928
"14","Ja'Shaun Poke",4900,"KENT","BGSU",3,28.75,26.25,0.111055770142039,3.27794528315244,9.7611837387085,1.99207831402214
"15","Anthony Sambucci",3800,"WMU","NIU",3,24.5,25.5,0.196093816175073,6.07454087838596,9.53487586975098,2.50917786046078
"16","Finn Hogan",3700,"CMU","BUFF",3,27.5,26.5,0.125500335385328,3.99214405802248,6.82422018051147,1.84438383257067
"17","Tristen Tewes",3600,"NIU","WMU",3,25.5,24.5,0.167409568167604,4.21111116818848,7.14599275588989,1.98499798774719
"18","Jovany Ruiz-Navarro",3000,"BUFF","CMU",3,26.5,27.5,0.131804002200381,4.50391849117505,7.928870677948,2.64295689264933
"19","Jalen McGaughy",4500,"CMU","BUFF",4,27.5,26.5,0.119599987875477,3.80445501974702,5.28670215606689,1.1748227013482
"20","CJ Lewis",4200,"BGSU","KENT",4,26.25,28.75,0.113259303237188,3.63623437972924,6.53940439224243,1.55700104577201
"21","Kacper Rutkiewicz",4100,"NIU","WMU",4,25.5,24.5,0.105315434849646,2.64916162637705,6.70341539382935,1.63497936434862
"22","Raymond James",3800,"KENT","BGSU",4,28.75,26.25,0.056276072213549,1.66105628938339,5.97582006454468,1.57258422751176
"23","Blake Bosma",3500,"WMU","NIU",4,24.5,25.5,0.11257252908222,3.48724117379978,6.23781776428223,1.78223364693778
"24","Trevor Borland",3100,"BUFF","CMU",4,26.5,27.5,0.106682074427345,3.64546872377782,5.6876974105835,1.83474110018822
"25","Kaevion Mack",3700,"WMU","NIU",5,24.5,25.5,0.0761130340751107,2.35780885846219,4.58832120895386,1.24008681323077
"26","Fabian McCray",3700,"NIU","WMU",5,25.5,24.5,0.100184697884558,2.52010028316225,5.69180393218994,1.53832538707836
"27","Boobie Curry",3600,"BUFF","CMU",5,26.5,27.5,0.0828823533792052,2.8322005230857,5.46646356582642,1.51846210161845
"28","Kris Leach",3300,"KENT","BGSU",5,28.75,26.25,0.056276072213549,1.66105628938339,4.25007724761963,1.28790219624837
"29","Levi Gazarek",3200,"BGSU","KENT",5,26.25,28.75,0.0964011674947562,3.09499731564101,4.47008228302002,1.39690071344376
"30","Jordyn Williams",3000,"CMU","BUFF",5,27.5,26.5,0.0871613457186181,2.77258739852344,7.45038938522339,2.4834631284078
"31","Cavon Croom",3900,"BGSU","KENT",6,26.25,28.75,0.0764592264335864,2.45475347153664,3.94738435745239,1.0121498352442
"32","Liam Soraghan",3800,"NIU","WMU",6,25.5,24.5,0.0661212089439059,1.66324878849839,3.49263429641724,0.919114288530852
"33","Ray Embry",3000,"BUFF","CMU",6,26.5,27.5,0.0697704700239801,2.38414998659328,4.15338802337646,1.38446267445882
