"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Quinshon Judkins",10000,"VAN","OLE MISS",1,39,22,17.1662543133615,1.79248336909955,18.7668342590332,1.87668342590332
"2","RB","Zach Charbonnet",9800,"UTAH","UCLA",1,30.25,33.75,14.069290718225,4.44596134091501,17.1165142059326,1.74658308223802
"3","RB","Tyjae Spears",9500,"ECU","TULANE",1,29.25,26.25,17.06818501502,3.85109551531784,17.8657283782959,1.88060298718904
"4","RB","TreVeyon Henderson",8700,"MSU","OHIO STATE",1,46,19,18.4018832643676,2.34658357335111,19.5250110626221,2.24425414512897
"5","RB","Xazavian Valladay",8600,"WASH","ARIZONA ST",1,21,34.5,19.6719403701735,3.25944937972553,16.6733779907227,1.93876488264217
"6","RB","Dominic Richardson",8500,"TTU","OKLA STATE",1,37.75,28.75,17.18397962056,3.57993570199862,15.9891138076782,1.88107221266803
"7","RB","Israel Abanikanda",8200,"VT","PITTSBURGH",1,28.25,13.75,22.1536418339674,2.14964730167351,23.631649017334,2.88190841674805
"8","RB","Wayne Taulapapa",8100,"ASU","WASHINGTON",1,34.5,21,15.1035274620161,2.72749213847992,16.7254238128662,2.06486713739089
"9","RB","Keaton Mitchell",7800,"TULN","E CAROLINA",1,26.25,29.25,15.7072660918346,2.78453703441947,16.0624675750732,2.05929071475298
"10","RB","Henry Parrish Jr.",7300,"UNC","MIAMI FL",1,34.75,31.25,16.3518156341626,3.22197308856389,17.1000289916992,2.3424697248903
"11","RB","Jaylen Coleman",7300,"GT","DUKE",1,29.25,25.75,14.9218696327478,1.53152283198206,15.7338790893555,2.15532590265143
"12","RB","Ray Davis",7300,"MISS","VANDERBILT",1,22,39,24.3088716972056,3.62306288638274,13.9633111953735,1.91278235553062
"13","RB","Tavion Thomas",6900,"UCLA","UTAH",1,33.75,30.25,12.5874508071334,2.29155024195414,13.9661979675293,2.02408666196077
"14","RB","Keshawn King",6800,"PITT","VA TECH",1,13.75,28.25,12.090749484643,2.71463286083527,9.4766149520874,1.39361984589521
"15","RB","Kenny McIntosh",6800,"AUB","GEORGIA",1,39,10.5,11.2651354744457,2.98005549335129,11.5550489425659,1.69927190331852
"16","RB","Tahj Brooks",6400,"OKST","TEXAS TECH",1,28.75,37.75,18.4500916382451,4.80195249922672,15.3273763656616,2.39490255713463
"17","RB","Tank Bigsby",6100,"UGA","AUBURN",1,10.5,39,13.6611634779928,4.18374741943011,11.2067613601685,1.83717399347024
"18","RB","Jalen Berger",6000,"OSU","MICH STATE",1,19,46,13.7842182810174,3.17245515700985,10.4505434036255,1.74175723393758
"19","RB","Dontae Smith",5800,"DUKE","GA TECH",1,25.75,29.25,12.0127257561694,2.51811820512391,12.3110885620117,2.12260147620892
"20","RB","D.J. Jones",5200,"MIA","N CAROLINA",1,31.25,34.75,13.5105457632179,3.02904380752623,12.1617584228516,2.33879969670222
"21","RB","Zach Evans",9000,"VAN","OLE MISS",2,39,22,11.3972232423247,2.52209874531451,11.8957815170288,1.32175350189209
"22","RB","Rodney Hammond Jr.",8200,"VT","PITTSBURGH",2,28.25,13.75,8.57846532796154,2.03458675546791,10.0588159561157,1.22668487269704
"23","RB","Cameron Davis",7400,"ASU","WASHINGTON",2,34.5,21,8.65258430394256,2.19926848258245,11.3519430160522,1.53404635352057
"24","RB","Jordan Waters",7200,"GT","DUKE",2,29.25,25.75,12.5614852456365,1.91421714529235,10.7357997894287,1.49108330408732
"25","RB","Micah Bernard",5700,"UCLA","UTAH",2,33.75,30.25,9.66169233145021,3.59538839745709,9.4156322479248,1.65186530665347
"26","RB","SaRodorick Thompson",5600,"OKST","TEXAS TECH",2,28.75,37.75,9.2323588864644,3.1501547901805,8.73159122467041,1.55921271869114
"27","RB","Jalen Holston",5500,"PITT","VA TECH",2,13.75,28.25,8.58766294635846,2.40744529863219,6.04644966125488,1.09935448386452
"28","RB","Jarquez Hunter",5400,"UGA","AUBURN",2,10.5,39,7.0612249411081,2.72775339363138,5.68960571289062,1.05363068757234
"29","RB","Iverson Celestine",5300,"ECU","TULANE",2,29.25,26.25,8.12205002426269,1.73954677816694,9.7916898727417,1.84748865523428
"30","RB","Keegan Jones",5300,"UTAH","UCLA",2,30.25,33.75,8.65615266577351,2.84776022063425,8.86236000061035,1.67214339634158
"31","RB","Jarek Broussard",5300,"OSU","MICH STATE",2,19,46,8.19987999585094,2.72736102693896,5.29168128967285,0.998430432013746
"32","RB","Jaylan Knighton",5200,"UNC","MIAMI FL",2,34.75,31.25,12.2785132618418,2.32062351443953,9.00710296630859,1.73213518582858
"33","RB","Dallan Hayden",5100,"MSU","OHIO STATE",2,46,19,10.6750514312605,1.97551972111168,11.4320850372314,2.24158530141793
"34","RB","Daijun Edwards",5100,"AUB","GEORGIA",2,39,10.5,8.77703612132169,1.88911860214586,8.12488174438477,1.59311406752642
"35","RB","Jaden Nixon",5100,"TTU","OKLA STATE",2,37.75,28.75,5.35411271296441,2.4199296847082,6.88806486129761,1.35060095319561
"36","RB","Dylan McDuffie",4900,"DUKE","GA TECH",2,25.75,29.25,6.53074165295357,2.56371440879551,7.76052522659302,1.58378065848837
"37","RB","Daniyel Ngata",4900,"WASH","ARIZONA ST",2,21,34.5,5.68922423604084,2.0153863891619,4.04757404327393,0.826035519035495
"38","RB","George Pettaway",4900,"MIA","N CAROLINA",2,31.25,34.75,7.76905409641795,2.15308480798724,8.73159122467041,1.78195739278988
"39","RB","Patrick Smith",4100,"MISS","VANDERBILT",2,22,39,7.81726526005087,3.56297370825045,4.21436405181885,1.02789367117533
"40","RB","Omarion Hampton",7600,"MIA","N CAROLINA",3,31.25,34.75,4.88854382140777,2.49146472915266,8.46141147613525,1.11334361528095
