"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Casey Filkins",9600,"ORST","STANFORD",1,25.75,30.75,19.2947510456597,3.2609358255934,14.1025838851929,1.46901915470759
"2","RB","George Holani",8500,"FRES","BOISE ST",1,26.5,19,20.7109921929132,2.88318632231821,18.3078536987305,2.15386514102711
"3","RB","Jordan Mims",8300,"BOIS","FRESNO ST",1,19,26.5,17.2649922246216,2.93421617534967,16.4717445373535,1.98454753462091
"4","RB","Michael Wiley",7800,"ORE","ARIZONA",1,28.5,42,13.7279898046952,3.702415314233,15.143895149231,1.94152501913217
"5","RB","Bucky Irving",7500,"ARIZ","OREGON",1,42,28.5,12.3023547602747,3.08074990185752,17.1837844848633,2.29117126464844
"6","RB","Deshaun Fenwick",6800,"STAN","OREGON ST",1,30.75,25.75,12.7341840299729,1.81019479970484,14.5744962692261,2.14330827488619
"7","RB","Dedrick Parson",6400,"SDSU","HAWAII",1,12.5,36,14.9449390370656,2.517492537925,13.061710357666,2.04089224338531
"8","RB","Chance Bell",4500,"HAW","S DIEGO ST",1,36,12.5,14.3610750753253,1.37883185628468,12.8239326477051,2.84976281060113
"9","RB","Ashton Jeanty",6500,"FRES","BOISE ST",2,26.5,19,7.99212438695451,2.48512910947356,8.03851795196533,1.23669506953313
"10","RB","Trey Lowe",6000,"STAN","OREGON ST",2,30.75,25.75,8.99338291995732,2.34933118217081,9.4156322479248,1.5692720413208
"11","RB","Cam Davis",5500,"HAW","S DIEGO ST",2,36,12.5,7.30523270737865,1.90873144623805,7.53434705734253,1.36988128315319
"12","RB","Malik Sherrod",5400,"BOIS","FRESNO ST",2,19,26.5,5.31465195031681,2.15656993887,6.0515079498291,1.12064962033872
"13","RB","Jonah Coleman",5400,"ORE","ARIZONA",2,28.5,42,7.91704407193507,2.93078596833088,7.89804315567017,1.46260058438336
"14","RB","Noah Whittington",5400,"ARIZ","OREGON",2,42,28.5,11.6067880117454,2.04336367493847,11.0341606140137,2.0433630766692
"15","RB","Nasjzae Bryant-Lelei",5100,"SDSU","HAWAII",2,12.5,36,10.6370514418799,1.79944134906058,9.07728862762451,1.77986051522049
"16","RB","Caleb Robinson",4500,"ORST","STANFORD",2,25.75,30.75,7.78129203592249,1.75812549774256,7.50724744796753,1.66827721065945
"17","RB","Jordan Byrd",8200,"HAW","S DIEGO ST",3,36,12.5,5.53013611077487,1.58887618273942,9.12358570098877,1.11263240255961
"18","RB","DJ Williams",5500,"ORE","ARIZONA",3,28.5,42,4.84514422659211,2.39749648064922,5.89916610717773,1.0725756558505
"19","RB","Sean Dollars",5300,"ARIZ","OREGON",3,42,28.5,5.56537346071915,2.5976393616636,8.15306663513184,1.53831445945884
"20","RB","Damien Martinez",5200,"STAN","OREGON ST",3,30.75,25.75,6.61674188941831,1.53406464152906,8.56986713409424,1.6480513719412
"21","RB","Tylan Hines",5000,"SDSU","HAWAII",3,12.5,36,4.2615078615542,1.73206417702513,4.46749496459961,0.893498992919922
"22","RB","Tyler Crowe",4100,"FRES","BOISE ST",3,26.5,19,2.10971252105178,1.60507633476835,5.17004060745239,1.26098551401278
"23","RB","Brendon Barrow",4100,"ORST","STANFORD",3,25.75,30.75,2.83439301163828,1.84353868073869,3.62511420249939,0.884174195731559
"24","RB","Elijah Gilliam",4000,"BOIS","FRESNO ST",3,19,26.5,2.24377127040354,1.7183701610715,3.82930970191956,0.957327425479889
"25","RB","Byron Cardwell",7000,"ARIZ","OREGON",4,42,28.5,4.51995589952801,2.09155026175943,8.15306663513184,1.16472380501883
"26","RB","Jam Griffin",5800,"STAN","OREGON ST",4,30.75,25.75,3.37720124667886,1.01474759822527,15.8368616104126,2.73049338110562
"27","RB","Kenan Christon",5100,"HAW","S DIEGO ST",4,36,12.5,4.41708856915247,2.09227208633363,6.88806486129761,1.35060095319561
"28","RB","Jordan Johnson",4800,"SDSU","HAWAII",4,12.5,36,4.00540514339953,1.81476885739092,3.96066927909851,0.825139433145523
"29","RB","Arlen Harris",4000,"ORST","STANFORD",4,25.75,30.75,2.279785996722,1.85522925092445,3.62511420249939,0.906278550624847
"30","RB","Stevie Rocker Jr.",4000,"ORE","ARIZONA",4,28.5,42,2.3663400342674,2.61172847691604,4.5227370262146,1.13068425655365
"31","RB","Jevon Bigelow",4000,"BOIS","FRESNO ST",4,19,26.5,2.0193153973758,1.2309133876356,6.13087320327759,1.5327183008194
"32","RB","Jaylon Armstead",5600,"HAW","S DIEGO ST",5,36,12.5,4.10483422366015,0.822289270188409,16.0359935760498,2.86357028143747
"33","RB","Jordan James",4800,"ARIZ","OREGON",5,42,28.5,3.41297747078395,2.01793680440195,7.42524147033691,1.54692530632019
"34","RB","Isaiah Newell",4200,"STAN","OREGON ST",5,30.75,25.75,1.81239210732443,1.01474759822527,15.1882572174072,3.61625171843029
"35","RB","Jalen John",4000,"ORE","ARIZONA",5,28.5,42,1.53041489394094,2.690845158071,4.5227370262146,1.13068425655365
"36","RB","Johnathan Arceneaux",4000,"BOIS","FRESNO ST",5,19,26.5,1.65378488878862,1.2309133876356,6.13087320327759,1.5327183008194
"37","RB","Kilohana Haasenritter",4500,"ARIZ","OREGON",6,42,28.5,2.23605713021855,1.69716705301813,9.01215648651123,2.00270144144694
"38","RB","Kanoa Shannon",4100,"STAN","OREGON ST",6,30.75,25.75,1.73512521244483,1.01474759822527,15.1882572174072,3.70445297985542
"39","RB","Shield Taylor",4000,"ORST","STANFORD",5,25.75,30.75,2.37611520993643,1.89278592138511,3.62511420249939,0.906278550624847
"40","RB","Simi Bakare",4000,"BOIS","FRESNO ST",6,19,26.5,1.17949057912823,1.2309133876356,6.13087320327759,1.5327183008194
"41","RB","Drake Anderson",4000,"ORE","ARIZONA",6,28.5,42,1.65842987205582,2.40809032772728,4.5227370262146,1.13068425655365
