"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Keylon Stokes",7600,"TLSA","USF",1,35.75,22.25,0.309745156873241,8.96710185007707,15.8105411529541,2.0803343622308
"2","Xavier Weaver",6700,"USF","TLSA",1,22.25,35.75,0.352578723226392,10.1530894289784,19.5059280395508,2.91133254321653
"3","Geordan Porter",5800,"UNM","SDSU",1,11.75,25.75,0.295550954299514,7.07646410970009,8.91995048522949,1.53792249745336
"4","Jesse Matthews",4900,"SDSU","UNM",1,25.75,11.75,0.245626931343439,5.7802807141515,12.7120876312256,2.5943035982093
"5","JuanCarlos Santana",6400,"TLSA","USF",2,35.75,22.25,0.25683443192077,7.43533985450733,11.9643383026123,1.86942785978317
"6","Luke Wysong",6200,"UNM","SDSU",2,11.75,25.75,0.242250945490194,5.80028619892393,7.95709800720215,1.28340290438744
"7","Jimmy Horn Jr.",5300,"USF","TLSA",2,22.25,35.75,0.217518843387706,6.26381606125799,11.2778625488281,2.12789859411851
"8","Tyrell Shavers",5200,"SDSU","UNM",2,25.75,11.75,0.214803640333478,5.05492346770835,8.89654445648193,1.71087393393883
"9","Isaiah Epps",5000,"TLSA","USF",3,35.75,22.25,0.18685573117718,5.40946108617316,7.64508056640625,1.52901611328125
"10","Mark Redman",3400,"SDSU","UNM",3,25.75,11.75,0.166771002419785,3.92458271450267,7.67216968536377,2.25652049569523
"11","Khafre Brown",3300,"USF","TLSA",3,22.25,35.75,0.129334301800255,3.724395846681,6.73021793365479,2.03945997989539
"12","Austin Erickson",3200,"UNM","SDSU",3,11.75,25.75,0.128636273246839,3.07997642232051,5.7573766708374,1.79918020963669
"13","Omarion Dollison",3800,"USF","TLSA",4,22.25,35.75,0.0859807029064703,2.47595702255486,5.61539936065674,1.47773667385704
"14","Brionne Penny",3700,"SDSU","UNM",4,25.75,11.75,0.128144715608753,3.01559940598707,7.22959232330322,1.95394387116303
"15","Ethan Hall",3200,"TLSA","USF",4,35.75,22.25,0.112946223887757,3.26978572774779,5.3189492225647,1.66217163205147
"16","Will Dennis",3000,"UNM","SDSU",4,11.75,25.75,0.114753102635424,2.7475675529485,4.93399000167847,1.64466333389282
"17","Malachai Jones",4300,"TLSA","USF",5,35.75,22.25,0.0622077867632471,1.80091132143898,5.03532075881958,1.17100482763246
"18","Chris Carter",3600,"USF","TLSA",5,22.25,35.75,0.0707539996552412,2.03747883418449,4.19781446456909,1.16605957349141
"19","Trae Hall",3300,"UNM","SDSU",5,11.75,25.75,0.0928907623883964,2.22411105970584,3.9986252784729,1.21170462984027
"20","Darius De Los Reyes",3200,"SDSU","UNM",5,25.75,11.75,0.110041376658073,2.58957779497711,4.79259252548218,1.49768516421318
"21","Mekhi Shaw",4600,"SDSU","UNM",6,25.75,11.75,0.0854565953670258,2.01102992817347,6.96297264099121,1.51368970456331
"22","Jah'Mar Sanders",3000,"UNM","SDSU",6,11.75,25.75,0.0703383230174094,1.68413131857043,2.78092074394226,0.926973581314087
"23","Nick Rempert",3000,"TLSA","USF",6,35.75,22.25,0.0445708784457569,1.2903239895824,3.02837753295898,1.00945917765299
"24","Aaron Greene",3000,"SDSU","UNM",7,25.75,11.75,0.0522642254326551,1.22992170547471,3.23888111114502,1.07962703704834
"25","Jace Taylor",3000,"UNM","SDSU",7,11.75,25.75,0.0692596174257246,1.65830355082533,2.50617027282715,0.835390090942383
"26","Holden Willis",3000,"USF","TLSA",6,22.25,35.75,0.0450373090789467,1.29692405297376,3.24858212471008,1.08286070823669
"27","Josh Nicholson",3000,"SDSU","UNM",8,25.75,11.75,0.0516831306021394,1.2162469377139,3.08582401275635,1.02860800425212
"28","Bayne Tryon",3000,"TLSA","USF",7,35.75,22.25,0.0464126814588654,1.34364406526346,2.75362706184387,0.917875687281291
"29","Cameron Harpole",3000,"SDSU","UNM",9,25.75,11.75,0.0422441293551547,0.994121144868686,3.00877356529236,1.00292452176412
"30","Tristan White",3000,"UNM","SDSU",8,11.75,25.75,0.0606389798301627,1.45189706943768,2.35311317443848,0.784371058146159
"31","Sincere Brown",3000,"USF","TLSA",7,22.25,35.75,0.0450373090789467,1.29692405297376,2.97383165359497,0.99127721786499
"32","Carl Chester",3000,"TLSA","USF",8,35.75,22.25,0.0347695215327043,1.00657535378285,2.6005699634552,0.866856654485067
"33","Bobby Wooden",3000,"UNM","SDSU",9,11.75,25.75,0.0471857218918929,1.12978172663886,1.95093405246735,0.650311350822449
"34","Kamdyn Benjamin",3000,"TLSA","USF",9,35.75,22.25,0.0302398792232242,0.875442507853809,2.52351951599121,0.84117317199707
"35","Andrew Erickson",3000,"UNM","SDSU",10,11.75,25.75,0.0393702929197676,0.942654594012159,2.85269260406494,0.950897534688314
"36","Connor Witthoft",3000,"UNM","SDSU",11,11.75,25.75,0.0392991638421843,0.940951529422612,2.13856053352356,0.71285351117452
"37","Kade Zimmerman",3000,"UNM","SDSU",12,11.75,25.75,0.0345741608312924,0.827819381688395,2.13856053352356,0.71285351117452
"38","Elijah Queen",3000,"UNM","SDSU",13,11.75,25.75,0.0345741608312924,0.827819381688395,2.85269260406494,0.950897534688314
