"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Jacob Cowing",9700,"ORE","ARIZONA",1,28.5,42,0.286630498396043,11.4287963092755,13.7593193054199,1.17822642363665,1.41848652633195
"2","WR","Michael Wilson",8400,"ORST","STANFORD",1,25.75,30.75,0.22646959634723,7.17806609579592,10.4258098602295,0.854531678070943,1.24116784050351
"3","WR","Troy Franklin",8000,"ARIZ","OREGON",1,42,28.5,0.239706197164043,7.67426142198834,14.7596626281738,0.959282677748542,1.84495782852173
"4","WR","Thayer Thomas",7800,"FSU","NC STATE",1,27,23.5,0.204783803384108,6.6090991527993,10.8987264633179,0.847320404205038,1.39727262350229
"5","WR","Johnny Wilson",7500,"NCST","FLORIDA ST",1,23.5,27,0.269246589915977,8.09958550059005,12.0335655212402,1.07994473341201,1.60447540283203
"6","WR","Jalen Moreno-Cropper",7200,"BOIS","FRESNO ST",1,19,26.5,0.260849668378993,8.21564809379453,10.7960815429688,1.14106223524924,1.49945576985677
"7","WR","Traeshon Holden",7100,"TXAM","ALABAMA",1,36.25,12.25,0.244523937732914,7.31859266951332,11.4705410003662,1.03078769993145,1.61556915498116
"8","WR","Tre'Shaun Harrison",6800,"STAN","OREGON ST",1,30.75,25.75,0.317571673856801,8.24562983904943,13.762035369873,1.21259262338962,2.02382873086368
"9","WR","Evan Stewart",5600,"ALA","TEXAS A&M",1,12.25,36.25,0.341203852934044,9.79526270104987,9.38603782653809,1.74915405375891,1.67607818331037
"10","WR","James Phillips",5500,"SDSU","HAWAII",1,12.5,36,0.296063210271254,8.70565589104008,7.73622846603394,1.58284652564365,1.40658699382435
"11","WR","Jesse Matthews",5300,"HAW","S DIEGO ST",1,36,12.5,0.252403779751493,5.31061138228228,8.27775859832764,1.00200214760043,1.56184124496748
"12","WR","Billy Bowens",5200,"FRES","BOISE ST",1,26.5,19,0.303545800976851,8.14308125382889,10.6229763031006,1.56597716419786,2.04288005828857
"13","WR","Dorian Singer",7500,"ORE","ARIZONA",2,28.5,42,0.234562455476704,9.35269114922547,12.6726694107056,1.2470254865634,1.68968925476074
"14","WR","Elijah Higgins",7000,"ORST","STANFORD",2,25.75,30.75,0.171955013079742,5.45019936140729,7.20497417449951,0.778599908772469,1.0292820249285
"15","WR","Anthony Gould",6500,"STAN","OREGON ST",2,30.75,25.75,0.229338784940256,5.95469584988056,8.7867488861084,0.916107053827779,1.35180752093975
"16","WR","Ontaria Wilson",6400,"NCST","FLORIDA ST",2,23.5,27,0.162539699192364,4.88958538438529,8.15628242492676,0.763997716310202,1.27441912889481
"17","WR","Nikko Remigio",6400,"BOIS","FRESNO ST",2,19,26.5,0.20315572030674,6.39853566482794,8.17794990539551,0.999771197629366,1.27780467271805
"18","WR","Jermaine Burton",6100,"TXAM","ALABAMA",2,36.25,12.25,0.177181644070888,5.30304024011705,8.84259986877441,0.869350859035582,1.44960653586466
"19","WR","Devin Carter",6100,"FSU","NC STATE",2,27,23.5,0.151382678446464,4.88565558083906,6.93694353103638,0.800927144399845,1.13720385754695
"20","WR","Chase Cota",6000,"ARIZ","OREGON",2,42,28.5,0.137704238188072,4.40863997374173,10.527193069458,0.734773328956954,1.754532178243
"21","WR","Stefan Cobbs",5900,"FRES","BOISE ST",2,26.5,19,0.221065810918507,5.93042913115527,7.44825983047485,1.00515747985683,1.26241692041947
"22","WR","Tyrell Shavers",5800,"HAW","S DIEGO ST",2,36,12.5,0.215213710598491,4.52812704410696,7.86705684661865,0.780711559328787,1.35638911148597
"23","WR","Dior Scott",5600,"SDSU","HAWAII",2,12.5,36,0.19727225669415,5.80073553230314,6.06924247741699,1.03584563076842,1.08379329953875
"24","WR","Chase Lane",4900,"ALA","TEXAS A&M",2,12.25,36.25,0.254113343490392,7.29507282501778,5.26070737838745,1.48879037245261,1.07361375069132
"25","WR","Tetairoa McMillan",7800,"ORE","ARIZONA",3,28.5,42,0.172017879907427,6.85885599061058,10.641242980957,0.879340511616741,1.36426192063552
"26","WR","Mycah Pittman",6800,"NCST","FLORIDA ST",3,23.5,27,0.133931953690055,4.02899554089876,6.1043848991394,0.592499344249818,0.897703661638148
"27","WR","Tyjon Lindsey",6200,"STAN","OREGON ST",3,30.75,25.75,0.1355383886298,3.51920361173808,5.8903636932373,0.567613485764206,0.950058660199565
"28","WR","Latrell Caples",6100,"FRES","BOISE ST",3,26.5,19,0.15641173846929,4.19598456413897,5.54217910766602,0.687866321989995,0.908553952076396
"29","WR","Kobe Prentice",6000,"TXAM","ALABAMA",3,36.25,12.25,0.159731994793633,4.78077286429235,8.40496444702148,0.796795477382058,1.40082740783691
"30","WR","Jalen Walthall",5700,"SDSU","HAWAII",3,12.5,36,0.137311968485932,4.03762002804956,4.66862010955811,0.708354390885888,0.819056159571597
"31","WR","Moose Muhammad III",5500,"ALA","TEXAS A&M",3,12.25,36.25,0.160397882456731,4.60469417870116,4.64550542831421,0.83721712340021,0.844637350602583
"32","WR","Kris Hutson",5300,"ARIZ","OREGON",3,42,28.5,0.125282453956807,4.01095305264378,7.86742305755615,0.756783594838448,1.48441944482192
"33","TE","Mark Redman",5200,"HAW","S DIEGO ST",3,36,12.5,0.147449113439896,3.10235029329712,5.93592309951782,0.596605825634062,1.1415236729842
"34","WR","Keyon Lesane",5200,"FSU","NC STATE",3,27,23.5,0.120700871395237,3.89544492141369,5.9961142539978,0.749124023348786,1.15309889499958
"35","TE","Raymond Pauwels Jr.",4800,"BOIS","FRESNO ST",3,19,26.5,0.143689985905904,4.52561954991649,5.80659008026123,0.942837406232602,1.20970626672109
