"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Tyrin Smith",9200,"MTSU","UTEP",1,27.25,24.75,0.335391784338102,8.37445051293111,10.5404691696167,0.910266360101207,1.14570317061051
"2","WR","Josh Downs",9200,"PITT","N CAROLINA",1,34.25,31.25,0.256111833250722,9.17678738998493,16.5747127532959,0.997476890215753,1.80159921231477
"3","WR","Jake Bobo",9000,"STAN","UCLA",1,40.75,24.25,0.265948967360103,8.32980259715645,15.4878559112549,0.925533621906273,1.72087287902832
"4","WR","Elijah Cooks",8700,"NEV","S JOSE ST",1,34.5,10,0.304416924729069,9.36877853930515,16.3092708587646,1.07687109647186,1.87462883434076
"5","WR","Jaylin Lane",7800,"UTEP","MIDDLE TN",1,24.75,27.25,0.259033874257806,9.88699839756897,9.53349113464355,1.26756389712423,1.22224245315943
"6","WR","Jalen Moreno-Cropper",7500,"SDSU","FRESNO ST",1,26.25,16.25,0.295659241099936,7.47067192240575,10.9247989654541,0.9960895896541,1.45663986206055
"7","WR","Jalen Moreno-Cropper",7500,"SDSU","FRESNO ST",2,26.25,16.25,0.240768129417381,6.08369181209052,9.16542816162109,0.811158908278736,1.22205708821615
"8","WR","Jamaal Bell",6000,"SJST","NEVADA",1,10,34.5,0.281953913862689,9.48452507637193,8.11680889129639,1.58075417939532,1.35280148188273
"9","WR","Konata Mumpfield",5900,"UNC","PITTSBURGH",1,31.25,34.25,0.274701700745971,8.23908620270408,13.6579627990723,1.39645528859391,2.3149089489953
"10","WR","Jesse Matthews",5200,"FRES","S DIEGO ST",1,16.25,26.25,0.280756098954674,7.21832258504758,6.73469018936157,1.388138958663,1.29513272872338
"11","WR","Reynaldo Flores",7200,"MTSU","UTEP",2,27.25,24.75,0.294268150178533,7.34762798696838,9.09836387634277,1.02050388707894,1.26366164949205
"12","WR","Nikko Remigio",6800,"SDSU","FRESNO ST",3,26.25,16.25,0.148796978372217,3.75977900886378,7.34495401382446,0.552908677774085,1.08014029615066
"13","WR","Jared Wayne",6700,"UNC","PITTSBURGH",2,31.25,34.25,0.223394331095091,6.70023209208276,10.9834136962891,1.00003464060937,1.63931547705807
"14","WR","Kazmeir Allen",6600,"STAN","UCLA",2,40.75,24.25,0.202347818877291,6.33774744058607,11.9074840545654,0.960264763725162,1.80416425069173
"15","WR","Brycen Tremayne",6300,"UCLA","STANFORD",1,24.25,40.75,0.254404380107849,9.24224083242811,12.9198551177979,1.46702235435367,2.05077065361871
"16","WR","Yusuf Ali",5900,"UTEP","MIDDLE TN",2,24.75,27.25,0.184005368962272,7.02325436503889,7.98020839691162,1.1903820957693,1.3525776943918
"17","WR","Tyrell Shavers",5800,"FRES","S DIEGO ST",2,16.25,26.25,0.234958163521067,6.04084407996859,6.74869728088379,1.0415248413739,1.1635684967041
"18","WR","Justin Lockhart",5600,"NEV","S JOSE ST",2,34.5,10,0.188944098142044,5.81497041722304,8.6967830657959,1.03838757450411,1.55299697603498
"19","WR","Dalevon Campbell",5300,"SJST","NEVADA",2,10,34.5,0.229289492145688,7.71296949991421,6.67684459686279,1.45527726413476,1.25978199940807
"20","WR","Gavin Blackwell",4600,"PITT","N CAROLINA",2,34.25,31.25,0.16879377760944,6.04807903724558,9.34255123138428,1.31479979070556,2.03098939812702
"21","WR","Elijah Higgins",7000,"UCLA","STANFORD",2,24.25,40.75,0.206606607002836,7.50579851919822,7.98020839691162,1.07225693131403,1.14002977098737
"22","WR","Kam Brown",6200,"STAN","UCLA",3,40.75,24.25,0.134190417491119,4.20298563001194,7.26864004135132,0.677900908066443,1.17236129699215
"23","WR","J.J. Jones",6100,"PITT","N CAROLINA",3,34.25,31.25,0.146025169350705,5.2322530970528,6.6021900177002,0.857746409352918,1.08232623240987
"24","WR","B.J. Casteel",5600,"SJST","NEVADA",3,10,34.5,0.1551235534379,5.21813374519848,5.60024166107178,0.931809597356872,1.00004315376282
"25","WR","Izaiah Gathings",5600,"UTEP","MIDDLE TN",3,24.75,27.25,0.142501565427257,5.43910619052133,6.96002531051636,0.971268962593095,1.24286166259221
"26","WR","Kelly Akharaiyi",5100,"MTSU","UTEP",3,27.25,24.75,0.146011063375807,3.64577333638113,6.33379888534546,0.714857516937477,1.24192135006774
"27","TE","Mark Redman",5000,"FRES","S DIEGO ST",3,16.25,26.25,0.149824578021785,3.85203434353342,4.90534782409668,0.770406868706683,0.981069564819336
"28","WR","Bub Means",4900,"UNC","PITTSBURGH",3,31.25,34.25,0.170229094585273,5.10565526419262,7.13198184967041,1.04197046208013,1.45550649993274
