"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"1","Chase Brown",7500,"IL","NEB",1,28.75,21.25,25.4556714157451,2.77551170916356,18.6276454925537,2.48368606567383
"2","Mohamed Ibrahim",7300,"MINN","RU",1,27.25,13.25,21.2365091650019,1.75996239624827,27.2859840393066,3.73780603278173
"3","Eric Gray",7100,"OU","ISU",1,29.75,28.25,17.3151476402565,2.88608025613961,21.1094169616699,2.97315731854506
"4","Deuce Vaughn",7000,"KSU","OKST",1,28.75,27.25,19.8215134705142,2.98713255839587,20.6674385070801,2.95249121529715
"5","Sean Tucker",7000,"SYR","ND",1,24.5,23.5,16.1674081528598,3.60071624343545,19.2639961242676,2.75199944632394
"6","Raheim Sanders",6900,"ARK","AUB",1,31.75,28.75,19.6302586741505,2.52150811140592,20.8583507537842,3.0229493846064
"7","Kenny McIntosh",6800,"UGA","UF",1,39.75,16.75,10.8490411901617,3.20769856893767,12.0667448043823,1.77452129476211
"8","Anthony Grant",6700,"NEB","IL",1,21.25,28.75,19.9734392481377,2.68125761613048,13.5572338104248,2.02346773289922
"9","TreVeyon Henderson",6600,"OSU","PSU",1,37.5,23,17.7220100560973,2.37765872181337,19.8395385742188,3.00599069306345
"10","Isaiah Bowser",6500,"UCF","CINCY",1,28.75,27.25,14.3097110189805,2.23166019750433,17.835765838623,2.74396397517278
"11","Jaydn Ott",6400,"CAL","ORE",1,19.75,36.75,19.2594717840573,3.80634951455451,22.0303192138672,3.44223737716675
"12","Kendre Miller",6300,"TCU","WVU",1,38,31,19.7149953285737,2.0123882630948,25.9249839782715,4.11507682194785
"13","Charles McClelland",6200,"CINCY","UCF",1,27.25,28.75,16.7319672597941,3.13650152835546,20.6408576965332,3.32917059621503
"14","Dominic Richardson",6100,"OKST","KSU",1,27.25,28.75,18.4837409387669,3.42700817841861,17.4387760162354,2.85881574036645
"15","Justice Ellison",6000,"WAKE","UL",1,34,31,15.973005418463,1.89876016626224,20.0979499816895,3.34965833028158
"16","Montrell Johnson Jr.",5900,"UF","UGA",1,16.75,39.75,11.0455585516064,1.99909884721746,11.7862167358398,1.99766385353218
"17","Bucky Irving",5700,"ORE","CAL",1,36.75,19.75,13.5459621063711,2.82408734920593,20.925724029541,3.67117965430544
"18","Tank Bigsby",5400,"AUB","ARK",1,28.75,31.75,19.0517180905287,2.71820730202348,19.7295227050781,3.65361531575521
"19","Jirehl Brock",5400,"ISU","OU",1,28.25,29.75,19.9887721395488,3.18578631903585,17.0528335571289,3.15793214020906
"20","Treshaun Ward",5300,"FSU","GT",1,35.75,12.25,14.9833867007176,2.34611251271735,20.2807369232178,3.82655413645618
"21","Chris Tyree",5300,"ND","SYR",1,23.5,24.5,16.576403677555,3.21802921652654,15.2333250045776,2.87421226501465
"22","CJ Donaldson",5200,"WVU","TCU",1,31,38,16.888882976437,2.66328105024645,18.046667098999,3.47051290365366
"23","Tiyon Evans",5100,"UL","WAKE",1,31,34,13.826507373498,2.52668547227915,17.3191757202148,3.39591680788526
"24","Nicholas Singleton",5100,"PSU","OSU",1,23,37.5,12.6146099607841,2.34483738259295,15.3897762298584,3.01760318232518
"25","Hassan Hall",5000,"GT","FSU",1,12.25,35.75,16.7071929786309,3.62260381231885,15.6358079910278,3.12716159820557
"26","Samuel Brown V",3000,"RU","MINN",1,13.25,27.25,12.4266589453378,2.14211850504826,10.1501569747925,3.38338565826416
"27","Miyan Williams",7200,"OSU","PSU",2,37.5,23,11.1679041809106,1.89772425979704,20.7124195098877,2.87672493192885
"28","Marcus Major",5800,"OU","ISU",2,29.75,28.25,12.3196723598323,1.91105571473002,10.3001708984375,1.77589153421336
"29","Trey Potts",5500,"MINN","RU",2,27.25,13.25,9.53889183276782,1.56983189531799,9.64853763580322,1.75427957014604
"30","Corey Kiner",5200,"CINCY","UCF",2,27.25,28.75,11.0302139522188,1.8615315736238,12.5082969665527,2.40544172433706
"31","Audric Estime",5100,"ND","SYR",2,23.5,24.5,11.3676879661147,2.21655526852224,10.0145092010498,1.9636292551078
"32","Jaden Nixon",4900,"OKST","KSU",2,27.25,28.75,5.02250727411029,2.50049922017307,6.65855836868286,1.3588894629965
"33","Christian Turner",4900,"WAKE","UL",2,34,31,11.0937211876644,2.21686407381623,11.2691287994385,2.29982220396704
"34","Kyle Monangai",4700,"RU","MINN",2,13.25,27.25,4.98146068111821,2.26426471070929,4.69018697738647,0.997912122848186
"35","Trey Benson",4600,"FSU","GT",2,35.75,12.25,9.15129158036013,2.01397735913585,10.8307847976685,2.35451843427575
"36","Justin Johnson Jr.",4500,"WVU","TCU",2,31,38,10.3432543552446,2.07857849712623,9.57928562164307,2.1287301381429
"37","LeQuint Allen",4400,"SYR","ND",2,24.5,23.5,3.32287011397224,1.75744864720244,6.68525075912476,1.51937517252835
"38","Emari Demercado",4300,"TCU","WVU",2,38,31,6.85008376223818,2.75078612265852,8.99932098388672,2.09286534508993
"39","Dontae Smith",4300,"GT","FSU",2,12.25,35.75,7.19614588249127,2.53222760870764,5.26590633392334,1.22462937998217
"40","Jarquez Hunter",4200,"AUB","ARK",2,28.75,31.75,9.18194552266585,2.87970580753317,11.0138597488403,2.6223475592477
"41","Gabe Ervin Jr.",4200,"NEB","IL",2,21.25,28.75,7.06771017256116,2.58330670575813,5.35062313079834,1.27395788828532
"42","Kaytron Allen",4200,"PSU","OSU",2,23,37.5,11.9088500992723,2.29861146071709,10.21337890625,2.43175688244048
"43","Daijun Edwards",4100,"UGA","UF",2,39.75,16.75,9.95477209146569,1.95208628988096,12.5355682373047,3.05745566763529
"44","Noah Whittington",4000,"ORE","CAL",2,36.75,19.75,10.7026946512879,1.91435542227278,12.3452634811401,3.08631587028503
"45","DeCarlos Brooks",3900,"CAL","ORE",2,19.75,36.75,6.17125847255875,2.04609267642943,5.12628936767578,1.31443317119892
"46","Johnny Richardson",3900,"UCF","CINCY",2,28.75,27.25,7.9317576017961,2.86000159916591,9.91453552246094,2.5421885955028
"47","DJ Giddens",3800,"KSU","OKST",2,28.75,27.25,7.1091378367691,2.74988688417933,8.36585521697998,2.20154084657368
"48","Trevor Etienne",3600,"UF","UGA",2,16.75,39.75,8.1721789776212,1.97789090537852,6.83351945877075,1.89819984965854
"49","Deon Silas",3500,"ISU","OU",2,28.25,29.75,8.86478539887917,2.50964072824768,10.44899559021,2.98542731148856
"50","AJ Green",3300,"ARK","AUB",2,31.75,28.75,8.7349148029609,2.24556758296968,10.5480012893677,3.19636402708111
"51","Jawhar Jordan",3200,"UL","WAKE",2,31,34,9.25552578280682,2.08072104773495,9.46609210968018,2.95815378427505
"52","Reggie Love III",3000,"IL","NEB",2,28.75,21.25,4.7592687390295,2.2015026483567,7.38549757003784,2.46183252334595
"53","Kendall Milton",5600,"UGA","UF",3,39.75,16.75,7.89222167682618,1.94523486585501,9.54237747192383,1.70399597712926
"54","Aaron Young",5000,"RU","MINN",3,13.25,27.25,4.01276124366204,2.74028330054344,4.69018697738647,0.938037395477295
"55","Jovantae Barnes",4100,"OU","ISU",3,29.75,28.25,4.40869703908557,2.76718403805945,10.2213907241821,2.4930221278493
