"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","Sam Hartman",11500,"ARMY","WAKE",41,24.5,32.2766494750977,3.81949068807444,24.403507232666,2.12204410718835
"2","QB","Caleb Williams",10700,"WSU","USC",38.75,26.25,30.995677947998,6.4417438946258,24.9377136230469,2.33062744140625
"3","QB","Bryce Young",10500,"TXAM","ALABAMA",36.25,12.25,29.9299640655518,3.85738471771094,17.3004264831543,1.64765966506231
"4","QB","Adrian Martinez",10400,"ISU","KANSAS ST",23.25,21.75,25.7332248687744,9.47678257872087,28.036600112915,2.69582693393414
"5","QB","DJ Uiagalelei",9800,"BC","CLEMSON",34.5,14,28.8602981567383,8.11214459614484,22.0434246063232,2.24932904146155
"6","QB","Cameron Ward",9700,"USC","WASH STATE",26.25,38.75,37.3650817871094,6.33330848287028,16.3017024993896,1.68058788653502
"7","QB","Jaren Hall",9200,"ND","BYU",23.75,27.75,34.7728080749512,4.87026516225092,20.3613414764404,2.21318929091744
"8","QB","Will Levis",9000,"SCAR","KENTUCKY",26,20,29.087553024292,6.1974071423499,15.6241512298584,1.7360168033176
"9","QB","Jordan Travis",8800,"NCST","FLORIDA ST",23.5,27,30.0824069976807,4.13086712596714,17.1685791015625,1.95097489790483
"10","QB","Tyhier Tyler",8400,"WAKE","ARMY",24.5,41,14.6947774887085,11.8509396696686,21.32008934021,2.53810587383452
"11","QB","Hunter Dekkers",8200,"KSU","IOWA STATE",21.75,23.25,36.4044036865234,5.10134463941267,13.6806240081787,1.66836878148521
"12","QB","Devin Leary",8200,"FSU","NC STATE",27,23.5,32.2735443115234,0.660040211879185,16.2436866760254,1.98093739951529
"13","QB","Drew Pyne",7800,"BYU","NOTRE DAME",27.75,23.75,26.4787197113037,3.98681841465077,15.8885736465454,2.03699662135198
"14","QB","Phil Jurkovec",7200,"CLEM","BOSTON COL",14,34.5,29.8515548706055,5.08293432981333,12.4711570739746,1.73210514916314
"15","QB","Spencer Rattler",7100,"UK","S CAROLINA",20,26,29.5836486816406,3.65808032876878,13.725193977356,1.93312591230366
"16","QB","Spencer Petras",6000,"ILL","IOWA",16.25,20.25,28.6385822296143,3.66288297729307,8.78057193756104,1.46342865626017
"17","QB","Tommy DeVito",6000,"IOWA","ILLINOIS",20.25,16.25,27.3687000274658,7.32980789510492,12.4868297576904,2.0811382929484
"18","QB","Haynes King",6600,"ALA","TEXAS A&M",12.25,36.25,28.7079486846924,4.6129032197108,11.4488277435303,1.73467087023186
