"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Chris Rodriguez Jr.",9700,"SCAR","KENTUCKY",1,26,20,18.917930390366,2.52703471652625,17.0136642456055,1.75398600470159
"2","RB","Deuce Vaughn",9500,"ISU","KANSAS ST",1,23.25,21.75,22.1445688726883,3.18082312397892,17.9099292755127,1.88525571321186
"3","RB","Chase Brown",9200,"IOWA","ILLINOIS",1,20.25,16.25,22.2240744202063,1.73903167434262,13.4422721862793,1.46111654198688
"4","RB","Travis Dye",8900,"WSU","USC",1,38.75,26.25,17.1705194217191,2.36662669084733,18.3907775878906,2.06637950425737
"5","RB","Will Shipley",8800,"BC","CLEMSON",1,34.5,14,14.0112630593706,2.38064090141651,14.9021453857422,1.69342561201616
"6","RB","Jahmyr Gibbs",8600,"TXAM","ALABAMA",1,36.25,12.25,12.8627884745082,4.29461747913117,16.1327934265137,1.87590621238531
"7","RB","MarShawn Lloyd",8500,"UK","S CAROLINA",1,20,26,11.1839857434948,3.6431264081387,11.3279590606689,1.33270106596105
"8","RB","Devon Achane",8300,"ALA","TEXAS A&M",1,12.25,36.25,20.908666948724,3.94099612081714,20.9957714080811,2.52961101302181
"9","RB","Jirehl Brock",7200,"KSU","IOWA STATE",1,21.75,23.25,17.7569258769833,3.43881003522926,11.8396453857422,1.64439519246419
"10","RB","Nakia Watson",7200,"USC","WASH STATE",1,26.25,38.75,14.5257247607769,3.16401181837662,13.6303911209106,1.89310987790426
"11","RB","Treshaun Ward",7100,"NCST","FLORIDA ST",1,23.5,27,13.2540773163605,2.27276134470603,12.0358114242554,1.6951847076416
"12","RB","Justice Ellison",7100,"ARMY","WAKE",1,41,24.5,15.383608985809,1.80360094791174,15.3808069229126,2.16631083421304
"13","RB","Chris Tyree",7100,"BYU","NOTRE DAME",1,27.75,23.75,14.3378368486259,2.63488418699255,11.0707607269287,1.55926207421531
"14","RB","Christopher Brooks",7000,"ND","BYU",1,23.75,27.75,13.4966044442727,3.2915294256844,12.0358114242554,1.71940163203648
"15","RB","Jakobi Buchanan",6400,"WAKE","ARMY",1,24.5,41,14.9146086890738,2.5886794274333,13.4996223449707,2.10931599140167
"16","RB","Pat Garwo III",5600,"CLEM","BOSTON COL",1,14,34.5,15.2935666756671,2.18689974200122,11.5425643920898,2.06117221287319
"17","RB","Jordan Houston",5500,"FSU","NC STATE",1,27,23.5,11.6697065657088,2.90328888401775,11.0707607269287,2.01286558671431
"18","RB","Gavin Williams",5100,"ILL","IOWA",1,16.25,20.25,16.8736989393071,2.42571548155082,11.1446399688721,2.18522352330825
"19","RB","Demie Sumo-Karngbaye",8000,"FSU","NC STATE",2,27,23.5,9.54302653425801,2.96867733352045,7.64059448242188,0.955074310302734
"20","RB","Austin Jones",6700,"WSU","USC",2,38.75,26.25,8.9413909127239,2.45042763739948,9.4156322479248,1.40531824595893
"21","RB","Leshon Williams",6500,"ILL","IOWA",2,16.25,20.25,8.72054301352972,2.90831697231208,5.77117252349854,0.887872695922852
"22","RB","Christian Turner",6500,"ARMY","WAKE",2,41,24.5,12.0271530818028,2.10013922508729,9.76916027069092,1.50294773395245
"23","RB","Christian Beal-Smith",6100,"UK","S CAROLINA",2,20,26,8.12126777788921,1.82346657259298,6.16909694671631,1.01132736831415
"24","RB","Deon Silas",6000,"KSU","IOWA STATE",2,21.75,23.25,6.34488250763171,2.53471640039473,4.46730089187622,0.744550148646037
"25","RB","Jase McClellan",5900,"TXAM","ALABAMA",2,36.25,12.25,7.91923025904715,1.93737023727212,10.6156358718872,1.79926031726902
"26","RB","Kavosiey Smoke",5800,"SCAR","KENTUCKY",2,26,20,9.59472219179901,1.8849718540949,8.03851795196533,1.38595137102851
"27","RB","Jaylen Jenkins",5600,"USC","WASH STATE",2,26.25,38.75,7.93935207187883,2.39482464063677,7.13652563095093,1.27437957695552
"28","RB","Alex Broome",5500,"CLEM","BOSTON COL",2,14,34.5,7.54291242987225,2.03857016406738,6.16909694671631,1.12165399031206
"29","RB","Lawrance Toafili",5400,"NCST","FLORIDA ST",2,23.5,27,7.67836554554891,2.18641685347635,7.48524808883667,1.38615705348827
"30","RB","Logan Diggs",5400,"BYU","NOTRE DAME",2,27.75,23.75,11.7602635119936,2.17707722979282,8.5228157043457,1.57829920450846
"31","RB","Lopini Katoa",5100,"ND","BYU",2,23.75,27.75,7.71358767791776,2.84260225373953,7.48524808883667,1.46769570369346
"32","RB","Kobe Pace",5000,"BC","CLEMSON",2,34.5,14,6.80990015789819,2.52668131385742,6.5177149772644,1.30354299545288
"33","RB","Tyson Riley",4900,"WAKE","ARMY",2,24.5,41,8.76745110130126,1.72769475894485,6.15998840332031,1.25714049047353
"34","RB","DJ Giddens",4900,"ISU","KANSAS ST",2,23.25,21.75,5.15663213578746,2.43947991571727,5.64171934127808,1.15137129413838
"35","RB","Reggie Love III",4700,"IOWA","ILLINOIS",2,20.25,16.25,6.01571668262275,2.23964212060809,4.32556819915771,0.920333659395258
"36","RB","Amari Daniels",4300,"ALA","TEXAS A&M",2,12.25,36.25,6.27864734174602,1.81740468862372,5.52281475067139,1.28437552341195
"37","RB","Audric Estime",7700,"BYU","NOTRE DAME",3,27.75,23.75,5.348358922155,2.95916014759864,7.37041711807251,0.957197028321105
"38","RB","Tyrell Robinson",7300,"WAKE","ARMY",3,24.5,41,7.00902503248324,2.06071713071868,6.77356100082397,0.927885068606024
"39","RB","Trey Benson",5800,"NCST","FLORIDA ST",3,23.5,27,4.89373759053919,1.96293699382305,5.4863715171814,0.945926123651965
"40","RB","Kaleb Johnson",5700,"ILL","IOWA",3,16.25,20.25,4.46024659985287,1.73296382332897,6.00781917572021,1.05400336416144
"41","RB","Juju McDowell",5500,"UK","S CAROLINA",3,20,26,6.0496609528668,2.95585614068492,5.52281475067139,1.00414813648571
"42","RB","Phil Mafah",5500,"BC","CLEMSON",3,34.5,14,4.31539278060076,2.1516749615696,5.87143278121948,1.067533232949
"43","RB","Quinton Cooley",5400,"ARMY","WAKE",3,41,24.5,6.58084678700496,1.67015074882248,8.04117298126221,1.48910610764115
"44","RB","Miles Davis",5300,"ND","BYU",3,23.75,27.75,2.5511118311189,2.61936179505927,4.10994243621826,0.775460837022314
"45","RB","Eli Sanders",5200,"KSU","IOWA STATE",3,21.75,23.25,3.28239666369681,2.65270572474329,3.73947596549988,0.719129993365361
"46","RB","Roydell Williams",4600,"TXAM","ALABAMA",3,36.25,12.25,4.52202533100747,1.65463732061878,7.39489078521729,1.60758495330811
"47","RB","Raleek Brown",4600,"WSU","USC",3,38.75,26.25,3.68566920255105,1.95177535776989,7.41675806045532,1.61233870879464
"48","RB","Kannon Katzer",4500,"USC","WASH STATE",3,26.25,38.75,4.29978471522146,1.46029935285695,7.37317228317261,1.63848272959391
"49","RB","Cam Barfield",4400,"CLEM","BOSTON COL",3,14,34.5,3.39911384966565,2.61208804034086,3.44239568710327,0.782362656159834
"50","RB","JuTahn McClain",4200,"SCAR","KENTUCKY",3,26,20,3.79297433804709,1.92627853164443,6.03964376449585,1.43801042011806
"51","RB","Jordan Schippers",4100,"ISU","KANSAS ST",3,23.25,21.75,2.32137617407178,1.51018070083697,4.77211618423462,1.16393077664259
"52","RB","Chase Hayden",4100,"IOWA","ILLINOIS",3,20.25,16.25,4.14185397603965,1.89389153740809,4.32556819915771,1.05501663394091
"53","RB","Ay'Jaun Marshall",5400,"WAKE","ARMY",4,24.5,41,3.39577324027294,1.80891972767017,4.27905559539795,0.792417702851472
"54","RB","Delbert Mimms III",4900,"FSU","NC STATE",3,27,23.5,3.51051418626102,2.16040344383437,5.64171934127808,1.15137129413838
"55","RB","La'Vell Wright",4800,"SCAR","KENTUCKY",4,26,20,2.36558190427361,2.05366853622126,4.66321468353271,0.971503059069316
"56","RB","Trey Sanders",4500,"TXAM","ALABAMA",4,36.25,12.25,3.99542947346753,1.67344497794484,7.39489078521729,1.64330906338162
"57","RB","Xavier Coleman",4500,"CLEM","BOSTON COL",4,14,34.5,2.60537214979509,2.00159497702336,2.7937912940979,0.620842509799533
"58","RB","Jackson McChesney",4200,"ND","BYU",4,23.75,27.75,2.01145527994137,1.35898830405848,4.61676836013794,1.0992305619376
"59","RB","Monte Pottebaum",4200,"ILL","IOWA",4,16.25,20.25,1.85932489710289,1.86181696014108,2.39586687088013,0.570444493066697
"60","RB","Cartevious Norton",4200,"KSU","IOWA STATE",4,21.75,23.25,2.41986660824326,2.00228023310437,3.09087157249451,0.735921802974883
"61","RB","Darwin Barlow",4200,"WSU","USC",4,38.75,26.25,4.23359105902254,1.89920125810169,7.41675806045532,1.76589477629889
"62","RB","Rodney Hill",4200,"NCST","FLORIDA ST",4,23.5,27,3.19812112458074,1.17567839731714,7.56693553924561,1.801651318868
"63","RB","Dante Miller",4200,"UK","S CAROLINA",4,20,26,1.93411262589376,1.79015122034717,3.300616979599,0.785861185618809
"64","RB","Keith Adams Jr.",4100,"BC","CLEMSON",4,34.5,14,2.25440965983887,1.1279160303105,7.30339002609253,1.78131464051037
"65","RB","Jax Dineen",4100,"ISU","KANSAS ST",4,23.25,21.75,2.05546879127165,1.71289047463229,4.77211618423462,1.16393077664259
"66","RB","Earnest Crownover",4100,"ALA","TEXAS A&M",3,12.25,36.25,2.65493206210001,1.12196191955265,5.60218000411987,1.36638536685851
"67","RB","Will Towns",4100,"ARMY","WAKE",4,41,24.5,4.17838464848031,1.26143361894464,9.69645309448242,2.36498855962986
"68","RB","Djouvensky Schlenbaker",4000,"USC","WASH STATE",4,26.25,38.75,1.29166204928694,1.46029935285695,4.2680459022522,1.06701147556305
"69","RB","Gi'Bran Payne",4000,"BYU","NOTRE DAME",4,27.75,23.75,1.89605285142578,1.03483935828657,7.07367897033691,1.76841974258423
"70","RB","Braheam Murphy",5500,"WAKE","ARMY",5,24.5,41,2.79094960025338,2.29626954002213,3.63045239448547,0.660082253542813
"71","RB","Michael Allen",4500,"FSU","NC STATE",4,27,23.5,3.2024644899651,2.06050442376081,4.91389465332031,1.09197658962674
"72","RB","Alec Sinkfield",4200,"CLEM","BOSTON COL",5,14,34.5,1.56585785027682,1.89145640234611,2.7937912940979,0.665188403356643
"73","RB","Jamarion Miller",4100,"TXAM","ALABAMA",5,36.25,12.25,2.75234666023121,1.60856413325849,7.74715662002563,1.8895503951282
"74","RB","Masen Wake",4100,"ND","BYU",5,23.75,27.75,1.48712370041812,1.35898830405848,4.61676836013794,1.12604106344828
"75","RB","Dee Beckwith",4100,"SCAR","KENTUCKY",5,26,20,2.25570186011212,1.13679758817549,7.47160291671753,1.82234217480915
"76","RB","Turner Pallissard",4000,"ILL","IOWA",5,16.25,20.25,1.36892017607377,1.91707768685638,2.39586687088013,0.598966717720032
"77","RB","Demond Claiborne",4000,"ARMY","WAKE",5,41,24.5,3.92122445488381,1.84154825490028,6.88806486129761,1.7220162153244
"78","RB","Christian Moore",4000,"ISU","KANSAS ST",5,23.25,21.75,1.69635423237782,1.00570398418766,13.41321849823,3.3533046245575
"79","RB","Jouvensly Bazil",4000,"USC","WASH STATE",5,26.25,38.75,1.07923969050436,1.46029935285695,4.2680459022522,1.06701147556305
"80","RB","Rashad Amos",4100,"UK","S CAROLINA",5,20,26,1.6834567115583,1.15618596183165,5.60218000411987,1.36638536685851
"81","RB","Miles Stewart",4000,"WAKE","ARMY",6,24.5,41,1.73880711482305,0.574300203045214,12.7783803939819,3.19459509849548
"82","RB","Andre Hines",4000,"CLEM","BOSTON COL",6,14,34.5,1.54082445820398,1.16665625162255,5.60218000411987,1.40054500102997
"83","RB","Jake Huggins",4000,"ISU","KANSAS ST",6,23.25,21.75,1.62073533545214,1.00570398418766,13.41321849823,3.3533046245575
"84","RB","Jackson Treister",4000,"CLEM","BOSTON COL",7,14,34.5,1.60852595613412,1.16665625162255,5.60218000411987,1.40054500102997
"85","RB","Markel Johnson",4300,"WAKE","ARMY",7,24.5,41,1.9366842006903,0.574300203045214,12.7783803939819,2.97171637069347
