"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Corey Crooms",7400,"WMU","CMU",1,19.75,29.75,0.369404313709697,11.0192369402628,13.933048248291,1.88284435787716
"2","Cole Tucker",6700,"NIU","MIAOH",1,22.75,21.75,0.362799026234511,9.01586733322644,15.0141382217407,2.24091615249862
"3","Carlos Carriere",6500,"CMU","WMU",1,29.75,19.75,0.260754228403502,7.00481762336799,14.2102794647217,2.18619684072641
"4","Mac Hippenhammer",5900,"MIAOH","NIU",1,21.75,22.75,0.337938835292698,9.32798279324597,14.2125787734985,2.40891165652518
"5","Hassan Beydoun",5800,"EMU","KENT",1,26.25,33.75,0.31299215552135,9.00302812728522,14.0670766830444,2.42535804880076
"6","Dante Cephas",5600,"KENT","EMU",1,33.75,26.25,0.405707656546307,12.1546195225005,18.9260654449463,3.37965454374041
"7","Tanner Knue",6200,"EMU","KENT",2,26.25,33.75,0.214819989822637,6.17916576041599,8.97421264648438,1.44745365265877
"8","Devontez Walker",6100,"KENT","EMU",2,33.75,26.25,0.222200528851356,6.65691870071564,13.4135036468506,2.19893502407387
"9","Miles Marshall",4300,"MIAOH","NIU",2,21.75,22.75,0.227410767134134,6.27712325808534,8.80002021789551,2.04651632974314
"10","Jalen McGaughy",4200,"CMU","WMU",2,29.75,19.75,0.206680978710523,5.55221125636392,9.92757320404053,2.36370790572394
"11","Kacper Rutkiewicz",4000,"NIU","MIAOH",2,22.75,21.75,0.21585227634631,5.3641144170418,8.06878089904785,2.01719522476196
"12","Anthony Sambucci",3900,"WMU","CMU",2,19.75,29.75,0.259830459612261,7.75067667730309,9.79096508026123,2.51050386673365
"13","Dylan Drummond",5700,"EMU","KENT",3,26.25,33.75,0.170214491901273,4.89611586496836,8.62832832336426,1.51374181111654
"14","Jehlani Galloway",5300,"WMU","CMU",3,19.75,29.75,0.177362554239037,5.29067998655282,8.32724475860596,1.57117825634075
"15","Ja'Shaun Poke",4900,"KENT","EMU",3,33.75,26.25,0.126884530228526,3.80134109705401,10.8346128463745,2.21114547885194
"16","Tristen Tewes",3900,"NIU","MIAOH",3,22.75,21.75,0.155865409996156,3.87338927821691,7.32705736160278,1.87873265682123
"17","Jalen Walker",3600,"MIAOH","NIU",3,21.75,22.75,0.155658214192334,4.29656787553254,6.37969255447388,1.77213682068719
"18","Joel Wilson",3000,"CMU","WMU",3,29.75,19.75,0.143201377914881,3.8469157023851,8.91667461395264,2.97222487131755
"19","Shemar Thornton",4500,"NIU","MIAOH",4,22.75,21.75,0.0790204079035696,1.96372499030774,6.15063095092773,1.36680687798394
"20","Raymond James",3600,"KENT","EMU",4,33.75,26.25,0.0673798292891449,2.01863626501985,5.70933151245117,1.58592542012533
"21","Finn Hogan",3600,"CMU","WMU",4,29.75,19.75,0.127467117888612,3.42423560780915,5.64570426940918,1.56825118594699
"22","Blake Bosma",3400,"WMU","CMU",4,19.75,29.75,0.0985240826301934,2.9389483840119,5.75658464431763,1.69311313068165
"23","Zach Westmoreland",3000,"EMU","KENT",4,26.25,33.75,0.121110195292047,3.483660773859,5.48169326782227,1.82723108927409
"24","Nate Muersch",3000,"MIAOH","NIU",4,21.75,22.75,0.104135424141453,2.87440608510563,5.04245233535767,1.68081744511922
"25","Jack Coldiron",3800,"MIAOH","NIU",5,21.75,22.75,0.0839056612505343,2.31601249297973,4.82121849060059,1.26874170805279
"26","Fabian McCray",3300,"NIU","MIAOH",5,22.75,21.75,0.0790204079035696,1.96372499030774,5.13901948928833,1.55727863311768
"27","Gunnar Oakes",3200,"EMU","KENT",5,26.25,33.75,0.0796192503084346,2.29019909079256,4.54632806777954,1.42072752118111
"28","Kris Leach",3000,"KENT","EMU",5,33.75,26.25,0.0673798292891449,2.01863626501985,4.69772052764893,1.56590684254964
"29","Kaevion Mack",3000,"WMU","CMU",5,19.75,29.75,0.0583183352358767,1.73962114159507,3.70111346244812,1.23370448748271
"30","Jordyn Williams",3000,"CMU","WMU",5,29.75,19.75,0.0851945632153344,2.28863931173704,7.80939149856567,2.60313049952189
"31","Liam Soraghan",3700,"NIU","MIAOH",6,22.75,21.75,0.0717946200110706,1.78415795647922,3.48236513137817,0.941179765237344
"32","Andreas Paaske",3000,"EMU","KENT",6,26.25,33.75,0.0612779941194542,1.76262406232552,3.54141044616699,1.18047014872233
