"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Zach Charbonnet",10600,"USC","UCLA",1,37.5,39.5,20.6489433781728,4.59247028303692,21.6594886779785,2.04334798848854
"2","RB","Bijan Robinson",10300,"KU","TEXAS",1,36,27.5,24.8186134068976,3.57245604650759,22.3216323852539,2.16714877526737
"3","RB","Blake Corum",10000,"ILL","MICHIGAN",1,29.25,12.25,24.5753870193848,2.25673419388741,20.0865707397461,2.00865707397461
"4","RB","Quinshon Judkins",9900,"ARK","OLE MISS",1,33.5,32,27.1677238091127,2.75738987579762,20.5102424621582,2.07174166284426
"5","RB","Xazavian Valladay",9700,"ORST","ARIZONA ST",1,23.5,30.5,20.6473803476981,3.35814518188013,22.5561943054199,2.32538085622886
"6","RB","Kendre Miller",9500,"BAY","TCU",1,29.75,27.25,20.8355591281998,1.611102212012,23.9828243255615,2.52450782374332
"7","RB","Eric Gray",9400,"OKST","OKLAHOMA",1,37,30,23.4710932716802,4.07639190079856,24.4835433959961,2.6046322761698
"8","RB","Braelon Allen",9200,"NEB","WISCONSIN",1,26,15,26.2238388176863,2.35603550006894,20.778205871582,2.25850063821544
"9","RB","Chase Brown",9000,"MICH","ILLINOIS",1,12.25,29.25,25.8777974341894,2.97344786365857,19.3137016296387,2.14596684773763
"10","RB","Will Shipley",8800,"MIA","CLEMSON",1,33.5,14.5,19.3082739477789,3.19327657991247,17.8620853424072,2.02978242527355
"11","RB","TreVeyon Henderson",8700,"MD","OHIO STATE",1,45,18,22.1041292330711,2.19591626123258,19.55419921875,2.24760910560345
"12","RB","Dominic Richardson",8600,"OU","OKLA STATE",1,30,37,16.6584974511985,3.0562009597632,15.4358329772949,1.79486429968546
"13","RB","Raheim Sanders",8500,"MISS","ARKANSAS",1,32,33.5,17.8143969581944,2.59390057235975,19.4032230377197,2.28273212208467
"14","RB","Jabari Small",8300,"SCAR","TENNESSEE",1,44.5,22,19.6615700505182,2.30468291775736,14.2604084014893,1.71812149415533
"15","RB","Montrell Johnson Jr.",8100,"VAN","FLORIDA",1,35.75,21.75,18.1380956588107,1.817718408844,17.8620853424072,2.20519572128484
"16","RB","Devin Neal",8000,"TEX","KANSAS",1,27.5,36,22.8593117491732,3.83208051524236,20.6403865814209,2.58004832267761
"17","RB","Ray Davis",7900,"UF","VANDERBILT",1,21.75,35.75,18.1765542969694,2.60530136462343,15.1442317962646,1.91699136661578
"18","RB","Audric Estime",7800,"BC","NOTRE DAME",1,31.5,11,20.2288439251578,1.96981306332637,16.8420848846436,2.15924165187738
"19","RB","Richard Reese",7600,"TCU","BAYLOR",1,27.25,29.75,21.7926935683251,2.47558813011218,18.1576099395752,2.38915920257568
"20","RB","Kenny McIntosh",7100,"UK","GEORGIA",1,35.25,12.75,12.5270205647286,2.60139566319663,14.0458030700684,1.97828212254484
"21","RB","Chris Rodriguez Jr.",6900,"UGA","KENTUCKY",1,12.75,35.25,23.7209086890094,1.89265785097558,19.0428295135498,2.75983036428258
"22","RB","Damien Martinez",6800,"ASU","OREGON ST",1,30.5,23.5,19.869474710345,2.1133120262858,21.1289291381836,3.10719546149759
"23","RB","Roman Hemby",6500,"OSU","MARYLAND",1,18,45,18.293983920668,2.23660147408162,15.3597450256348,2.3630376962515
"24","RB","Anthony Grant",6200,"WIS","NEBRASKA",1,15,26,18.8354030403512,2.34748633223366,12.23756980896,1.97380158209032
"25","RB","Henry Parrish Jr.",6000,"CLEM","MIAMI FL",1,14.5,33.5,16.3193063982747,2.53822531833843,11.5425643920898,1.92376073201497
"26","RB","Alex Broome",5600,"ND","BOSTON COL",1,11,31.5,10.7691800922388,4.12984360148614,12.3812570571899,2.21093876021249
"27","RB","Juju McDowell",5300,"TENN","S CAROLINA",1,22,44.5,17.663809484948,2.5580809903817,11.3383502960205,2.13931137660764
"28","RB","Austin Jones",7500,"UCLA","USC",1,39.5,37.5,19.1783548320383,2.90688212108397,14.789101600647,1.9718802134196
"29","RB","Zach Evans",7400,"ARK","OLE MISS",2,33.5,32,7.91992416898448,2.79555169468838,9.66096591949463,1.30553593506684
"30","RB","Donovan Edwards",7000,"ILL","MICHIGAN",2,29.25,12.25,11.4578101897882,2.41754597149329,13.3450784683228,1.90643978118896
"31","RB","Jaylen Wright",6700,"SCAR","TENNESSEE",2,44.5,22,8.74419321429097,2.435820549618,10.6156358718872,1.58442326446078
"32","RB","Trevor Etienne",6600,"VAN","FLORIDA",2,35.75,21.75,12.2207734166295,1.91912419987055,11.497857093811,1.74209955966834
"33","RB","Deshaun Fenwick",6400,"ASU","OREGON ST",2,30.5,23.5,7.55210737011772,1.96211124863806,8.0630407333374,1.25985011458397
"34","RB","Logan Diggs",6300,"BC","NOTRE DAME",2,31.5,11,13.8995958445069,2.01112636722679,13.37082862854,2.12235375056191
"35","RB","Daijun Edwards",6100,"UK","GEORGIA",2,35.25,12.75,8.43057709766526,2.02251441296723,10.6156358718872,1.74026817571921
"36","RB","Qualan Jones",5800,"TCU","BAYLOR",2,27.25,29.75,7.69972468592906,2.71639264773293,5.73472929000854,0.988746429311818
"37","RB","Dallan Hayden",5500,"MD","OHIO STATE",2,45,18,8.38002321285592,2.0106100761937,9.28486347198486,1.68815699490634
"38","RB","AJ Green",5500,"MISS","ARKANSAS",2,32,33.5,10.1351023883019,2.85071115650857,9.61381244659424,1.74796589938077
"39","RB","Emari Demercado",5500,"BAY","TCU",2,29.75,27.25,9.06871624447028,1.73823465223635,10.0887699127197,1.83432180231268
"40","RB","Jaylan Knighton",5500,"CLEM","MIAMI FL",2,14.5,33.5,6.40772419732848,1.8538938498581,4.81650257110596,0.875727740201083
"41","RB","Keegan Jones",5500,"USC","UCLA",2,37.5,39.5,4.80991978412709,2.24697448003196,5.85530138015747,1.06460025093772
"42","RB","Roschon Johnson",5400,"KU","TEXAS",2,36,27.5,8.03921444380422,2.34163849550862,9.58194351196289,1.77443398369683
"43","RB","Daniyel Ngata",5400,"ORST","ARIZONA ST",2,23.5,30.5,5.61458184868989,1.95764005266379,5.08844709396362,0.942305017400671
"44","RB","Pat Garwo III",5400,"ND","BOSTON COL",2,11,31.5,7.13304765410226,4.46071804190166,8.08641624450684,1.49748448972349
"45","RB","Phil Mafah",5300,"MIA","CLEMSON",2,33.5,14.5,8.2581292154961,2.21399432170853,10.6156358718872,2.00295016450702
"46","RB","Reggie Love III",5200,"MICH","ILLINOIS",2,12.25,29.25,4.73744932531908,2.01233182553835,4.04757404327393,0.778379623706524
"47","RB","Marcus Major",5200,"OKST","OKLAHOMA",2,37,30,10.6507028421704,2.23737442038105,10.6957778930664,2.05688036405123
"48","RB","Gabe Ervin Jr.",5200,"WIS","NEBRASKA",2,15,26,5.01153218814535,2.30733041159186,4.86522531509399,0.935620252902691
"49","RB","Ky Thomas",5100,"TEX","KANSAS",2,27.5,36,6.52905555591823,2.16625242435559,6.13265371322632,1.20248112024045
"50","RB","Patrick Smith",5100,"UF","VANDERBILT",2,21.75,35.75,8.17536546736459,2.353378795611,6.16909694671631,1.20962685229732
"51","RB","JuTahn McClain",5100,"UGA","KENTUCKY",2,12.75,35.25,6.89385997611595,2.41240179540618,4.69385528564453,0.920363781498928
"52","RB","Jaden Nixon",4900,"OU","OKLA STATE",2,30,37,8.34368742367707,3.24621262723682,8.33366680145264,1.70074832682707
"53","RB","Dante Miller",4200,"TENN","S CAROLINA",2,22,44.5,7.28052211653161,1.84245153465294,5.96488285064697,1.42021020253499
"54","RB","Raleek Brown",6000,"UCLA","USC",2,39.5,37.5,6.41011858480482,2.17422910520263,8.0630407333374,1.3438401222229
"55","RB","Craig Williams",5900,"TCU","BAYLOR",3,27.25,29.75,3.66682991335549,1.99464716472262,6.8171443939209,1.15544820235947
"56","RB","Chris Tyree",5700,"BC","NOTRE DAME",3,31.5,11,4.91255393784717,2.28932584454871,6.88806486129761,1.2084324318066
"57","RB","Jam Griffin",5600,"ASU","OREGON ST",3,30.5,23.5,5.62864164738603,1.56379318812146,7.923583984375,1.41492571149554
"58","RB","Kendall Milton",5400,"UK","GEORGIA",3,35.25,12.75,6.34242148127859,2.03118813509066,6.88806486129761,1.27556756690696
"59","RB","Isaac Guerendo",5400,"NEB","WISCONSIN",2,26,15,8.3493989530501,2.46226608714243,8.03851795196533,1.48861443554914
"60","RB","Dylan Sampson",5300,"SCAR","TENNESSEE",3,44.5,22,4.92224942641615,1.67305149414019,7.39489078521729,1.39526241230515
