"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Mohamed Ibrahim",10600,"PUR","MINNESOTA",1,32,20,18.7476328299528,1.82495351538927,22.6126251220703,2.13326652095003
"2","RB","Brad Roberts",10200,"NAVY","AIR FORCE",1,26.25,12.25,15.1900295177632,1.13501205410051,23.4183139801025,2.29591313530417
"3","RB","Braelon Allen",10000,"ILL","WISCONSIN",1,25.25,18.25,20.7591390111486,2.72924772989564,26.0391693115234,2.60391693115234
"4","RB","Deuce Vaughn",9400,"TTU","KANSAS ST",1,32.25,24.75,21.6206311005059,3.51391188663812,19.4315528869629,2.06718647733648
"5","RB","Chase Brown",8800,"WIS","ILLINOIS",1,18.25,25.25,19.3283578528963,1.97381433660075,14.3307857513428,1.62849838083441
"6","RB","Eric Gray",8600,"TCU","OKLAHOMA",1,37.5,31.5,14.9761212402581,3.06442780838296,18.260009765625,2.12325694949128
"7","RB","Blake Corum",8500,"IOWA","MICHIGAN",1,26.25,15.75,14.8699965075387,1.7919369086918,20.5880584716797,2.42212452607996
"8","RB","Kendre Miller",8300,"OU","TCU",1,31.5,37.5,17.558346251497,2.50244466110907,17.3088130950928,2.08539916808347
"9","RB","Tiyon Evans",7700,"BC","LOUISVILLE",1,32.75,18.25,16.6756076360952,2.23589019954351,16.3870391845703,2.12818690708705
"10","RB","Quinshon Judkins",7600,"UK","OLE MISS",1,30.75,23.75,15.9247161748057,1.80313757008654,17.8620853424072,2.35027438715885
"11","RB","Chris Rodriguez Jr.",7000,"MISS","KENTUCKY",1,23.75,30.75,16.9501463221113,2.68236770009373,16.0624675750732,2.29463822501046
"12","RB","Anton Hall Jr.",6600,"AF","NAVY",1,12.25,26.25,14.6568829160575,1.04911421579409,14.6480350494385,2.21939924991492
"13","RB","Pat Garwo III",5900,"LOU","BOSTON COL",1,18.25,32.75,15.6165986152803,2.35778397341112,11.8178415298462,2.00302398810952
"14","RB","SaRodorick Thompson",5700,"KSU","TEXAS TECH",1,24.75,32.25,14.6956838479447,2.38701669143732,12.858715057373,2.25591492234615
"15","RB","Gavin Williams",5200,"MICH","IOWA",1,15.75,26.25,18.1249789794665,2.41162768861601,10.4032850265503,2.00063173587506
"16","RB","Zach Evans",8000,"UK","OLE MISS",2,30.75,23.75,10.9604989093958,3.10401099238443,13.37082862854,1.6713535785675
"17","RB","Tahj Brooks",6900,"KSU","TEXAS TECH",2,24.75,32.25,7.89383298763515,3.44785259957661,9.213942527771,1.33535398953203
"18","RB","Dylan Downing",6500,"MINN","PURDUE",1,20,32,14.2523210609466,2.00124755844839,10.570104598999,1.62616993830754
"19","RB","John Lee Eldridge III",6500,"NAVY","AIR FORCE",2,26.25,12.25,9.89064928572598,1.0091100508299,21.1848258972168,3.2592039841872
"20","RB","Marcus Major",6400,"TCU","OKLAHOMA",2,37.5,31.5,9.67946014038274,2.047676138433,11.013560295105,1.72086879611015
