"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Zach Charbonnet",11000,"ASU","UCLA",1,39,28,23.5647361350552,3.63733670434308,22.2062454223633,2.01874958385121
"2","RB","Xazavian Valladay",9800,"UCLA","ARIZONA ST",1,28,39,24.322618470732,2.62825046623714,20.1484699249268,2.05596631887008
"3","RB","Travis Dye",9500,"CAL","USC",1,41,19.5,22.1275781358004,2.79129874654644,19.1562747955322,2.01644997847708
"4","RB","Jordan Mims",8900,"HAW","FRESNO ST",1,44.75,17.25,23.2847185307082,2.58384814462989,20.3530139923096,2.28685550475388
"5","RB","Kairee Robinson",8000,"CSU","S JOSE ST",1,34.25,10.25,19.3599613267452,2.42915029323505,16.5178070068359,2.06472587585449
"6","RB","Jaydn Ott",7500,"USC","CAL",1,19.5,41,19.5569018521029,4.30435384052576,15.9174976348877,2.12233301798503
"7","RB","Dedrick Parson",7100,"FRES","HAWAII",1,17.25,44.75,17.6918358702923,3.43156085626082,12.7917699813843,1.80165774385694
"8","RB","Avery Morrow",6200,"SJST","COLO STATE",1,10.25,34.25,24.3432239302403,2.33754777546752,19.6037883758545,3.16190135094427
"9","RB","Austin Jones",6600,"CAL","USC",2,41,19.5,5.91690636743767,2.61019594723794,6.88806486129761,1.0436461911057
"10","RB","Keegan Jones",6000,"ASU","UCLA",2,39,28,4.00119641005964,2.71993719813077,7.62437295913696,1.27072882652283
"11","RB","Malik Sherrod",5400,"HAW","FRESNO ST",2,44.75,17.25,6.77800654897101,2.05575090168898,7.93227005004883,1.46893889815719
"12","RB","Daniyel Ngata",5200,"UCLA","ARIZONA ST",2,28,39,7.36943248916846,2.00535424591683,6.60783243179321,1.27073700611408
"13","RB","DeCarlos Brooks",5200,"USC","CAL",2,19.5,41,5.34435322075953,2.40618310141392,3.98780965805054,0.766886472702026
"14","RB","Nasjzae Bryant-Lelei",5100,"FRES","HAWAII",2,17.25,44.75,8.6912701775787,2.00658737368779,5.68960571289062,1.11560896331189
"15","RB","Shamar Garrett",4800,"CSU","S JOSE ST",2,34.25,10.25,4.11914265968121,1.88163161834697,7.41675806045532,1.54515792926153
"16","RB","Damien Moore",5100,"USC","CAL",3,19.5,41,3.17973929424012,2.1415858395928,3.25998497009277,0.639212739233877
"17","RB","Raleek Brown",5100,"CAL","USC",3,41,19.5,2.61821972668857,1.8397466813488,5.51163578033447,1.0807128981048
"18","RB","Tylan Hines",5000,"FRES","HAWAII",3,17.25,44.75,2.5193424855379,1.99591251454958,2.31430006027222,0.462860012054443
"19","RB","TJ Harden",4700,"ASU","UCLA",3,39,28,5.28710492714333,1.71101594993213,8.13119983673096,1.73004251845339
"20","RB","Kenyon Sims",4600,"CSU","S JOSE ST",3,34.25,10.25,3.33941118317657,1.53819188569396,7.19575929641724,1.56429549922114
"21","RB","Jaylen Thomas",4400,"SJST","COLO STATE",2,10.25,34.25,5.2095201774893,2.39473719498474,4.86522531509399,1.10573302615773
"22","RB","Elijah Gilliam",4200,"HAW","FRESNO ST",3,44.75,17.25,2.77083775258932,1.65324509551322,6.41638612747192,1.52771098273141
"23","RB","George Hart III",4200,"UCLA","ARIZONA ST",3,28,39,1.94185109095882,2.22055764985863,3.2325279712677,0.7696495169685
"24","RB","A'Jon Vivens",5600,"SJST","COLO STATE",3,10.25,34.25,4.65350736072841,2.30688379823739,4.86522531509399,0.868790234838213
"25","RB","Darwin Barlow",5000,"CAL","USC",4,41,19.5,3.63474413530882,2.02302951175785,6.88806486129761,1.37761297225952
"26","RB","Jordan Johnson",4800,"FRES","HAWAII",4,17.25,44.75,3.39574432376344,1.9865002731589,2.96290445327759,0.617271761099498
"27","RB","Deshun Murrell",4100,"ASU","UCLA",4,39,28,3.04996507037035,1.25210308944779,9.70493507385254,2.36705733508599
"28","RB","Tevin White",4000,"UCLA","ARIZONA ST",4,28,39,1.85610477185967,1.25371530237388,6.04091548919678,1.51022887229919
"29","RB","Jevon Bigelow",4000,"HAW","FRESNO ST",4,44.75,17.25,1.98607364705849,1.18426260372281,8.7179479598999,2.17948698997498
"30","RB","Brian Kowall",4100,"ASU","UCLA",5,39,28,2.78520655451376,1.25210308944779,9.05633068084717,2.20886114167004
"31","RB","Johnathan Arceneaux",4000,"HAW","FRESNO ST",5,44.75,17.25,2.32979034599932,1.18426260372281,8.7179479598999,2.17948698997498
"32","RB","David Aggrey",4000,"SJST","COLO STATE",4,10.25,34.25,2.60603799043332,1.65246454354151,3.99562215805054,0.998905539512634
"33","RB","Simi Bakare",4000,"HAW","FRESNO ST",6,44.75,17.25,1.66162224789884,1.18426260372281,8.7179479598999,2.17948698997498
