"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"38","Mycah Pittman",5400,"FSU","NCST",3,23.5,27,0.133931953690055,4.02899554089876,7.48534202575684,1.38617444921423
"39","Dane Key",5200,"UK","SCAR",3,26,20,0.158534614822041,4.61138401482183,7.29899883270264,1.40365362167358
"40","Taylor Morin",4900,"WAKE","ARMY",3,41,24.5,0.147362610691247,4.75637133101667,9.4423828125,1.9270169005102
"41","Keanu Hill",4800,"BYU","ND",3,23.75,27.75,0.147445564091819,5.12709630166774,9.27674961090088,1.93265616893768
"42","Dimitri Stanley",4300,"ISU","KSU",3,21.75,23.25,0.137675582213227,5.01199747266745,8.47797107696533,1.97162118068961
"43","Tetairoa McMillan",4200,"ARIZ","ORE",3,28.5,42,0.172017879907427,6.85885599061058,12.6357374191284,3.00850890931629
"44","Braden Lenzy",4200,"ND","BYU",3,27.75,23.75,0.165789042027454,4.38988157505051,7.10197114944458,1.69094551177252
"45","Jaelen Gill",4100,"BC","CLEM",3,14,34.5,0.118784905281991,3.54591411782502,6.75144147872925,1.6466930435925
"46","Donovan Ollie",4000,"WSU","USC",3,26.25,38.75,0.150315999839804,5.61656962792538,9.17283153533936,2.29320788383484
"47","Kade Warner",3500,"KSU","ISU",3,23.25,21.75,0.179053562107762,4.6076255772741,7.11156558990479,2.03187588282994
"48","Antonio Williams",3500,"CLEM","BC",3,34.5,14,0.136709396369003,3.94547394003715,7.39503765106201,2.11286790030343
"49","Joshua Lingenfelter",3500,"ARMY","WAKE",3,24.5,41,0.14205110431833,2.08740936998317,6.06311655044556,1.73231901441302
"50","Moose Muhammad III",3400,"TA&M","BAMA",3,12.25,36.25,0.160397882456731,4.60469417870116,6.11369752883911,1.7981463320115
"51","Lake McRee",3200,"USC","WSU",3,38.75,26.25,0.145261462313249,4.50247750411673,8.93272018432617,2.79147505760193
"52","Kris Hutson",3100,"ORE","ARIZ",3,42,28.5,0.125282453956807,4.01095305264378,9.63143920898438,3.10691587386593
"53","Keyon Lesane",3100,"NCST","FSU",3,27,23.5,0.120700871395237,3.89544492141369,7.75039148330688,2.5001262849377
"54","Austin Stogner",3000,"SCAR","UK",3,20,26,0.123924757804234,3.66614649783785,6.0842170715332,2.02807235717773
"55","Donavon Greene",5100,"WAKE","ARMY",4,41,24.5,0.115313946485483,3.72194783030209,7.21095943450928,1.41391361460966
"56","Jake Briningstool",4400,"CLEM","BC",4,34.5,14,0.115311575915587,3.3279264618472,6.57165145874023,1.49355714971369
"57","Ahmarean Brown",3800,"SCAR","UK",4,20,26,0.101360791502824,2.99862204591258,4.89315271377563,1.28767176678306
"58","Terrance Ferguson",3800,"ORE","ARIZ",4,42,28.5,0.105312047000387,3.37159484872477,7.52150583267212,1.97934364017687
"59","Isaac Rex",3800,"BYU","ND",4,23.75,27.75,0.123602818383164,4.29801708116081,5.86929416656494,1.54455109646446
"60","Camren McDonald",3700,"FSU","NCST",4,23.5,27,0.12606482367692,3.79233333393997,6.4383659362793,1.74009890169711
"61","Jaden Williams",3600,"BC","CLEM",4,14,34.5,0.0906288610244548,2.70541241773199,4.97030830383301,1.38064119550917
"62","Cameron Latu",3500,"BAMA","TA&M",4,36.25,12.25,0.113648306130336,3.40148971859179,7.40592908859253,2.11597973959787
"63","Alex Lines",3200,"ARIZ","ORE",4,28.5,42,0.131212109586772,5.23181057901777,6.10214042663574,1.90691888332367
"64","Lincoln Victor",3200,"WSU","USC",4,26.25,38.75,0.115796558802659,4.32674789032719,6.67978572845459,2.08743304014206
"65","Ben Sinnott",3200,"KSU","ISU",4,23.25,21.75,0.125179823830679,3.22128055566844,5.93077564239502,1.85336738824844
"66","Brenden Rice",3100,"USC","WSU",4,38.75,26.25,0.117880764718515,3.65379421947881,8.11070823669434,2.61635749570785
"67","Donovan Green",3000,"TA&M","BAMA",4,12.25,36.25,0.0850390581203852,2.44129691671459,4.79914999008179,1.5997166633606
"68","Brenden Bates",3000,"UK","SCAR",4,26,20,0.10958982738318,3.18769991493125,6.19582462310791,2.0652748743693
"69","Jared Rus",3000,"ISU","KSU",4,21.75,23.25,0.107711855812748,3.9211858808319,4.80546808242798,1.60182269414266
"70","Blane Cleaver",3000,"ARMY","WAKE",4,24.5,41,0.141114541221528,2.07364678367154,4.71303653717041,1.5710121790568
"71","Jayden Thomas",3000,"ND","BYU",4,27.75,23.75,0.121414634594945,3.2149040782899,6.53940439224243,2.17980146408081
"72","Chase Roberts",4500,"BYU","ND",5,23.75,27.75,0.111802123363461,3.88767377808966,7.95673608779907,1.76816357506646
"73","Brannon Spector",4200,"CLEM","BC",5,34.5,14,0.0987031903323019,2.84860350201152,5.21646070480347,1.24201445352463
"74","Josh Vann",3600,"SCAR","UK",5,20,26,0.0833884686279902,2.46693515999047,3.95778775215149,1.09938548670875
"75","Blake Whiteheart",3500,"WAKE","ARMY",5,41,24.5,0.0990845524024419,3.19811736629056,5.85576868057251,1.67307676587786
"76","JoJo Earle",3200,"BAMA","TA&M",5,36.25,12.25,0.106272871743022,3.18074323241165,5.33660697937012,1.66768968105316
"77","DeMarcus Harris",3200,"UK","SCAR",5,26,20,0.0835721045540262,2.43090802256691,4.54632806777954,1.42072752118111
"78","Seven McGee",3200,"ORE","ARIZ",5,42,28.5,0.0994116994905357,3.18269356120324,5.79576349258423,1.81117609143257
"79","Easton Dean",3200,"ISU","KSU",5,21.75,23.25,0.0771566158774481,2.80884059148864,3.87010288238525,1.20940715074539
"80","Markeston Douglas",3200,"FSU","NCST",5,23.5,27,0.111760950925766,3.3620384121967,4.36904335021973,1.36532604694366
"81","Sammy Wheeler",3100,"KSU","ISU",5,23.25,21.75,0.0874083984459785,2.2492999726298,4.28127813339233,1.38105746238462
"82","Max Wright",3000,"TA&M","BAMA",5,12.25,36.25,0.0660613322115069,1.89648533517036,3.38156580924988,1.12718860308329
"83","AJ Jones",3000,"ARIZ","ORE",5,28.5,42,0.0824508236447124,3.28755549127017,5.15315294265747,1.71771764755249
"84","Kyron Hudson",3000,"USC","WSU",5,38.75,26.25,0.0749925188061477,2.32444396142454,6.11238622665405,2.03746207555135
"85","Billy Riviere III",3000,"WSU","USC",5,26.25,38.75,0.104109880159959,3.89007418702302,4.58636569976807,1.52878856658936
"86","Ced Seabrough",3000,"NCST","FSU",4,27,23.5,0.120700871395237,3.89544492141369,5.86929416656494,1.95643138885498
"87","Kody Epps",4600,"BYU","ND",6,23.75,27.75,0.0729815724374915,2.53777421137704,7.21044731140137,1.56748854595682
"88","Matt Salerno",3800,"ND","BYU",5,27.75,23.75,0.0976666520708229,2.58608790532474,4.47008228302002,1.17633744290001
"89","Jaheim Bell",3500,"SCAR","UK",6,20,26,0.0833884686279902,2.46693515999047,3.35884380340576,0.959669658115932
"90","Dont'e Thornton",3500,"ORE","ARIZ",6,42,28.5,0.0671707992646414,2.15049205894325,5.27306461334229,1.50658988952637
"91","Robert Ferrel",3500,"WSU","USC",6,26.25,38.75,0.0500114682320548,1.86868260078415,6.53315591812134,1.8666159766061
"92","DeShawn Hanika",3500,"ISU","KSU",6,21.75,23.25,0.0537488311545824,1.95669414703021,2.86518526077271,0.818624360220773
"93","RJ Garcia II",3500,"KSU","ISU",6,23.25,21.75,0.0505110986182927,1.29981345911337,2.92607188224792,0.836020537785121
"94","Deuce Spann",3500,"FSU","NCST",6,23.5,27,0.072997455770137,2.19593917427245,3.84634590148926,1.09895597185407
"95","Jordan Dingle",3200,"UK","SCAR",6,26,20,0.0741315485382642,2.15630534887964,3.94738435745239,1.23355761170387
"96","Lewis Bond",3100,"BC","CLEM",5,14,34.5,0.0844179689088219,2.52000763094676,3.59254837036133,1.1588865710843
"97","Yulkeith Brown",3000,"TA&M","BAMA",6,12.25,36.25,0.0660613322115069,1.89648533517036,2.78262186050415,0.92754062016805
"98","Anthony Simpson",3000,"ARIZ","ORE",6,28.5,42,0.047675546614893,1.900963485198,3.43410396575928,1.14470132191976
"99","Terrell Bynum",3000,"USC","WSU",6,38.75,26.25,0.0521577415547131,1.6166645597248,4.18054962158203,1.39351654052734
"100","Julian Gray",3000,"NCST","FSU",5,27,23.5,0.0952876574740195,3.07527043582903,4.71033906936646,1.57011302312215
"101","Jackson Hensley",3000,"WAKE","ARMY",6,41,24.5,0.0722139697407123,2.33082498852628,4.61893844604492,1.53964614868164
"102","Brayden Cosper",4300,"BYU","ND",7,23.75,27.75,0.0670812249276402,2.33260255984146,4.89435577392578,1.138222273006
"103","Tahj Washington",4200,"USC","WSU",7,38.75,26.25,0.0521577415547131,1.6166645597248,4.41399955749512,1.05095227559408
"104","Davis Allen",4200,"CLEM","BC",6,34.5,14,0.0844573062544629,2.43746304001876,4.69376277923584,1.11756256648472
"105","Christian Leary",3900,"BAMA","TA&M",6,36.25,12.25,0.0861788090159746,2.57932865706017,4.81390810012817,1.23433541028928
"106","Darryl Jones",3900,"NCST","FSU",6,27,23.5,0.0741894451660665,2.39435634601439,5.16910600662231,1.32541179656982
"107","Joe Wilkins Jr.",3500,"ND","BYU",6,27.75,23.75,0.0627870982878834,1.66252197705094,3.32862329483032,0.951035227094378
"108","Darren Wilson Jr.",3400,"ISU","KSU",7,21.75,23.25,0.0487272588057728,1.77388680010306,2.59043478965759,0.76189258519341
"109","Xavier Legette",3300,"SCAR","UK",7,20,26,0.0600680475176257,1.77703201475353,2.67811942100525,0.81155133969856
"110","Taji Johnson",3200,"BC","CLEM",6,14,34.5,0.0568830138628494,1.69804640953226,2.37484383583069,0.74213869869709
"111","Devin Price",3000,"TA&M","BAMA",7,12.25,36.25,0.0544479498111648,1.56308894916563,2.29508447647095,0.765028158823649
"112","Chauncey Magwood",3000,"UK","SCAR",7,26,20,0.0741315485382642,2.15630534887964,3.67263388633728,1.22421129544576
"113","Kevin Green Jr.",3000,"ARIZ","ORE",7,28.5,42,0.038042326190646,1.51685881159502,2.9465663433075,0.982188781102498
"114","Tsion Nunnally",3000,"WSU","USC",7,26.25,38.75,0.0434555265544423,1.62371930380864,2.74063467979431,0.913544893264771
"115","Seth Porter",3000,"KSU","ISU",7,23.25,21.75,0.0643643961605406,1.65630347994207,2.78882336616516,0.92960778872172
"116","Malik McClain",3000,"FSU","NCST",7,23.5,27,0.05568976974124,1.6752823189631,2.95283436775208,0.984278122584025
"117","Ja'Corey Brooks",6400,"BAMA","TA&M",7,36.25,12.25,0.060189183079725,1.80146008671109,5.19089555740356,0.811077430844307
"118","Jahmal Banks",5500,"WAKE","ARMY",7,41,24.5,0.0466704259592453,1.50636497954006,7.03726720809937,1.27950312874534
"119","Sean Shaw Jr.",4000,"ISU","KSU",8,21.75,23.25,0.0418729098004224,1.52435831190396,2.93872261047363,0.734680652618408
"120","Chris Lewis",3600,"UK","SCAR",8,26,20,0.0575543817248726,1.67411613020257,2.90081572532654,0.805782145924038
"121","Dallin Holker",3500,"BYU","ND",8,23.75,27.75,0.0513593876196404,1.78591012854478,3.99174571037292,1.14049877439226
"122","Dakereon Joyner",3400,"SCAR","UK",8,20,26,0.0509905898101623,1.50848769501348,3.02640724182129,0.890119777006262
"123","Porter Rooks",3400,"NCST","FSU",7,27,23.5,0.0593849368686216,1.91656239146648,3.43067097663879,1.009020875482
"124","Dacari Collins",3200,"CLEM","BC",7,34.5,14,0.0591076651010279,1.7058648381643,3.59432053565979,1.12322516739368
"125","Keenan Garber",3100,"KSU","ISU",8,23.25,21.75,0.0696091495026306,1.79126789707533,2.84855341911316,0.918888199713922
"126","Noah Thomas",3000,"TA&M","BAMA",8,12.25,36.25,0.0479170117250001,1.37559911372511,2.00452542304993,0.668175141016642
"127","Keyan Burnett",3000,"ARIZ","ORE",8,28.5,42,0.0390553172097466,1.55724972632744,2.79350924491882,0.931169748306274
"128","Patrick Herbert",3000,"ORE","ARIZ",7,42,28.5,0.0611191607929991,1.95674714866476,4.38640880584717,1.46213626861572
"129","Malcolm Epps",3000,"USC","WSU",8,38.75,26.25,0.0456017998771006,1.41345870283967,3.54681015014648,1.18227005004883
"130","Anderson Grover",3000,"WSU","USC",8,26.25,38.75,0.0383247895893542,1.43200889747998,2.58757758140564,0.862525860468547
"131","Jeremiah Franklin",3000,"BC","CLEM",7,14,34.5,0.0506721217472166,1.51264162274704,2.10009336471558,0.700031121571859
"132","Wyatt Rector",3000,"FSU","NCST",8,23.5,27,0.047822639728105,1.43862011200431,2.7997772693634,0.933259089787801
"133","Deion Colzie",3000,"ND","BYU",7,27.75,23.75,0.0385235879910136,1.0200552886878,2.91637086868286,0.972123622894287
"134","Corey Rucker",3900,"SCAR","UK",9,20,26,0.0509905898101623,1.50848769501348,5.35943794250488,1.37421485705253
"135","Jalen Preston",3200,"TA&M","BAMA",9,12.25,36.25,0.0492146266823081,1.41285097733199,2.59148240089417,0.809838250279427
"136","Robbie Ouzts",3000,"BAMA","TA&M",8,36.25,12.25,0.0515202242613332,1.54199846079087,3.76734018325806,1.25578006108602
"137","Cam McCormick",3000,"ORE","ARIZ",8,42,28.5,0.0611191607929991,1.95674714866476,3.9030327796936,1.30101092656453
"138","Gary Bryant Jr.",3000,"USC","WSU",9,38.75,26.25,0.0384498635015233,1.1917795862377,6.64409732818604,2.21469910939535
"139","Orion Peters",3000,"WSU","USC",9,26.25,38.75,0.0350951256892251,1.31133224170678,2.3730251789093,0.791008392969767
"140","Aidan Bitter",3000,"ISU","KSU",9,21.75,23.25,0.0404477050878979,1.47247458421328,2.14754033088684,0.71584677696228
"141","Xavier Loyd",3000,"KSU","ISU",9,23.25,21.75,0.0514542340877037,1.32408337622944,2.23358750343323,0.744529167811076
"142","Hans Lillis",3000,"BC","CLEM",8,14,34.5,0.0506721217472166,1.51264162274704,1.94703590869904,0.649011969566345
"143","Adam Randall",3000,"CLEM","BC",8,34.5,14,0.0591076651010279,1.7058648381643,2.72713136672974,0.909043788909912
"144","Joshua Burrell",3000,"FSU","NCST",9,23.5,27,0.0455340200879202,1.36977292452538,2.39759850502014,0.79919950167338
"145","Kameron Walker",3000,"NCST","FSU",8,27,23.5,0.0593849368686216,1.91656239146648,3.27761387825012,1.09253795941671
"146","Nick Ragano",3000,"WAKE","ARMY",8,41,24.5,0.0393089424407908,1.26876095639819,3.43486857414246,1.14495619138082
"147","Masen Wake",3000,"BYU","ND",9,23.75,27.75,0.0503019776716384,1.74914101536636,3.01293706893921,1.00431235631307
"148","Davis Sherwood",3000,"ND","BYU",8,27.75,23.75,0.0438992917735026,1.16239704239532,2.76331377029419,0.921104590098063
"149","Keaton Upshaw",3300,"UK","SCAR",9,26,20,0.0450134789059047,1.30933195448335,2.49863696098328,0.757162715449478
"150","Jadon Jackson",3300,"KSU","ISU",10,23.25,21.75,0.0462094807456137,1.18911895909618,2.94771933555603,0.893248283501827
"151","Aaron Anderson",3000,"BAMA","TA&M",9,36.25,12.25,0.0439521504298058,1.31548628296781,3.36516141891479,1.1217204729716
"152","Blake Smith",3000,"TA&M","BAMA",10,12.25,36.25,0.043068601026774,1.23641118819812,1.92747461795807,0.642491539319356
"153","Nate Adkins",3000,"SCAR","UK",10,20,26,0.04637039908495,1.37180559575663,1.91009604930878,0.636698683102926
"154","Josh Delgado",3000,"ORE","ARIZ",9,42,28.5,0.0472003923082217,1.51113385502424,3.42556881904602,1.14185627301534
"155","CJ Williams",3000,"USC","WSU",10,38.75,26.25,0.0385350056012325,1.1944186233401,3.33225774765015,1.11075258255005
"156","Drake Owen",3000,"WSU","USC",10,26.25,38.75,0.0354925965739642,1.32618377382305,2.3730251789093,0.791008392969767
"157","Wesley Grimes",3000,"WAKE","ARMY",9,41,24.5,0.0340037771903833,1.09752799720332,3.35781812667847,1.11927270889282
"158","Traevon Kenion",3100,"SCAR","UK",11,20,26,0.04637039908495,1.37180559575663,1.91009604930878,0.616160015906057
"159","Kendrick Law",3000,"BAMA","TA&M",10,36.25,12.25,0.0413360664559398,1.23718698363754,3.55278778076172,1.18426259358724
"160","Josh Kattus",3000,"UK","SCAR",10,26,20,0.0360097018616512,1.04743411228972,2.6862633228302,0.895421107610067
"161","Caleb Chapman",3000,"ORE","ARIZ",10,42,28.5,0.0413000447983705,1.32223256750271,4.1898250579834,1.39660835266113
"162","Kyle Ford",3000,"USC","WSU",11,38.75,26.25,0.0331184904162748,1.02653006306671,3.33225774765015,1.11075258255005
"163","Leyton Smithson",3000,"WSU","USC",11,26.25,38.75,0.0354925965739642,1.32618377382305,2.3730251789093,0.791008392969767
"164","Will Swanson",3000,"KSU","ISU",11,23.25,21.75,0.0422759157390461,1.08789564624623,2.42121386528015,0.807071288426717
"165","Keyshawn Helton",3000,"FSU","NCST",10,23.5,27,0.0414916212669418,1.24816783794577,3.29935669898987,1.09978556632996
"166","Dez Williams",3000,"WAKE","ARMY",10,41,24.5,0.0350185789734045,1.1302823986406,3.35781812667847,1.11927270889282
"167","Thaiu Jones-Bell",3400,"BAMA","TA&M",11,36.25,12.25,0.0343627791176472,1.02847674418367,3.55278778076172,1.04493758257698
"168","Izayah Cummings",3000,"UK","SCAR",11,26,20,0.0384681799907559,1.11894522522912,2.6862633228302,0.895421107610067
"169","Kyler Kasper",3000,"ORE","ARIZ",11,42,28.5,0.0367453905802397,1.1764140297668,3.4756932258606,1.1585644086202
"170","Josh Falo",3000,"USC","WSU",12,38.75,26.25,0.0344428425657948,1.06757925578298,3.33225774765015,1.11075258255005
"171","Preston Daniel",3000,"FSU","NCST",11,23.5,27,0.0416853693761129,1.25399624742088,2.58522486686707,0.861741622289022
"172","Trey Boll",3000,"WAKE","ARMY",11,41,24.5,0.0391464769876727,1.26351711591609,3.35781812667847,1.11927270889282
"173","Anthony Smith",3500,"NCST","FSU",9,27,23.5,0.0474650429093261,1.5318651655825,2.80014991760254,0.800042833600725
"174","Isaah Crocker",3000,"ORE","ARIZ",12,42,28.5,0.038787818564419,1.24180293698579,4.1898250579834,1.39660835266113
"175","Jaeger Bull",3000,"WAKE","ARMY",12,41,24.5,0.0440241668530762,1.42095260194995,3.30769371986389,1.10256457328796
"176","Justius Lowe",3000,"ORE","ARIZ",13,42,28.5,0.0365940996184487,1.17157040700984,3.4756932258606,1.1585644086202
"177","Jasiah Provillon",3000,"NCST","FSU",10,27,23.5,0.0447234672986881,1.44338480362918,2.80014991760254,0.933383305867513
