"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"1","Brenden Brady",6000,"UTSA","FIU",1,48.25,14.75,20.3752436063776,2.74946342505845,20.624324798584,3.43738746643066
"2","Tre Siggers",5800,"SMU","NAVY",1,35,23,16.6601516646356,2.42043636771719,18.1865634918213,3.1356143951416
"3","Lexington Joseph",4900,"FIU","UTSA",1,14.75,48.25,12.2354077508635,2.5559648934293,10.3664531707764,2.11560268791354
"4","Daba Fofana",4100,"NAVY","SMU",1,23,35,14.7997539129771,1.83489722970432,16.4391651153564,4.00955246716011
"5","Trelon Smith",4500,"UTSA","FIU",2,48.25,14.75,8.82579582312167,2.21518783736652,10.9109086990356,2.42464637756348
"6","Vincent Terrell II",4200,"NAVY","SMU",2,23,35,11.6031795853843,1.64515652339366,8.58608627319336,2.04430625552223
"7","Velton Gardner",3500,"SMU","NAVY",2,35,23,9.86829750082397,2.52430831193514,11.3274250030518,3.23640714372907
"8","EJ Wilson Jr.",3400,"FIU","UTSA",2,14.75,48.25,6.3838649906988,3.08214334655331,5.5484037399292,1.63188345292035
"9","Anton Hall Jr.",3800,"NAVY","SMU",3,23,35,8.88032382657613,1.28394643804669,12.114408493042,3.18800223501105
"10","Kevorian Barnes",3700,"UTSA","FIU",3,48.25,14.75,2.82027870153597,1.7621354502997,7.72577142715454,2.08804633166339
"11","Tyler Lavine",3000,"SMU","NAVY",3,35,23,3.31578234147871,2.60551996727957,7.08078289031982,2.36026096343994
"12","Tye Edwards",3300,"UTSA","FIU",4,48.25,14.75,3.07599071368388,1.88386795501493,7.72577142715454,2.3411428567135
"13","Logan Point",3100,"NAVY","SMU",4,23,35,4.52684659338458,0.890410158291247,14.2694091796875,4.60303521925403
"14","Maquel Haywood",3600,"NAVY","SMU",5,23,35,3.3672547416357,2.08085740455147,5.08444261550903,1.41234517097473
