"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Rashee Rice",8500,"SMU","NAVY",1,35,23,0.350854003710225,13.3352172791251,19.2936706542969,2.26984360638787
"2","De'Corian Clark",7100,"UTSA","FIU",1,48.25,14.75,0.308767811233182,10.1950138574348,24.9156455993652,3.50924585906553
"3","Mark Walker",3200,"NAVY","SMU",1,23,35,0.302765331729516,3.84925209523819,7.81441497802734,2.44200468063354
"4","Zakhari Franklin",7600,"UTSA","FIU",2,48.25,14.75,0.243308407529837,8.03365019329621,16.8763122558594,2.22056740208676
"5","Jalen Bracey",4100,"FIU","UTSA",1,14.75,48.25,0.273241981185718,9.47172506087574,10.2164440155029,2.4918156135373
"6","Jayden Umbarger",3300,"NAVY","SMU",2,23,35,0.237205914953391,3.0157526950706,7.23765182495117,2.19322782574278
"7","Beau Corrales",3000,"SMU","NAVY",2,35,23,0.148720344510388,5.65254518090189,12.4068813323975,4.13562711079915
"8","Joshua Cephus",6800,"UTSA","FIU",3,48.25,14.75,0.201658895695593,6.65845065870209,13.4680738449097,1.98059909483966
"9","Austin Upshaw",3400,"SMU","NAVY",3,35,23,0.0987710717999843,3.75407915946912,8.05997943878174,2.37058218787698
"10","Kroy Myers",3000,"NAVY","SMU",3,23,35,0.187380758203536,2.38229315094323,5.65231895446777,1.88410631815592
"11","Dean Patterson",3000,"FIU","UTSA",2,14.75,48.25,0.141618844427498,4.90910932513143,7.5751519203186,2.5250506401062
"12","Oscar Cardenas",3500,"UTSA","FIU",4,48.25,14.75,0.102086558489915,3.37073309003874,7.01128101348877,2.00322314671108
"13","Ben Redding",3200,"SMU","NAVY",4,35,23,0.0887279271023652,3.37236050928362,5.91269636154175,1.8477176129818
"14","Camari Williams",3100,"NAVY","SMU",4,23,35,0.148045108137861,1.88219351084268,4.28397655487061,1.381927920926
"15","Josiah Miamen",3000,"FIU","UTSA",3,14.75,48.25,0.113521951523445,3.93515194311704,6.27429437637329,2.0914314587911
"16","Rivaldo Fairweather",3600,"FIU","UTSA",4,14.75,48.25,0.0945025163268545,3.27585771529192,5.55527544021606,1.54313206672668
"17","Tykee Ogle-Kellogg",3300,"UTSA","FIU",5,48.25,14.75,0.0554736860268285,1.83165141310471,4.95581007003784,1.50176062728419
"18","Regis Velez",3000,"NAVY","SMU",5,23,35,0.12144671618869,1.5440308970604,3.58627223968506,1.19542407989502
"19","Roderick Daniels Jr.",4500,"SMU","NAVY",5,35,23,0.0819846728053923,3.11606370130193,5.61521673202515,1.24782594045003
"20","Tre'Von Bradley",3800,"UTSA","FIU",6,48.25,14.75,0.047079210773415,1.5544794138842,4.14407920837402,1.09054716009843
"21","Nate Jefferson",3400,"FIU","UTSA",5,14.75,48.25,0.0753389944999872,2.6115688342257,3.82953262329102,1.12633312449736
"22","Zachary Kuhlman",3000,"NAVY","SMU",6,23,35,0.0732257239225882,0.930966136790614,2.92607188224792,0.975357294082642
"23","Dylan Goffney",3200,"SMU","NAVY",6,35,23,0.0621033455468402,2.36041657746533,4.3021411895752,1.34441912174225
"24","Jacolby Hewitt",3100,"FIU","UTSA",6,14.75,48.25,0.0753389944999872,2.6115688342257,3.23058891296387,1.0421254557948
"25","Karch Gardiner",3000,"UTSA","FIU",7,48.25,14.75,0.0342843180047998,1.13201274367189,3.73182654380798,1.24394218126933
"26","Randall St. Felix",3700,"FIU","UTSA",7,14.75,48.25,0.0647486271746131,2.24446182100489,3.32198739051819,0.897834429869781
"27","Gavin Sharp",3100,"UTSA","FIU",8,48.25,14.75,0.0353515643244112,1.16725149143603,3.57876944541931,1.15444175658687
"28","Teddy Knox",3000,"SMU","NAVY",7,35,23,0.0503385189010577,1.91326044439089,3.62141704559326,1.20713901519775
"29","Artez Hooker",3000,"FIU","UTSA",8,14.75,48.25,0.0602098983208814,2.08713024391026,2.39680743217468,0.798935810724894
"30","Isaiah Davis",3000,"UTSA","FIU",9,48.25,14.75,0.0381376655628274,1.25924404927562,3.50171899795532,1.16723966598511
"31","Kris Mitchell",4000,"FIU","UTSA",9,14.75,48.25,0.0567312353899033,1.96654504423229,2.13213062286377,0.533032655715942
"32","Gage Haskin",3000,"SMU","NAVY",8,35,23,0.0455219086889342,1.73019129583254,3.46835994720459,1.15611998240153
"33","Chris Carpenter",3000,"UTSA","FIU",10,48.25,14.75,0.040078877581822,1.3233397312537,3.50171899795532,1.16723966598511
"34","Jake Bailey",6400,"SMU","NAVY",9,35,23,0.0405003363401247,1.5393319707398,6.49036169052124,1.01411901414394
"35","Kyle Eaves",3000,"UTSA","FIU",11,48.25,14.75,0.0431669598552292,1.42530321457323,3.63922095298767,1.21307365099589
"36","Jackson McDonald",3000,"FIU","UTSA",10,14.75,48.25,0.050679596918261,1.75676960810612,2.13213062286377,0.710710207621256
"37","Dan Dishman",3000,"UTSA","FIU",12,48.25,14.75,0.0431669598552292,1.42530321457323,3.63922095298767,1.21307365099589
