"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Marvin Mims",7900,"OU","UT",1,28.75,37.25,0.248077131002052,8.44054180547364,17.324821472168,2.19301537622379
"2","Elijhah Badger",7600,"ASU","UW",1,21,34.5,0.288231231994229,8.44834312969082,11.9860744476318,1.57711505889893
"3","Jaxon Smith-Njigba",7500,"OSU","MSU",1,46,19,0.283896608490472,8.31830632611672,22.9368419647217,3.05824559529622
"4","Devaughn Vele",7400,"UTAH","UCLA",1,33.75,30.25,0.288749180556689,9.47848727158163,18.9085235595703,2.55520588642842
"5","Charlie Jones",7000,"PUR","UMD",1,28.25,31.25,0.295153440890015,9.83039506719721,18.6371688842773,2.66245269775391
"6","Quentin Johnston",6800,"TCU","KU",1,37.75,30.75,0.226297958134848,6.63890619503451,16.2505741119385,2.38979031057919
"7","Jadon Haselwood",6600,"ARK","MSST",1,24.25,33.25,0.267768083621929,8.34952374195301,15.4215316772461,2.33659570867365
"8","Jake Bobo",6500,"UCLA","UTAH",1,30.25,33.75,0.210108022685926,7.42180317017216,17.0726280212402,2.62655815711388
"9","Xavier Worthy",6300,"UT","OU",1,37.25,28.75,0.275784470981569,8.89405760542972,18.1466827392578,2.88042583162822
"10","Rufus Harvey",6200,"MSST","ARK",1,33.25,24.25,0.172214285404978,7.85274187775693,17.5024452209473,2.82297503563666
"11","Jalen McMillan",6200,"UW","ASU",1,34.5,21,0.232383034331311,8.31513274135233,22.1529655456543,3.5730589589765
"12","Malik Heath",5800,"MISS","VAND",1,39,22,0.258715347378039,7.65744045696805,16.4739837646484,2.84034202838766
"13","Rakim Jarrett",5700,"UMD","PUR",1,31.25,28.25,0.213808680092156,6.41211533429604,14.6905403137207,2.57728777433697
"14","Will Sheppard",5600,"VAND","MISS",1,22,39,0.375205365390145,10.8936848173419,14.3478918075562,2.5621235370636
"15","Braydon Johnson",5600,"OKST","TTU",1,37.75,28.75,0.274606001285676,11.018996340019,19.5383567810059,3.48899228232248
"16","Ladd McConkey",5500,"UGA","AUB",1,39,10.5,0.208619219988186,5.9721342232142,16.2642803192139,2.9571418762207
"17","Myles Price",5500,"TTU","OKST",1,28.75,37.75,0.227066844459278,11.0829675473535,16.4796619415283,2.99630217118697
"18","Xzavier Henderson",5400,"UF","MIZZ",1,32.25,21.75,0.277256758656624,8.28057552189239,17.4858264923096,3.23811601709436
"19","Malik Nabers",5300,"LSU","TENN",1,30.75,33.75,0.240357276191395,8.1744194445327,16.9368324279785,3.19562875999595
