"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"1","Bijan Robinson",9000,"UT","OU",1,37.25,28.75,25.3718913227919,2.65557015475146,26.2477512359619,2.91641680399577
"2","Braelon Allen",8500,"WISC","NW",1,27.5,17,21.6674777330282,3.02487083829867,22.1139430999756,2.60164036470301
"3","Tavion Thomas",8400,"UTAH","UCLA",1,33.75,30.25,12.5874508071334,2.29155024195414,13.9319162368774,1.65856145677112
"4","TreVeyon Henderson",8200,"OSU","MSU",1,46,19,18.4018832643676,2.34658357335111,21.5602741241455,2.62930172245677
"5","Blake Corum",7900,"MICH","IU",1,40.75,18.25,22.7954686485021,1.94305156987097,27.8691787719727,3.52774414835097
"6","Kenny McIntosh",7500,"UGA","AUB",1,39,10.5,11.2651354744457,2.98005549335129,12.4389028549194,1.65852038065592
"7","Eric Gray",7400,"OU","UT",1,28.75,37.25,14.2464796574429,3.08527060795795,19.5157890319824,2.63726878810573
"8","Dominic Richardson",7100,"OKST","TTU",1,37.75,28.75,17.18397962056,3.57993570199862,18.9467029571533,2.66854971227512
"9","Ray Davis",6900,"VAND","MISS",1,22,39,24.3088716972056,3.62306288638274,18.1717948913574,2.63359346251557
"10","Zach Charbonnet",6800,"UCLA","UTAH",1,30.25,33.75,14.069290718225,4.44596134091501,21.586856842041,3.17453777088838
"11","Xazavian Valladay",6700,"ASU","UW",1,21,34.5,19.6719403701735,3.25944937972553,20.9556255340576,3.12770530359069
"12","Wayne Taulapapa",6500,"UW","ASU",1,34.5,21,15.1035274620161,2.72749213847992,18.6255722045898,2.86547264685998
"13","Jabari Small",6400,"TENN","LSU",1,33.75,30.75,16.3275271534405,2.23664543712537,18.6255722045898,2.91024565696716
"14","Quinshon Judkins",6400,"MISS","VAND",1,39,22,17.1662543133615,1.79248336909955,21.391674041748,3.34244906902313
"15","Evan Hull",6300,"NW","WISC",1,17,27.5,17.4968713274618,5.3321432685641,18.374885559082,2.91664850144159
"16","Raheim Sanders",6200,"ARK","MSST",1,24.25,33.25,21.0409573210437,3.24396902333342,20.9300880432129,3.37582065213111
"17","Dillon Johnson",6100,"MSST","ARK",1,33.25,24.25,13.1048621874438,4.64565259947169,17.4547214508057,2.86142974603372
"18","Kendre Miller",6000,"TCU","KU",1,37.75,30.75,11.9034928774472,1.90348228063009,16.9608116149902,2.82680193583171
"19","Jalen Berger",5900,"MSU","OSU",1,19,46,13.7842182810174,3.17245515700985,12.2233219146729,2.0717494770632
"20","Tahj Brooks",5800,"TTU","OKST",1,28.75,37.75,18.4500916382451,4.80195249922672,17.4295253753662,3.00509058195969
"21","Shaun Shivers",5700,"IU","MICH",1,18.25,40.75,17.5053368077525,3.2519560048568,17.6201496124268,3.09125431796961
"22","Tank Bigsby",5500,"AUB","UGA",1,10.5,39,13.6611634779928,4.18374741943011,13.5984830856323,2.47245147011497
"23","Devin Neal",5400,"KU","TCU",1,30.75,37.75,12.4794921298865,1.60755459831351,12.0355043411255,2.22879710020842
"24","Roman Hemby",5200,"UMD","PUR",1,31.25,28.25,17.1128222455656,3.23365018194913,17.5454521179199,3.37412540729229
"25","Nathaniel Peat",5000,"MIZZ","UF",1,21.75,32.25,15.9767280278099,2.31166311499142,13.6578960418701,2.73157920837402
"26","Nay'Quan Wright",3600,"UF","MIZZ",1,32.25,21.75,10.105193645067,2.33586511191956,12.7902879714966,3.55285776986016
"27","Josh Williams",3000,"LSU","TENN",1,30.75,33.75,15.7752440548063,2.77249728104657,14.9938726425171,4.9979575475057
"28","Miyan Williams",7300,"OSU","MSU",2,46,19,10.6750514312605,1.85780771134205,17.0935440063477,2.34158137073256
"29","Zach Evans",7200,"MISS","VAND",2,39,22,11.3972232423247,2.52209874531451,13.2591114044189,1.84154325061374
"30","Marcus Major",6200,"OU","UT",2,28.75,37.25,10.339580183973,2.15889422137989,12.2458038330078,1.97512965048513
"31","Jo'quavious Marks",5700,"MSST","ARK",2,33.25,24.25,9.36469109834749,3.48955764383628,12.9077262878418,2.26451338383189
"32","Roschon Johnson",5400,"UT","OU",2,37.25,28.75,10.3092988425824,3.6283712289728,7.5446662902832,1.39716042412652
"33","Chez Mellusi",5300,"WISC","NW",2,27.5,17,12.5960108374787,2.48457808278421,13.9648303985596,2.63487366010558
"34","Keegan Jones",5000,"UCLA","UTAH",2,30.25,33.75,8.65615266577351,2.84776022063425,10.1459589004517,2.02919178009033
"35","SaRodorick Thompson",5000,"TTU","OKST",2,28.75,37.75,9.2323588864644,3.1501547901805,9.7161111831665,1.9432222366333
"36","Dylan Downing",5000,"PUR","UMD",2,28.25,31.25,9.68316915719803,2.11582828299269,9.5594310760498,1.91188621520996
"37","Jaylen Wright",4900,"TENN","LSU",2,33.75,30.75,10.4413689112635,3.52791173422357,13.4491729736328,2.74472917829241
"38","Micah Bernard",4900,"UTAH","UCLA",2,33.75,30.25,9.66169233145021,3.59538839745709,11.8486232757568,2.41808638280752
"39","John Emery Jr.",4800,"LSU","TENN",2,30.75,33.75,11.5934993964832,2.63083296958766,9.81747722625732,2.04530775547028
"40","Cameron Davis",4800,"UW","ASU",2,34.5,21,8.65258430394256,2.19926848258245,12.8843088150024,2.68423100312551
"41","Jarquez Hunter",4600,"AUB","UGA",2,10.5,39,7.0612249411081,2.72775339363138,4.88246059417725,1.06140447699505
"42","Josh Henderson",4600,"IU","MICH",2,18.25,40.75,9.08580959385756,3.17384551013142,7.18374824523926,1.56168440113897
"43","Donovan Edwards",4600,"MICH","IU",2,40.75,18.25,6.98620216175997,2.7193333682945,7.99369668960571,1.73776014991429
"44","Jaden Nixon",4500,"OKST","TTU",2,37.75,28.75,5.35411271296441,2.4199296847082,8.09678554534912,1.79928567674425
"45","Jarek Broussard",4500,"MSU","OSU",2,19,46,8.19987999585094,2.72736102693896,6.23377656936646,1.38528368208143
"46","Daijun Edwards",4300,"UGA","AUB",2,39,10.5,8.77703612132169,1.88911860214586,9.91453552246094,2.30570593545603
"47","Cody Schrader",4200,"MIZZ","UF",2,21.75,32.25,8.87164041245024,1.7294322538427,8.53784370422363,2.03281992957706
"48","Cam Porter",4200,"NW","WISC",2,17,27.5,8.89877525595896,2.03367105351559,8.23313999176025,1.96027142660958
"49","Trevor Etienne",4000,"UF","MIZZ",2,32.25,21.75,8.95436407275971,2.30180148447226,10.5824270248413,2.64560675621033
"50","AJ Green",3900,"ARK","MSST",2,24.25,33.25,6.16550203100751,2.60699326388616,5.60380697250366,1.43687358269325
"51","Daniyel Ngata",3200,"ASU","UW",2,21,34.5,5.68922423604084,2.0153863891619,5.47767496109009,1.71177342534065
"52","Patrick Smith",3000,"VAND","MISS",2,22,39,7.81726526005087,3.56297370825045,7.78310060501099,2.594366868337
"53","Emari Demercado",3000,"TCU","KU",2,37.75,30.75,5.75364704975661,2.89712130208691,10.5251121520996,3.50837071736654
"54","Montrell Johnson Jr.",6300,"UF","MIZZ",3,32.25,21.75,7.99803215495145,1.85637490290369,13.3154554367065,2.11356435503278
"55","Kendall Milton",5900,"UGA","AUB",3,39,10.5,7.25352872958229,1.76584130066302,9.11085319519043,1.54421240596448
"56","Colby McDonald",4700,"UMD","PUR",3,31.25,28.25,3.35252395483031,1.79094468094202,7.01147747039795,1.49180371710595
"57","Ulysses Bentley IV",4600,"MISS","VAND",3,39,22,4.11577125856979,2.43002704916206,10.2552890777588,2.229410669078
"58","Jovantae Barnes",4400,"OU","UT",3,28.75,37.25,5.23475271880154,2.55275323681831,7.80700874328613,1.77432016892867
"59","Emani Bailey",4100,"TCU","KU",3,37.75,30.75,3.30769394528929,1.99744093136381,9.77893543243408,2.3851062030327
"60","Isaac Guerendo",4000,"WISC","NW",3,27.5,17,5.07929351027619,2.12088095765383,8.2408332824707,2.06020832061768
"61","Noah Cain",3900,"LSU","TENN",3,30.75,33.75,6.10688159365816,2.36812836786474,9.73869705200195,2.49710180820563
"62","Ky Thomas",3900,"KU","TCU",3,30.75,37.75,3.55085419657646,2.38239347577339,5.58100271224976,1.4310263364743
"63","Dallan Hayden",3900,"OSU","MSU",3,46,19,5.42901584659913,1.97551972111168,8.61676597595215,2.20942717332106
"64","Bryson Donnell",3800,"TTU","OKST",3,28.75,37.75,5.79100733602525,2.75740479916037,6.96064519882202,1.83174873653211
"65","Simeon Price",3700,"MSST","ARK",3,33.25,24.25,2.52920600448173,2.85163797077011,6.72939729690552,1.81875602619068
"66","Ollie Gordon",3700,"OKST","TTU",3,37.75,28.75,2.88903293410212,2.57370995978558,7.35060501098633,1.98665000296928
"67","CJ Stokes",3700,"MICH","IU",3,40.75,18.25,3.78820805514722,1.64322863264379,7.10341739654541,1.91984253960687
"68","Keilan Robinson",3500,"UT","OU",3,37.25,28.75,3.97834019364551,2.26506349668013,4.7892017364502,1.36834335327148
