"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Bijan Robinson",11000,"WVU","TEXAS",1,36.25,26.75,18.7514231940912,3.09021867897351,19.060962677002,1.73281478881836
"2","RB","Anthony Grant",9000,"IND","NEBRASKA",1,32.75,28.25,24.478872222112,2.00629062638878,19.0693702697754,2.11881891886393
"3","RB","Will Shipley",8800,"NCST","CLEMSON",1,25,18.5,12.2402937066413,3.69163033047027,17.5603790283203,1.99549761685458
"4","RB","Israel Abanikanda",8600,"GT","PITTSBURGH",1,35,13.5,24.8196779031491,2.06835123158692,23.631649017334,2.74786616480628
"5","RB","Charles McClelland",8200,"TULS","CINCINNATI",1,34.25,24.25,17.368169567508,3.44050724337097,16.3870391845703,1.99841941275248
"6","RB","Shaun Shivers",7900,"NEB","INDIANA",1,28.25,32.75,22.8530530958398,3.65614443942239,19.2762050628662,2.44002595732484
"7","RB","Kenny McIntosh",7100,"MIZZ","GEORGIA",1,41.75,12.75,12.3384433616705,4.12397667191388,15.1404037475586,2.13245123205051
"8","RB","Tank Bigsby",6600,"LSU","AUBURN",1,19.25,27.25,16.6702939975061,3.43298949158061,12.8733367919922,1.95050557454427
"9","RB","Perris Jones",6400,"DUKE","VIRGINIA",1,25,27.5,13.8188833506537,2.22480950170423,12.2461853027344,1.91346645355225
"10","RB","Armoni Goodwin",6300,"AUB","LSU",1,27.25,19.25,13.2801553852469,1.91697068561056,13.7260751724243,2.178742090861
"11","RB","Steven Anderson",6300,"CIN","TULSA",1,24.25,34.25,14.3600213957636,2.55435233333073,12.6441097259521,2.00700154380193
"12","RB","Jaylen Coleman",6200,"UVA","DUKE",1,27.5,25,11.8398961050307,1.85304207675345,12.7994575500488,2.06442863710465
"13","RB","Tony Mathis Jr.",5900,"TEX","W VIRGINIA",1,26.75,36.25,17.0242370200334,3.01365108805396,14.1894874572754,2.40499787411447
"14","RB","Dontae Smith",5500,"PITT","GA TECH",1,13.5,35,10.2831475396727,2.42283738057515,12.0229644775391,2.18599354137074
"15","RB","Cody Schrader",5400,"UGA","MISSOURI",1,12.75,41.75,14.3947577444259,1.61406074471791,11.6305713653564,2.15380951210305
"16","RB","Jordan Houston",5200,"CLEM","NC STATE",1,18.5,25,12.0526055594872,2.60168049703987,9.20133781433105,1.76948804121751
"17","RB","Rodney Hammond Jr.",8600,"GT","PITTSBURGH",2,35,13.5,8.77230317775754,1.95764208303677,10.0588159561157,1.16962976233904
"18","RB","Demie Sumo-Karngbaye",6400,"CLEM","NC STATE",2,18.5,25,10.6329764113032,3.1428040150788,8.38208866119385,1.30970135331154
"19","RB","Corey Kiner",6100,"TULS","CINCINNATI",2,34.25,24.25,9.54271802819398,1.95438542798754,11.013560295105,1.80550168772213
"20","RB","Jordan Waters",5800,"UVA","DUKE",2,27.5,25,10.4308929511872,2.27907664942405,10.2515115737915,1.76750199548129
"21","RB","Roschon Johnson",5800,"WVU","TEXAS",2,36.25,26.75,8.87706281623525,3.32034320677995,9.28486347198486,1.60083852965256
"22","RB","Josh Henderson",5700,"NEB","INDIANA",2,28.25,32.75,11.0395453629721,3.37455081390901,9.88908958435059,1.73492799725449
"23","RB","Nathaniel Peat",5600,"UGA","MISSOURI",2,12.75,41.75,7.55647741515482,2.43795362349383,5.96488285064697,1.06515765190125
"24","RB","Jarquez Hunter",5500,"LSU","AUBURN",2,19.25,27.25,8.62000224798632,2.0918660974818,6.89157056808472,1.25301283056086
"25","RB","Mike Hollins",5400,"DUKE","VIRGINIA",2,25,27.5,6.77787632382795,2.17983631555874,7.0873236656189,1.31246734548498
"26","RB","Justin Johnson Jr.",5300,"TEX","W VIRGINIA",2,26.75,36.25,9.93080164678756,2.17060492251786,7.96954393386841,1.50368753469215
