"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"83","Rashod Owens",3900,"OKST","BAY",8,26.75,29.25,0.0385302309658371,1.60154780020981,4.28789281845093,1.0994596970387
"84","Moose Muhammad III",3500,"TA&M","MSST",8,20.5,24.5,0.0479170117250001,1.35155158967142,2.99621176719666,0.85606050491333
"85","Jamire Calvin",3200,"MSST","TA&M",8,24.5,20.5,0.0644206542653701,2.78439321270108,4.12640190124512,1.2895005941391
"86","Drake Dabney",3200,"BAY","OKST",7,29.25,26.75,0.0544464331097935,1.53002994678526,3.21788382530212,1.00558869540691
"87","Trevor Kardell",3200,"KU","ISU",8,28,31,0.0512115628674339,1.42401918022002,2.58757758140564,0.808617994189262
"88","Nathan Bax",3000,"ARK","BAMA",8,21.75,38.75,0.0569646955705737,1.57861389508385,2.58359289169312,0.861197630564372
"89","Wyatt Rector",3000,"FSU","WAKE",8,35.25,28.75,0.0406707033525277,1.12222983729053,3.11807131767273,1.03935710589091
"90","Jahmal Banks",3000,"WAKE","FSU",7,28.75,35.25,0.0399799048337053,1.4151284028111,4.12824058532715,1.37608019510905
"91","Christian Fitzpatrick",3000,"MSU","UMD",7,25.5,33,0.0515248594395102,1.75866890771535,3.58917021751404,1.19639007250468
"92","CJ Dippre",3000,"UMD","MSU",8,33,25.5,0.0609282869998107,2.03318570417811,3.99174571037292,1.33058190345764
"93","Robbie Ouzts",3000,"BAMA","ARK",8,38.75,21.75,0.0453030394485214,1.69098402521137,3.76734018325806,1.25578006108602
"94","Sam Mbake",3000,"ARK","BAMA",9,21.75,38.75,0.0493513439449591,1.36763159202801,2.18141412734985,0.727138042449951
"95","Blake Smith",3000,"TA&M","MSST",9,20.5,24.5,0.0492146266823081,1.38815223514565,2.01740312576294,0.672467708587646
"96","Jordan Mosley",3000,"MSST","TA&M",9,24.5,20.5,0.0495266050373323,2.14064176290438,3.14759349822998,1.04919783274333
"97","Langston Anderson",3000,"OKST","BAY",9,26.75,29.25,0.0422390208291721,1.75570738083447,3.15313100814819,1.05104366938273
"98","Kelsey Johnson",3000,"BAY","OKST",8,29.25,26.75,0.04536897540233,1.27493918436399,2.9273247718811,0.975774923960368
"99","Aidan Bitter",3000,"ISU","KU",9,31,28,0.0404477050878979,1.25705480429495,2.85027432441711,0.950091441472371
"100","Jared Casey",3000,"KU","ISU",9,28,31,0.0489127261752841,1.36009635969824,2.89953064918518,0.96651021639506
"101","Joshua Burrell",3000,"FSU","WAKE",9,35.25,28.75,0.0469644073630357,1.29589249481691,2.85339450836182,0.951131502787272
"102","Nick Ragano",3000,"WAKE","FSU",8,28.75,35.25,0.0375209583468965,1.32809155194941,2.9273247718811,0.975774923960368
"103","Cade McDonald",3000,"MSU","UMD",8,25.5,33,0.0449962584237298,1.53583185891542,4.49382448196411,1.49794149398804
"104","Aaron Anderson",3000,"BAMA","ARK",9,38.75,21.75,0.0387650317398267,1.44694594903164,3.69028973579407,1.23009657859802
"105","Quincey McAdoo",3000,"ARK","BAMA",10,21.75,38.75,0.0526309415683008,1.4585162764213,2.3189160823822,0.772972027460734
"106","Justin Robinson",3000,"MSST","TA&M",10,24.5,20.5,0.0392602793464327,1.69691004519523,2.71645879745483,0.905486265818278
"107","Chris Marshall",3000,"TA&M","MSST",10,20.5,24.5,0.043068601026774,1.21479687666522,2.20502948760986,0.735009829203288
"108","Josh Cameron",3000,"BAY","OKST",9,29.25,26.75,0.04536897540233,1.27493918436399,2.66264796257019,0.88754932085673
"109","Talyn Shettron",3000,"OKST","BAY",10,26.75,29.25,0.0354957665321993,1.47541723424418,2.94034385681152,0.980114618937174
"110","Wesley Grimes",3000,"WAKE","FSU",9,28.75,35.25,0.0340037771903833,1.20359743488944,2.85027432441711,0.950091441472371
"111","Tyrell Henry",3000,"MSU","UMD",9,25.5,33,0.0372936086687443,1.27292166801975,3.00877356529236,1.00292452176412
"112","Tyler Hunt",3200,"MSU","UMD",10,25.5,33,0.0372936086687443,1.27292166801975,3.00877356529236,0.940241739153862
"113","Kendrick Law",3000,"BAMA","ARK",10,38.75,21.75,0.0413360664559398,1.54291254831802,3.69028973579407,1.23009657859802
"114","Jordan Nabors",3000,"BAY","OKST",10,29.25,26.75,0.0441586477080015,1.24092708270782,2.66264796257019,0.88754932085673
"115","Keyshawn Helton",3000,"FSU","WAKE",10,35.25,28.75,0.0403913233630068,1.11452088380958,3.75515294075012,1.25171764691671
"116","Dez Williams",3000,"WAKE","FSU",10,28.75,35.25,0.0350185789734045,1.23951735096602,2.85027432441711,0.950091441472371
"117","Thaiu Jones-Bell",3800,"BAMA","ARK",11,38.75,21.75,0.0343627791176472,1.28262719802357,3.55278778076172,0.934944152832031
"118","Jonathan Davidson",3000,"BAY","OKST",11,29.25,26.75,0.04536897540233,1.27493918436399,2.66264796257019,0.88754932085673
"119","Trey Boll",3000,"WAKE","FSU",11,28.75,35.25,0.0391464769876727,1.38562839720778,2.85027432441711,0.950091441472371
"120","Preston Daniel",3000,"FSU","WAKE",11,35.25,28.75,0.0416853693761129,1.15022759471022,3.04102087020874,1.01367362340291
"121","Powers Warren",3000,"MSU","UMD",11,25.5,33,0.0416316006107303,1.42098789533759,3.14627552032471,1.0487585067749
"122","Jaeger Bull",3000,"WAKE","FSU",12,28.75,35.25,0.0440241668530762,1.55827907002321,2.80014991760254,0.933383305867513
