"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"1","Josh Downs",7800,"UNC","UV",1,33.5,26.5,0.288861048886796,9.80041305900709,19.7632465362549,2.53374955593011
"2","Quentin Johnston",7400,"TCU","TTU",1,38.5,30.5,0.35784784940161,9.40812333641703,17.7058391571045,2.39268096717628
"3","Keylon Stokes",7300,"TLSA","TUL",1,24.75,31.75,0.315498517832556,10.2946989208951,18.3366966247559,2.51187624996656
"4","Emeka Egbuka",7200,"OSU","NW",1,46.75,8.75,0.308082801161509,9.79789664521255,21.3400630950928,2.96389765209622
"5","Jalin Hyatt",7100,"TENN","UGA",1,28.25,36.75,0.271838803523588,9.08598366417647,18.1345958709717,2.55416843253122
"6","Trey Palmer",7000,"NEB","MINN",1,15,29.5,0.339661845730042,10.6966375212135,14.7718095779419,2.11025851113456
"7","Marvin Mims",6900,"OU","BAY",1,32.5,29,0.268200692109447,8.40943974005031,18.2842311859131,2.64988857766856
"8","Troy Franklin",6800,"ORE","COL",1,47,16,0.211383920238091,6.36647018938687,16.9113674163818,2.48696579652674
"9","Monaray Baldwin",6700,"BAY","OU",1,29,32.5,0.237689555025973,7.38595874443387,14.4257621765137,2.15309883231547
"10","Keytaon Thompson",6500,"UV","UNC",1,26.5,33.5,0.310494837510834,10.8380481530609,18.0844230651855,2.78221893310547
"11","Parker Washington",6400,"PSU","IU",1,32.25,18.75,0.303714013450121,9.86279699041335,18.2995548248291,2.85930544137955
"12","Oronde Gadsden II",6300,"SYR","PITT",1,22,26,0.313712813286869,10.0394718110141,15.8649110794067,2.51823985387409
"13","Ladd McConkey",6100,"UGA","TENN",1,36.75,28.25,0.190472571184253,6.31628768336978,17.2557258605957,2.82880751813044
"14","Brennan Presley",6100,"OKST","KU",1,30.75,32.25,0.243083191700741,9.43669806761665,16.5777244567871,2.71765974701428
"15","Evan Stewart",6000,"TA&M","UF",1,28.75,26.25,0.297744496799343,11.2589930704101,17.211181640625,2.8685302734375
"16","Luke Grimm",6000,"KU","OKST",1,32.25,30.75,0.299621001240292,8.27078900754007,17.927001953125,2.98783365885417
"17","Javon Baker",6000,"UCF","MEM",1,31.5,28.5,0.299790485075804,9.53795566544612,18.3599033355713,3.05998388926188
"18","Jared Wayne",5900,"PITT","SYR",1,26,22,0.322254131047587,9.09937172805263,15.1203413009644,2.56276971202786
"19","Caden Prieskorn",5900,"MEM","UCF",1,28.5,31.5,0.215279293026646,7.52035289667915,15.8156318664551,2.68061557058561
"20","Myles Price",5700,"TTU","TCU",1,30.5,38.5,0.215637180515466,8.96914581561616,19.7041625976562,3.45687063116776
"21","Tayvion Robinson",5200,"UK","MIZZ",1,19.5,20.5,0.248401446125929,6.83507123190507,11.2466945648193,2.16282587784987
"22","D.J. Matthews Jr.",5200,"IU","PSU",1,18.75,32.25,0.215775812401565,10.0913590817814,12.5469379425049,2.41287268125094
"23","Dominic Lovett",4900,"MIZZ","UK",1,20.5,19.5,0.27447899765361,6.83369034049827,11.7701272964478,2.40206679519342
"24","Ricky Pearsall",4900,"UF","TA&M",1,26.25,28.75,0.20911688132008,5.39532267153112,12.3127689361572,2.51280998697086
"25","Malik Washington",4600,"NW","OSU",1,8.75,46.75,0.2473722323584,8.1583587575463,9.04322624206543,1.96591874827509
"26","Dea Dea McDougle",4600,"TUL","TLSA",1,31.75,24.75,0.198261050430852,5.92404758354544,13.8699741363525,3.01521176877229
"27","Brevyn Spann-Ford",3700,"MINN","NEB",1,29.5,15,0.345800406027558,8.27584146542259,17.1257228851318,4.62857375273833
"28","Daniel Arias",3500,"COL","ORE",1,16,47,0.256396944227857,8.5423147382123,10.8562927246094,3.10179792131696
"29","Marvin Harrison Jr.",7500,"OSU","NW",2,46.75,8.75,0.259340416873626,8.24775219802692,16.6297702789307,2.21730270385742
"30","Brock Bowers",6700,"UGA","TENN",2,36.75,28.25,0.163746914201833,5.43003441877384,13.2703485488892,1.98064903714764
"31","Ryan O'Keefe",6600,"UCF","MEM",2,31.5,28.5,0.235050812773654,7.4782367785799,15.2285308837891,2.30735316421046
"32","JuanCarlos Santana",6600,"TLSA","TUL",2,24.75,31.75,0.260633226417195,8.50444754282655,14.3954000473022,2.18112121928822
"33","Braydon Johnson",6200,"OKST","KU",2,30.75,32.25,0.213373817288968,8.28335466225761,13.9674549102783,2.25281530810941
"34","Cedric Tillman",6100,"TENN","UGA",2,28.25,36.75,0.234802776077137,7.84808555690627,14.2005987167358,2.32796700274358
"35","Mitchell Tinsley",6000,"PSU","IU",2,32.25,18.75,0.191834488834369,6.22962568516392,12.2648687362671,2.04414478937785
"36","Derius Davis",5900,"TCU","TTU",2,38.5,30.5,0.18884323750085,4.96484881110003,10.7792654037476,1.8269941362284
"37","Dontayvion Wicks",5900,"UV","UNC",2,26.5,33.5,0.198781194632473,6.93860218939885,10.5814914703369,1.79347313056558
"38","Jalil Farooq",5800,"OU","BAY",2,32.5,29,0.176101447627425,5.52166551216105,10.0761604309082,1.73726903981176
"39","Konata Mumpfield",5700,"PITT","SYR",2,26,22,0.201016716835507,5.67603532061119,9.56524848937988,1.67811377006665
"40","Eddie Lewis",5500,"MEM","UCF",2,28.5,31.5,0.171359776403651,5.98611214638271,11.6178312301636,2.11233295093883
"41","Lawrence Arnold",5400,"KU","OKST",2,32.25,30.75,0.185600567886461,5.12334959937418,10.7973289489746,1.99950536092122
"42","Luther Burden III",5100,"MIZZ","UK",2,20.5,19.5,0.192998008231854,4.80506208439983,9.15645408630371,1.7953831541772
"43","Gavin Holmes",5100,"BAY","OU",2,29,32.5,0.185152003994271,5.75340831784345,11.4909400939941,2.2531255086263
"44","Devaughn Cooper",5100,"SYR","PITT",2,22,26,0.191057104445719,6.11423038249569,9.54441165924072,1.87145326651779
"45","Chase Cota",5000,"ORE","COL",2,47,16,0.150254854111185,4.52538229223906,11.4858283996582,2.29716567993164
"46","Barion Brown",4900,"UK","MIZZ",2,19.5,20.5,0.199231883543836,5.48211025711329,8.96146202087402,1.82886980017837
"47","Jerand Bradley",4800,"TTU","TCU",2,30.5,38.5,0.16075547927551,6.68641340437995,13.3660802841187,2.78460005919139
"48","Moose Muhammad III",4700,"TA&M","UF",2,28.75,26.25,0.228886664459846,8.65518388002112,13.511474609375,2.87478183178191
"49","Marcus Washington",4700,"NEB","MINN",2,15,29.5,0.160098267992354,5.04181780207775,7.09192371368408,1.50891993908172
"50","Justin Shorter",4500,"UF","TA&M",2,26.25,28.75,0.183574251407304,4.73630973393862,8.55296516418457,1.90065892537435
"51","Tyrick James",4300,"TUL","TLSA",2,31.75,24.75,0.198261050430852,5.92404758354544,10.4537496566772,2.43110457132029
"52","Daniel Jackson",4100,"MINN","NEB",2,29.5,15,0.253923566231303,6.07700610478036,12.6944627761841,3.09621043321563
"53","Gavin Blackwell",3800,"UNC","UV",2,33.5,26.5,0.195322471839779,6.62685713810554,11.4451961517334,3.01189372414037
