"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"15","Richard Reese",6000,"BAY","OU",1,29,32.5,24.4280456897212,2.60555413790704,24.1599426269531,4.02665710449219
"16","Evan Hull",6000,"NW","OSU",1,8.75,46.75,14.2654239511679,4.15682941659867,13.3501253128052,2.22502088546753
"17","Shaun Shivers",5900,"IU","PSU",1,18.75,32.25,12.8173849456968,3.31191153639595,13.409538269043,2.27280309644796
"18","Bucky Irving",5800,"ORE","COL",1,47,16,13.1246666954143,2.79787435509664,19.0804977416992,3.28974098994814
"19","Tahj Brooks",5700,"TTU","TCU",1,30.5,38.5,18.8520461622428,3.17752047655644,18.3980541229248,3.22772879349558
"20","Montrell Johnson Jr.",5600,"UF","TA&M",1,26.25,28.75,14.3704054704413,1.89930719026663,17.0880584716797,3.05143901279994
"21","Devon Achane",5500,"TA&M","UF",1,28.75,26.25,23.8066117742118,5.15855915444474,25.927038192749,4.71400694413619
"22","Brandon Thomas",5300,"MEM","UCF",1,28.5,31.5,10.7146838856586,1.92398490092817,14.1022796630859,2.66080748360112
"23","Devin Neal",5100,"KU","OKST",1,32.25,30.75,18.2848785013999,1.9681371218274,19.5464477539062,3.83263681449142
"24","Nicholas Singleton",5000,"PSU","IU",1,32.25,18.75,16.8243343550231,2.40771988325346,20.2461128234863,4.04922256469727
"25","D.J. Jones",4500,"UNC","UV",1,33.5,26.5,14.687188157076,2.85434944893327,15.4074373245239,3.42387496100532
"26","Cody Schrader",4400,"MIZZ","UK",1,20.5,19.5,16.1090570979366,2.42851035891329,16.8726348876953,3.83468974720348
"27","Alex Fontenot",3200,"COL","ORE",1,16,47,16.1951661414196,2.51248201882168,11.572660446167,3.61645638942719
"28","Xavier Brown",3200,"UV","UNC",1,26.5,33.5,12.1078536409313,2.59576360633217,12.3908586502075,3.87214332818985
"29","Miyan Williams",7000,"OSU","NW",2,46.75,8.75,10.2707971865055,2.01646856294763,16.7603626251221,2.39433751787458
"30","Steven Anderson",5900,"TLSA","TUL",2,24.75,31.75,8.11860808715918,1.79438724316391,8.76630973815918,1.48581520985749
"31","Trey Potts",5800,"MINN","NEB",2,29.5,15,9.35212972067486,1.51533728137962,10.4793996810913,1.80679304846402
"32","Asa Martin",5800,"MEM","UCF",2,28.5,31.5,6.97324704208964,3.2711590153898,8.22211360931396,1.4176057947093
"33","Josh Henderson",5500,"IU","PSU",2,18.75,32.25,8.29743641466567,3.95540648988444,9.34271717071533,1.69867584922097
"34","Marcus Major",5400,"OU","BAY",2,32.5,29,11.7198141644507,2.11753610727974,10.8645076751709,2.01194586577239
"35","Elijah Green",5300,"UNC","UV",2,33.5,26.5,9.18302237600062,2.02812812339097,10.4793996810913,1.97724522284742
"36","Jaden Nixon",5200,"OKST","KU",2,30.75,32.25,6.57498757593033,2.48994521379854,8.797287940979,1.69178614249596
"37","SaRodorick Thompson",4900,"TTU","TCU",2,30.5,38.5,10.0010144138801,2.66831965058149,10.1790285110474,2.0773527573566
"38","Kaytron Allen",4900,"PSU","IU",2,32.25,18.75,15.5542964736075,2.67024235174901,14.995626449585,3.06033192848673
"39","Nathaniel Peat",4700,"MIZZ","UK",2,20.5,19.5,7.71183447535917,1.71933983045039,11.0068845748901,2.34189033508301
"40","Daijun Edwards",4500,"UGA","TENN",2,36.75,28.25,11.5513571020818,2.08004653099551,12.5355682373047,2.78568183051215
"41","LeQuint Allen",4300,"SYR","PITT",2,22,26,2.63230988828875,2.20665636749591,4.75762701034546,1.10642488612685
"42","Mike Hollins",4300,"UV","UNC",2,26.5,33.5,8.20321080866008,2.221673885806,9.86649131774902,2.2945328645928
"43","Trevor Etienne",4200,"UF","TA&M",2,26.25,28.75,11.2581942021105,1.99624319044766,9.48333072662354,2.25793588729132
"44","Noah Whittington",4200,"ORE","COL",2,47,16,10.1543643796872,2.43224660467859,12.3452634811401,2.93934844789051
"45","Gabe Ervin Jr.",4200,"NEB","MINN",2,15,29.5,5.42900544420294,2.66731468355331,4.02424383163452,0.958153293246315
"46","Jaylen Wright",4100,"TENN","UGA",2,28.25,36.75,10.373940759745,2.92911039109423,10.2558965682983,2.50143818738984
"47","Kavosiey Smoke",4100,"UK","MIZZ",2,19.5,20.5,6.30515269993844,1.78314478151995,4.46034622192383,1.08788932242045
"48","Emari Demercado",4100,"TCU","TTU",2,38.5,30.5,8.33221625848949,1.79602634953421,11.2139453887939,2.73510863141316
"49","Ky Thomas",4000,"KU","OKST",2,32.25,30.75,8.92236867458479,1.95303362328241,10.5824270248413,2.64560675621033
"50","Cam Porter",4000,"NW","OSU",2,8.75,46.75,6.79260802345749,1.75838699604478,4.88246059417725,1.22061514854431
"51","Johnny Richardson",3800,"UCF","MEM",2,31.5,28.5,8.5831300711335,3.22613911159263,9.91453552246094,2.60908829538446
"52","Deion Smith",3600,"COL","ORE",2,16,47,9.02282585078075,2.87449970738717,6.39626026153564,1.77673896153768
"53","Qualan Jones",3400,"BAY","OU",2,29,32.5,9.38569931630442,3.40855394733751,9.46609210968018,2.78414473814123
"54","Iverson Celestine",3400,"TUL","TLSA",2,31.75,24.75,8.10303945632797,1.71416106363133,9.91453552246094,2.91603985954733
"55","Amari Daniels",3300,"TA&M","UF",2,28.75,26.25,3.12121108381932,2.39389606867738,7.36286306381226,2.23117062539765
"56","Vincent Davis",3300,"PITT","SYR",2,26,22,6.196761547343,2.3737156040756,7.17515087127686,2.17428814281117
"57","Kendall Milton",5300,"UGA","TENN",3,36.75,28.25,8.60318555806031,2.04553015151617,9.54237747192383,1.80044857960827
"58","Jovantae Barnes",4800,"OU","BAY",3,32.5,29,4.65685913419086,2.88084328129215,10.7857275009155,2.24702656269073
"59","RJ Harvey",4800,"UCF","MEM",3,31.5,28.5,4.0906756415276,2.85505507838964,10.5251121520996,2.19273169835409
"60","Jordan Ford",4100,"TLSA","TUL",3,24.75,31.75,4.92090555857389,2.58632746962719,6.94855785369873,1.6947702082192
"61","Dallan Hayden",4000,"OSU","NW",3,46.75,8.75,2.86680926530973,2.14423343642335,4.04302501678467,1.01075625419617
"62","Jaylin Lucas",3900,"IU","PSU",3,18.75,32.25,6.21546894385043,3.43414352127995,6.0988826751709,1.56381607055664
"63","Bryce Williams",3900,"MINN","NEB",3,29.5,15,4.48196179709754,2.0140140416023,7.47557497024536,1.91681409493471
"64","Elijah Young",3800,"MIZZ","UK",3,20.5,19.5,3.24060037843873,1.63907080548092,5.14506244659424,1.35396380173533
"65","Ollie Gordon",3800,"OKST","KU",3,30.75,32.25,3.05405845397374,2.33244513058859,6.91247177124023,1.81907151874743
"66","Emani Bailey",3700,"TCU","TTU",3,38.5,30.5,3.30604376643753,1.64615185007837,8.6500186920166,2.33784288973422
"67","Shaadie Clayton",3700,"TUL","TLSA",3,31.75,24.75,2.29089583748113,2.37895054138349,6.72939729690552,1.81875602619068
"68","Nay'Quan Wright",3600,"UF","TA&M",3,26.25,28.75,5.21617750534659,2.01789102693479,6.47950649261475,1.79986291461521
"69","JuTahn McClain",3500,"UK","MIZZ",3,19.5,20.5,3.47028722195541,2.76427557015569,3.71417140960693,1.06119183131627
"70","Sean Dollars",3500,"ORE","COL",3,47,16,5.28179124061534,2.62516180139144,8.47195148468018,2.42055756705148
"71","Jayle Stacks",3400,"COL","ORE",3,16,47,3.1673995037128,2.1458589257674,2.89462304115295,0.851359717986163
"72","Bryson Donnell",3400,"TTU","TCU",3,30.5,38.5,5.57072555706459,2.34977148944677,6.92692232131958,2.03733009450576
"73","Sevion Morrison",3000,"KU","OKST",3,32.25,30.75,3.00112211935952,1.65453647283418,7.45363330841064,2.48454443613688
"74","Craig Williams",3000,"BAY","OU",3,29,32.5,3.47110584511126,2.12406191501099,5.96444845199585,1.98814948399862
"75","Juwaun Price",3000,"SYR","PITT",3,22,26,2.04403468580395,1.79152155184989,4.75762701034546,1.58587567011515
"76","C'Bo Flemister",3000,"PITT","SYR",3,26,22,3.09587844520126,1.61254559425166,6.42897415161133,2.14299138387044
"77","Cody Brown",3000,"UV","UNC",3,26.5,33.5,3.23620589330784,1.87945981243225,6.68135404586792,2.22711801528931
"78","George Pettaway",3000,"UNC","UV",3,33.5,26.5,3.70025970230467,2.00753947602675,7.47557497024536,2.49185832341512
"79","Keyvone Lee",3000,"PSU","IU",3,32.25,18.75,5.87350131393161,2.00428893802304,8.77498817443848,2.92499605814616
"80","Anthony Tyus III",3000,"NW","OSU",3,8.75,46.75,3.50658634898885,2.13206984245274,3.2460081577301,1.08200271924337
"81","Jevyon Ducker",3000,"MEM","UCF",3,28.5,31.5,4.72743432739175,2.11921576870912,6.71062517166138,2.23687505722046
"82","Omarion Hampton",5700,"UNC","UV",4,33.5,26.5,2.92825347554457,2.01950576469629,6.72939729690552,1.18059601700097
"83","Jordan James",3400,"ORE","COL",4,47,16,2.61321241797947,1.89835310131482,7.72577142715454,2.27228571386898
"84","Deondre Jackson",3400,"OKST","KU",4,30.75,32.25,1.74472101721382,2.53301395918717,6.91247177124023,2.03307993271772
"85","Mark-Antony Richards",3100,"UCF","MEM",4,31.5,28.5,2.5679188339719,2.01786513324266,9.40608501434326,3.03422097236879
"86","Branson Robinson",3000,"UGA","TENN",4,36.75,28.25,2.14549649574858,1.74664427327157,6.60559701919556,2.20186567306519
"87","Lorenzo Lingard",3000,"UF","TA&M",4,26.25,28.75,2.99162924803385,1.63861716508841,5.73333072662354,1.91111024220784
"88","Torry Locklin",3000,"KU","OKST",4,32.25,30.75,2.0669009020157,1.84853662392673,7.08078289031982,2.36026096343994
"89","Trent Battle",3000,"TCU","TTU",4,38.5,30.5,3.52868340188909,1.53764803952222,8.02880764007568,2.67626921335856
"90","Devyn Ford",3000,"PSU","IU",4,32.25,18.75,2.73116567152811,1.94560673182801,8.02880764007568,2.67626921335856
"91","Andrew Clair",3000,"NW","OSU",4,8.75,46.75,1.92276382337029,2.11367332817307,3.2460081577301,1.08200271924337
"92","Kilohana Haasenritter",3000,"ORE","COL",5,47,16,2.47723960351173,1.59659228748798,10.1541004180908,3.38470013936361
"93","Tank Smith",3000,"PSU","IU",5,32.25,18.75,1.97518047420334,1.72148216705231,8.02880764007568,2.67626921335856
