"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Xavier Hutchinson",10000,"KU","IOWA STATE",1,31,28,0.352777801098732,10.9638118839146,18.3900547027588,1.09638118839146,1.83900547027588
"2","WR","Caleb Ducking",8800,"TXAM","MISS STATE",1,24.5,20.5,0.181869399512007,7.86076961455934,10.3175392150879,0.893269274381743,1.17244763807817
"3","WR","Braydon Johnson",8400,"BAY","OKLA STATE",1,26.75,29.25,0.257997615702391,10.723930366623,14.0208110809326,1.27665837697893,1.6691441763015
"4","WR","A.T. Perry",7900,"FSU","WAKE",1,28.75,35.25,0.290373823876613,10.2780696279756,14.6734313964844,1.30102147189565,1.85739637930182
"5","WR","Mitchell Tinsley",7800,"NW","PENN STATE",1,38,13,0.248263185007738,8.82517454959499,14.1390686035156,1.13143263456346,1.81270110301482
"6","WR","Keon Coleman",6800,"MD","MICH STATE",1,25.5,33,0.292126868165705,9.97100129413126,13.5996389389038,1.46632371972519,1.99994690277997
"7","WR","Johnny Wilson",6800,"WAKE","FLORIDA ST",1,35.25,28.75,0.275683332653997,7.60695134446888,12.5816097259521,1.11866931536307,1.85023672440473
"8","TE","Ben Sims",6300,"OKST","BAYLOR",1,29.25,26.75,0.208763214136672,5.86657290794681,9.42941379547119,0.931202048880447,1.49673234848749
"9","WR","Rakim Jarrett",6300,"MSU","MARYLAND",1,33,25.5,0.232828115288746,7.76950770891164,12.2717771530151,1.23325519189074,1.94790113539923
"10","WR","Malik Washington",6100,"PSU","NWESTERN",1,13,38,0.257947601549853,10.7866729357442,10.7543849945068,1.76830703864659,1.76301393352571
"11","WR","Ja'Corey Brooks",6100,"ARK","ALABAMA",1,38.75,21.75,0.231806396734237,8.65241976236096,11.9190711975098,1.4184294692395,1.95394609795242
"12","WR","Evan Stewart",6000,"MSST","TEXAS A&M",1,20.5,24.5,0.342889666508287,9.67157711150399,9.90972805023193,1.611929518584,1.65162134170532
"13","WR","Jadon Haselwood",5900,"ALA","ARKANSAS",1,21.75,38.75,0.270914935627183,7.50763393858531,9.71295833587646,1.27248032857378,1.64626412472482
"14","WR","Lawrence Arnold",5800,"ISU","KANSAS",1,28,31,0.248031651750931,6.89691564987533,10.4374485015869,1.18912338790954,1.7995600864805
"15","WR","Traeshon Holden",8100,"ARK","ALABAMA",2,38.75,21.75,0.175702860233832,6.55829572267373,10.1062126159668,0.809666138601695,1.24768056987244
"16","WR","Ontaria Wilson",6900,"WAKE","FLORIDA ST",2,35.25,28.75,0.178631556037413,4.92899422784045,9.95366668701172,0.714346989542094,1.44256038942199
"17","WR","Parker Washington",6900,"NW","PENN STATE",2,38,13,0.194335075284525,6.90815660179807,10.690450668335,1.00118211620262,1.54934067657028
"18","WR","Brennan Presley",6300,"BAY","OKLA STATE",2,26.75,29.25,0.208509621667384,8.66691212414652,11.0998401641846,1.37570033716611,1.76187939114041
"19","WR","Rufus Harvey",6100,"TXAM","MISS STATE",2,24.5,20.5,0.145806481591009,6.30205610823902,8.50468254089355,1.03312395217033,1.3942102526055
"20","WR","Jayden Reed",6000,"MD","MICH STATE",2,25.5,33,0.188385494687048,6.43005562314323,8.79087829589844,1.07167593719054,1.46514638264974
"21","TE","Corey Dyches",5900,"MSU","MARYLAND",2,33,25.5,0.155504706641307,5.18921443625187,8.1561918258667,0.879527870551164,1.38240539421469
"22","WR","Jaylin Noel",5800,"KU","IOWA STATE",2,31,28,0.195425342277118,6.07353037351775,10.2299757003784,1.0471604092272,1.76378891385835
"23","WR","Donny Navarro III",5700,"PSU","NWESTERN",2,13,38,0.206989672335548,8.65574978462787,7.95860433578491,1.51855259379436,1.39624637469911
"24","WR","Luke Grimm",5700,"ISU","KANSAS",2,28,31,0.173988289091192,4.83802186316556,7.18826103210449,0.848775765467643,1.261098426685
"25","WR","Matt Landers",5500,"ALA","ARKANSAS",2,21.75,38.75,0.238921940240434,6.62103941618844,7.1656060218811,1.2038253483979,1.30283745852384
"26","WR","Hal Presley",5500,"OKST","BAYLOR",2,29.25,26.75,0.190608298721745,5.35639138310428,7.92724800109863,0.973889342382596,1.44131781838157
"27","WR","Taylor Morin",5300,"FSU","WAKE",2,28.75,35.25,0.197947745230239,7.00655686182543,9.60837173461914,1.32199186072178,1.81290032728663
"28","TE","Donovan Green",5200,"MSST","TEXAS A&M",2,20.5,24.5,0.255799157064635,7.21509428324678,6.57147693634033,1.38751813139361,1.26374556468083
"29","WR","Jermaine Burton",6700,"ARK","ALABAMA",3,38.75,21.75,0.163281076002567,6.09463944363839,8.55751037597656,0.909647678154983,1.27724035462337
"30","WR","Rara Thomas",6600,"TXAM","MISS STATE",3,24.5,20.5,0.13593400471178,5.87534734645222,7.50355625152588,0.890204143401852,1.13690246235241
"31","WR","Jeshaun Jones",6500,"MSU","MARYLAND",3,33,25.5,0.144265949479685,4.81417549261951,6.60748815536499,0.740642383479925,1.01653663928692
"32","WR","Donavon Greene",6300,"FSU","WAKE",3,28.75,35.25,0.156821623317011,5.55085696811743,7.59788370132446,0.881088407637687,1.20601328592452
"33","WR","KeAndre Lambert-Smith",6200,"NW","PENN STATE",3,38,13,0.139406321831572,4.95556811390417,6.67414569854736,0.799285179661962,1.07647511266893
"34","WR","Tre Mosley",5900,"MD","MICH STATE",3,25.5,33,0.135054202989109,4.60972878406523,6.82450008392334,0.781309963400886,1.15669492947853
"35","WR","Mycah Pittman",5600,"WAKE","FLORIDA ST",3,35.25,28.75,0.147878229622431,4.08041533310926,6.91146612167358,0.728645595198081,1.23419037887028
"36","WR","John Paul Richardson",5600,"BAY","OKLA STATE",3,26.75,29.25,0.137911495430466,5.73243000609429,6.67868328094482,1.02364821537398,1.19262201445443
