"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Devon Achane",9700,"MSST","TEXAS A&M",1,20.5,24.5,21.1295394178769,3.44179452094058,18.9087829589844,1.94935906793653
"2","RB","Evan Hull",8600,"PSU","NWESTERN",1,13,38,18.3720895701542,5.52744751063473,16.3665523529053,1.90308748289596
"3","RB","Roman Hemby",8200,"MSU","MARYLAND",1,33,25.5,15.1153827883177,3.18812027425377,17.8620853424072,2.17830309053747
"4","RB","Nicholas Singleton",8100,"NW","PENN STATE",1,38,13,13.8479669053703,2.15950649099005,15.9187774658203,1.96528116861979
"5","RB","Dominic Richardson",7900,"BAY","OKLA STATE",1,26.75,29.25,13.8539666062956,3.32821675953418,11.6378870010376,1.4731502532959
"6","RB","Jirehl Brock",7800,"KU","IOWA STATE",1,31,28,17.3627689887782,2.93571972120131,17.8620853424072,2.29001094133426
"7","RB","Jahmyr Gibbs",7800,"ARK","ALABAMA",1,38.75,21.75,12.1909506003509,4.99753219704431,12.777364730835,1.63812368344038
"8","RB","Raheim Sanders",7700,"ALA","ARKANSAS",1,21.75,38.75,18.9973848014274,2.81866057060998,14.2668161392212,1.85283326483392
"9","RB","Treshaun Ward",7300,"WAKE","FLORIDA ST",1,35.25,28.75,13.1255178808887,2.36421698391614,16.316707611084,2.23516542617589
"10","RB","Jo'quavious Marks",7100,"TXAM","MISS STATE",1,24.5,20.5,12.3136979634176,3.34599361168007,13.3281507492065,1.87720433087416
"11","RB","Jalen Berger",7000,"MD","MICH STATE",1,25.5,33,16.9927651829977,2.84867729890043,14.1894874572754,2.02706963675363
"12","RB","Devin Neal",7000,"ISU","KANSAS",1,28,31,10.8287622196002,1.74843044116893,13.2817049026489,1.89738641466413
"13","RB","Justice Ellison",6200,"FSU","WAKE",1,28.75,35.25,15.0169907124499,1.94875572644851,13.7071361541748,2.21082841196368
"14","RB","Taye McWilliams",4500,"OKST","BAYLOR",1,29.25,26.75,19.0602449981588,2.60377528014578,13.2437763214111,2.94306140475803
"15","RB","Kaytron Allen",7700,"NW","PENN STATE",2,38,13,11.5090727440337,1.91144815922191,11.497857093811,1.49322819400143
"16","RB","Richard Reese",7500,"OKST","BAYLOR",2,29.25,26.75,12.2036452550991,1.70046806460014,13.6619758605957,1.82159678141276
"17","RB","Daniel Hishaw Jr.",6500,"ISU","KANSAS",2,28,31,9.64096285477017,1.81781987021396,9.34471130371094,1.43764789287861
"18","RB","Jarek Broussard",6000,"MD","MICH STATE",2,25.5,33,10.4232277093736,2.0209840056094,7.96954393386841,1.3282573223114
"19","RB","Dillon Johnson",5900,"TXAM","MISS STATE",2,24.5,20.5,9.9203850749551,4.65893556955539,10.2738246917725,1.74132621894448
"20","RB","Jase McClellan",5800,"ARK","ALABAMA",2,38.75,21.75,9.05442355736579,2.39459159990643,9.85357856750488,1.69889285646636
"21","RB","Christian Turner",5400,"FSU","WAKE",2,28.75,35.25,11.9327532407402,2.22840210813618,9.21588802337646,1.7066459302549
"22","RB","Lawrance Toafili",5300,"WAKE","FLORIDA ST",2,35.25,28.75,9.26960652306304,2.15690076953728,10.4052619934082,1.96325697988834
"23","RB","Jaden Nixon",5300,"BAY","OKLA STATE",2,26.75,29.25,4.04850076583497,2.5067384652542,5.08844709396362,0.960084357351627
"24","RB","Andrew Clair",4800,"PSU","NWESTERN",2,13,38,10.2018503507777,3.08601752218786,7.05131864547729,1.46902471780777
"25","RB","AJ Green",4800,"ALA","ARKANSAS",2,21.75,38.75,5.21515805519624,2.31689928676566,3.29280519485474,0.686001082261403
"26","RB","Colby McDonald",4600,"MSU","MARYLAND",2,33,25.5,9.12738864381543,1.88354984062418,8.88693904876709,1.93194327147111
"27","RB","Amari Daniels",4400,"MSST","TEXAS A&M",2,20.5,24.5,7.27522002200103,1.78563374421928,6.67592287063599,1.51725519787181
"28","RB","Cartevious Norton",4200,"KU","IOWA STATE",2,31,28,5.31991541455843,2.00536484379341,6.88806486129761,1.6400154431661
"29","RB","Trey Benson",7100,"WAKE","FLORIDA ST",3,35.25,28.75,6.09709024916031,1.590857622413,9.52151012420654,1.34105776397275
"30","RB","Keyvone Lee",6000,"NW","PENN STATE",3,38,13,6.33366697545955,2.92369397440092,6.88806486129761,1.14801081021627
"31","RB","Deon Silas",5900,"KU","IOWA STATE",3,31,28,4.26981472631863,1.71747183260788,7.39489078521729,1.25337131952835
"32","RB","Craig Williams",5800,"OKST","BAYLOR",3,29.25,26.75,4.86412897738707,2.3026728749639,5.87143278121948,1.01231599676198
"33","RB","Ollie Gordon",5100,"BAY","OKLA STATE",3,26.75,29.25,2.45659738171337,2.66603521390346,3.71201920509338,0.727846902959487
"34","RB","Roydell Williams",5000,"ARK","ALABAMA",3,38.75,21.75,5.12658890185989,2.06352048531248,6.12600803375244,1.22520160675049
"35","RB","Quinton Cooley",4800,"FSU","WAKE",3,28.75,35.25,6.80453793215511,1.83156070941579,6.98107481002808,1.45439058542252
"36","RB","Simeon Price",4800,"TXAM","MISS STATE",3,24.5,20.5,2.54475357609924,2.70301014504285,4.79398345947266,0.998746554056803
"37","RB","Anthony Tyus III",4400,"PSU","NWESTERN",3,13,38,1.62598209133689,2.71526150641194,2.7937912940979,0.634952566840432
"38","RB","Ky Thomas",4400,"ISU","KANSAS",3,28,31,3.44139615668978,2.59117126115308,4.88931560516357,1.11120809208263
"39","RB","Harold Joiner",4200,"MD","MICH STATE",3,25.5,33,3.51450681468616,2.0209840056094,5.08844709396362,1.21153502237229
"40","RB","Cam Porter",5700,"PSU","NWESTERN",4,13,38,2.36642324348148,2.1804492981087,2.7937912940979,0.490138823525947
"41","RB","Qualan Jones",5600,"OKST","BAYLOR",4,29.25,26.75,3.39954861393639,3.10561262211558,6.26400518417358,1.11857235431671
"42","RB","Devyn Ford",4900,"NW","PENN STATE",4,38,13,2.67225402953729,2.12976055025096,5.51163578033447,1.12482362863969
"43","RB","Eli Sanders",4800,"KU","IOWA STATE",4,31,28,2.39645529989393,2.36900792609997,5.51163578033447,1.14825745423635
"44","RB","Trey Sanders",4700,"ARK","ALABAMA",4,38.75,21.75,4.20921937840648,2.0869757680439,6.12600803375244,1.30340596462818
"45","RB","Sevion Morrison",4700,"ISU","KANSAS",4,28,31,2.68805502923894,1.82075382644274,4.2407112121582,0.902278981310256
"46","RB","Elijah Collins",4600,"MD","MICH STATE",4,25.5,33,1.85645844301936,2.01619127877157,3.71201920509338,0.806960696759431
"47","RB","Rodney Hill",4300,"WAKE","FLORIDA ST",4,35.25,28.75,3.63614093099113,1.07839057563382,10.0943775177002,2.34752965527912
"48","RB","Demond Claiborne",4000,"FSU","WAKE",4,28.75,35.25,4.32041312553618,2.01952274700149,6.33479261398315,1.58369815349579
"49","RB","Deondre Jackson",4000,"BAY","OKLA STATE",4,26.75,29.25,1.84390967149217,2.63140548593623,3.71201920509338,0.928004801273346
"50","RB","Jamarion Miller",4600,"ARK","ALABAMA",5,38.75,21.75,2.88629013601754,2.00606199289431,6.47827386856079,1.40832040620887
"51","RB","Tank Smith",4200,"NW","PENN STATE",5,38,13,1.80025222801903,1.8844223487569,5.51163578033447,1.31229423341297
"52","RB","Will Towns",4100,"FSU","WAKE",5,28.75,35.25,4.05451173797872,1.38334354286527,6.84161853790283,1.66868744826898
"53","RB","Jordon Simmons",4100,"MD","MICH STATE",5,25.5,33,1.36841883712937,1.92090454596882,3.71201920509338,0.905370537827655
