"","season","team","conference","off_plays","off_drives","off_ppa","off_total_ppa","off_success_rate","off_explosiveness","off_power_success","off_stuff_rate","off_line_yds","off_line_yds_total","off_second_lvl_yds","off_second_lvl_yds_total","off_open_field_yds","off_open_field_yds_total","off_total_opportunities","off_pts_per_opp","off_field_pos_avg_start","off_field_pos_avg_predicted_points","off_havoc_total","off_havoc_front_seven","off_havoc_db","off_standard_downs_rate","off_standard_downs_ppa","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs_rate","off_passing_downs_ppa","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays_rate","off_rushing_plays_ppa","off_rushing_plays_total_ppa","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays_rate","off_passing_plays_ppa","off_passing_plays_total_ppa","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa","def_total_ppa","def_success_rate","def_explosiveness","def_power_success","def_stuff_rate","def_line_yds","def_line_yds_total","def_second_lvl_yds","def_second_lvl_yds_total","def_open_field_yds","def_open_field_yds_total","def_total_opportunities","def_pts_per_opp","def_field_pos_avg_start","def_field_pos_avg_predicted_points","def_havoc_total","def_havoc_front_seven","def_havoc_db","def_standard_downs_rate","def_standard_downs_ppa","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs_rate","def_passing_downs_ppa","def_passing_downs_total_ppa","def_passing_downs_success_rate","def_passing_downs_explosiveness","def_rushing_plays_rate","def_rushing_plays_ppa","def_rushing_plays_total_ppa","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays_rate","def_passing_plays_ppa","def_passing_plays_success_rate","def_passing_plays_explosiveness","week"
"1",2021,"Akron","Mid-American",73,11,0.187171551033809,13.6635232254681,0.328767123287671,1.40974444599432,0.666666666666667,0.15625,2.546875,82,0.53125,17,0.09375,3,2,5,75.6,0.914,0.232876712328767,0.219178082191781,0.0136986301369863,0.589041095890411,0.12332618751514,0.418604651162791,1.09995841174898,0.410958904109589,0.278683238743902,0.2,2.33910254873033,0.438356164383562,0.0724443481690504,2.31821914140961,0.28125,1.26442166469753,0.547945205479452,0.32596229537645,13.038491815058,0.375,1.49693811477238,62,11,0.781093462046936,48.42779464691,0.709677419354839,1.2471672723459,1,0.0285714285714286,4.64285714285714,163,2.28571428571429,80,4.08571428571429,143,9,6.55555555555556,66.7,-1.748,0.032258064516129,0.032258064516129,0,0.870967741935484,0.740543431559837,0.740740740740741,1.16158180849733,0.129032258064516,1.05480616783486,20.0210815698071,0.5,2.10302191083156,0.564516129032258,0.811620373631511,28.4067130771029,0.685714285714286,1.35485089535142,0.435483870967742,0.741521539622487,0.740740740740741,1.11794692473928,1
"2",2021,"Alabama","SEC",76,12,0.344571067591778,26.1874011369752,0.5,1.35737891073869,0.4,0.194444444444444,2.91666666666667,105,1.27777777777778,46,1.05555555555556,38,8,4.625,69.5,1.482,0.171052631578947,0.157894736842105,0.0131578947368421,0.75,0.201209184935985,0.526315789473684,0.98552924337196,0.25,0.774656715559157,0.421052631578947,2.7518151633639,0.473684210526316,0.0207146877779693,0.745728760006893,0.472222222222222,0.846216262432565,0.526315789473684,0.636041809424206,25.4416723769683,0.525,1.77117724508173,63,13,0.00561732463381942,0.353891451930623,0.365079365079365,1.04412422065179,0.75,0.259259259259259,2.75185185185185,74,0.814814814814815,22,0.555555555555556,15,4,2.5,68.8,-1.405,0.222222222222222,0.126984126984127,0.0952380952380952,0.666666666666667,-0.166017488421361,0.428571428571429,0.704914218527756,0.333333333333333,0.348886950744181,3.55743189077387,0.238095238095238,2.26528022829829,0.428571428571429,-0.118649645883083,-3.20354043884325,0.407407407407407,0.619581321699008,0.571428571428571,0.0988175525214965,0.333333333333333,1.43328854469183,1
"3",2021,"Appalachian State","Sun Belt",63,12,0.353971669327767,22.3002151676493,0.53968253968254,1.32704493594216,0.5,0.171428571428571,3.48285714285714,122,1.65714285714286,58,2.51428571428571,88,8,4.25,69.3,1.417,0.174603174603175,0.142857142857143,0.0317460317460317,0.714285714285714,0.5735065523592,0.622222222222222,1.25780811164065,0.285714285714286,-0.194865538250814,0.333333333333333,1.65015011601591,0.555555555555556,0.259607930386596,9.08627756353085,0.514285714285714,1.08638872439373,0.444444444444444,0.471926343004232,13.2139376041185,0.571428571428571,1.59778317393415,65,11,0.195144275755524,12.684377924109,0.353846153846154,1.69809147008052,0,0.25,2.795,56,1.1,22,1.6,32,5,2.6,78.7,-0.722,0.169230769230769,0.0923076923076923,0.0769230769230769,0.584615384615385,0.242356021317599,0.394736842105263,1.54532099011862,0.415384615384615,0.128698115334825,9.04537763660237,0.296296296296296,1.98453612000909,0.307692307692308,0.181950014375333,3.63900028750666,0.25,1.80300628356644,0.692307692307692,0.201008391924497,0.4,1.66894846633444,1
"4",2021,"Arizona","Pac-12",84,11,0.106216628673384,8.92219680856424,0.511904761904762,0.876660894748148,0.875,0,3.51612903225806,109,0.741935483870968,23,0.0645161290322581,2,7,1.85714285714286,74.9,1.066,0.130952380952381,0.0833333333333333,0.0476190476190476,0.821428571428571,0.20524673098684,0.594202898550725,0.851604772931175,0.178571428571429,-0.349321841968516,0.133333333333333,1.3903113919961,0.369047619047619,0.219529049203768,6.8054005253168,0.548387096774194,0.660657636466216,0.630952380952381,0.0399395525141026,2.11679628324744,0.490566037735849,1.01789379439403,62,12,0.249247333186443,15.4533346575595,0.419354838709677,1.38415498289119,1,0.258064516129032,2.70645161290323,84,1.32258064516129,41,1.7741935483871,55,3,5.66666666666667,77.3,-0.915,0.225806451612903,0.161290322580645,0.0645161290322581,0.67741935483871,0.113600894582213,0.476190476190476,0.935624131623373,0.32258064516129,0.534104854255327,14.3919137476717,0.3,2.87925782045058,0.5,0.0912429378519164,2.82853107340941,0.451612903225806,0.943286107310111,0.483870967741935,0.479730458255722,0.4,1.89850200440245,1
"5",2021,"Arizona State","Pac-12",55,11,0.618509954411648,34.0180474926406,0.636363636363636,1.08855025751752,1,0.0555555555555556,4.46111111111111,161,1.55555555555556,56,2.25,81,8,5.25,64,1.874,0.181818181818182,0.163636363636364,0.0181818181818182,0.818181818181818,0.67921006191203,0.733333333333333,1.07490568711453,0.181818181818182,0.34535947065993,0.2,1.31368566916689,0.654545454545455,0.635280709282665,22.870105534176,0.75,0.953178888981122,0.345454545454545,0.586733787287615,11.1479419584647,0.421052631578947,1.54542862632788,55,11,-0.0826056007777369,-4.54330804277553,0.290909090909091,0.964824095972486,1,0.136363636363636,3.15909090909091,70,0.636363636363636,14,0.5,11,6,2.33333333333333,70.3,-1.439,0.218181818181818,0.127272727272727,0.0909090909090909,0.672727272727273,-0.00626019734926953,0.378378378378378,0.896849037889139,0.327272727272727,-0.239537818936253,1.4863225395107,0.111111111111111,1.44064950255591,0.4,0.103056483912181,2.26724264606799,0.318181818181818,0.989057616880117,0.545454545454545,0.0495440846503566,0.3,0.945975801933217,1
"6",2021,"Arkansas","SEC",65,15,0.239534267945556,15.5697274164611,0.476923076923077,1.05898083667834,0.5,0.146341463414634,3.64146341463415,149,1.4390243902439,59,1.60975609756098,66,6,0,69.4,1.409,0.107692307692308,0.0769230769230769,0.0307692307692308,0.692307692307692,0.131467000904714,0.488888888888889,1.05740222311761,0.307692307692308,0.48268561878745,0.45,1.06283966982681,0.630769230769231,0.428603265246413,17.5727338751029,0.585365853658537,1.03804889223936,0.338461538461538,0.0266336120313575,0.585939464689865,0.318181818181818,1.13074750332629,75,15,-0.0913409319055005,-6.85056989291254,0.306666666666667,1.09766299456816,0.666666666666667,0.263157894736842,1.91315789473684,73,0.236842105263158,9,0,NA,4,0,65.6,-1.735,0.18,0.1,0.08,0.6,-0.128284681196908,0.422222222222222,0.827415748733866,0.4,-0.0359253079683893,10.0642474981955,0.133333333333333,2.38133741228105,0.506666666666667,-0.393556050015705,-14.9551299005968,0.236842105263158,0.312688775222357,0.466666666666667,0.287549928519871,0.4,1.60228927843332,1
"7",2021,"Arkansas State","Sun Belt",76,15,0.276914542686013,21.045505244137,0.421052631578947,1.31643497849231,0.666666666666667,0.2,2.78571428571429,98,0.771428571428571,27,2.17142857142857,76,8,5.125,68.9,1.537,0.144736842105263,0.118421052631579,0.0263157894736842,0.736842105263158,0.258126029570267,0.446428571428571,1.26271572744828,0.263157894736842,0.329522379410104,0.35,1.50828944650674,0.460526315789474,0.12575224156466,4.4013284547631,0.428571428571429,0.802028498722757,0.539473684210526,0.405955531448144,16.6441767893739,0.414634146341463,1.77032304887722,62,15,0.0729160571954517,4.52079554611801,0.32258064516129,1.50557506735069,1,0.263157894736842,1.98947368421053,38,0.578947368421053,11,0.315789473684211,6,4,3.5,76.2,-1.016,0.193548387096774,0.0967741935483871,0.0967741935483871,0.629032258064516,0.122940726565217,0.41025641025641,1.30867784468284,0.370967741935484,-0.0119083821706721,6.36732709178034,0.173913043478261,2.29316395802209,0.306451612903226,-0.0971858708243336,-1.84653154566234,0.315789473684211,0.449474170379024,0.693548387096774,0.14807737422745,0.325581395348837,1.9581897374814,1
"8",2021,"Army","FBS Independents",53,10,0.389921299941141,20.6658288968805,0.509433962264151,1.16202482040405,0.857142857142857,0.122448979591837,3.19183673469388,156,0.612244897959184,30,0.102040816326531,5,7,6.42857142857143,60.6,2.141,0.113207547169811,0.113207547169811,0,0.849056603773585,0.294185205115008,0.533333333333333,0.94652474111133,0.150943396226415,0.928436833338135,0.375,2.88602545474578,0.924528301886792,0.245859384432198,12.0471098371777,0.489795918367347,0.927791991921415,0.0754716981132075,2.15467976492569,8.61871905970275,0.75,3.0358874482651,28,6,0.227436946174024,6.36823449287266,0.464285714285714,0.978307862699803,0.5,0.0714285714285714,2.52857142857143,35,1.07142857142857,15,0.428571428571429,6,4,2.5,77.6,-0.8,0.357142857142857,0.25,0.107142857142857,0.714285714285714,0.280208306890749,0.55,0.927634420049568,0.285714285714286,0.0955085443822101,4.87283497644109,0.25,1.2570117972761,0.5,0.115849450323537,1.62189230452952,0.428571428571429,1.05472262135467,0.464285714285714,0.374833459726238,0.538461538461538,0.912809498138489,1
"9",2021,"Auburn","SEC",62,11,0.781093462046936,48.42779464691,0.709677419354839,1.2471672723459,1,0.0285714285714286,4.64285714285714,163,2.28571428571429,80,4.08571428571429,143,9,6.55555555555556,66.7,1.748,0.032258064516129,0.032258064516129,0,0.870967741935484,0.740543431559837,0.740740740740741,1.16158180849733,0.129032258064516,1.05480616783486,0.5,2.10302191083156,0.564516129032258,0.811620373631511,28.4067130771029,0.685714285714286,1.35485089535142,0.435483870967742,0.741521539622487,20.0210815698071,0.740740740740741,1.11794692473928,73,11,0.187171551033809,13.6635232254681,0.328767123287671,1.40974444599432,0.666666666666667,0.15625,2.546875,82,0.53125,17,0.09375,3,2,5,75.6,-0.914,0.232876712328767,0.219178082191781,0.0136986301369863,0.589041095890411,0.12332618751514,0.418604651162791,1.09995841174898,0.410958904109589,0.278683238743902,13.038491815058,0.2,2.33910254873033,0.438356164383562,0.0724443481690504,2.31821914140961,0.28125,1.26442166469753,0.547945205479452,0.32596229537645,0.375,1.49693811477238,1
"10",2021,"Ball State","Mid-American",65,13,0.216650648582833,14.0822921578841,0.369230769230769,1.50205526263617,0.428571428571429,0.0769230769230769,3.16410256410256,123,0.82051282051282,32,1.66666666666667,65,4,4.25,70.4,1.472,0.0923076923076923,0.0461538461538462,0.0461538461538462,0.8,0.259103666859454,0.384615384615385,1.53274500950235,0.2,0.0468385754763466,0.307692307692308,1.34860652830524,0.6,0.189360577940567,7.3850625396821,0.358974358974359,1.31466057102851,0.4,0.257585754546231,6.69722961820201,0.384615384615385,1.76440783088689,66,13,0.156723105746124,10.3437249792442,0.454545454545455,1.07754206845035,1,0.238095238095238,2.73809523809524,58,0.714285714285714,15,0.619047619047619,13,6,2.33333333333333,77.9,-0.918,0.151515151515152,0.0606060606060606,0.0909090909090909,0.712121212121212,0.236864167128458,0.574468085106383,1.0430944021021,0.287878787878788,-0.0415205724101743,12.888183722673,0.157894736842105,1.38757106558462,0.318181818181818,-0.0143504451224976,-0.301359347572449,0.380952380952381,0.658808090250105,0.666666666666667,0.292913266424386,0.5,1.22980896961408,1
