"","team","conference","athlete_id","player","category","rushing_car","rushing_yds","rushing_td","rushing_ypc","rushing_long","week","team_rushes","runshare","season_team_rushes","season_rushes","total_runshare","avg_runshare","year","position","coach","L3_runshare","L3_rush_att","opp_team","opp_sacks","opp_hur","L3_sacks","L3_hurries","L3_avg_down","L3_avg_def_down","L3_avg_distance","L3_avg_def_distance","L3_avg_drive_efficiency","L3_avg_def_drive_efficiency","tpp","L3_tpp","opp_tpp","L3_opp_tpp","L3_def_ppa","L3_def_success_rate","L3_def_explosiveness","L3_def_power_success","L3_def_stuff_rate","L3_def_line_yds","L3_def_second_lvl_yds","L3_def_open_field_yds","L3_def_pts_per_opp","L3def_field_pos_avg_predicted_points","L3_def_standard_downs_rate","L3_def_standard_downs_ppa","L3_def_standard_downs_success_rate","L3_def_standard_downs_explosiveness","L3_def_passing_downs_rate","L3_def_passing_downs_ppa","L3_def_passing_downs_success_rate","L3_def_passing_downs_explosiveness","L3_def_rushing_plays_rate","L3_def_rushing_plays_ppa","L3_def_rushing_plays_success_rate","L3_def_rushing_plays_explosiveness","L3_def_passing_plays_rate","L3_def_passing_plays_ppa","L3_def_passing_plays_success_rate","L3_def_passing_plays_explosiveness"
"1203","Army","FBS Independents",4036923,"Kelvin Hopkins Jr.","rushing",8,31,0,3.9,11,7,36,0.222222222222222,696,138,0.198275862068966,0.247338415826336,2019,"QB","Jeff Monken",0.40842958271237,21.5,"Western Kentucky",0,5,2.5,3.5,1.82740135034524,1.97006905171707,7.77945483890708,8.47785991875018,0.155300306841264,-0.773311254550393,27.3541666666667,28.4309327798105,28.2345679012346,28.7868853630646,-0.00514977731950108,0.371270742860556,1.06430483019335,0.732142857142857,0.227359844647079,2.52858113812901,0.807700101317123,0.394790611279973,2.36666666666667,-1.2595,0.663980591393316,-0.0731746602951697,0.405044354791659,0.937336523466871,0.336019408606684,0.134332765309203,0.279831581462016,1.43590095533747,0.594798452124968,0.0185824189569679,0.391869300911854,0.873894826375244,0.390288472011412,-0.00312040444287877,0.303482972136223,1.66917068015703
"1204","Ball State","Mid-American",4039210,"Drew Plitt","rushing",9,6,2,0.7,7,7,47,0.191489361702128,536,91,0.169776119402985,0.17087147490583,2019,"QB","Mike Neu",0.1875,8,"Eastern Michigan",2,1,2.5,0.5,1.90353508585966,1.8890045609017,8.04226322941555,8.29238648623784,-0.743502929929094,-0.645177830727101,24.1518987341772,22.9080227787124,24.5217391304348,24.3604853441769,0.352912056930045,0.467704832480952,1.39156889765461,0.908333333333333,0.101805920117116,3.53923837586077,1.29774720381931,1.44913754318403,3.76041666666667,-1.43475,0.703025780189959,0.31675555844047,0.521269945225054,1.22165460466022,0.296974219810041,0.448067151209681,0.34803819102892,2.00058029974165,0.537395887694395,0.328740043328742,0.510492088172354,1.02724004752504,0.456065650767143,0.391924980494837,0.434031668169686,1.85427754330932
"1205","Baylor","Big 12",4241222,"Charlie Brewer","rushing",15,55,3,3.7,10,7,38,0.394736842105263,447,132,0.295302013422819,0.313305406851614,2019,"QB","Matt Rhule",0.250367864267295,8.75,"Texas Tech",2,4,3.25,3.75,1.82768574297189,2.05053759528743,8.37303965863454,8.05546146392668,0.264971941236523,-1.60564861079051,22.8947368421053,25.58918098031,21.8823529411765,22.8003135577503,0.184743334180317,0.399289018676414,1.29017801436483,0.7,0.206052076002815,2.88269704433498,1.05754750175932,1.50733638282899,3.43492063492064,-1.0865,0.669916767172526,0.0636214715814246,0.438110403781875,1.00419730661811,0.330083232827474,0.455615823875781,0.321813725490196,2.15003054656814,0.569260252214212,0.159078810468523,0.407600281491907,1.02320051690443,0.418853645382444,0.21716563730995,0.364366883116883,1.76709993284253
"1206","Boise State","Mountain West",4260440,"Chase Cord","rushing",4,13,0,3.3,7,7,39,0.102564102564103,460,25,0.0543478260869565,0.12352619871513,2019,"QB","Bryan Harsin",0.146753530929304,5.75,"Hawai'i",1,0,1.5,1.5,1.92156767975706,2.06514889258406,8.29044504682056,8.95933281147188,0.40816823451298,-2.27138127505363,25.8157894736842,26.0746980169992,23.7391304347826,27.826263628347,0.11235261505317,0.425255394779936,1.12638432501325,0.791666666666667,0.188677953649903,3.00848043144326,1.10207874173512,1.78232485139919,3.48492063492063,-1.395,0.652012816395079,0.0436279518136038,0.505396120537292,0.869130829524253,0.347987183604921,0.188817276050753,0.267524142524143,1.88389658663824,0.457815206030798,0.232667922123511,0.496867695184666,1.0442446930213,0.527165009327699,0.0596845147971087,0.349524191227854,1.33894786808565
"1207","Bowling Green","Mid-American",4046743,"Grant Loy","rushing",19,137,1,7.2,56,7,41,0.463414634146341,502,100,0.199203187250996,0.223505990121321,2019,"QB","Scot Loeffler",0.197729322657968,7.75,"Toledo",1,1,2.5,3.25,2.1256628794664,1.82136162478268,8.3329472988433,8.20702623676308,-3.12563391753626,1.74708681247873,29.5645161290323,23.8909027546496,23.8783783783784,25.5613304591583,0.152960507600214,0.423496635246773,1.26990196857754,0.558333333333333,0.204351673101673,3.0717824967825,1.31691602316602,2.11574163449163,2.13095238095238,-1.15375,0.633743031956662,0.0573021939503103,0.485195717631315,0.904011412460053,0.366256968043338,0.349049950862782,0.325349943624013,2.25407235206324,0.37198566303547,0.176508325809511,0.430727155727156,1.13439319119959,0.619493134602747,0.146121168422653,0.41036608319217,1.39614861542782
"1208","BYU","FBS Independents",4373632,"Jaren Hall","rushing",16,83,1,5.2,32,7,56,0.285714285714286,425,29,0.0682352941176471,0.136734931734932,2019,"QB","Kalani Sitake",0.219497863247863,6.75,"South Florida",6,1,2.5,1.5,1.9946180755776,1.92000512390783,8.44726160271513,7.98594501406406,-0.759122743766798,-0.168984566035213,25.2808988764045,23.0116410665324,23.2758620689655,24.71309250467,0.13815668156116,0.382402654217501,1.43370308569613,0.709821428571429,0.257761741804295,2.67728016664187,1.08980558448644,0.949957843574865,3.40714285714286,-1.4065,0.666933536468467,0.0921401616037574,0.4305441898527,1.15785615293331,0.333066463531533,0.255640515537189,0.294062753976547,2.25683274150296,0.5646010005833,0.0549811457285448,0.366612111292962,1.10547208785043,0.432457822946112,0.20311647575676,0.385266457680251,1.70983677702277
"1209","Central Michigan","Mid-American",3886565,"Quinten Dormady","rushing",5,8,0,1.6,3,7,56,0.0892857142857143,465,21,0.0451612903225806,0.0664211059563803,2019,"QB","Jim McElwain",0.200454695767195,6,"New Mexico State",0,0,1.25,1.75,1.86945733822419,1.90016406024335,8.26251295871245,9.33596362863779,-0.629762621421835,-0.791739677830391,26.2625,25.1980623543124,22.3731343283582,22.5606342128081,0.212175080133322,0.486384976525822,0.987654502696413,0.9,0.141059197495368,3.51491952590889,1.30989377675548,1.35129656251997,3.36904761904762,-1.326,0.684875782472613,0.159557424520652,0.55012987012987,0.8301567511541,0.315124217527387,0.328916028211815,0.35018648018648,1.4698578595641,0.56972613458529,0.232752010811503,0.528996070538624,0.828931794087133,0.403321596244131,0.220079272962053,0.39487716403039,1.50674266746506
"1210","Charlotte","Conference USA",4259269,"Chris Reynolds","rushing",9,41,0,4.6,11,7,41,0.219512195121951,496,139,0.280241935483871,0.283943771836656,2019,"QB","Will Healy",0.215776353276353,7.75,"Florida International",1,1,1,4.25,1.95570856942578,1.85336786403994,9.00758404404463,8.14090919617308,-0.489945673275519,0.0840506352763197,33.9259259259259,30.8669216225736,25.6231884057971,25.3902978057456,-0.00794184912283425,0.381459594356509,1.10159127115011,0.958333333333333,0.197846683893196,2.77374123292728,1.09057462778393,1.2297342192691,1.38095238095238,-1.19225,0.63577259495718,-0.0491991314774615,0.453293705708811,0.854375163759714,0.36422740504282,0.088166550563897,0.275750517598344,2.18530074348996,0.45675335039586,0.15945518947907,0.405949304786514,1.01110825866219,0.514705907464588,-0.0664896949895769,0.341669509352436,1.46349454484477
"1211","Cincinnati","American Athletic",4239086,"Desmond Ridder","rushing",11,50,1,4.5,18,7,34,0.323529411764706,514,112,0.217898832684825,0.242854818864902,2019,"QB","Luke Fickell",0.251173182687709,10.75,"Houston",2,2,2.5,3.75,1.96609918203129,1.94077121085069,8.23025271828753,8.47852854554584,-0.798870188824776,-0.889589521184266,30.6896551724138,27.7326416273785,27.1641791044776,27.2249599593734,0.231322690512895,0.451534780578898,1.32114568400862,0.708333333333333,0.261547167592674,2.45679336802187,1.17906267454508,1.0722440250463,3.52539682539683,-1.273,0.642460317460317,0.131676199614881,0.489992855441772,0.951920878885243,0.357539682539683,0.241600317399933,0.336106811145511,1.8914135761013,0.411507936507936,0.078224940970798,0.423632301496311,0.95640751411543,0.572216386554622,0.269027268472789,0.410417887377105,1.84543016716741
"1212","Clemson","ACC",4360310,"Trevor Lawrence","rushing",6,40,1,6.7,10,7,53,0.113207547169811,471,71,0.150743099787686,0.170482851011138,2019,"QB","Dabo Swinney",0.172726235573844,5.5,"Florida State",0,0,2.75,1.25,1.91387940007591,2.14944502945233,8.08258331711124,8.69927551822196,0.000414604270207564,-1.8125058924145,26.1208791208791,25.0190647940803,21.0862068965517,21.1723106060606,0.171265877338343,0.481361027579787,1.04559695795017,0.547619047619048,0.183516260162602,3.0134837398374,1.01353658536585,0.650558943089431,3.90476190476191,-1.131,0.699502757294224,0.0859005396127957,0.545799951280247,0.807825980318974,0.300497242705776,0.318191150496467,0.309046602511973,1.92592100818668,0.442315425561042,0.11442452135239,0.497520325203252,0.745889716415511,0.541555886258476,0.238654517784949,0.460420960837165,1.46012616890335
"1213","Clemson","ACC",4360310,"Trevor Lawrence","rushing",6,40,1,6.7,10,7,53,0.113207547169811,471,71,0.150743099787686,0.170482851011138,2019,"QB","Dabo Swinney",0.170725092063266,6,"Florida State",0,0,2.75,1.25,1.91387940007591,2.14944502945233,8.08258331711124,8.69927551822196,0.000414604270207564,-1.8125058924145,26.1208791208791,25.0190647940803,21.0862068965517,21.1723106060606,0.171265877338343,0.481361027579787,1.04559695795017,0.547619047619048,0.183516260162602,3.0134837398374,1.01353658536585,0.650558943089431,3.90476190476191,-1.131,0.699502757294224,0.0859005396127957,0.545799951280247,0.807825980318974,0.300497242705776,0.318191150496467,0.309046602511973,1.92592100818668,0.442315425561042,0.11442452135239,0.497520325203252,0.745889716415511,0.541555886258476,0.238654517784949,0.460420960837165,1.46012616890335
"1214","Coastal Carolina","Sun Belt",4361033,"Fred Payton","rushing",7,31,0,4.4,37,7,27,0.259259259259259,520,54,0.103846153846154,0.134694440858556,2019,"QB","Jamey Chadwell",0.262156166814552,10.25,"Georgia State",1,0,1.75,1.75,1.79847143956204,1.92638167140569,7.73673477449731,8.80439217897179,0.00258837315285279,-0.472005345970728,25.8793103448276,29.1717343013903,26.2375,23.1895975887911,0.446511054230237,0.510170665308929,1.39244164624529,0.7,0.147619923935713,3.63931726168568,1.52402312599681,2.73998589130168,5.90714285714286,-1.2345,0.73518235963927,0.373365260752772,0.548356342817475,1.22019015041502,0.26481764036073,0.613350386861786,0.394607843137255,1.94697765186156,0.486051579188208,0.383173423030827,0.504830695620169,1.20867001077805,0.495422283706888,0.558341519440614,0.537247474747475,1.62106397309239
"1215","Colorado","Pac-12",3915436,"Steven Montez","rushing",3,12,0,4,14,7,40,0.075,436,65,0.149082568807339,0.153676024347036,2019,"QB","Mel Tucker",0.115962837837838,4.25,"Oregon",2,8,4.5,3.5,1.98657796726418,1.83374017802367,7.99799035961792,8.00560845988023,0.206073716617653,-0.673541350388652,28.8783783783784,24.4048799348799,20.6056338028169,24.0500409084884,-0.0409867992829568,0.286379383484163,1.18244058431631,0.791666666666667,0.226551389786684,2.45763655462185,0.612912087912088,0.289697802197802,1.25,-0.9985,0.583508908371041,-0.122834411048065,0.338796603912883,0.844677575872062,0.416491091628959,0.0825388765548187,0.209770114942529,1.78781026752432,0.403315893665158,-0.0537841402179668,0.288752424046542,0.8712072987809,0.57779270361991,-0.0589171620180156,0.250582358435554,1.63694082192891
"1216","Colorado State","Mountain West",4034857,"Patrick O'Brien","rushing",5,-13,0,-2.6,6,7,38,0.131578947368421,395,63,0.159493670886076,0.196451996409552,2019,"QB","Mike Bobo",0.166854636591479,5.5,"New Mexico",4,1,1.5,3,1.9321500269397,1.93915879442195,8.21118893072571,7.64697962855858,-0.789677675177558,-0.104431264784397,26.4444444444444,25.8462183130271,25.6969696969697,26.110293578886,0.310747103211258,0.473250992071364,1.28901994001321,0.733333333333333,0.223714036617262,2.65128668991572,0.871098517872711,1.1858253414705,4.2125,-2.0775,0.730530406623625,0.349376595248842,0.525024101411568,1.24359716866806,0.269469593376375,0.158603950959837,0.291071428571429,1.54476125100556,0.449744510215183,0.132405762294228,0.432105492589364,0.83443729259914,0.529781426907638,0.509673322289783,0.486678004535147,1.78159438398818
"1217","Connecticut","American Athletic",4291400,"Mike Beaudry","rushing",1,3,0,3,3,7,29,0.0344827586206897,428,21,0.0490654205607477,0.127764833799317,2019,"QB","Randy Edsall",0.216610183851563,7,"Tulane",1,0,1.5,1,2.00224962783433,1.72542089870684,8.66296058238725,8.15201470374269,-1.53926600043114,0.795719590084968,30.8166666666667,29.7581891792418,21.8875,25.1046120897683,0.0775268148943751,0.398887981118373,1.22560667731371,0.579365079365079,0.201638477801269,2.82507928118393,1.03779069767442,1.13451374207188,3.93214285714286,-1.19725,0.639177106027596,0.076544771603375,0.475893974611121,0.985345023203853,0.360822893972404,0.0768278404333058,0.259304413727202,1.85533958608552,0.533022421931736,0.107478315876655,0.452167019027484,0.886486824457156,0.460766158315178,0.0449228236417451,0.309949000724863,1.83352878641595
"1218","Duke","ACC",3917793,"Quentin Harris","rushing",14,38,1,2.7,8,7,55,0.254545454545455,490,160,0.326530612244898,0.329474241003271,2019,"QB","David Cutcliffe",0.345167374969204,14,"Georgia Tech",2,1,1.75,1.75,1.8993074726923,1.99198516451234,7.30269505332708,8.38292450058754,0.284850077920913,-1.00296190510423,25.9733333333333,24.8901661645769,22.0266666666667,25.2330774639634,0.16428425914925,0.402682436611008,1.21332259647327,0.916666666666667,0.197347287310285,2.80972631669903,0.973247959256285,1.05927254983684,3.075,-1.21725,0.685584157905586,0.0570993673980733,0.423958019511796,0.952137962401831,0.314415842094414,0.342071674043979,0.347004635334155,1.85274116579145,0.6259959286745,0.0777629606492409,0.392908987404825,1.04131439426097,0.353469645433931,0.426609191463453,0.373025514553648,2.06088321205547
"1219","Eastern Michigan","Mid-American",4259127,"Mike Glass III","rushing",13,36,2,2.8,18,7,33,0.393939393939394,379,95,0.25065963060686,0.300651589789521,2019,"QB","Chris Creighton",0.315422077922078,9.25,"Ball State",3,1,1,1.25,1.8873551622759,1.84534687843784,8.3895697623028,8.45449154290429,-1.60071584307552,0.679727709787942,24.5217391304348,24.3604853441769,24.1518987341772,22.9080227787124,0.169618663110737,0.423287926964398,1.21962937399765,0.679166666666667,0.259149757463961,2.47450149165357,0.98991027305231,1.18806563275717,3.96428571428571,-1.30825,0.647484698219992,0.0653443928513735,0.484388074248926,0.918873665378451,0.352515301780008,0.356819074677211,0.30448717948718,2.116261475703,0.478119974443504,0.0878965787008416,0.423008187014643,1.04341838288829,0.505157540084011,0.273561791010676,0.412999530278942,1.50988492688346
"1220","Florida","SEC",4034946,"Kyle Trask","rushing",10,21,0,2.1,12,7,40,0.25,363,55,0.151515151515152,0.188640483826509,2019,"QB","Dan Mullen",0.224207161707161,6.75,"LSU",2,4,2.75,1.75,1.8495538415003,1.96327180529277,8.27127409039841,9.1613968730686,0.696146483272809,-2.58350662117521,27.3690476190476,28.3547993369574,27.1041666666667,23.9830617382088,0.0171210291014289,0.33216883912656,1.39286457460966,0.458333333333333,0.266092375366569,2.28141129032258,0.506744868035191,0.725806451612903,2.80297619047619,-0.9535,0.634246045008913,-0.0363517762981274,0.369514540621098,1.13255288372596,0.365753954991087,0.187138195851311,0.284278123624473,2.05560468413743,0.37135639483066,-0.15552579353934,0.302859237536657,0.62372760033394,0.609944852941177,0.135749311650758,0.333057665604835,1.80783895495134
"1221","Florida Atlantic","Conference USA",4258236,"Nick Tronti","rushing",4,11,0,2.8,9,7,40,0.1,465,44,0.0946236559139785,0.130323353171983,2019,"QB","Lane Kiffin",0.209502037296291,9,"Middle Tennessee",0,1,1,4.5,1.90363324273706,1.9857406266899,8.7591731019436,9.03603391816379,0.134804050267985,-1.2091891712772,25.0985915492958,22.7676873588522,25.6056338028169,25.7820615610708,0.311190461832681,0.538070224205987,1.17335777855887,0.637662337662338,0.153146258503401,3.36208333333333,1.26111111111111,1.52896825396825,3.52886904761905,-0.939,0.748530919988457,0.2674609625243,0.583863192760395,0.997512922578371,0.251469080011543,0.444198075124078,0.413806818181818,1.9207751494454,0.549851005869225,0.223468629957435,0.558645124716553,0.865885423323545,0.431270580012866,0.476461996404445,0.506440751602042,1.72926744068708
"1222","Florida International","Conference USA",4244648,"Kaylan Wiggins","rushing",3,9,1,3,4,7,53,0.0566037735849057,451,49,0.108647450110865,0.119958724636929,2019,"QB","Butch Davis",0.172605655214351,6.25,"Charlotte",1,0,3.25,1.25,1.8974901115145,1.97897512474273,7.51291421992642,8.41213760481748,0.412966459214907,-1.819474194092,25.6231884057971,25.3902978057456,33.9259259259259,30.8669216225736,0.290965067074353,0.458395127118644,1.36773040938626,0.85,0.160236727714963,3.46649555784336,1.30842760498822,2.05923937474664,4.14772727272727,-1.5305,0.704197563559322,0.19179323772218,0.505887582355251,1.12135888903262,0.295802436440678,0.516587591539345,0.332264957264957,2.35960400199351,0.566664969035202,0.294147285176591,0.498231214905257,1.07147198699181,0.422457627118644,0.342323634923484,0.405570652173913,1.99616853924197
"1223","Florida State","ACC",4240020,"James Blackman","rushing",3,-3,0,-1,2,7,23,0.130434782608696,426,62,0.145539906103286,0.166734567974485,2019,"QB","Odell Haggins",0.190336942809083,6.75,"Clemson",3,6,3.75,3.75,1.90366161616162,1.92113635346064,8.39973484848485,7.85696704811634,0.38444973537603,-1.19487941565452,21.0862068965517,21.1723106060606,26.1208791208791,25.0190647940803,-0.0721990115622435,0.319143999428857,1.12261862434348,0.666666666666667,0.234106265356265,2.43539363226863,0.765484234234234,0.590473996723997,3.3,-1.11775,0.630601365983675,-0.136867803015765,0.362019221178207,0.923952487105757,0.369398634016325,0.0455767164688444,0.241865079365079,1.63827413172126,0.491974994645534,-0.0864584879174113,0.332847051597052,0.815608786974629,0.493147027676638,-0.128226838144419,0.269266994266994,1.64246550823764
"1224","Florida State","ACC",4240020,"James Blackman","rushing",3,-3,0,-1,2,7,23,0.130434782608696,426,62,0.145539906103286,0.166734567974485,2019,"QB","Willie Taggart",0.190336942809083,6.75,"Clemson",3,6,3.75,3.75,1.90366161616162,1.92113635346064,8.39973484848485,7.85696704811634,0.38444973537603,-1.19487941565452,21.0862068965517,21.1723106060606,26.1208791208791,25.0190647940803,-0.0721990115622435,0.319143999428857,1.12261862434348,0.666666666666667,0.234106265356265,2.43539363226863,0.765484234234234,0.590473996723997,3.3,-1.11775,0.630601365983675,-0.136867803015765,0.362019221178207,0.923952487105757,0.369398634016325,0.0455767164688444,0.241865079365079,1.63827413172126,0.491974994645534,-0.0864584879174113,0.332847051597052,0.815608786974629,0.493147027676638,-0.128226838144419,0.269266994266994,1.64246550823764
"1225","Fresno State","Mountain West",4242995,"Jorge Reyna","rushing",2,-13,0,-6.5,0,7,15,0.133333333333333,394,98,0.248730964467005,0.251687148827179,2019,"QB","Jeff Tedford",0.298622186780082,10.25,"Air Force",1,1,1.25,1.75,1.91648858871736,1.91400671779001,7.99306687154565,8.53686743366455,-0.813507907528158,-0.551211233142503,29.3095238095238,27.2632575994189,32.9027777777778,29.0897218755571,0.234541167055043,0.424635534549328,1.32409165748166,0.667857142857143,0.170290898617512,2.71242367511521,0.752539362519201,0.477788978494624,4.42083333333333,-1.48225,0.660481294101984,0.110912736027885,0.443287037037037,1.03411452988162,0.339518705898016,0.443157147315974,0.38208041958042,1.85011892825708,0.541056450539209,0.0504385191920884,0.376593701996928,0.941401866070547,0.447876447876448,0.703912486851946,0.532165291938748,1.80192417020431
"1226","Georgia","SEC",4240689,"Jake Fromm","rushing",6,6,0,1,9,7,43,0.13953488372093,460,30,0.0652173913043478,0.0704848779085414,2019,"QB","Kirby Smart",0.0620416169196658,2.25,"South Carolina",3,0,2.25,3.25,1.82580420466059,2.11578999954325,8.14158453274927,8.78027893867422,1.68169462674363,-2.42009162853293,22.7789473684211,30.5454786738685,21.1176470588235,22.5102688672695,0.100379992988344,0.356187528396184,1.26721031718729,0.666666666666667,0.206255328218244,2.50911391730605,0.923326939471441,1.34622762148338,2.38571428571429,-1.267,0.618295058719866,-0.0107268111659423,0.400387959393402,0.99822975643971,0.381704941280134,0.345064398346537,0.294608047897522,1.93551563224419,0.409767684798921,-0.0323536752903912,0.309489556692242,1.12175031671816,0.57345361268294,0.241402931640457,0.37881265826736,1.50614555544109
"1227","Georgia State","Sun Belt",4361902,"Dan Ellington","rushing",19,128,0,6.7,57,7,56,0.339285714285714,558,146,0.261648745519713,0.260182471251636,2019,"QB","Shawn Elliott",0.292434977863116,15.25,"Coastal Carolina",2,4,1.75,1,1.87694729844695,1.81191439197198,7.9221790863853,7.93920328006243,0.670969076119109,0.560540488561018,26.2375,23.1895975887911,25.8793103448276,29.1717343013903,0.0778381013890228,0.402595453379314,1.1901424336665,0.697916666666667,0.241940588651115,2.23194966583124,0.88101905404537,0.837242143821091,3.31875,-1.80275,0.679739518698391,-0.0506247425930602,0.466019503546099,0.881612779213144,0.320260481301609,0.38866197219698,0.273697250639386,2.47457602563102,0.548774707949501,0.00866639030960034,0.391749405565195,1.00108831091387,0.451225292050499,0.147465645155748,0.41116028708134,1.43400323034771
"1228","Hawai'i","Mountain West",4038220,"Cole McDonald","rushing",8,54,1,6.8,17,7,19,0.421052631578947,368,80,0.217391304347826,0.249803658378012,2019,"QB","Nick Rolovich",0.241895424836601,6.75,"Boise State",0,0,3.75,0.75,1.76610592169751,1.92816136043984,8.0723120073146,8.69409682265695,0.143636214530649,-0.529209934829663,23.7391304347826,27.826263628347,25.8157894736842,26.0746980169992,-0.0123239285397236,0.36345389107017,1.11600121505561,0.575,0.204001924001924,3.10973737373737,1.25088023088023,1.06959595959596,2.49583333333333,-1.323,0.626610792308467,-0.122413652405529,0.407768246187364,0.924028450239584,0.373389207691533,0.0966193156136979,0.255575980392157,1.47024083573685,0.521788561486963,0.0897177358698019,0.444283309283309,0.896134574189144,0.46672943093728,-0.0794106512712372,0.286844229217111,1.58123362297145
"1229","Houston","American Athletic",4360175,"Clayton Tune","rushing",4,3,0,0.8,5,7,37,0.108108108108108,465,66,0.141935483870968,0.260406026222353,2019,"QB","Dana Holgorsen",0.358833195789718,14.5,"Cincinnati",1,2,2.75,5.75,1.88677413273002,1.95277833538593,8.40589608920491,9.03735588843255,-0.125021411442191,-0.294328964645231,27.1641791044776,27.2249599593734,30.6896551724138,27.7326416273785,0.0999938084713104,0.40830173103217,1.11122444200537,0.772222222222222,0.195258375407117,2.85060562033102,1.0046901674476,1.38568946520892,3.625,-1.18375,0.635811856667441,0.0913919254346999,0.495016859438662,0.951967541791601,0.364188143332559,0.174972308187511,0.268614718614719,1.75442559487563,0.525801666537678,0.180263864561292,0.405815565483758,1.08330284161689,0.457390423857803,0.0564187865828085,0.403227642066928,1.30844920368854
"1230","Illinois","Big Ten",4371942,"Matt Robinson","rushing",11,-16,1,-1.5,9,7,43,0.255813953488372,443,30,0.0677200902934537,0.183505166518311,2019,"QB","Lovie Smith",0.190237747145642,6.5,"Michigan",6,1,3,2.5,1.93163365065864,1.90088048603465,8.17427077588395,7.6929225110069,-0.962711449709631,-0.326464059360896,25.1805555555556,22.8281490015361,25.5285714285714,23.6432589634031,-0.00525030588996373,0.386570314619716,0.984035813876217,0.779761904761905,0.177582167518608,2.69365275535826,0.521545152901085,0.800292574656981,2.10833333333333,-1.3385,0.728060141375487,-0.0452834290844624,0.432840206509117,0.751439174640265,0.271939858624513,-0.063478513696399,0.237842617152962,1.68741212843966,0.612205232881856,-0.0364297883907563,0.378853353959286,0.641952106834354,0.376859858328758,-0.205727044850512,0.382224736048265,1.39763727862071
"1231","Indiana","Big Ten",4360423,"Michael Penix Jr.","rushing",2,5,0,2.5,7,7,38,0.0526315789473684,436,22,0.0504587155963303,0.103007351265865,2019,"QB","Tom Allen",0.208790671693897,6.75,"Rutgers",0,0,1,2,1.8735700374777,2.02701272021829,7.80446268322886,8.6135031071085,0.549479335420502,-1.74825436122122,29.8356164383562,28.9870667670053,30.9130434782609,29.6482752534976,0.29499884290046,0.476397627378561,1.20336015182533,0.841666666666667,0.185858994240142,3.03605632476739,1.00658396101019,1.57367024811697,4.74017857142857,-1.4005,0.712406882438066,0.298011316795697,0.531756191592257,1.07817631926474,0.287593117561934,0.329459380626995,0.361050986050986,1.65711722134961,0.544015340504115,0.232968297871774,0.454414045192734,1.08586619873706,0.439520561999179,0.421774908376566,0.479380341880342,1.54606947342534
"1232","Indiana","Big Ten",4360423,"Michael Penix Jr.","rushing",2,5,0,2.5,7,7,38,0.0526315789473684,436,22,0.0504587155963303,0.103007351265865,2019,"QB","Tom Allen",0.168918263400436,5.5,"Rutgers",0,0,1,2,1.8735700374777,2.02701272021829,7.80446268322886,8.6135031071085,0.549479335420502,-1.74825436122122,29.8356164383562,28.9870667670053,30.9130434782609,29.6482752534976,0.29499884290046,0.476397627378561,1.20336015182533,0.841666666666667,0.185858994240142,3.03605632476739,1.00658396101019,1.57367024811697,4.74017857142857,-1.4005,0.712406882438066,0.298011316795697,0.531756191592257,1.07817631926474,0.287593117561934,0.329459380626995,0.361050986050986,1.65711722134961,0.544015340504115,0.232968297871774,0.454414045192734,1.08586619873706,0.439520561999179,0.421774908376566,0.479380341880342,1.54606947342534
"1233","Iowa State","Big 12",4361741,"Brock Purdy","rushing",6,-15,1,-2.5,2,7,43,0.13953488372093,385,86,0.223376623376623,0.236386217919266,2019,"QB","Matt Campbell",0.376384373094899,10.75,"West Virginia",3,0,2.5,0.75,1.77704860371977,2.04364643550319,7.91129408196334,8.20616921877697,0.109858023040197,-1.56049448803346,29.7397260273973,26.6363912093598,26.9622641509434,25.2998701359689,0.203417722570468,0.462713974128113,1.1036536003152,0.90625,0.157171020582146,3.26966512148338,1.36967939349653,0.848887924735111,4.53809523809524,-1.393,0.705568654525955,0.199870569360059,0.531506205902237,0.972334774110209,0.294431345474045,0.205682522522038,0.295117845117845,1.82837961512937,0.511540563251008,0.171362952071187,0.501604174278407,0.848673527009071,0.475227096692868,0.257648265428736,0.410897435897436,1.49811194590073
"1234","Kent State","Mid-American",4244068,"Dustin Crum","rushing",14,82,0,5.9,42,7,48,0.291666666666667,494,145,0.293522267206478,0.299578944339974,2019,"QB","Sean Lewis",0.274776785714286,9.5,"Akron",2,0,0,0.5,2.04968181042458,1.83743284493284,8.41425633010877,7.43730870980871,-0.841980675318307,0.928449085936266,25.7101449275362,23.1926276725379,29.9344262295082,24.7241167254211,0.180004162377843,0.449658869395711,1.10439243992315,0.517482517482518,0.176239814107461,2.91718551056786,0.856219760631525,0.758395403615992,2.86458333333333,-1.753,0.72611743977843,0.185951668478943,0.488392455497719,1.00896659600292,0.27388256022157,0.184263787375473,0.342812717972565,1.46394102521604,0.560714742487188,0.063250300572118,0.401889164756812,0.862294052295999,0.418640461132721,0.363524123478732,0.49481351981352,1.44780963160715
