"","salary","dk_own","slate_size","L3_attempts","L3_completion_percent","L3_completions","L3_first_downs","L3_interceptions","L3_qb_rating","L3_sacks","L3_touchdowns","L3_yards","L3_ypa","L3_pa_dkpts","L3_pa_fdpts","L3_ra","L3_fumbles","L3_longest","L3_rtd","L3_ry","L3_rypa","L3_ru_dkpts","L3_ru_fdpts","dk_pts","fd_pts","L3_dk_pts","L3_fd_pts","implied_total","opp_implied_total","L4_def_rushing_plays_explosiveness","L4_def_passing_plays_rate","L4_def_passing_plays_ppa","L4_def_passing_plays_success_rate","L4_def_passing_plays_explosiveness","L4_avg_down","L4_avg_distance","L4_avg_def_drive_efficiency","L4_avg_drive_efficiency","L4_avg_def_distance","L4_avg_def_down","favorite","opp_L4_attempts","opp_L4_ra","opp_L4_run_perc","opp_L4_pass_perc","opp_L4_opp_run_perc","opp_L4_opp_pass_perc","opp_L4_opp_pts","opp_L4_pts","opp_L4_opp_ppg","opp_L4_opp_tpp","opp_L4_opp_pos","opp_L4_ppg","opp_L4_tpp","opp_L4_off_ppa","opp_L4_off_success_rate","opp_L4_off_explosiveness","opp_L4_off_power_success","opp_L4_off_stuff_rate","opp_L4_off_line_yds","opp_L4_off_second_lvl_yds","opp_L4_off_open_field_yds","opp_L4_off_field_pos_avg_predicted_points","opp_L4_off_standard_downs_rate","opp_L4_off_standard_downs_ppa","opp_L4_off_standard_downs_success_rate","opp_L4_off_standard_downs_explosiveness","opp_L4_off_passing_downs_rate","opp_L4_off_passing_downs_ppa","opp_L4_off_passing_downs_success_rate","opp_L4_off_passing_downs_explosiveness","opp_L4_off_rushing_plays_rate","opp_L4_off_rushing_plays_ppa","opp_L4_off_rushing_plays_success_rate","opp_L4_off_rushing_plays_explosiveness","opp_L4_off_passing_plays_rate","opp_L4_off_passing_plays_ppa","opp_L4_off_passing_plays_success_rate","opp_L4_off_passing_plays_explosiveness","opp_L4_def_ppa","opp_L4_def_success_rate","opp_L4_def_explosiveness","opp_L4_def_power_success","opp_L4_def_stuff_rate","opp_L4_def_line_yds","opp_L4_def_second_lvl_yds","opp_L4_def_open_field_yds","opp_L4_def_pts_per_opp","opp_L4def_field_pos_avg_predicted_points","opp_L4_def_standard_downs_rate","opp_L4_def_standard_downs_ppa","opp_L4_def_standard_downs_success_rate","opp_L4_def_standard_downs_explosiveness","opp_L4_def_passing_downs_rate","opp_L4_def_passing_downs_ppa","opp_L4_def_passing_downs_success_rate","opp_L4_def_passing_downs_explosiveness","opp_L4_def_rushing_plays_rate","opp_L4_def_rushing_plays_ppa","opp_L4_def_rushing_plays_success_rate","opp_L4_def_rushing_plays_explosiveness","opp_L4_def_passing_plays_rate","opp_L4_def_passing_plays_ppa","opp_L4_def_passing_plays_success_rate","opp_L4_def_passing_plays_explosiveness","opp_L4_avg_drive_efficiency","opp_L4_avg_def_drive_efficiency","opp_L4_avg_down","opp_L4_avg_def_down","opp_L4_avg_distance","opp_L4_avg_def_distance"
"35",8800,0.04,12,19.25,67.625,12.5,8.25,0.75,107.975,0.75,1,209.75,11.075,11.64,11.64,4.75,0.5,16.75,1.25,39.25,5.6,11.675,10.425,34.86,34.86,23.315,22.065,29,17.5,1.10275329275408,0.500664904269807,0.0454365885759405,0.329694154084398,1.80395660005453,1.90304566948731,7.68322237431558,-2.03462056986072,0.225422207109479,9.04048704932309,2.10711419492918,1,34.3333333333333,27,0.443589743589743,0.556410256410257,0.472427983539095,0.527572016460905,26,22,71.7666666666667,24.422414632812,0.607407407407407,67.3,27.1619613670134,0.243507862937252,0.445206784829426,1.17621887759571,0.833333333333333,0.0266666666666667,4.11733333333333,1.48,1.49333333333333,0.892,0.70611778158948,0.162865230352511,0.49537037037037,0.983593014658611,0.29388221841052,0.485345400990469,0.344322344322344,1.82695533204849,0.409757956927768,0.288378961490271,0.573333333333333,0.847576451354122,0.580141032971222,0.234120179322339,0.369047619047619,1.53377033520494,0.21395286783406,0.407602813852814,1.50902337297815,1,0.203703703703704,3.0937037037037,1.13518518518519,0.9,2.26666666666667,-1.397,0.624458874458874,0.298899281878984,0.476388888888889,1.30051964927174,0.375541125541126,0.0723649564225044,0.293103448275862,2.06240980069533,0.444805194805195,0.0947717608076793,0.412962962962963,0.98288540699709,0.544778138528139,0.3102204226538,0.398504273504273,1.89814877422926,-0.199104474837415,-0.544675836777678,1.92355889724311,1.9,7.84857978279031,9.19825708061002
"36",8800,0.04,12,19.25,67.625,12.5,8.25,0.75,107.975,0.75,1,209.75,11.075,11.64,11.64,5.25,0,14.5,1,30.5,4.95,9.05,9.05,34.86,34.86,20.69,20.69,29,17.5,1.10275329275408,0.500664904269807,0.0454365885759405,0.329694154084398,1.80395660005453,1.90304566948731,7.68322237431558,-2.03462056986072,0.225422207109479,9.04048704932309,2.10711419492918,1,36,33.6666666666667,0.475235313209996,0.524764686790003,0.455555555555556,0.544444444444444,20.3333333333333,18.3333333333333,70.1,24.0738147413372,0.584722222222222,69.9666666666667,26.4877883217008,0.136489366050917,0.432789432789433,0.925935951310808,0.851851851851852,0.108527131782946,3.37751937984496,1.06170542635659,1.31627906976744,1.05633333333333,0.685314685314685,0.156846783520133,0.518518518518518,0.799183906810888,0.314685314685315,0.0899632593154927,0.246031746031746,1.50035924148931,0.436285936285936,0.19540280485788,0.542945736434109,0.732586598283396,0.553613053613054,0.120812527653151,0.373809523809524,1.13868695997922,0.20540485081242,0.43000730994152,1.32973287654189,0.866666666666667,0.231182795698925,3.01989247311828,1.01523297491039,0.35663082437276,2.46666666666667,-1.477,0.673976608187134,0.268600991317328,0.506060606060606,1.164279724904,0.326023391812865,0.139021321732312,0.269230769230769,2.02725446014674,0.431286549707602,-0.0288353463562127,0.443548387096774,0.726647015318234,0.558296783625731,0.448593138204309,0.414529914529915,1.83033192646088,0.615213893663047,-2.20354008775668,2.01952380952381,1.94256854256854,7.73015873015873,8.86628186628187
"37",8800,0.04,12,19.25,67.625,12.5,8.25,0.75,107.975,0.75,1,209.75,11.075,11.64,11.64,5.25,0,14.5,1,30.5,4.95,9.05,9.05,34.86,34.86,20.69,20.69,29,17.5,1.10275329275408,0.500664904269807,0.0454365885759405,0.329694154084398,1.80395660005453,1.90304566948731,7.68322237431558,-2.03462056986072,0.225422207109479,9.04048704932309,2.10711419492918,1,34.3333333333333,27,0.443589743589743,0.556410256410257,0.472427983539095,0.527572016460905,26,22,71.7666666666667,24.422414632812,0.607407407407407,67.3,27.1619613670134,0.243507862937252,0.445206784829426,1.17621887759571,0.833333333333333,0.0266666666666667,4.11733333333333,1.48,1.49333333333333,0.892,0.70611778158948,0.162865230352511,0.49537037037037,0.983593014658611,0.29388221841052,0.485345400990469,0.344322344322344,1.82695533204849,0.409757956927768,0.288378961490271,0.573333333333333,0.847576451354122,0.580141032971222,0.234120179322339,0.369047619047619,1.53377033520494,0.21395286783406,0.407602813852814,1.50902337297815,1,0.203703703703704,3.0937037037037,1.13518518518519,0.9,2.26666666666667,-1.397,0.624458874458874,0.298899281878984,0.476388888888889,1.30051964927174,0.375541125541126,0.0723649564225044,0.293103448275862,2.06240980069533,0.444805194805195,0.0947717608076793,0.412962962962963,0.98288540699709,0.544778138528139,0.3102204226538,0.398504273504273,1.89814877422926,-0.199104474837415,-0.544675836777678,1.92355889724311,1.9,7.84857978279031,9.19825708061002
"38",8800,0.04,12,20.75,69.35,13.75,9.5,0.75,111.8,0.75,1.5,202,10.35,13.33,13.33,4.75,0.5,16.75,1.25,39.25,5.6,11.675,10.425,34.86,34.86,25.005,23.755,29,17.5,1.10275329275408,0.500664904269807,0.0454365885759405,0.329694154084398,1.80395660005453,1.90304566948731,7.68322237431558,-2.03462056986072,0.225422207109479,9.04048704932309,2.10711419492918,1,36,33.6666666666667,0.475235313209996,0.524764686790003,0.455555555555556,0.544444444444444,20.3333333333333,18.3333333333333,70.1,24.0738147413372,0.584722222222222,69.9666666666667,26.4877883217008,0.136489366050917,0.432789432789433,0.925935951310808,0.851851851851852,0.108527131782946,3.37751937984496,1.06170542635659,1.31627906976744,1.05633333333333,0.685314685314685,0.156846783520133,0.518518518518518,0.799183906810888,0.314685314685315,0.0899632593154927,0.246031746031746,1.50035924148931,0.436285936285936,0.19540280485788,0.542945736434109,0.732586598283396,0.553613053613054,0.120812527653151,0.373809523809524,1.13868695997922,0.20540485081242,0.43000730994152,1.32973287654189,0.866666666666667,0.231182795698925,3.01989247311828,1.01523297491039,0.35663082437276,2.46666666666667,-1.477,0.673976608187134,0.268600991317328,0.506060606060606,1.164279724904,0.326023391812865,0.139021321732312,0.269230769230769,2.02725446014674,0.431286549707602,-0.0288353463562127,0.443548387096774,0.726647015318234,0.558296783625731,0.448593138204309,0.414529914529915,1.83033192646088,0.615213893663047,-2.20354008775668,2.01952380952381,1.94256854256854,7.73015873015873,8.86628186628187
"39",8800,0.04,12,20.75,69.35,13.75,9.5,0.75,111.8,0.75,1.5,202,10.35,13.33,13.33,4.75,0.5,16.75,1.25,39.25,5.6,11.675,10.425,34.86,34.86,25.005,23.755,29,17.5,1.10275329275408,0.500664904269807,0.0454365885759405,0.329694154084398,1.80395660005453,1.90304566948731,7.68322237431558,-2.03462056986072,0.225422207109479,9.04048704932309,2.10711419492918,1,34.3333333333333,27,0.443589743589743,0.556410256410257,0.472427983539095,0.527572016460905,26,22,71.7666666666667,24.422414632812,0.607407407407407,67.3,27.1619613670134,0.243507862937252,0.445206784829426,1.17621887759571,0.833333333333333,0.0266666666666667,4.11733333333333,1.48,1.49333333333333,0.892,0.70611778158948,0.162865230352511,0.49537037037037,0.983593014658611,0.29388221841052,0.485345400990469,0.344322344322344,1.82695533204849,0.409757956927768,0.288378961490271,0.573333333333333,0.847576451354122,0.580141032971222,0.234120179322339,0.369047619047619,1.53377033520494,0.21395286783406,0.407602813852814,1.50902337297815,1,0.203703703703704,3.0937037037037,1.13518518518519,0.9,2.26666666666667,-1.397,0.624458874458874,0.298899281878984,0.476388888888889,1.30051964927174,0.375541125541126,0.0723649564225044,0.293103448275862,2.06240980069533,0.444805194805195,0.0947717608076793,0.412962962962963,0.98288540699709,0.544778138528139,0.3102204226538,0.398504273504273,1.89814877422926,-0.199104474837415,-0.544675836777678,1.92355889724311,1.9,7.84857978279031,9.19825708061002
"40",8800,0.04,12,20.75,69.35,13.75,9.5,0.75,111.8,0.75,1.5,202,10.35,13.33,13.33,5.25,0,14.5,1,30.5,4.95,9.05,9.05,34.86,34.86,22.38,22.38,29,17.5,1.10275329275408,0.500664904269807,0.0454365885759405,0.329694154084398,1.80395660005453,1.90304566948731,7.68322237431558,-2.03462056986072,0.225422207109479,9.04048704932309,2.10711419492918,1,36,33.6666666666667,0.475235313209996,0.524764686790003,0.455555555555556,0.544444444444444,20.3333333333333,18.3333333333333,70.1,24.0738147413372,0.584722222222222,69.9666666666667,26.4877883217008,0.136489366050917,0.432789432789433,0.925935951310808,0.851851851851852,0.108527131782946,3.37751937984496,1.06170542635659,1.31627906976744,1.05633333333333,0.685314685314685,0.156846783520133,0.518518518518518,0.799183906810888,0.314685314685315,0.0899632593154927,0.246031746031746,1.50035924148931,0.436285936285936,0.19540280485788,0.542945736434109,0.732586598283396,0.553613053613054,0.120812527653151,0.373809523809524,1.13868695997922,0.20540485081242,0.43000730994152,1.32973287654189,0.866666666666667,0.231182795698925,3.01989247311828,1.01523297491039,0.35663082437276,2.46666666666667,-1.477,0.673976608187134,0.268600991317328,0.506060606060606,1.164279724904,0.326023391812865,0.139021321732312,0.269230769230769,2.02725446014674,0.431286549707602,-0.0288353463562127,0.443548387096774,0.726647015318234,0.558296783625731,0.448593138204309,0.414529914529915,1.83033192646088,0.615213893663047,-2.20354008775668,2.01952380952381,1.94256854256854,7.73015873015873,8.86628186628187
"41",8800,0.04,12,20.75,69.35,13.75,9.5,0.75,111.8,0.75,1.5,202,10.35,13.33,13.33,5.25,0,14.5,1,30.5,4.95,9.05,9.05,34.86,34.86,22.38,22.38,29,17.5,1.10275329275408,0.500664904269807,0.0454365885759405,0.329694154084398,1.80395660005453,1.90304566948731,7.68322237431558,-2.03462056986072,0.225422207109479,9.04048704932309,2.10711419492918,1,34.3333333333333,27,0.443589743589743,0.556410256410257,0.472427983539095,0.527572016460905,26,22,71.7666666666667,24.422414632812,0.607407407407407,67.3,27.1619613670134,0.243507862937252,0.445206784829426,1.17621887759571,0.833333333333333,0.0266666666666667,4.11733333333333,1.48,1.49333333333333,0.892,0.70611778158948,0.162865230352511,0.49537037037037,0.983593014658611,0.29388221841052,0.485345400990469,0.344322344322344,1.82695533204849,0.409757956927768,0.288378961490271,0.573333333333333,0.847576451354122,0.580141032971222,0.234120179322339,0.369047619047619,1.53377033520494,0.21395286783406,0.407602813852814,1.50902337297815,1,0.203703703703704,3.0937037037037,1.13518518518519,0.9,2.26666666666667,-1.397,0.624458874458874,0.298899281878984,0.476388888888889,1.30051964927174,0.375541125541126,0.0723649564225044,0.293103448275862,2.06240980069533,0.444805194805195,0.0947717608076793,0.412962962962963,0.98288540699709,0.544778138528139,0.3102204226538,0.398504273504273,1.89814877422926,-0.199104474837415,-0.544675836777678,1.92355889724311,1.9,7.84857978279031,9.19825708061002
"43",8700,0.18,12,25.5,63.4,15.5,11.5,1,99.8,1,2,220.5,9.1,15.82,15.82,9,0,20.5,1,47,4.5,10.7,10.7,25.84,23.84,26.52,26.52,37,29,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.91659580498866,8.4781370881686,-2.79172912667641,1.3815648631405,8.51489515697085,2.02859264834427,1,44.6666666666667,32,0.420782342657343,0.579217657342657,0.483635679306465,0.516364320693535,33.6666666666667,37.3333333333333,75.8,23.7029406945701,0.622800925925926,76.5333333333333,23.0063079610625,0.282269842818957,0.458561068838638,1.32718627327351,0.814814814814815,0.154970760233918,3.21177777777778,1.09146198830409,1.65473684210526,1.39033333333333,0.736892015211595,0.213670933368938,0.51010101010101,1.08601253003565,0.263107984788405,0.502977865279602,0.320289855072464,2.45263649172804,0.41680225251118,0.190646920630919,0.449005847953216,1.05051356753721,0.572445059316777,0.43346124613232,0.477136752136752,1.54535601176432,0.261250031315852,0.41852663051036,1.37876224832065,0.877777777777778,0.143498168498168,2.8329822954823,0.857814407814408,1.14514652014652,4.26147186147186,-1.43866666666667,0.680375932879062,0.150483640190103,0.429381182424661,1.18327075074115,0.319624067120938,0.492234522469999,0.395405669599218,1.908042143948,0.460737959486395,0.086958310234669,0.356990231990232,1.08795466046579,0.532169841932045,0.470350076673698,0.482154088050314,1.58524703827612,-0.516941056504301,0.0265408970582199,1.8106239242685,1.84829620859868,7.93241967871486,8.63766757582219
"44",8700,0.18,12,25.5,63.4,15.5,11.5,1,99.8,1,2,220.5,9.1,15.82,15.82,9,0,20.5,1,47,4.5,10.7,10.7,25.84,23.84,26.52,26.52,37,29,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.91659580498866,8.4781370881686,-2.79172912667641,1.3815648631405,8.51489515697085,2.02859264834427,1,37,40.3333333333333,0.522064393939394,0.477935606060606,0.459702440446443,0.540297559553557,27.6666666666667,38.6666666666667,73.3,24.135753374625,0.611458333333333,75.5,23.046357615894,0.345647564445287,0.486537259314829,1.39849779222079,0.878306878306878,0.133175888439046,3.65534188034188,1.37197480881691,1.89345479082321,1.26966666666667,0.753125781445361,0.254539724330844,0.51010101010101,1.13432956518779,0.246874218554639,0.637648441641108,0.416666666666667,2.51914120174142,0.525243810952738,0.238810680166178,0.488236617183986,1.00956042245912,0.451503500875219,0.649189514376991,0.496111111111111,1.92186300882929,0.325123173709407,0.420510757494487,1.45945778193445,0.822222222222222,0.131141846659088,3.1822639046777,0.939423603216707,1.4339396235948,4.18571428571429,-1.26033333333333,0.651275403778533,0.187255887473998,0.436047849091327,1.24767147239589,0.348724596221467,0.587318218702463,0.395405669599218,1.97225336723168,0.448171821920257,0.167589643612127,0.381415519346554,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,-0.170058932475224,0.151942565493114,1.76865113515286,1.87274695275176,7.78731763789853,9.07514296758532
"48",8700,0.18,12,25.5,63.4,15.5,11.5,1,99.8,1,2,220.5,9.1,15.82,15.82,10.75,0.5,25.5,0.75,56.75,4.875,9.675,9.175,25.84,23.84,25.495,24.995,37,29,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.91659580498866,8.4781370881686,-2.79172912667641,1.3815648631405,8.51489515697085,2.02859264834427,1,44.6666666666667,32,0.420782342657343,0.579217657342657,0.483635679306465,0.516364320693535,33.6666666666667,37.3333333333333,75.8,23.7029406945701,0.622800925925926,76.5333333333333,23.0063079610625,0.282269842818957,0.458561068838638,1.32718627327351,0.814814814814815,0.154970760233918,3.21177777777778,1.09146198830409,1.65473684210526,1.39033333333333,0.736892015211595,0.213670933368938,0.51010101010101,1.08601253003565,0.263107984788405,0.502977865279602,0.320289855072464,2.45263649172804,0.41680225251118,0.190646920630919,0.449005847953216,1.05051356753721,0.572445059316777,0.43346124613232,0.477136752136752,1.54535601176432,0.261250031315852,0.41852663051036,1.37876224832065,0.877777777777778,0.143498168498168,2.8329822954823,0.857814407814408,1.14514652014652,4.26147186147186,-1.43866666666667,0.680375932879062,0.150483640190103,0.429381182424661,1.18327075074115,0.319624067120938,0.492234522469999,0.395405669599218,1.908042143948,0.460737959486395,0.086958310234669,0.356990231990232,1.08795466046579,0.532169841932045,0.470350076673698,0.482154088050314,1.58524703827612,-0.516941056504301,0.0265408970582199,1.8106239242685,1.84829620859868,7.93241967871486,8.63766757582219
"49",8700,0.18,12,25.5,63.4,15.5,11.5,1,99.8,1,2,220.5,9.1,15.82,15.82,10.75,0.5,25.5,0.75,56.75,4.875,9.675,9.175,25.84,23.84,25.495,24.995,37,29,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.91659580498866,8.4781370881686,-2.79172912667641,1.3815648631405,8.51489515697085,2.02859264834427,1,37,40.3333333333333,0.522064393939394,0.477935606060606,0.459702440446443,0.540297559553557,27.6666666666667,38.6666666666667,73.3,24.135753374625,0.611458333333333,75.5,23.046357615894,0.345647564445287,0.486537259314829,1.39849779222079,0.878306878306878,0.133175888439046,3.65534188034188,1.37197480881691,1.89345479082321,1.26966666666667,0.753125781445361,0.254539724330844,0.51010101010101,1.13432956518779,0.246874218554639,0.637648441641108,0.416666666666667,2.51914120174142,0.525243810952738,0.238810680166178,0.488236617183986,1.00956042245912,0.451503500875219,0.649189514376991,0.496111111111111,1.92186300882929,0.325123173709407,0.420510757494487,1.45945778193445,0.822222222222222,0.131141846659088,3.1822639046777,0.939423603216707,1.4339396235948,4.18571428571429,-1.26033333333333,0.651275403778533,0.187255887473998,0.436047849091327,1.24767147239589,0.348724596221467,0.587318218702463,0.395405669599218,1.97225336723168,0.448171821920257,0.167589643612127,0.381415519346554,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,-0.170058932475224,0.151942565493114,1.76865113515286,1.87274695275176,7.78731763789853,9.07514296758532
"53",8700,0.18,12,27.75,59.25,16,12.25,0.75,105.3,1.5,2.5,237.75,8.85,18.76,18.76,9,0,20.5,1,47,4.5,10.7,10.7,25.84,23.84,29.46,29.46,37,29,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.91659580498866,8.4781370881686,-2.79172912667641,1.3815648631405,8.51489515697085,2.02859264834427,1,44.6666666666667,32,0.420782342657343,0.579217657342657,0.483635679306465,0.516364320693535,33.6666666666667,37.3333333333333,75.8,23.7029406945701,0.622800925925926,76.5333333333333,23.0063079610625,0.282269842818957,0.458561068838638,1.32718627327351,0.814814814814815,0.154970760233918,3.21177777777778,1.09146198830409,1.65473684210526,1.39033333333333,0.736892015211595,0.213670933368938,0.51010101010101,1.08601253003565,0.263107984788405,0.502977865279602,0.320289855072464,2.45263649172804,0.41680225251118,0.190646920630919,0.449005847953216,1.05051356753721,0.572445059316777,0.43346124613232,0.477136752136752,1.54535601176432,0.261250031315852,0.41852663051036,1.37876224832065,0.877777777777778,0.143498168498168,2.8329822954823,0.857814407814408,1.14514652014652,4.26147186147186,-1.43866666666667,0.680375932879062,0.150483640190103,0.429381182424661,1.18327075074115,0.319624067120938,0.492234522469999,0.395405669599218,1.908042143948,0.460737959486395,0.086958310234669,0.356990231990232,1.08795466046579,0.532169841932045,0.470350076673698,0.482154088050314,1.58524703827612,-0.516941056504301,0.0265408970582199,1.8106239242685,1.84829620859868,7.93241967871486,8.63766757582219
"54",8700,0.18,12,27.75,59.25,16,12.25,0.75,105.3,1.5,2.5,237.75,8.85,18.76,18.76,9,0,20.5,1,47,4.5,10.7,10.7,25.84,23.84,29.46,29.46,37,29,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.91659580498866,8.4781370881686,-2.79172912667641,1.3815648631405,8.51489515697085,2.02859264834427,1,37,40.3333333333333,0.522064393939394,0.477935606060606,0.459702440446443,0.540297559553557,27.6666666666667,38.6666666666667,73.3,24.135753374625,0.611458333333333,75.5,23.046357615894,0.345647564445287,0.486537259314829,1.39849779222079,0.878306878306878,0.133175888439046,3.65534188034188,1.37197480881691,1.89345479082321,1.26966666666667,0.753125781445361,0.254539724330844,0.51010101010101,1.13432956518779,0.246874218554639,0.637648441641108,0.416666666666667,2.51914120174142,0.525243810952738,0.238810680166178,0.488236617183986,1.00956042245912,0.451503500875219,0.649189514376991,0.496111111111111,1.92186300882929,0.325123173709407,0.420510757494487,1.45945778193445,0.822222222222222,0.131141846659088,3.1822639046777,0.939423603216707,1.4339396235948,4.18571428571429,-1.26033333333333,0.651275403778533,0.187255887473998,0.436047849091327,1.24767147239589,0.348724596221467,0.587318218702463,0.395405669599218,1.97225336723168,0.448171821920257,0.167589643612127,0.381415519346554,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,-0.170058932475224,0.151942565493114,1.76865113515286,1.87274695275176,7.78731763789853,9.07514296758532
"58",8700,0.18,12,27.75,59.25,16,12.25,0.75,105.3,1.5,2.5,237.75,8.85,18.76,18.76,10.75,0.5,25.5,0.75,56.75,4.875,9.675,9.175,25.84,23.84,28.435,27.935,37,29,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.91659580498866,8.4781370881686,-2.79172912667641,1.3815648631405,8.51489515697085,2.02859264834427,1,44.6666666666667,32,0.420782342657343,0.579217657342657,0.483635679306465,0.516364320693535,33.6666666666667,37.3333333333333,75.8,23.7029406945701,0.622800925925926,76.5333333333333,23.0063079610625,0.282269842818957,0.458561068838638,1.32718627327351,0.814814814814815,0.154970760233918,3.21177777777778,1.09146198830409,1.65473684210526,1.39033333333333,0.736892015211595,0.213670933368938,0.51010101010101,1.08601253003565,0.263107984788405,0.502977865279602,0.320289855072464,2.45263649172804,0.41680225251118,0.190646920630919,0.449005847953216,1.05051356753721,0.572445059316777,0.43346124613232,0.477136752136752,1.54535601176432,0.261250031315852,0.41852663051036,1.37876224832065,0.877777777777778,0.143498168498168,2.8329822954823,0.857814407814408,1.14514652014652,4.26147186147186,-1.43866666666667,0.680375932879062,0.150483640190103,0.429381182424661,1.18327075074115,0.319624067120938,0.492234522469999,0.395405669599218,1.908042143948,0.460737959486395,0.086958310234669,0.356990231990232,1.08795466046579,0.532169841932045,0.470350076673698,0.482154088050314,1.58524703827612,-0.516941056504301,0.0265408970582199,1.8106239242685,1.84829620859868,7.93241967871486,8.63766757582219
"59",8700,0.18,12,27.75,59.25,16,12.25,0.75,105.3,1.5,2.5,237.75,8.85,18.76,18.76,10.75,0.5,25.5,0.75,56.75,4.875,9.675,9.175,25.84,23.84,28.435,27.935,37,29,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.91659580498866,8.4781370881686,-2.79172912667641,1.3815648631405,8.51489515697085,2.02859264834427,1,37,40.3333333333333,0.522064393939394,0.477935606060606,0.459702440446443,0.540297559553557,27.6666666666667,38.6666666666667,73.3,24.135753374625,0.611458333333333,75.5,23.046357615894,0.345647564445287,0.486537259314829,1.39849779222079,0.878306878306878,0.133175888439046,3.65534188034188,1.37197480881691,1.89345479082321,1.26966666666667,0.753125781445361,0.254539724330844,0.51010101010101,1.13432956518779,0.246874218554639,0.637648441641108,0.416666666666667,2.51914120174142,0.525243810952738,0.238810680166178,0.488236617183986,1.00956042245912,0.451503500875219,0.649189514376991,0.496111111111111,1.92186300882929,0.325123173709407,0.420510757494487,1.45945778193445,0.822222222222222,0.131141846659088,3.1822639046777,0.939423603216707,1.4339396235948,4.18571428571429,-1.26033333333333,0.651275403778533,0.187255887473998,0.436047849091327,1.24767147239589,0.348724596221467,0.587318218702463,0.395405669599218,1.97225336723168,0.448171821920257,0.167589643612127,0.381415519346554,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,-0.170058932475224,0.151942565493114,1.76865113515286,1.87274695275176,7.78731763789853,9.07514296758532
"63",9000,0.21,12,41,68.8,28.5,18,0.5,126.05,1,4.5,353,8.8,34.62,31.62,3.5,1.5,16,0,41,5.2,2.6,1.1,32.3,32.3,37.22,32.72,29,37,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,1.76865113515286,7.78731763789853,0.151942565493114,-0.170058932475224,9.07514296758532,1.87274695275176,0,23.6666666666667,45.6666666666667,0.666078777189888,0.333921222810112,0.511055034847392,0.488944965152608,21.3333333333333,38.3333333333333,73.2666666666667,24.8534184999548,0.629050925925926,69.6333333333333,25.7679341314442,0.393101094536389,0.445586588443731,1.68735670589084,0.869047619047619,0.1342237378043,3.34233967983329,1.26824855546083,3.38067632850242,1.215,0.700437914723629,0.345033878600454,0.465782828282828,1.53112060188938,0.299562085276371,0.526445718008561,0.403089952999209,2.07634812980041,0.633304919019205,0.461576622408691,0.47199962110448,1.55163018298468,0.366695080980795,0.273839895803477,0.409920634920635,1.98951744597181,0.102811795760914,0.312410327101462,1.59953588634762,0.7,0.155833333333333,2.875875,0.969166666666667,0.526666666666667,2.70833333333333,-1.18366666666667,0.661617989144482,-0.0139429015354539,0.308252818035427,1.32741547301555,0.338382010855518,0.407069339417576,0.331623931623932,2.14064032974333,0.481129203641481,0.028656013999093,0.28625,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.3815648631405,-2.79172912667641,1.91659580498866,2.02859264834427,8.4781370881686,8.51489515697085
