"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"1","Aidan Robbins",7300,"UNLV","SJSU",1,22.5,29,26.1331455147285,2.88614290920576,22.7222766876221,3.11264064214001
"2","Anthony Grant",6800,"NEB","RU",1,26.75,23.75,20.3993589698703,1.82171099160249,21.6550140380859,3.18456088795381
"3","Toa Taua",6400,"NEV","CSU",1,24,20.5,17.2366774513361,2.87736239844661,19.4777297973633,3.04339528083801
"4","Brandon Campbell",6400,"UH","MEM",1,27.5,30,19.8265665235333,3.03530595640123,17.8476085662842,2.7886888384819
"5","Brandon Thomas",5900,"MEM","UH",1,30,27.5,13.1924563550043,1.95872479948452,18.1871528625488,3.08256828178794
"6","A'Jon Vivens",5800,"CSU","NEV",1,20.5,24,14.8021951829296,2.30649579566474,13.0581531524658,2.25140571594238
"7","Kairee Robinson",5500,"SJSU","UNLV",1,29,22.5,20.3166925072862,2.19959488138298,22.2654247283936,4.0482590415261
"8","Samuel Brown V",3000,"RU","NEB",1,23.75,26.75,11.3441670073126,2.13794800053907,11.787317276001,3.92910575866699
"9","Ta'Zhawn Henry",6100,"UH","MEM",2,27.5,30,6.45750614884217,3.10884624909793,7.51503896713257,1.23197360116927
"10","Courtney Reese",5400,"UNLV","SJSU",2,22.5,29,5.37266224388677,2.39698253870325,4.88259506225586,0.904184270788122
"11","Gabe Ervin Jr.",5200,"NEB","RU",2,26.75,23.75,8.37398631950965,2.43358534772903,8.7676944732666,1.68609509101281
"12","Avery Morrow",5000,"CSU","NEV",2,20.5,24,9.3287234295367,1.97740197494518,7.881751537323,1.5763503074646
"13","Kyle Monangai",4800,"RU","NEB",2,23.75,26.75,7.55801605433927,2.33591460606484,8.76630973815918,1.82631452878316
"14","Asa Martin",4700,"MEM","UH",2,30,27.5,8.47226299844109,3.60482559103906,10.8871288299561,2.31641038935235
"15","Devonte Lee",4600,"NEV","CSU",2,24,20.5,9.24017818316632,1.9666439063957,10.5137100219727,2.28558913521145
"16","Shamar Garrett",3600,"SJSU","UNLV",2,29,22.5,5.4079315967073,2.30609506435858,7.82695913314819,2.17415531476339
"17","Stacy Sneed",3900,"UH","MEM",3,27.5,30,4.052331595712,2.21404564337946,6.12812089920044,1.57131305107704
"18","David Aggrey",3600,"CSU","NEV",3,20.5,24,6.58544816006438,1.62207336589227,6.01656627655029,1.67126841015286
"19","Cross Patton",3000,"NEV","CSU",3,24,20.5,4.18982408791167,1.50285079613517,7.75824213027954,2.58608071009318
"20","Kenyon Sims",3000,"SJSU","UNLV",3,29,22.5,2.31259240986537,1.45678981807245,7.08078289031982,2.36026096343994
"21","Jordan Younge-Humphrey",3000,"UNLV","SJSU",3,22.5,29,3.49378659710877,1.76558942402318,4.13641929626465,1.37880643208822
"22","Jevyon Ducker",3000,"MEM","UH",3,30,27.5,7.14007006211547,2.00921150454932,8.71724033355713,2.90574677785238
"23","Wesley Kommer",3200,"NEV","CSU",4,24,20.5,2.61438580068414,2.31322995365165,7.01206636428833,2.1912707388401
