"","player","Salary","TeamAbbrev","dk_opp_abbr","implied_total","opp_implied_total","est_pa","est_ra","est_dkpts","value"
"1","Doug Brumfield",7800,"UNLV","SJSU",22.5,29,29.8586578369141,4.3984830252881,22.9606189727783,2.94366909907414
"2","Clayton Tune",7400,"UH","MEM",27.5,30,32.356201171875,5.88336712323496,18.9072494506836,2.55503370955184
"3","Seth Henigan",7200,"MEM","UH",30,27.5,34.0127830505371,7.81300309458356,21.9031581878662,3.04210530387031
"4","Chevan Cordeiro",7000,"SJSU","UNLV",29,22.5,28.4560947418213,5.49124697246981,20.4548835754395,2.92212622506278
"5","Casey Thompson",6700,"NEB","RU",26.75,23.75,28.7324619293213,5.07231025651572,18.5319995880127,2.76597008776309
"6","Nate Cox",6000,"NEV","CSU",24,20.5,25.7788410186768,5.54559031903409,13.8354368209839,2.30590613683065
"7","Evan Simon",5200,"RU","NEB",23.75,26.75,28.9283275604248,4.98123560280987,15.212459564209,2.92547299311711
"8","Brayden Fowler-Nicolosi",5800,"CSU","NEV",20.5,24,27.1623001098633,4.05501999924127,14.2949380874634,2.46464449783851
