"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"28","Roman Wilson",4900,"MICH","MSU",2,38.25,16.25,0.227284895519578,6.23280472085858,13.5481853485107,2.76493578541036
"29","Trey Cleveland",4800,"TTU","BAY",2,31.5,29.5,0.152228170520014,6.97132072896715,14.0606822967529,2.92930881182353
"30","Evan Stewart",4600,"TA&M","MISS",2,26,28,0.21114125841518,6.63075887063104,9.67545986175537,2.10336083951204
"31","Andre Johnson",4400,"ASU","COL",2,30.5,17,0.193580956962928,5.5103835067406,9.92757320404053,2.25626663728194
"32","Jared Brown",4300,"C-C","MRSHL",2,25.5,28,0.218386505902362,6.05987189700682,9.76024055480957,2.26982338483944
"33","Gavin Blackwell",4000,"UNC","PITT",2,34.25,31.25,0.16879377760944,6.04807903724558,9.69911003112793,2.42477750778198
"34","Montana Lemonious-Craig",3500,"COL","ASU",2,17,30.5,0.175404401588644,5.50397786528933,7.04734992980957,2.01352855137416
"35","Tejhaun Palmer",3300,"UAB","FAU",2,25.25,20.75,0.175937660002613,4.38789506608521,8.41647911071777,2.55044821536902
"36","Brenden Rice",3100,"USC","ARIZ",2,44.75,30.25,0.192081607834599,6.47491768301289,13.3452835083008,4.30493016396799
"37","Bru McCoy",5700,"TENN","UK",3,36.5,25,0.168113239412136,4.77349566807496,11.6443071365356,2.0428609011466
"38","Tyson Mobley",5500,"C-C","MRSHL",3,25.5,28,0.15066013921599,4.18057489340617,8.93998718261719,1.62545221502131
"39","Tetairoa McMillan",5000,"ARIZ","USC",3,30.25,44.75,0.187917153431704,7.40130888750474,12.737587928772,2.54751758575439
"40","Dane Key",4900,"UK","TENN",3,25,36.5,0.143980424297741,3.21205873861355,7.01921129226685,1.43249210046262
"41","Tre Mosley",4900,"MSU","MICH",3,16.25,38.25,0.123391885697433,4.14368143889502,6.21445655822754,1.2682564404546
"42","Bub Means",4600,"PITT","UNC",3,31.25,34.25,0.170229094585273,5.10565526419262,8.49031639099121,1.84572095456331
"43","Ben Sims",4400,"BAY","TTU",3,29.5,31.5,0.131515828939826,4.14808838182747,9.96193027496338,2.26407506249168
"44","J.J. Jones",4300,"UNC","PITT",3,34.25,31.25,0.146025169350705,5.2322530970528,7.88420391082764,1.83353579321573
"45","Moose Muhammad III",4200,"TA&M","MISS",3,26,28,0.160242502550027,5.03231534760671,8.73086261749268,2.07877681368873
"46","Bryan Thompson",4100,"ASU","COL",3,30.5,17,0.141828292936429,4.03721677197691,7.75039148330688,1.89033938617241
"47","Devin Miller",3900,"MRSHL","C-C",3,28,25.5,0.149280796272177,3.91492082900248,6.14679431915283,1.57610110747509
"48","J.J. Sparkman",3800,"TTU","BAY",3,31.5,29.5,0.131955181640012,6.04291498688609,8.23955726623535,2.16830454374615
"49","Javion Posey",3800,"FAU","UAB",3,20.75,25.25,0.145580978334896,4.74357833460404,7.18115186691284,1.88977680708233
"50","Luke Schoonmaker",3700,"MICH","MSU",3,38.25,16.25,0.174699824860686,4.79077103049752,10.481014251709,2.83270655451594
"51","Casey Kelly",3300,"MISS","TA&M",3,28,26,0.164268693733172,4.64041670665615,6.62888813018799,2.00875397884485
"52","Lake McRee",3200,"USC","ARIZ",3,44.75,30.25,0.153622278622755,5.17848439302806,8.7105712890625,2.72205352783203
"53","Brady Russell",3200,"COL","ASU",3,17,30.5,0.144242393095057,4.52615174785305,6.91184329986572,2.15995103120804
"54","T.J. Jones",3000,"UAB","FAU",3,25.25,20.75,0.157362491916044,3.92462933663565,7.01857900619507,2.33952633539836
"55","Jerand Bradley",4700,"TTU","BAY",4,31.5,29.5,0.110148049322901,5.0442528270356,8.78948307037354,1.87010278093054
"56","Hal Presley",4100,"BAY","TTU",4,29.5,31.5,0.122438371232363,3.8617799035523,7.74867153167725,1.88991988577494
"57","Gavin Bartholomew",4000,"PITT","UNC",4,31.25,34.25,0.12379322466335,3.71291130175871,6.87141466140747,1.71785366535187
"58","Princeton Fant",3900,"TENN","UK",4,36.5,25,0.110870355540976,3.1481111407016,7.57257413864136,1.94168567657471
"59","Antoine Green",3800,"UNC","PITT",4,34.25,31.25,0.121768185143539,4.36309690084741,7.60138130187988,2.00036350049471
"60","Cornelius Johnson",3800,"MICH","MSU",4,38.25,16.25,0.129404227815363,3.54863564594938,7.25555038452148,1.90935536434776
"61","Charles Montgomery",3800,"MRSHL","C-C",4,28,25.5,0.117056369471781,3.06982833998923,6.58139753341675,1.7319467193202
"62","Daniel Barker",3700,"MSU","MICH",4,16.25,38.25,0.114962817826217,3.86062091276943,5.39107036590576,1.45704604483939
"63","Jaylon Robinson",3500,"MISS","TA&M",4,28,26,0.125423098484778,3.54306976200062,6.35983562469482,1.81709589276995
"64","Maurice Bell",3300,"COL","ASU",4,17,30.5,0.114021428861415,3.57785446053778,4.97278928756714,1.50690584471731
"65","Austin Evans",3200,"FAU","UAB",4,20.75,25.25,0.101328372011012,3.30166121734957,5.36496257781982,1.6765508055687
"66","Alex Lines",3100,"ARIZ","USC",4,30.25,44.75,0.130565435067551,5.14245292310475,6.79839992523193,2.19303223394579
"67","Brenden Bates",3000,"UK","TENN",4,25,36.5,0.10543148723338,2.35207064810902,6.19582462310791,2.0652748743693
"68","Max Wright",3000,"TA&M","MISS",4,26,28,0.115899688362485,3.63975706349996,5.52368640899658,1.84122880299886
"69","Kyron Hudson",3000,"USC","ARIZ",4,44.75,30.25,0.117509172882537,3.96114042354607,7.25471544265747,2.41823848088582
"70","Messiah Swinson",3000,"ASU","COL",4,30.5,17,0.107409599128964,3.05747059417217,5.64570426940918,1.88190142313639
"71","Jacob Jenkins",3000,"C-C","MRSHL",4,25.5,28,0.128432375051894,3.56379043213766,5.64570426940918,1.88190142313639
"72","Bryce Damous",3000,"UAB","FAU",4,25.25,20.75,0.119318163695959,2.97580166615875,6.17188119888306,2.05729373296102
"73","Bryson Nesbit",5200,"UNC","PITT",5,34.25,31.25,0.0911324468716683,3.26538246458801,5.63628578186035,1.08390111189622
"74","Xavier White",4600,"TTU","BAY",5,31.5,29.5,0.0909792190412341,4.16641225760519,8.03298187255859,1.74630040707796
"75","Ramel Keyton",4500,"TENN","UK",5,36.5,25,0.0799579319966413,2.27036754124105,9.02213096618652,2.00491799248589
"76","Jordan Watkins",4500,"MISS","TA&M",5,28,26,0.0710477973414343,2.00702506522541,7.40341758728027,1.64520390828451
"77","Seth Jones",3700,"BAY","TTU",5,29.5,31.5,0.106419328219192,3.35652964777258,5.80221319198608,1.56816572756381
"78","Cam Johnson",3500,"ASU","COL",5,30.5,17,0.0807175508701128,2.29766743587461,4.71033906936646,1.34581116267613
"79","Germie Bernard",3500,"MSU","MICH",5,16.25,38.25,0.0834078457955102,2.80095843035054,3.86596655845642,1.10456187384469
"80","Tyler Roberts",3400,"C-C","MRSHL",5,25.5,28,0.107805950143507,2.99144054210397,4.63409328460693,1.36296861311969
"81","Terrell McDonald",3400,"UAB","FAU",5,25.25,20.75,0.0891210989990773,2.22268518619797,4.8688383102417,1.43201126771815
"82","Bryan Robinson",3200,"MRSHL","C-C",5,28,25.5,0.0923891102047904,2.4229241868075,4.58832120895386,1.43385037779808
"83","DeMarcus Harris",3100,"UK","TENN",5,25,36.5,0.0861570187011992,1.92207660285676,4.14035415649414,1.33559811499811
"84","Donovan Green",3000,"TA&M","MISS",5,26,28,0.0781128158525568,2.4530840183108,5.3024525642395,1.76748418807983
"85","Terrell Bynum",3000,"USC","ARIZ",5,44.75,30.25,0.0811857160724483,2.73670568739831,5.37638235092163,1.79212745030721
"86","AJ Jones",3000,"ARIZ","USC",5,30.25,44.75,0.0906167618839698,3.56903365574062,5.15315294265747,1.71771764755249
"87","Jordyn Tyson",3000,"COL","ASU",5,17,30.5,0.0922295324989888,2.89405112302086,4.04343128204346,1.34781042734782
"88","Myles Alston",3000,"PITT","UNC",5,31.25,34.25,0.0679167987256651,2.03701818297047,4.44826650619507,1.48275550206502
"89","BJ Alexander",3000,"FAU","UAB",5,20.75,25.25,0.0796937644748908,2.59672396002516,4.4295973777771,1.47653245925903
"90","Jahmal Edrine",4500,"FAU","UAB",6,20.75,25.25,0.0437491187252223,1.42551158892191,6.52373218536377,1.44971826341417
"91","Tahj Washington",4200,"USC","ARIZ",6,44.75,30.25,0.0580147366837002,1.95563046698406,5.42917537689209,1.29266080402193
"92","Jordan Dingle",3500,"UK","TENN",6,25,36.5,0.0668825501690184,1.4920825576045,3.32862329483032,0.951035227094378
"93","Andre Greene Jr.",3500,"UNC","PITT",6,34.25,31.25,0.0845765051940558,3.0304753845325,3.97963166236877,1.13703761781965
"94","Dayton Wade",3200,"MISS","TA&M",6,28,26,0.0474289053442693,1.33981636875655,3.35513234138489,1.04847885668278
"95","Giovanni Sanders",3100,"ASU","COL",6,30.5,17,0.0649130486115826,1.84778398688264,6.80447340011597,2.19499141939225
"96","Andrel Anthony",3100,"MICH","MSU",5,38.25,16.25,0.0923150193035552,2.5315430081969,5.25435352325439,1.6949527494369
"97","Jacob Warren",3000,"TENN","UK",6,36.5,25,0.0799579319966413,2.27036754124105,5.32413291931152,1.77471097310384
"98","Yulkeith Brown",3000,"TA&M","MISS",6,26,28,0.0656824233162104,2.06271533246291,3.58340358734131,1.1944678624471
"99","Anthony Simpson",3000,"ARIZ","USC",6,30.25,44.75,0.0575986556167214,2.26858184013148,3.8400776386261,1.28002587954203
"100","R.J. Sneed II",3000,"COL","ASU",6,17,30.5,0.0679072726820455,2.13084804228962,3.74663829803467,1.24887943267822
"101","Henry Teeter",3000,"TTU","BAY",6,31.5,29.5,0.0804897123570541,3.68604311742394,4.11139488220215,1.37046496073405
"102","Maliq Carr",3000,"MSU","MICH",6,16.25,38.25,0.0665497100530781,2.23483737809935,3.26702260971069,1.08900753657023
"103","Chris Rhone",3000,"C-C","MRSHL",6,25.5,28,0.0597804636580944,1.65881106167652,3.49263429641724,1.16421143213908
"104","Caleb McMillan",3000,"MRSHL","C-C",6,28,25.5,0.0923891102047904,2.4229241868075,4.70350885391235,1.56783628463745
"105","Dexter Boykin",3000,"UAB","FAU",6,25.25,20.75,0.0803798434289273,2.00467778410406,3.86392068862915,1.28797356287638
"106","Loic Fouonji",3700,"TTU","BAY",7,31.5,29.5,0.0658596109291189,3.01605457980272,3.83664488792419,1.03693105079032
"107","Jaylon Barden",3700,"PITT","UNC",6,31.25,34.25,0.0640340788601931,1.92056435838291,3.84932231903076,1.04035738352183
"108","Samario Rudolph",3700,"UAB","FAU",7,25.25,20.75,0.0720359176574205,1.79657980937806,3.58917021751404,0.970046004733524
"109","Justin Olson",3200,"UNC","PITT",7,34.25,31.25,0.052629578586663,1.885779532262,3.2989068031311,1.03090837597847
"110","Deon Fountain",3200,"C-C","MRSHL",7,25.5,28,0.0461981284656524,1.2819232544912,3.08038187026978,0.962619334459305
"111","Walker Merrill",3000,"TENN","UK",7,36.5,25,0.054717207941147,1.55366915770327,4.22468996047974,1.40822998682658
"112","Chauncey Magwood",3000,"UK","TENN",7,25,36.5,0.0668825501690184,1.4920825576045,3.05387282371521,1.01795760790507
"113","Devin Price",3000,"TA&M","MISS",7,26,28,0.0530748431669556,1.66678218069832,3.09586596488953,1.03195532162984
"114","Jalen Knox",3000,"MISS","TA&M",7,28,26,0.0474289053442693,1.33981636875655,3.08038187026978,1.02679395675659
"115","Malcolm Epps",3000,"USC","ARIZ",7,44.75,30.25,0.0518038445680673,1.74626625122101,4.09671401977539,1.36557133992513
"116","Kevin Green Jr.",3000,"ARIZ","USC",7,30.25,44.75,0.0402098007861016,1.58370404451198,2.9465663433075,0.982188781102498
"117","Jalin Conyers",3000,"ASU","COL",7,30.5,17,0.0626924877207784,1.78457455605653,4.14480257034302,1.38160085678101
"118","Chase Penry",3000,"COL","ASU",7,17,30.5,0.0607553363064682,1.90642893336982,2.75775599479675,0.919251998265584
"119","Javon Gipson",3000,"BAY","TTU",6,29.5,31.5,0.0904002852060213,2.85127939199287,4.56538343429565,1.52179447809855
"120","Jayden Harrison",3000,"MRSHL","C-C",7,28,25.5,0.0677780350300098,1.77749347346763,3.3086531162262,1.1028843720754
"121","Tony Johnson",3000,"FAU","UAB",7,20.75,25.25,0.0437491187252223,1.42551158892191,2.93714237213135,0.979047457377116
"122","Kobe Paysour",4200,"UNC","PITT",8,34.25,31.25,0.043391660768209,1.55477410127469,3.6471951007843,0.868379785901024
"123","Xavier Gravette",4200,"C-C","MRSHL",8,25.5,28,0.0442114794724365,1.22679696198763,4.19782304763794,0.999481678009033
"124","Drake Dabney",3600,"BAY","TTU",7,29.5,31.5,0.0674396568871431,2.12708735870861,4.59879112243652,1.27744197845459
"125","Stacey Marshall Jr.",3500,"MRSHL","C-C",8,28,25.5,0.0499528401324436,1.31002392260674,2.80530691146851,0.801516260419573
"126","Chris Lewis",3400,"UK","TENN",8,25,36.5,0.0476080816368377,1.06208851235223,2.76331377029419,0.812739344204173
"127","Jimmy Calloway",3000,"TENN","UK",8,36.5,25,0.0465322298736914,1.32126058902116,4.31794404983521,1.4393146832784
"128","Noah Thomas",3000,"TA&M","MISS",8,26,28,0.0437071762664663,1.37259647363298,2.80530691146851,0.935102303822835
"129","JJ Henry",3000,"MISS","TA&M",8,28,26,0.044608125175086,1.26013231499434,3.64145660400391,1.2138188680013
"130","Gary Bryant Jr.",3000,"USC","ARIZ",8,44.75,30.25,0.0455929524524344,1.53690203545796,7.04270935058594,2.34756978352865
"131","Keyan Burnett",3000,"ARIZ","USC",8,30.25,44.75,0.0389040262479556,1.53227478157474,2.79350924491882,0.931169748306274
"132","Charles Hall IV",3000,"ASU","COL",8,30.5,17,0.0477037017078498,1.35791089798027,2.9273247718811,0.975774923960368
"133","Chase Sowell",3000,"COL","ASU",8,17,30.5,0.0545444441908353,1.71153865457104,2.39191198348999,0.797303994496663
"134","Coy Eakin",3000,"TTU","BAY",8,31.5,29.5,0.0567821532216554,2.60035051618434,3.68358778953552,1.22786259651184
"135","Christian Fitzpatrick",3000,"MSU","MICH",7,16.25,38.25,0.0462334951839932,1.55258893051459,2.37351131439209,0.791170438130697
"136","Peyton O'Leary",3000,"MICH","MSU",6,38.25,16.25,0.0552258107917474,1.51445037044442,4.03664875030518,1.34554958343506
"137","Jacob Pasley",3000,"FAU","UAB",8,20.75,25.25,0.0357380777972129,1.16448160671975,2.64658331871033,0.882194439570109
"138","Kamari Morales",4200,"UNC","PITT",9,34.25,31.25,0.043391660768209,1.55477410127469,3.57014465332031,0.850034441266741
"139","Jimmy Holiday",3300,"TENN","UK",9,36.5,25,0.0465322298736914,1.32126058902116,3.33913564682007,1.01185928691517
"140","Jalen Preston",3200,"TA&M","MISS",9,26,28,0.0492146266823081,1.54555450170154,2.67813205718994,0.836916267871857
"141","Patrick McSweeney",3200,"C-C","MRSHL",9,25.5,28,0.0446390408861939,1.23866109885253,2.66264796257019,0.832077488303185
"142","Qua Davis",3000,"MISS","TA&M",9,28,26,0.0392867185217538,1.10980821016433,2.85027432441711,0.950091441472371
"143","CJ Williams",3000,"USC","ARIZ",9,44.75,30.25,0.0384410160768571,1.29581596882172,3.51631736755371,1.17210578918457
"144","Jack Hestera",3000,"COL","ASU",9,17,30.5,0.0458031886206853,1.43724863255795,2.12723517417908,0.709078391393026
"145","Brady Boyd",3000,"TTU","BAY",9,31.5,29.5,0.0421520517937202,1.93036197856312,3.91469526290894,1.30489842096965
"146","Kelsey Johnson",3000,"BAY","TTU",8,29.5,31.5,0.046258922236395,1.45903424273321,3.51881551742554,1.17293850580851
"147","Cade McDonald",3000,"MSU","MICH",8,16.25,38.25,0.0406141166031825,1.36388191309752,2.08295226097107,0.69431742032369
"148","Joel Honigford",3000,"MICH","MSU",7,38.25,16.25,0.0497894222313887,1.36536897985766,3.62439608573914,1.20813202857971
"149","Shadeed Ahmed",3000,"MRSHL","C-C",9,28,25.5,0.0484032539177352,1.26938569250756,2.54063010215759,0.846876700719198
"150","Wyatt Sullivan",3000,"FAU","UAB",9,20.75,25.25,0.0400186629419717,1.30395924441906,2.56953287124634,0.856510957082113
"151","Squirrel White",4800,"TENN","UK",10,36.5,25,0.053144688289904,1.50901820832284,3.47663760185242,0.72429950038592
"152","Keaton Upshaw",3200,"UK","TENN",9,25,36.5,0.0463156245632512,1.0332550924082,2.49863696098328,0.780824050307274
"153","Josh Cameron",3200,"BAY","TTU",9,29.5,31.5,0.0423431561665089,1.33552862465373,3.3042631149292,1.03258222341537
"154","Blake Smith",3000,"TA&M","MISS",10,26,28,0.043068601026774,1.35254241850923,2.72825646400452,0.909418821334839
"155","Kyle Ford",3000,"USC","ARIZ",10,44.75,30.25,0.0400303352714299,1.34939065029644,3.51631736755371,1.17210578918457
"156","Chad Johnson Jr.",3000,"ASU","COL",9,30.5,17,0.0523865171918588,1.49120969768159,2.80014991760254,0.933383305867513
"157","Caleb Fauria",3000,"COL","ASU",10,17,30.5,0.0481020253128351,1.50938334613932,2.12723517417908,0.709078391393026
"158","Tychaun Chapman",3000,"UNC","PITT",10,34.25,31.25,0.0366881923508207,1.31458096509253,2.71851062774658,0.906170209248861
"159","Tyrell Henry",3000,"MSU","MICH",9,16.25,38.25,0.0391500105213335,1.31471507233129,2.00590181350708,0.668633937835693
"160","Carter Selzer",3000,"MICH","MSU",8,38.25,16.25,0.0572164330829497,1.56903895181798,3.60884094238281,1.20294698079427
"161","Jayshon Platt",3000,"FAU","UAB",10,20.75,25.25,0.0400186629419717,1.30395924441906,2.56953287124634,0.856510957082113
"162","John Copenhaver",3700,"UNC","PITT",11,34.25,31.25,0.0345741608312924,1.23883273610912,2.71851062774658,0.734732602093671
"163","Tyler Hunt",3200,"MSU","MICH",10,16.25,38.25,0.0383472421526463,1.287756926986,2.00590181350708,0.626844316720963
"164","Josh Kattus",3000,"UK","TENN",10,25,36.5,0.0405333016192038,0.904257271819032,2.6862633228302,0.895421107610067
"165","Josh Falo",3000,"USC","ARIZ",11,44.75,30.25,0.0331184904162748,1.11639787717564,3.51631736755371,1.17210578918457
"166","Javen Jacobs",3000,"ASU","COL",10,30.5,17,0.0395336992738943,1.12534749211426,2.85027432441711,0.950091441472371
"167","Jaylon Jackson",3000,"COL","ASU",11,17,30.5,0.0471609810528907,1.47985451601829,2.12723517417908,0.709078391393026
"168","Mason Tharp",3000,"TTU","BAY",10,31.5,29.5,0.0369072984516301,1.6901774084725,3.70190811157227,1.23396937052409
"169","Jordan Nabors",3000,"BAY","TTU",10,29.5,31.5,0.0441586477080015,1.39279032030876,3.11663675308228,1.03887891769409
"170","Jordan Addison",8500,"USC","ARIZ",12,44.75,30.25,0.0344428425657948,1.16104073105495,7.65140008926392,0.90016471638399
"171","Izayah Cummings",3000,"UK","TENN",11,25,36.5,0.0405333016192038,0.904257271819032,2.6862633228302,0.895421107610067
"172","Michael Harrison",3000,"COL","ASU",12,17,30.5,0.0482065857861623,1.51266432726387,2.12723517417908,0.709078391393026
"173","Chadarius Townsend",3000,"TTU","BAY",11,31.5,29.5,0.0282279748541431,1.29270597922334,2.85027432441711,0.950091441472371
"174","Jonathan Davidson",3000,"BAY","TTU",11,29.5,31.5,0.04536897540233,1.43096478407879,3.25413846969604,1.08471282323201
"175","Powers Warren",3000,"MSU","MICH",11,16.25,38.25,0.0419175544723828,1.40765327840919,2.00590181350708,0.668633937835693
"176","Grant Page",3000,"COL","ASU",13,17,30.5,0.0339027130350077,1.06382610942427,2.17735958099365,0.725786526997884
"177","Baylor Cupp",3000,"TTU","BAY",12,31.5,29.5,0.0308450430703885,1.41255516247706,2.98777627944946,0.995925426483154
"178","Austin Smith",3000,"COL","ASU",14,17,30.5,0.0339027130350077,1.06382610942427,2.17735958099365,0.725786526997884
