"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Bijan Robinson",11000,"WVU","TEXAS",1,36.25,26.75,18.7514231940912,3.09021867897351,19.060962677002,1.73281478881836
"2","RB","Mohamed Ibrahim",10600,"PUR","MINNESOTA",1,32,20,18.7476328299528,1.82495351538927,22.6126251220703,2.13326652095003
"3","RB","Devon Achane",9700,"MSST","TEXAS A&M",1,20.5,24.5,21.1295394178769,3.44179452094058,18.9087829589844,1.94935906793653
"4","RB","Deuce Vaughn",9400,"TTU","KANSAS ST",1,32.25,24.75,21.6206311005059,3.51391188663812,19.4315528869629,2.06718647733648
"5","RB","Anthony Grant",9000,"IND","NEBRASKA",1,32.75,28.25,24.478872222112,2.00629062638878,19.0693702697754,2.11881891886393
"6","RB","Will Shipley",8800,"NCST","CLEMSON",1,25,18.5,12.2402937066413,3.69163033047027,17.5603790283203,1.99549761685458
"7","RB","Eric Gray",8600,"TCU","OKLAHOMA",1,37.5,31.5,14.9761212402581,3.06442780838296,18.260009765625,2.12325694949128
"8","RB","Blake Corum",8500,"IOWA","MICHIGAN",1,26.25,15.75,14.8699965075387,1.7919369086918,20.5880584716797,2.42212452607996
"9","RB","Kendre Miller",8300,"OU","TCU",1,31.5,37.5,17.558346251497,2.50244466110907,17.3088130950928,2.08539916808347
"10","RB","Roman Hemby",8200,"MSU","MARYLAND",1,33,25.5,15.1153827883177,3.18812027425377,17.8620853424072,2.17830309053747
"11","RB","Shaun Shivers",7900,"NEB","INDIANA",1,28.25,32.75,22.8530530958398,3.65614443942239,19.2762050628662,2.44002595732484
"12","RB","Dominic Richardson",7900,"BAY","OKLA STATE",1,26.75,29.25,13.8539666062956,3.32821675953418,11.6378870010376,1.4731502532959
"13","RB","Jahmyr Gibbs",7800,"ARK","ALABAMA",1,38.75,21.75,12.1909506003509,4.99753219704431,12.777364730835,1.63812368344038
"14","RB","Raheim Sanders",7700,"ALA","ARKANSAS",1,21.75,38.75,18.9973848014274,2.81866057060998,14.2668161392212,1.85283326483392
"15","RB","Quinshon Judkins",7600,"UK","OLE MISS",1,30.75,23.75,15.9247161748057,1.80313757008654,17.8620853424072,2.35027438715885
"16","RB","Treshaun Ward",7300,"WAKE","FLORIDA ST",1,35.25,28.75,13.1255178808887,2.36421698391614,16.316707611084,2.23516542617589
"17","RB","Jo'quavious Marks",7100,"TXAM","MISS STATE",1,24.5,20.5,12.3136979634176,3.34599361168007,13.3281507492065,1.87720433087416
"18","RB","Jalen Berger",7000,"MD","MICH STATE",1,25.5,33,16.9927651829977,2.84867729890043,14.1894874572754,2.02706963675363
"19","RB","Chris Rodriguez Jr.",7000,"MISS","KENTUCKY",1,23.75,30.75,16.9501463221113,2.68236770009373,16.0624675750732,2.29463822501046
"20","RB","Tank Bigsby",6600,"LSU","AUBURN",1,19.25,27.25,16.6702939975061,3.43298949158061,12.8733367919922,1.95050557454427
"21","RB","Armoni Goodwin",6300,"AUB","LSU",1,27.25,19.25,13.2801553852469,1.91697068561056,13.7260751724243,2.178742090861
"22","RB","Justice Ellison",6200,"FSU","WAKE",1,28.75,35.25,15.0169907124499,1.94875572644851,13.7071361541748,2.21082841196368
"23","RB","Tony Mathis Jr.",5900,"TEX","W VIRGINIA",1,26.75,36.25,17.0242370200334,3.01365108805396,14.1894874572754,2.40499787411447
