"","player","Salary","TeamAbbrev","dk_opp_abbr","implied_total","opp_implied_total","est_pa","est_ra","est_dkpts","value"
"1","Michael Penix Jr.",8800,"UW","CAL",30.75,23.25,37.9658088684082,4.37611889978527,28.0308017730713,3.18531838330356
"2","Nate Cox",7500,"NEV","SDSU",14.5,21.5,27.6893939971924,5.12550677146885,12.65660572052,1.68754742940267
"3","Andrew Peasley",6400,"WYO","UTST",24.5,20,25.6385688781738,3.78772950493874,15.0810670852661,2.35641673207283
"4","Jack Plummer",5600,"CAL","UW",23.25,30.75,33.5032577514648,3.78822453115598,17.8205757141113,3.18224566323417
"5","Cooper Legas",4500,"UTST","WYO",20,24.5,29.5794067382812,10.6193002116748,18.8066959381104,4.17926576402452
"6","Jalen Mayden",4500,"SDSU","NEV",21.5,14.5,22.0981826782227,3.38432203688748,12.9281644821167,2.87292544047038
