"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Blake Corum",10600,"MSU","MICHIGAN",1,38.25,16.25,28.0511316627572,2.43991968822823,23.156982421875,2.18462098319575
"2","RB","Israel Abanikanda",9900,"UNC","PITTSBURGH",1,31.25,34.25,25.5858634962057,2.93836600134145,25.1125335693359,2.53661955245818
"3","RB","Travis Dye",9800,"ARIZ","USC",1,44.75,30.25,21.9939956560712,2.79066663355744,21.0414581298828,2.14708756427376
"4","RB","Xazavian Valladay",9200,"CU","ARIZONA ST",1,30.5,17,21.2798053679416,2.84737766117635,19.7536563873291,2.14713656384012
"5","RB","Richard Reese",9000,"TTU","BAYLOR",1,29.5,31.5,22.7042541339583,2.35917069985534,18.6030025482178,2.06700028313531
"6","RB","Devon Achane",8900,"MISS","TEXAS A&M",1,26,28,26.1644393773198,4.37183794485897,21.4472465515137,2.40980298331614
"7","RB","Chris Rodriguez Jr.",8800,"TENN","KENTUCKY",1,25,36.5,24.2715885293794,1.75865873370806,20.0239410400391,2.27544784545898
"8","RB","Reese White",8700,"MAR","COAST CAR",1,25.5,28,16.3867930120614,2.65686754760709,12.858715057373,1.47801322498541
"9","RB","Jabari Small",8500,"UK","TENNESSEE",1,36.5,25,15.3805796089886,2.29783989070163,16.7254238128662,1.96769691916073
"10","RB","Zach Evans",8100,"TXAM","OLE MISS",1,28,26,20.3808953956624,2.28062522705708,15.9936628341675,1.97452627582315
"11","RB","Tahj Brooks",6800,"BAY","TEXAS TECH",1,31.5,29.5,16.4229148394913,4.0453917771222,16.3473987579346,2.40402922910802
"12","RB","Jalen Berger",5700,"MICH","MICH STATE",1,16.25,38.25,11.8447448311962,3.06097524178562,9.59926223754883,1.68408109430681
"13","RB","D.J. Jones",5500,"PITT","N CAROLINA",1,34.25,31.25,14.5936098564875,3.01448252104494,14.2604084014893,2.5928015275435
"14","RB","Jonah Coleman",5500,"USC","ARIZONA",1,30.25,44.75,17.2200459197679,3.26423176991941,12.4835348129272,2.26973360235041
"15","RB","Alex Fontenot",5500,"ASU","COLORADO",1,17,30.5,15.9144230288773,2.36633610294475,11.4199171066284,2.07634856484153
"16","RB","Quinshon Judkins",9400,"TXAM","OLE MISS",2,28,26,10.6545525037972,2.13721551124001,15.2515916824341,1.62250975345043
"17","RB","CJ Beasley",8700,"MAR","COAST CAR",2,25.5,28,7.11727421606161,2.48074486177375,11.0869140625,1.27435793821839
"18","RB","Michael Wiley",7600,"USC","ARIZONA",2,30.25,44.75,8.52473032456925,3.37169893369463,8.23046398162842,1.08295578705637
"19","RB","Donovan Edwards",7200,"MSU","MICHIGAN",2,38.25,16.25,7.10732103637734,2.5668603411513,9.26304149627686,1.28653354114956
"20","RB","Austin Jones",6500,"ARIZ","USC",2,44.75,30.25,6.23594102642992,2.66495089719307,6.88806486129761,1.05970228635348
